run_name,source,checkpoint,source_style,target_style,top_layer_name,top_layer_stage,top_layer_max_ma_ratio,top_layer_mean_ma_ratio,num_layers,stem_max,stem_mean,hires_max,hires_mean,body_max,body_mean,skip_max,skip_mean,decoder_max,decoder_mean,output_max,output_mean,other_max,other_mean
photo -> Hayao,I:\Github\Latent_Style\Cycle-NCE\45\45_03_macro_dictator\ma_probe_epoch_0030.json,I:\Github\Latent_Style\Cycle-NCE\45\45_03_macro_dictator\epoch_0030.pt,photo,Hayao,dec_post,decoder,376.1635437011719,24.932313919067383,25,8.854072570800781,7.724955797195435,17.302261352539062,11.362579822540283,7.3938775062561035,7.099888642628987,12.465076446533203,9.16033136844635,376.1635437011719,61.139685201644895,,,,
