epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,219.8498789469401,0.15722786883513132,0.07774437218904495,3.7393417358398438,0.0,0.0,1.0,1.0,1.0,5.000000000000001e-07,0.06314920001022983,10.806526200001827,10.869370460510254,768,70.65726601096517
2,220.61750284830728,0.1620816389719645,0.07725227624177933,3.7322349548339844,0.0,0.0,1.0,1.0,1.0,2.9750000000000003e-06,0.01609099998313468,9.173981900006765,9.189833164215088,768,83.57061399009582
3,220.2511444091797,0.16008829573790231,0.07834421843290329,3.7341128985087075,0.0,0.0,1.0,1.0,1.0,5.450000000000001e-06,0.016354699997464195,9.191139399990789,9.207110166549683,768,83.41379500271626
4,219.38682556152344,0.1597966899474462,0.07777474323908488,3.7178828716278076,0.0,0.0,1.0,1.0,1.0,7.925000000000001e-06,0.01609779999125749,9.173509999993257,9.189832925796509,768,83.57061615822958
5,219.23460896809897,0.1603697786728541,0.07588422546784084,3.712099631627401,0.0,0.0,1.0,1.0,1.0,1.0400000000000002e-05,0.016429999988758937,9.16620690000127,9.183258771896362,768,83.63044307869443
6,218.4939168294271,0.15710973739624023,0.0774361218015353,3.7122899691263833,0.0,0.0,1.0,1.0,1.0,1.2875000000000001e-05,0.015990199986845255,9.180213300001924,9.196314334869385,768,83.51171698079064
7,220.25238545735678,0.1597749243179957,0.07622172186772029,3.7356061140696206,0.0,0.0,1.0,1.0,1.0,1.535e-05,0.016323100004228763,9.167898200001218,9.183749198913574,768,83.62597707816906
8,218.3581339518229,0.1560546358426412,0.07491499185562134,3.7144675254821777,0.0,0.0,1.0,1.0,1.0,1.7825000000000003e-05,0.016269900006591342,9.183865500002867,9.199819326400757,768,83.47990028413574
9,218.8394521077474,0.1589804838101069,0.07700341194868088,3.7105621496836343,0.0,0.0,1.0,1.0,1.0,2.0300000000000006e-05,0.016761700011556968,9.187591599984444,9.204350233078003,768,83.43880671120172
10,220.70492553710938,0.1599516769250234,0.0775279700756073,3.7439913749694824,0.0,0.0,1.0,1.0,1.0,2.2775000000000005e-05,0.0160844000056386,9.192960000000312,9.209872722625732,768,83.38877453900832
11,220.51343282063803,0.16113325953483582,0.07791335384051006,3.734558343887329,0.0,0.0,1.0,1.0,1.0,2.5250000000000007e-05,0.016965400005574338,9.173678599996492,9.189888715744019,768,83.57010881799587
12,219.19813537597656,0.15756789843241373,0.07597016791502635,3.724480628967285,0.0,0.0,1.0,1.0,1.0,2.772500000000001e-05,0.016662499998346902,9.179644300005748,9.195978879928589,768,83.5147633577388
13,218.73302205403647,0.15841960410277048,0.07650411128997803,3.7110225359598794,0.0,0.0,1.0,1.0,1.0,3.0200000000000012e-05,0.018130800002836622,9.172253100012313,9.190637588500977,768,83.56329934725055
14,218.89398193359375,0.1620925764242808,0.07735982288916905,3.69709579149882,0.0,0.0,1.0,1.0,1.0,3.2675000000000015e-05,0.01621390001673717,9.184085500004585,9.200204133987427,768,83.47640865520056
15,219.91662089029947,0.16068836549917856,0.07791543751955032,3.724491993586222,0.0,0.0,1.0,1.0,1.0,3.5150000000000014e-05,0.016889100006665103,9.176595499986433,9.193690061569214,768,83.53555480517416
16,219.64441426595053,0.160922110080719,0.07796155412991841,3.717855532964071,0.0,0.0,1.0,1.0,1.0,3.762500000000002e-05,0.017018099984852597,9.171521900003427,9.187849760055542,768,83.58865458803032
