epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,3.41892147064209,0.0033689215779304504,0.16749192774295807,0.0,0.005326642654836178,0.2018982321023941,0.0032256341073662043,0.0005516158416867256,1.2398186922073364,0.9999999403953552,0.9999999403953552,0.7972442507743835,0.0002,1.6752848000123777,0.014605900003516581,42.997634000006656,27.243824199988012,0.430954199988264,14.106358300006832,70.68701829998645,86.47374320030212,30976,358.21278059224545,438.2134194505406
2,2.6177432537078857,0.04223685711622238,0.11805997788906097,0.0,0.020140090957283974,0.19505423307418823,0.011392198503017426,0.018833450973033905,1.2391082048416138,0.9999999403953552,0.9999999403953552,0.7995853424072266,0.00019986980580168453,1.669620999988183,0.014814800011663465,38.24001499998121,22.172981800016714,0.27675850000559876,14.240913599991472,60.70457010001519,76.61855912208557,30976,404.28846946393514,510.2745962777562
3,1.9748679399490356,0.06512071192264557,0.0845436081290245,0.0,0.020545272156596184,0.20193052291870117,0.018753984943032265,0.04018658772110939,1.239376425743103,0.9999999403953552,0.9999999403953552,0.8069473505020142,0.00019947958005998598,1.6720276000050944,0.014676699995106901,38.23221530000228,22.14077140000154,0.27575159999832977,14.233398299998953,60.66341499999726,76.57146906852722,30976,404.5370994812467,510.62077530586436
4,1.7535583972930908,0.07073105871677399,0.0766463577747345,0.0,0.013623746111989021,0.19660381972789764,0.022516442462801933,0.049096520990133286,1.240993857383728,0.9999999403953552,0.9999999403953552,0.798725426197052,0.00019883039235653812,1.6749129999934667,0.014639100010754191,38.33479649999208,22.16053139998803,0.27616320000925043,14.22356660000878,60.786130200000116,76.68756127357483,30976,403.924697637683,509.58993273764844
5,1.7264927625656128,0.06908416748046875,0.07615461200475693,0.0,0.01205330528318882,0.1993478685617447,0.02437400631606579,0.054636117070913315,1.2397090196609497,0.9999999403953552,0.9999999403953552,0.7997246980667114,0.00019792402206971158,1.6698515000134648,0.014658600006441702,38.20812109999315,22.153460300000006,0.2779143000188924,14.228841299984197,60.65415430001849,76.55650496482849,30976,404.6161722538269,510.69873708536
6,1.6623380184173584,0.06984231621026993,0.07390856742858887,0.0,0.01004310604184866,0.2006714791059494,0.02613118477165699,0.05887709930539131,1.2401546239852905,0.9999999403953552,0.9999999403953552,0.7974274158477783,0.00019676295349746153,1.6879840999936278,0.014690799989693915,38.2273882000045,22.177206499998647,0.2813566000077117,14.233677400003216,60.70064210000055,76.62499332427979,30976,404.2545213532147,510.3076166635759
7,1.5828075408935547,0.06698635220527649,0.07128345221281052,0.0,0.007620413787662983,0.2020273655653,0.026616841554641724,0.06194271892309189,1.2389147281646729,0.9999999403953552,0.9999999403953552,0.8110502362251282,0.00019535036904803964,1.7500625000102445,0.014650999994046288,38.308478099997956,22.13304379999863,0.2786204999938491,14.134026300022015,60.73479339998448,76.62224292755127,30976,404.2690322872534,510.020669634943
8,1.538411259651184,0.06467219442129135,0.06938126683235168,0.0,0.007211557123810053,0.1955384761095047,0.027759402990341187,0.06322309374809265,1.2400686740875244,0.9999999403953552,0.9999999403953552,0.8094760179519653,0.00019369014051723418,1.6811717999898974,0.015106000008017872,38.39161200000308,22.161317199999758,0.27930309998919256,14.206664399998772,60.84733830000005,76.73893284797668,30976,403.65429711362896,509.0773214643635
9,1.5630125999450684,0.06520646810531616,0.07069110125303268,0.0,0.006998822093009949,0.20057463645935059,0.027765313163399696,0.06322912871837616,1.2397810220718384,0.9999999403953552,0.9999999403953552,0.793681263923645,0.0001917868184760471,1.68535840000186,0.015040899996165535,38.261495199998535,22.169392900017556,0.28229970001666516,14.19650849997015,60.72822870002892,76.61337518692017,30976,404.3158250687327,510.0758026882027
10,1.573258638381958,0.06310519576072693,0.07166985422372818,0.0,0.006270087789744139,0.19941243529319763,0.02886451594531536,0.0651940330862999,1.2404757738113403,0.9999999403953552,0.9999999403953552,0.7945056557655334,0.00018964561979789498,1.6701721999979782,0.014639699988038046,38.34266999999818,22.154885200003264,0.27711400000043795,14.234620100014581,60.78930889998992,76.69818997383118,30976,403.86872246357797,509.56328605349773
