src_style,tgt_style,src_image,scope,idt_clip_style,method_clip_style,delta_clip_style,idt_content_lpips,method_content_lpips,gen_image
Early_Renaissance,Early_Renaissance,Early_Renaissance__domenico-ghirlandaio_the-nativity-1.jpg,identity,0.8847811222076416,0.8500872254371643,-0.034693896770477295,0.0,0.3784594,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_the-nativity-1_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__domenico-veneziano_not-detected-269819.jpg,identity,0.844916582107544,0.7502151727676392,-0.09470140933990479,0.0,0.6546198,Early_Renaissance_Early_Renaissance__domenico-veneziano_not-detected-269819_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2.jpg,identity,0.8635977506637573,0.8267287015914917,-0.036869049072265625,0.0,0.6157527,Early_Renaissance_Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule.jpg,identity,0.8666144013404846,0.8626032471656799,-0.0040111541748046875,0.0,0.6384779,Early_Renaissance_Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece.jpg,identity,0.8848458528518677,0.8847231864929199,-0.0001226663589477539,0.0,0.600053,Early_Renaissance_Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1.jpg,identity,0.8613717555999756,0.8425043821334839,-0.0188673734664917,0.0,0.61214775,Early_Renaissance_Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440.jpg,identity,0.8958746194839478,0.8575509786605835,-0.03832364082336426,0.0,0.46423215,Early_Renaissance_Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__giovanni-bellini_virgin-and-child-1488.jpg,identity,0.8225073218345642,0.8116525411605835,-0.010854780673980713,0.0,0.5829595,Early_Renaissance_Early_Renaissance__giovanni-bellini_virgin-and-child-1488_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1).jpg,identity,0.6754896640777588,0.71324622631073,0.03775656223297119,0.0,0.51876485,Early_Renaissance_Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1)_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking.jpg,identity,0.786833643913269,0.6784435510635376,-0.10839009284973145,0.0,0.602106,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile.jpg,identity,0.7118731737136841,0.7563914060592651,0.044518232345581055,0.0,0.57803965,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440.jpg,identity,0.8594120740890503,0.794701337814331,-0.06471073627471924,0.0,0.66992724,Early_Renaissance_Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__piero-della-francesca_portrait-of-a-boy.jpg,identity,0.7484260201454163,0.7499895691871643,0.0015635490417480469,0.0,0.60717267,Early_Renaissance_Early_Renaissance__piero-della-francesca_portrait-of-a-boy_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__pietro-perugino_giovanni-colombini.jpg,identity,0.8868575096130371,0.8272508382797241,-0.05960667133331299,0.0,0.6384511,Early_Renaissance_Early_Renaissance__pietro-perugino_giovanni-colombini_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__pisanello_stork-1430.jpg,identity,0.7367653846740723,0.5973802208900452,-0.1393851637840271,0.0,0.5746362,Early_Renaissance_Early_Renaissance__pisanello_stork-1430_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1).jpg,identity,0.8185203075408936,0.8476762771606445,0.029155969619750977,0.0,0.62226385,Early_Renaissance_Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1)_to_Early_Renaissance.png
Early_Renaissance,Early_Renaissance,Early_Renaissance__sandro-botticelli_trinity(1).jpg,identity,0.8498413562774658,0.8392784595489502,-0.010562896728515625,0.0,0.4359217,Early_Renaissance_Early_Renaissance__sandro-botticelli_trinity(1)_to_Early_Renaissance.png
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,transfer,0.6864520311355591,0.7889169454574585,0.10246491432189941,0.0,0.3774107,Early_Renaissance_Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,transfer,0.6148070693016052,0.6522039175033569,0.03739684820175171,0.0,0.69418585,Early_Renaissance_Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,transfer,0.6754466891288757,0.7309694886207581,0.055522799491882324,0.0,0.698132,Early_Renaissance_Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,transfer,0.6649911403656006,0.7537983059883118,0.08880716562271118,0.0,0.6863926,Early_Renaissance_Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__antonello-da-messina_painter-self-portrait.jpg,transfer,0.6135959029197693,0.6769760847091675,0.0633801817893982,0.0,0.6568608,Early_Renaissance_Early_Renaissance__antonello-da-messina_painter-self-portrait_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462.jpg,transfer,0.606734037399292,0.6602641344070435,0.053530097007751465,0.0,0.692996,Early_Renaissance_Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485.jpg,transfer,0.5889380574226379,0.5815852880477905,-0.007352769374847412,0.0,0.6301949,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4.jpg,transfer,0.5913446545600891,0.6363130211830139,0.044968366622924805,0.0,0.63762105,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1.jpg,transfer,0.6717973947525024,0.6910356283187866,0.01923823356628418,0.0,0.586195,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__carlo-crivelli_piet-1.jpg,transfer,0.6401790380477905,0.6612669825553894,0.021087944507598877,0.0,0.71029836,Early_Renaissance_Early_Renaissance__carlo-crivelli_piet-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476.jpg,transfer,0.5740246176719666,0.5739650130271912,-5.9604644775390625e-05,0.0,0.6635945,Early_Renaissance_Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_st-jerome.jpg,transfer,0.6192282438278198,0.6220610737800598,0.0028328299522399902,0.0,0.6273531,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-jerome_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter.jpg,transfer,0.6103137135505676,0.6869294047355652,0.07661569118499756,0.0,0.26053393,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_the-nativity-1.jpg,transfer,0.623434841632843,0.6521773934364319,0.028742551803588867,0.0,0.39191177,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_the-nativity-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-veneziano_not-detected-269819.jpg,transfer,0.7234469652175903,0.7194357514381409,-0.004011213779449463,0.0,0.7052599,Early_Renaissance_Early_Renaissance__domenico-veneziano_not-detected-269819_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2.jpg,transfer,0.6806041598320007,0.7641125917434692,0.0835084319114685,0.0,0.60861766,Early_Renaissance_Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule.jpg,transfer,0.6791391372680664,0.7995359897613525,0.12039685249328613,0.0,0.67128897,Early_Renaissance_Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece.jpg,transfer,0.6283501982688904,0.6551415920257568,0.026791393756866455,0.0,0.58587414,Early_Renaissance_Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1.jpg,transfer,0.6262837648391724,0.6551728248596191,0.028889060020446777,0.0,0.58188623,Early_Renaissance_Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440.jpg,transfer,0.640678882598877,0.6705924272537231,0.02991354465484619,0.0,0.5381136,Early_Renaissance_Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__giovanni-bellini_virgin-and-child-1488.jpg,transfer,0.6036739349365234,0.6455565094947815,0.04188257455825806,0.0,0.6586499,Early_Renaissance_Early_Renaissance__giovanni-bellini_virgin-and-child-1488_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1).jpg,transfer,0.6981818675994873,0.6856963038444519,-0.0124855637550354,0.0,0.6103641,Early_Renaissance_Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1)_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking.jpg,transfer,0.6758085489273071,0.6952117085456848,0.019403159618377686,0.0,0.6902789,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile.jpg,transfer,0.5790731310844421,0.6932501196861267,0.11417698860168457,0.0,0.69072384,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440.jpg,transfer,0.6645839214324951,0.7321157455444336,0.06753182411193848,0.0,0.74230057,Early_Renaissance_Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__piero-della-francesca_portrait-of-a-boy.jpg,transfer,0.6193593144416809,0.6494893431663513,0.03013002872467041,0.0,0.64609563,Early_Renaissance_Early_Renaissance__piero-della-francesca_portrait-of-a-boy_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__pietro-perugino_giovanni-colombini.jpg,transfer,0.6995608806610107,0.6483052372932434,-0.051255643367767334,0.0,0.7199713,Early_Renaissance_Early_Renaissance__pietro-perugino_giovanni-colombini_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__pisanello_stork-1430.jpg,transfer,0.6440985798835754,0.646803617477417,0.0027050375938415527,0.0,0.6231387,Early_Renaissance_Early_Renaissance__pisanello_stork-1430_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1).jpg,transfer,0.662477433681488,0.6970827579498291,0.034605324268341064,0.0,0.67675614,Early_Renaissance_Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1)_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__sandro-botticelli_trinity(1).jpg,transfer,0.6140804886817932,0.6637471318244934,0.049666643142700195,0.0,0.5261135,Early_Renaissance_Early_Renaissance__sandro-botticelli_trinity(1)_to_Impressionism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,transfer,0.6069838404655457,0.8630095720291138,0.2560257315635681,0.0,0.644128,Early_Renaissance_Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,transfer,0.6166074872016907,0.6960784792900085,0.07947099208831787,0.0,0.7188592,Early_Renaissance_Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,transfer,0.647614598274231,0.8717741966247559,0.2241595983505249,0.0,0.66447204,Early_Renaissance_Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,transfer,0.6194513440132141,0.8946857452392578,0.2752344012260437,0.0,0.71423763,Early_Renaissance_Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__antonello-da-messina_painter-self-portrait.jpg,transfer,0.5985887050628662,0.8311841487884521,0.23259544372558594,0.0,0.6446751,Early_Renaissance_Early_Renaissance__antonello-da-messina_painter-self-portrait_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462.jpg,transfer,0.5463468432426453,0.8334334492683411,0.2870866060256958,0.0,0.7347837,Early_Renaissance_Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485.jpg,transfer,0.5729755163192749,0.8023985028266907,0.22942298650741577,0.0,0.7368448,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4.jpg,transfer,0.5928071737289429,0.7643793821334839,0.17157220840454102,0.0,0.72483337,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1.jpg,transfer,0.620461106300354,0.8365670442581177,0.21610593795776367,0.0,0.69467527,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__carlo-crivelli_piet-1.jpg,transfer,0.6775729060173035,0.8075109720230103,0.1299380660057068,0.0,0.6759081,Early_Renaissance_Early_Renaissance__carlo-crivelli_piet-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476.jpg,transfer,0.5737815499305725,0.7843775153160095,0.210595965385437,0.0,0.71981907,Early_Renaissance_Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_st-jerome.jpg,transfer,0.646434485912323,0.8581197261810303,0.21168524026870728,0.0,0.6016563,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-jerome_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter.jpg,transfer,0.5712151527404785,0.823777437210083,0.2525622844696045,0.0,0.5910071,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_the-nativity-1.jpg,transfer,0.590459406375885,0.8371621966362,0.24670279026031494,0.0,0.6297554,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_the-nativity-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-veneziano_not-detected-269819.jpg,transfer,0.7011519074440002,0.8604665994644165,0.15931469202041626,0.0,0.6428921,Early_Renaissance_Early_Renaissance__domenico-veneziano_not-detected-269819_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2.jpg,transfer,0.6551349759101868,0.8226790428161621,0.16754406690597534,0.0,0.6981392,Early_Renaissance_Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule.jpg,transfer,0.5774449110031128,0.8533508777618408,0.275905966758728,0.0,0.6632701,Early_Renaissance_Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece.jpg,transfer,0.5852417349815369,0.8431254029273987,0.2578836679458618,0.0,0.6443821,Early_Renaissance_Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1.jpg,transfer,0.5728772878646851,0.8280725479125977,0.2551952600479126,0.0,0.6684779,Early_Renaissance_Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440.jpg,transfer,0.600354790687561,0.8511250019073486,0.2507702112197876,0.0,0.6653217,Early_Renaissance_Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__giovanni-bellini_virgin-and-child-1488.jpg,transfer,0.5614814162254333,0.7176097631454468,0.15612834692001343,0.0,0.73455393,Early_Renaissance_Early_Renaissance__giovanni-bellini_virgin-and-child-1488_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1).jpg,transfer,0.7705531120300293,0.8812983632087708,0.11074525117874146,0.0,0.5535443,Early_Renaissance_Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1)_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking.jpg,transfer,0.6260520815849304,0.8483579158782959,0.22230583429336548,0.0,0.63144904,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile.jpg,transfer,0.6429296135902405,0.8665760159492493,0.2236464023590088,0.0,0.62532336,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440.jpg,transfer,0.6671930551528931,0.7997031211853027,0.13251006603240967,0.0,0.7043403,Early_Renaissance_Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__piero-della-francesca_portrait-of-a-boy.jpg,transfer,0.6484586000442505,0.756560742855072,0.10810214281082153,0.0,0.6713813,Early_Renaissance_Early_Renaissance__piero-della-francesca_portrait-of-a-boy_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__pietro-perugino_giovanni-colombini.jpg,transfer,0.6622117757797241,0.8122310638427734,0.15001928806304932,0.0,0.728324,Early_Renaissance_Early_Renaissance__pietro-perugino_giovanni-colombini_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__pisanello_stork-1430.jpg,transfer,0.6522349119186401,0.8479828238487244,0.19574791193008423,0.0,0.58395314,Early_Renaissance_Early_Renaissance__pisanello_stork-1430_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1).jpg,transfer,0.6332717537879944,0.7717422842979431,0.13847053050994873,0.0,0.68436205,Early_Renaissance_Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1)_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__sandro-botticelli_trinity(1).jpg,transfer,0.5886101722717285,0.8401990532875061,0.2515888810157776,0.0,0.7128871,Early_Renaissance_Early_Renaissance__sandro-botticelli_trinity(1)_to_Minimalism.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,transfer,0.6955593228340149,0.7348544597625732,0.03929513692855835,0.0,0.2342158,Early_Renaissance_Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Rococo.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,transfer,0.6922696232795715,0.6977725028991699,0.005502879619598389,0.0,0.5823498,Early_Renaissance_Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455_to_Rococo.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,transfer,0.748328685760498,0.7180941104888916,-0.030234575271606445,0.0,0.5416096,Early_Renaissance_Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Rococo.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,transfer,0.7171100974082947,0.7386366724967957,0.021526575088500977,0.0,0.639078,Early_Renaissance_Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464_to_Rococo.png
