src_style,tgt_style,src_image,scope,idt_clip_style,method_clip_style,delta_clip_style,idt_content_lpips,method_content_lpips,gen_image
Early_Renaissance,Impressionism,Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485.jpg,transfer,0.5889380574226379,0.5701855421066284,-0.01875251531600952,0.0,0.64168286,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4.jpg,transfer,0.5913446545600891,0.6229512095451355,0.03160655498504639,0.0,0.6409146,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1.jpg,transfer,0.6717973947525024,0.6713377833366394,-0.0004596114158630371,0.0,0.612408,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__carlo-crivelli_piet-1.jpg,transfer,0.6401790380477905,0.6702241897583008,0.030045151710510254,0.0,0.722091,Early_Renaissance_Early_Renaissance__carlo-crivelli_piet-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476.jpg,transfer,0.5740246176719666,0.5968695282936096,0.022844910621643066,0.0,0.66490626,Early_Renaissance_Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_st-jerome.jpg,transfer,0.6192282438278198,0.6555242538452148,0.03629601001739502,0.0,0.64044595,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-jerome_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter.jpg,transfer,0.6103137135505676,0.6668252944946289,0.05651158094406128,0.0,0.28191924,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_the-nativity-1.jpg,transfer,0.623434841632843,0.6597656011581421,0.03633075952529907,0.0,0.41224903,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_the-nativity-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__domenico-veneziano_not-detected-269819.jpg,transfer,0.7234469652175903,0.7425446510314941,0.01909768581390381,0.0,0.710648,Early_Renaissance_Early_Renaissance__domenico-veneziano_not-detected-269819_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2.jpg,transfer,0.6806041598320007,0.7460135221481323,0.06540936231613159,0.0,0.6261208,Early_Renaissance_Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule.jpg,transfer,0.6791391372680664,0.7527167797088623,0.0735776424407959,0.0,0.68235123,Early_Renaissance_Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece.jpg,transfer,0.6283501982688904,0.6526733636856079,0.02432316541671753,0.0,0.60035676,Early_Renaissance_Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1.jpg,transfer,0.6262837648391724,0.6470557451248169,0.02077198028564453,0.0,0.59028745,Early_Renaissance_Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440.jpg,transfer,0.640678882598877,0.6611179709434509,0.020439088344573975,0.0,0.5453077,Early_Renaissance_Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__giovanni-bellini_virgin-and-child-1488.jpg,transfer,0.6036739349365234,0.6241286396980286,0.020454704761505127,0.0,0.65822613,Early_Renaissance_Early_Renaissance__giovanni-bellini_virgin-and-child-1488_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1).jpg,transfer,0.6981818675994873,0.703279435634613,0.005097568035125732,0.0,0.616793,Early_Renaissance_Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1)_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking.jpg,transfer,0.6758085489273071,0.6835939884185791,0.007785439491271973,0.0,0.7022717,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile.jpg,transfer,0.5790731310844421,0.6739935278892517,0.09492039680480957,0.0,0.7044279,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440.jpg,transfer,0.6645839214324951,0.7289311289787292,0.06434720754623413,0.0,0.7395268,Early_Renaissance_Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__piero-della-francesca_portrait-of-a-boy.jpg,transfer,0.6193593144416809,0.6498910784721375,0.030531764030456543,0.0,0.6437949,Early_Renaissance_Early_Renaissance__piero-della-francesca_portrait-of-a-boy_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__pietro-perugino_giovanni-colombini.jpg,transfer,0.6995608806610107,0.6322289109230042,-0.06733196973800659,0.0,0.7062064,Early_Renaissance_Early_Renaissance__pietro-perugino_giovanni-colombini_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__pisanello_stork-1430.jpg,transfer,0.6440985798835754,0.6354638338088989,-0.008634746074676514,0.0,0.62654495,Early_Renaissance_Early_Renaissance__pisanello_stork-1430_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1).jpg,transfer,0.662477433681488,0.6684846878051758,0.006007254123687744,0.0,0.6900102,Early_Renaissance_Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1)_to_Impressionism.png
Early_Renaissance,Impressionism,Early_Renaissance__sandro-botticelli_trinity(1).jpg,transfer,0.6140804886817932,0.6375713348388672,0.023490846157073975,0.0,0.52393943,Early_Renaissance_Early_Renaissance__sandro-botticelli_trinity(1)_to_Impressionism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,transfer,0.6069838404655457,0.8919390439987183,0.2849552035331726,0.0,0.6673914,Early_Renaissance_Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,transfer,0.6166074872016907,0.7538163661956787,0.13720887899398804,0.0,0.7241814,Early_Renaissance_Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,transfer,0.647614598274231,0.876133918762207,0.22851932048797607,0.0,0.6777147,Early_Renaissance_Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,transfer,0.6194513440132141,0.9104491472244263,0.29099780321121216,0.0,0.7214675,Early_Renaissance_Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__antonello-da-messina_painter-self-portrait.jpg,transfer,0.5985887050628662,0.8178287148475647,0.2192400097846985,0.0,0.65604925,Early_Renaissance_Early_Renaissance__antonello-da-messina_painter-self-portrait_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462.jpg,transfer,0.5463468432426453,0.800409197807312,0.25406235456466675,0.0,0.72944236,Early_Renaissance_Early_Renaissance__bartolome-bermejo_death-of-the-virgin-1462_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485.jpg,transfer,0.5729755163192749,0.7695619463920593,0.19658643007278442,0.0,0.7409558,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_madonna-and-child-1485_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4.jpg,transfer,0.5928071737289429,0.8124794960021973,0.2196723222732544,0.0,0.7275876,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_procession-of-the-magus-caspar-detail-1461-4_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1.jpg,transfer,0.620461106300354,0.8716583251953125,0.2511972188949585,0.0,0.70326227,Early_Renaissance_Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__carlo-crivelli_piet-1.jpg,transfer,0.6775729060173035,0.8589550256729126,0.18138211965560913,0.0,0.67350614,Early_Renaissance_Early_Renaissance__carlo-crivelli_piet-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476.jpg,transfer,0.5737815499305725,0.8366518020629883,0.26287025213241577,0.0,0.71843374,Early_Renaissance_Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_st-jerome.jpg,transfer,0.646434485912323,0.8747937679290771,0.22835928201675415,0.0,0.60794306,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-jerome_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter.jpg,transfer,0.5712151527404785,0.8895487189292908,0.31833356618881226,0.0,0.62002873,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_the-nativity-1.jpg,transfer,0.590459406375885,0.8847315311431885,0.29427212476730347,0.0,0.63254756,Early_Renaissance_Early_Renaissance__domenico-ghirlandaio_the-nativity-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__domenico-veneziano_not-detected-269819.jpg,transfer,0.7011519074440002,0.8748157024383545,0.17366379499435425,0.0,0.6473172,Early_Renaissance_Early_Renaissance__domenico-veneziano_not-detected-269819_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2.jpg,transfer,0.6551349759101868,0.7905731201171875,0.13543814420700073,0.0,0.69634646,Early_Renaissance_Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule.jpg,transfer,0.5774449110031128,0.8971915245056152,0.31974661350250244,0.0,0.6653863,Early_Renaissance_Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece.jpg,transfer,0.5852417349815369,0.8490182161331177,0.2637764811515808,0.0,0.66496843,Early_Renaissance_Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1.jpg,transfer,0.5728772878646851,0.8647671341896057,0.29188984632492065,0.0,0.6719391,Early_Renaissance_Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440.jpg,transfer,0.600354790687561,0.8605215549468994,0.2601667642593384,0.0,0.665007,Early_Renaissance_Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__giovanni-bellini_virgin-and-child-1488.jpg,transfer,0.5614814162254333,0.7931007742881775,0.23161935806274414,0.0,0.72677517,Early_Renaissance_Early_Renaissance__giovanni-bellini_virgin-and-child-1488_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1).jpg,transfer,0.7705531120300293,0.8955691456794739,0.12501603364944458,0.0,0.56864,Early_Renaissance_Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1)_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking.jpg,transfer,0.6260520815849304,0.8713114261627197,0.2452593445777893,0.0,0.6325667,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile.jpg,transfer,0.6429296135902405,0.8871563673019409,0.24422675371170044,0.0,0.6276202,Early_Renaissance_Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440.jpg,transfer,0.6671930551528931,0.8350033760070801,0.167810320854187,0.0,0.7068343,Early_Renaissance_Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__piero-della-francesca_portrait-of-a-boy.jpg,transfer,0.6484586000442505,0.78321373462677,0.13475513458251953,0.0,0.69434804,Early_Renaissance_Early_Renaissance__piero-della-francesca_portrait-of-a-boy_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__pietro-perugino_giovanni-colombini.jpg,transfer,0.6622117757797241,0.7972577810287476,0.13504600524902344,0.0,0.73002857,Early_Renaissance_Early_Renaissance__pietro-perugino_giovanni-colombini_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__pisanello_stork-1430.jpg,transfer,0.6522349119186401,0.85638028383255,0.2041453719139099,0.0,0.5973119,Early_Renaissance_Early_Renaissance__pisanello_stork-1430_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1).jpg,transfer,0.6332717537879944,0.8450138568878174,0.211742103099823,0.0,0.6933131,Early_Renaissance_Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1)_to_Minimalism.png
Early_Renaissance,Minimalism,Early_Renaissance__sandro-botticelli_trinity(1).jpg,transfer,0.5886101722717285,0.8469518423080444,0.2583416700363159,0.0,0.71383023,Early_Renaissance_Early_Renaissance__sandro-botticelli_trinity(1)_to_Minimalism.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,transfer,0.6955593228340149,0.7199111580848694,0.024351835250854492,0.0,0.24357463,Early_Renaissance_Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Rococo.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,transfer,0.6922696232795715,0.6873878836631775,-0.004881739616394043,0.0,0.59204125,Early_Renaissance_Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455_to_Rococo.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,transfer,0.748328685760498,0.7264220714569092,-0.021906614303588867,0.0,0.5467029,Early_Renaissance_Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Rococo.png
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,transfer,0.7171100974082947,0.7397339940071106,0.022623896598815918,0.0,0.6429313,Early_Renaissance_Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464_to_Rococo.png
