epoch,loss,swd,repulsive,color,identity,identity_ratio,sched_factor,idt_anchor,topo_align,idt_repel,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,45.974788665771484,10.622139930725098,22.3243465423584,1.1090987920761108,11.919203758239746,0.25,1.0,2.0697784423828125,0.6762138605117798,9.173210144042969,0.980871856212616,0.010867982171475887,1.3333333333333333e-05,0.506664099637419,0.004871100420132279,28.53151819924824,5.429470899282023,0.10319779929704964,0.026028802385553718,34.069057998247445,35.239150047302246,10240,290.5858962618177,300.56598572601445
2,44.5881233215332,10.015998840332031,22.04319190979004,0.9907496571540833,11.538183212280273,0.25,1.0,1.8324798345565796,0.4759664535522461,9.229736328125,0.9750971794128418,0.012656922452151775,2.6666666666666667e-05,0.47951000020839274,0.0044768997468054295,21.799518400570378,1.2638942005578429,0.07968920120038092,0.024784197797998786,23.147578702075407,24.297382354736328,10240,421.4445758188392,442.37888255162875
3,43.67848205566406,9.252436637878418,21.53464126586914,0.7830774188041687,12.108336448669434,0.25,1.0,2.7960188388824463,0.549558162689209,8.762758255004883,0.9607534408569336,0.018906477838754654,4e-05,0.499425700167194,0.004659000784158707,21.762228799518198,1.294385198969394,0.08066160068847239,0.025222700089216232,23.141934599960223,24.308872938156128,10240,421.2453627961874,442.48677463713864
4,42.46623611450195,8.120307922363281,20.85637092590332,0.5937519073486328,12.89580249786377,0.25,1.0,4.232305526733398,0.7398499250411987,7.923646450042725,0.9351676106452942,0.028833625838160515,5.333333333333333e-05,0.4916654000990093,0.004577400628477335,21.772775600664318,1.2894197991117835,0.08026669872924685,0.024744300171732903,23.147039499133825,24.31226944923401,10240,421.1865133109828,442.3891876273502
5,41.28770065307617,7.4393310546875,20.030630111694336,0.5090621709823608,13.308677673339844,0.25,1.0,5.518046855926514,0.8624851107597351,6.9281463623046875,0.9396125674247742,0.027095092460513115,6.666666666666667e-05,0.4845028994604945,0.004517300520092249,21.784710900392383,1.2655958011746407,0.07865059934556484,0.02457619900815189,23.13347460143268,24.289003610610962,10240,421.58995750350687,442.6485937121536
6,40.94815444946289,7.557711124420166,19.130062103271484,0.5459758639335632,13.714410781860352,0.25,1.0,6.742639064788818,1.1027265787124634,5.869044780731201,0.9299417734146118,0.033546242862939835,8e-05,0.4838834006804973,0.004649000940844417,21.764971299329773,1.2928220992907882,0.08047110005281866,0.024788500042632222,23.142913499614224,24.303096771240234,10240,421.34548104658813,442.46805831818426
7,40.761878967285156,7.44472074508667,18.405813217163086,0.5108131766319275,14.400534629821777,0.25,1.0,8.105907440185547,1.2972885370254517,4.9973368644714355,0.9160318374633789,0.04288099333643913,7.947055393155969e-05,0.4843450989574194,0.004558199550956488,21.760590699035674,1.2764832000248134,0.08042899891734123,0.024532901821658015,23.122061097528785,24.28287410736084,10240,421.696375590728,442.8670937598387
8,39.62430953979492,7.253428936004639,17.89737892150879,0.4432130455970764,14.030285835266113,0.25,1.0,8.209415435791016,1.1977894306182861,4.62308406829834,0.923575222492218,0.03878932073712349,7.884828921053212e-05,0.4813941002357751,0.004367399262264371,21.777472699526697,1.263821299187839,0.07727229944430292,0.02412870293483138,23.122933697421104,24.275731325149536,10240,421.82045363928586,442.8503810977093
9,39.83210372924805,7.301013469696045,17.69350242614746,0.4562002122402191,14.38139533996582,0.25,1.0,8.619601249694824,1.3122395277023315,4.449554443359375,0.9202353358268738,0.04066477715969086,7.813491142126459e-05,0.4903722999151796,0.004656300880014896,21.766627300763503,1.2830498011317104,0.08026039809919894,0.024561998434364796,23.134593800874427,24.295851707458496,10240,421.47112697664596,442.6271793720863
10,39.59635925292969,7.700047969818115,17.33852767944336,0.5205115675926208,14.037274360656738,0.25,1.0,8.279794692993164,1.3510326147079468,4.406447410583496,0.9178770184516907,0.043306149542331696,7.733237588269115e-05,0.48664109921082854,0.00447799963876605,21.805049598915502,1.2665420009288937,0.07841729931533337,0.024722001049667597,23.154486898798496,24.313668966293335,10240,421.16226942942984,442.24689775057647
11,39.45785903930664,7.421429634094238,17.10995101928711,0.4341263473033905,14.492347717285156,0.25,1.0,8.659640312194824,1.6868114471435547,4.145898342132568,0.885104775428772,0.05331835895776749,7.644288228893951e-05,0.4834682000800967,0.004464699886739254,21.787555400049314,1.2621309005189687,0.07731040008366108,0.024277099641039968,23.131461400538683,24.284242153167725,10240,421.6726194465269,442.68711875513117
12,39.073429107666016,7.601100921630859,16.616865158081055,0.42525514960289,14.430208206176758,0.25,1.0,8.577231407165527,2.0751497745513916,3.777824878692627,0.8511280417442322,0.06642469018697739,7.546886868012217e-05,0.486220600316301,0.0045484991278499365,21.78792359959334,1.2755923992954195,0.07873780000954866,0.025108201894909143,23.14680229802616,24.302427291870117,10240,421.35708820433683,442.39372109179914
13,40.02111053466797,7.797196388244629,16.647512435913086,0.451261430978775,15.125136375427246,0.25,1.0,9.263056755065918,2.230910062789917,3.6311702728271484,0.8032311797142029,0.0866813212633133,7.441300475983805e-05,0.48745490051805973,0.004554100334644318,21.767271499382332,1.2848577997647226,0.07778369961306453,0.024829901522025466,23.134467099094763,24.29015326499939,10240,421.57000362592225,442.62960353215504
14,39.6707763671875,7.751873970031738,16.726709365844727,0.480548232793808,14.711654663085938,0.25,1.0,8.58988094329834,2.441654920578003,3.6801164150238037,0.7855095267295837,0.09600424021482468,7.327818457770047e-05,0.4830019003711641,0.004416800336912274,21.77391059976071,1.2553854000288993,0.07733180094510317,0.024434898979961872,23.111044601071626,24.27037501335144,10240,421.9135466331627,443.0781981843082
15,40.01072311401367,7.878183841705322,16.920621871948242,0.4854278266429901,14.726489067077637,0.25,1.0,8.510265350341797,2.4291772842407227,3.7870452404022217,0.7413374185562134,0.12229125946760178,7.206751859694825e-05,0.4920347004663199,0.004583299858495593,21.77690009935759,1.2742313002236187,0.07953930064104497,0.02444080007262528,23.13525400008075,24.294820547103882,10240,421.48901574087495,442.61454834099766
16,39.95313262939453,7.664090633392334,16.966697692871094,0.44669800996780396,14.875648498535156,0.25,1.0,8.688587188720703,2.40690541267395,3.7801525592803955,0.7378079295158386,0.12243305891752243,7.07843251688823e-05,0.48673419933766127,0.004496300360187888,21.770659800618887,1.287740400293842,0.08122439961880445,0.024705199990421534,23.14412090089172,24.303160667419434,10240,421.34437327436336,442.4449752855146
17,39.66934585571289,7.75765323638916,17.059911727905273,0.48659610748291016,14.365182876586914,0.25,1.0,8.20767879486084,2.28904128074646,3.8684654235839844,0.7341126799583435,0.12353576719760895,6.943212143749525e-05,0.48167390027083457,0.004546599928289652,21.790550300618634,1.2654491008725017,0.07882570032961667,0.02422649832442403,23.13937170174904,24.292911052703857,10240,421.5221460196416,442.5357841166442
18,39.5553092956543,7.626866340637207,17.003446578979492,0.44390201568603516,14.481103897094727,0.25,1.0,8.35922908782959,2.3344273567199707,3.7874481678009033,0.7345277667045593,0.12339118868112564,6.801461369922432e-05,0.483754999935627,0.004607400624081492,21.81718200002797,1.265776198823005,0.07954780012369156,0.024829800939187407,23.167113399598747,24.31717038154602,10240,421.101626518643,442.005865097434
19,39.81010437011719,7.8702545166015625,17.078393936157227,0.49235230684280396,14.369099617004395,0.25,1.0,8.218195915222168,2.3624963760375977,3.78840708732605,0.7136905789375305,0.13758011162281036,6.653568724425033e-05,0.49584049941040576,0.004651500144973397,21.772576298564672,1.3018649001605809,0.08036300051026046,0.024934700457379222,23.159455699380487,24.33276391029358,10240,420.8317656699959,442.15201483659735
20,39.894168853759766,7.855084419250488,17.088598251342773,0.5011164546012878,14.449363708496094,0.25,1.0,8.212261199951172,2.4226059913635254,3.8144969940185547,0.6992287635803223,0.1468457728624344,6.499939570718747e-05,0.48127759993076324,0.0045735996682196856,21.818500600289553,1.2676717992872,0.07778989989310503,0.02437120140530169,23.168535899138078,24.325835466384888,10240,420.9516262720076,441.9787268638305
21,39.74098205566406,7.782674312591553,17.082517623901367,0.460397332906723,14.415390014648438,0.25,1.0,8.269648551940918,2.398607015609741,3.747135877609253,0.6904136538505554,0.15549609065055847,6.340994995635249e-05,0.4779144993517548,0.004392900969833136,21.846118500223383,1.2695355003234,0.07959270034916699,0.02439789823256433,23.199639601865783,24.35049271583557,10240,420.52537168337216,441.38616701513195
22,39.98441696166992,7.862092018127441,17.155675888061523,0.4677513539791107,14.498903274536133,0.25,1.0,8.297830581665039,2.3782732486724854,3.8228020668029785,0.6841768026351929,0.16025057435035706,6.177170655206742e-05,0.4944048998877406,0.00459030014462769,21.836926800664514,1.2937804004177451,0.08031180035322905,0.024690998252481222,23.215609301580116,24.384026050567627,10240,419.94705791259713,441.0825435153683
23,39.72831344604492,7.698228359222412,17.194841384887695,0.44716697931289673,14.388073921203613,0.25,1.0,8.229911804199219,2.346122980117798,3.812042713165283,0.6830083131790161,0.16117219626903534,6.008915580563053e-05,0.48273219959810376,0.004606699803844094,21.866683000698686,1.2653616000898182,0.07881869934499264,0.024659600341692567,23.21546999993734,24.37967300415039,10240,420.02204042099925,441.0851901782578
24,39.85953903198242,7.704751014709473,17.17765998840332,0.4360814690589905,14.541038513183594,0.25,1.0,8.390302658081055,2.3482115268707275,3.802527666091919,0.689135730266571,0.15454965829849243,5.83669094716851e-05,0.5378416005987674,0.004428400658071041,21.830766399158165,1.2650291996542364,0.07763509871438146,0.02451750123873353,23.177859098184854,24.391881942749023,10240,419.8118055849334,441.8009427282235
25,39.63438034057617,7.616536617279053,17.18568992614746,0.43624043464660645,14.395914077758789,0.25,1.0,8.14612102508545,2.360485553741455,3.8893070220947266,0.6874982714653015,0.15606790781021118,5.66096881077206e-05,0.4901254011783749,0.0047493004240095615,21.888669400010258,1.3015792004298419,0.07944749924354255,0.024900799617171288,23.274445400107652,24.440152168273926,10240,418.98266138018056,439.9675190521462
26,39.6245002746582,7.767030239105225,17.2194766998291,0.41243359446525574,14.225555419921875,0.25,1.0,8.051136016845703,2.306354522705078,3.8680665493011475,0.688910186290741,0.15395639836788177,5.482230813535271e-05,0.4786804988980293,0.004585101036354899,21.926663199439645,1.2828943994827569,0.07860570028424263,0.02517259889282286,23.292748400243,24.445558071136475,10240,418.8900073461871,439.6218009160813
27,39.39211654663086,7.639567852020264,17.182828903198242,0.4403582215309143,14.129361152648926,0.25,1.0,8.009119987487793,2.324378728866577,3.795863389968872,0.6888036131858826,0.1549585461616516,5.3009668638846426e-05,0.48179999948479235,0.004693899303674698,21.938455100171268,1.2940366994589567,0.07973260036669672,0.024982100585475564,23.316918299300596,24.48308300971985,10240,418.24797946952566,439.1660968468185
28,39.39186096191406,7.700203895568848,17.038890838623047,0.4166885316371918,14.236079216003418,0.25,1.0,8.100239753723145,2.3783624172210693,3.7574753761291504,0.6937000155448914,0.15203191339969635,5.117673793706666e-05,0.4939368006307632,0.004755399655550718,21.94842239911668,1.2989021998364478,0.08136479998938739,0.025286800460889935,23.333444798598066,24.505616903305054,10240,417.8633837460725,438.85504641026023
29,39.11781311035156,7.671525001525879,17.046829223632812,0.4195626676082611,13.979901313781738,0.25,1.0,7.790515422821045,2.3731727600097656,3.816211700439453,0.6949757933616638,0.15162214636802673,4.9328539965661525e-05,0.4833650994114578,0.004524800693616271,21.981085599400103,1.2681589995045215,0.07809199998155236,0.02492069941945374,23.331861399579793,24.496525049209595,10240,418.01847320913805,438.884828974015
30,39.20191955566406,7.7171454429626465,16.95766258239746,0.43250152468681335,14.094609260559082,0.25,1.0,7.9492974281311035,2.3923728466033936,3.7529373168945312,0.7010700702667236,0.1499873846769333,4.747014050680398e-05,0.4805092003662139,0.004476700210943818,21.994235899532214,1.2623118003830314,0.07834299933165312,0.024168899981305003,23.339367399457842,24.49737000465393,10240,418.0040550497722,438.74368249749
31,39.12782669067383,7.707405090332031,17.043424606323242,0.428176611661911,13.948822021484375,0.25,1.0,7.712829113006592,2.4126088619232178,3.823383092880249,0.6951618790626526,0.1533006727695465,4.5606633304235e-05,0.49503730121068656,0.0046980008482933044,21.969958500936627,1.3054497998673469,0.0795548006426543,0.02502529718913138,23.359661102294922,24.530516624450684,10240,417.4392311735223,438.3625239748873
32,39.008949279785156,7.665191173553467,16.88275146484375,0.4214332103729248,14.039570808410645,0.25,1.0,7.902261257171631,2.4851274490356445,3.6521847248077393,0.6934738755226135,0.15520747005939484,4.3743126101666006e-05,0.4861294003203511,0.004765500780194998,21.991101199993864,1.2668503997847438,0.07769909966737032,0.02400769991800189,23.340416200226173,24.505728483200073,10240,417.8614811234868,438.7239675657871
33,39.16398620605469,7.769829750061035,16.9032039642334,0.439403772354126,14.051548957824707,0.25,1.0,7.836696147918701,2.509230136871338,3.7056210041046143,0.6892957091331482,0.16054843366146088,4.188472664280846e-05,0.47983100009150803,0.004457599483430386,21.986956999404356,1.2705297989305109,0.07860250002704561,0.024305501487106085,23.340546897845343,24.5047287940979,10240,417.8785281013337,438.72151088907407
34,39.03253173828125,7.776498317718506,16.9476318359375,0.4331517815589905,13.87524700164795,0.25,1.0,7.608828067779541,2.5175609588623047,3.7488560676574707,0.6898099780082703,0.16006796061992645,4.003652867140332e-05,0.4934141000267118,0.004647800233215094,21.99477930017747,1.2897553003858775,0.08160780020989478,0.024832198629155755,23.370790201006457,24.547897815704346,10240,417.1436624381348,438.1537770836271
35,38.81540298461914,7.927464962005615,16.674375534057617,0.4490015506744385,13.764566421508789,0.25,1.0,7.601809024810791,2.571779251098633,3.5909759998321533,0.6877210140228271,0.1609571874141693,3.820359796962355e-05,0.482086299918592,0.004491700790822506,22.02568340115249,1.2645646010059863,0.07815400185063481,0.02456289529800415,23.372893704799935,24.540960788726807,10240,417.2615770081777,438.1143443054755
36,38.92608642578125,7.760631561279297,16.702665328979492,0.430845707654953,14.031939506530762,0.25,1.0,7.764151096343994,2.61075496673584,3.657036304473877,0.6807346343994141,0.1694832295179367,3.639095847311728e-05,0.4776425997260958,0.004474700661376119,22.053912200266495,1.2644512995611876,0.07781710103154182,0.024266898166388273,23.4006553015206,24.560872793197632,10240,416.92329447005915,437.5945830600134
37,38.9756965637207,7.877837657928467,16.70467185974121,0.42260313034057617,13.970585823059082,0.25,1.0,7.6729416847229,2.6482481956481934,3.6493947505950928,0.6826725006103516,0.16749495267868042,3.4603578500749393e-05,0.4887130989227444,0.004582600202411413,22.007153899641708,1.297426100820303,0.08071590005420148,0.024995498592033982,23.389878500718623,24.564505577087402,10240,416.8616367166528,437.7962031604991
38,39.035057067871094,7.953679084777832,16.657575607299805,0.4389511048793793,13.984842300415039,0.25,1.0,7.650250434875488,2.6398115158081055,3.694781541824341,0.6863935589790344,0.1649610847234726,3.28463571367849e-05,0.4778013990726322,0.004570499993860722,22.03726329933852,1.266518099233508,0.07843729993328452,0.02467320184223354,23.386789198499173,24.547230005264282,10240,417.15501088326374,437.85403430485206
39,38.66193771362305,7.776638984680176,16.600786209106445,0.42445656657218933,13.860058784484863,0.25,1.0,7.616428375244141,2.695317029953003,3.548314332962036,0.6824367046356201,0.16907241940498352,3.112411080283947e-05,0.4772713012062013,0.00443630013614893,22.045590600464493,1.263310600304976,0.0785518002230674,0.02443239907734096,23.391889301128685,24.553091526031494,10240,417.0554241262622,437.75856956991964
40,38.47626495361328,7.698389530181885,16.571664810180664,0.43078580498695374,13.775420188903809,0.25,1.0,7.4674973487854,2.6892037391662598,3.6187169551849365,0.6879916191101074,0.16212040185928345,2.9441560056402565e-05,0.4928025002591312,0.004856500308960676,22.00873519992456,1.3063240004703403,0.08035699999891222,0.025183298625051975,23.40027270070277,24.579824686050415,10240,416.6018322258996,437.60173785036557
41,38.813819885253906,7.871514320373535,16.557546615600586,0.4174513816833496,13.967307090759277,0.25,1.0,7.6415228843688965,2.7110674381256104,3.6147148609161377,0.6844065189361572,0.16568253934383392,2.780331665211751e-05,0.4777922001667321,0.004404400009661913,22.053856399841607,1.2658717995509505,0.07863369910046458,0.024365301709622145,23.402766298502684,24.564974308013916,10240,416.85368246688415,437.5551107671899
42,38.87224578857422,7.9087982177734375,16.6816463470459,0.459987610578537,13.821817398071289,0.25,1.0,7.432828426361084,2.675920009613037,3.713068723678589,0.682135820388794,0.1693895310163498,2.6213870901282536e-05,0.48674479965120554,0.004629500908777118,22.03139379899949,1.2746048993431032,0.07880169921554625,0.02437680261209607,23.389429898466915,24.5601327419281,10240,416.9358572935834,437.80459996039457
43,38.56010437011719,7.738898754119873,16.616979598999023,0.4234757423400879,13.780743598937988,0.25,1.0,7.444802284240723,2.6639950275421143,3.6719448566436768,0.6780558824539185,0.17441187798976898,2.467757936421966e-05,0.4858531001955271,0.004636700730770826,22.032878099707887,1.2897023998666555,0.08007070049643517,0.025044400244951248,23.407287900801748,24.578505754470825,10240,416.6241879100948,437.4705879380951
44,38.53498458862305,7.884312629699707,16.620647430419922,0.4121719300746918,13.6178560256958,0.25,1.0,7.30846643447876,2.6646792888641357,3.6447091102600098,0.6820399165153503,0.16986580193042755,2.319865290924567e-05,0.47662759898230433,0.004471300868317485,22.062621999997646,1.260967799462378,0.07786120008677244,0.024303799029439688,23.405922300415114,24.568675756454468,10240,416.7908804490546,437.49611182031435
45,38.63090896606445,7.854261875152588,16.703184127807617,0.42915454506874084,13.644309043884277,0.25,1.0,7.2746195793151855,2.662173271179199,3.7075157165527344,0.6823620796203613,0.16896188259124756,2.1781145170974732e-05,0.4807765996083617,0.004492599284276366,22.04551179986447,1.2689850991591811,0.07801480055786669,0.02437649993225932,23.397004298865795,24.56328797340393,10240,416.882300573418,437.6628678269038
