epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,38.178565979003906,0.2674373388290405,0.3062918484210968,0.31252890825271606,0.09945464134216309,0.20205079019069672,0.00014,0.7513407999649644,0.022013400215655565,119.97167339996668,36.45722349983407,0.30930419987998903,11.003691500518471,156.7602144998964,168.52046489715576,10240,60.764133342791574,65.32269704190006
2,36.022010803222656,0.23811709880828857,0.27639374136924744,0.35575225949287415,0.142275869846344,0.2040039300918579,0.0001399784114734601,0.7496787999407388,0.02292700030375272,121.53659969975706,35.671703100029845,0.2719288999796845,11.098229399765842,157.50315870007034,169.35320925712585,10240,60.46534367384085,65.01456913318036
3,35.493568420410156,0.23290260136127472,0.27287814021110535,0.32851800322532654,0.13628968596458435,0.20283201336860657,0.00013991366068953813,0.7500238000648096,0.024273599905427545,121.27516920032213,35.69946719997097,0.27743609983008355,11.100360799697228,157.2763461000286,169.1298303604126,10240,60.54520351719591,65.10832845447277
4,35.190589904785156,0.2295975238084793,0.2714260518550873,0.3073972463607788,0.1335919052362442,0.2012695074081421,0.00013980579202518706,0.7499806999694556,0.023047899827361107,121.35128060018178,35.70252729993081,0.2820840999484062,11.089635400276165,157.35893989988836,169.20160627365112,10240,60.51952003008036,65.07415470970179
5,35.074302673339844,0.2294272482395172,0.2813315689563751,0.296383261680603,0.13399261236190796,0.20097658038139343,0.0001396548794082012,0.7414097998989746,0.0239402002771385,121.49433490011143,35.70633100060513,0.2840503001352772,11.093609298986848,157.50865640112897,169.3459131717682,10240,60.4679487577213,65.01229985685157
6,35.07712936401367,0.23012222349643707,0.28345388174057007,0.27724212408065796,0.13477572798728943,0.1988281011581421,0.00013946102626655004,0.7528010000823997,0.023826900112908334,121.10957540001255,35.57916780008236,0.28243790002306923,11.097906199691352,156.99500800023088,168.84896230697632,10240,60.64591609028156,65.22500384206447
7,34.89977264404297,0.2273378223180771,0.2763163149356842,0.2991359531879425,0.14601309597492218,0.19921880960464478,0.00013922436545749366,0.7782303999993019,0.0230681003886275,121.60334539978066,35.81303750007646,0.2775210002437234,11.118302699411288,157.71697200048948,169.6157796382904,10240,60.371741484412816,64.92643036520013
8,34.87710189819336,0.226734459400177,0.27216893434524536,0.2827833592891693,0.1485380232334137,0.19453123211860657,0.00013894505917652912,0.7563672998803668,0.024459200038108975,121.76688199996715,35.69589329982409,0.2836643999326043,11.120473900286015,157.77089889976196,169.6501588821411,10240,60.35950727941201,64.90423817960163
9,34.72037887573242,0.22463500499725342,0.2718522250652313,0.2865985631942749,0.15794101357460022,0.20742185413837433,0.00013862329884622974,0.7501430999836884,0.0224616001942195,121.55634540010942,35.739711399714,0.285846900427714,11.112517499364913,157.60436530044535,169.47030687332153,10240,60.42356439263643,64.97281963275077
10,34.78034210205078,0.2275790572166443,0.2710649371147156,0.2976827919483185,0.1737951934337616,0.2005859613418579,0.0001382593049850536,0.7476678999955766,0.022410499746911228,121.62931830016896,35.732970000011846,0.28406859998358414,11.142322999890894,157.6687673999113,169.56096506118774,10240,60.39125807230924,64.94628054031303
