epoch,epoch_int,checkpoint,timestamp,transfer_clip_style,transfer_content_lpips,all_pairs_clip_style,all_pairs_content_lpips,identity_clip_style,identity_content_lpips,eval_wall_total_sec,eval_total_sec,generation_sec,vae_decode_sec,summary_path
epoch_0001,1,exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/epoch_0001.pt,2026-06-16 07:54:49,0.7058474469184874,0.45138590165000003,0.7058474469184874,0.45138590165000003,0.0,0.0,26.122209663997637,9.663824030001706,5.384946211001079,8.332978321035625,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json
epoch_0002,2,exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/epoch_0002.pt,2026-06-16 07:57:47,0.6999973705410957,0.42095110865,0.6999973705410957,0.42095110865,0.0,0.0,28.71336039400194,11.4922538039973,5.6265303019972635,8.448603906988865,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json
