epoch,epoch_int,checkpoint,timestamp,transfer_clip_style,transfer_content_lpips,all_pairs_clip_style,all_pairs_content_lpips,identity_clip_style,identity_content_lpips,eval_wall_total_sec,eval_total_sec,generation_sec,vae_decode_sec,summary_path
epoch_0001,1,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0001.pt,2026-06-14 05:10:54,0.6723786000410715,0.33317309228333325,0.7035396207968394,0.3297358812266667,0.8281837038199107,0.31598703699999997,242.68473974999984,36.35684614699994,139.16852203799954,55.48062559400228,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0001/summary.json
epoch_0002,2,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0002.pt,2026-06-14 06:17:22,0.6704778356850147,0.3313227811166667,0.7014363116820652,0.3277381991066667,0.8252702156702677,0.3133998710666666,240.37030935700022,32.220434232000116,140.21015332100433,55.29252566899777,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0002/summary.json
epoch_0003,3,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0003.pt,2026-06-14 06:46:41,0.6685677640636761,0.3233200471733334,0.6999628659884135,0.321328752112,0.8255432736873628,0.3133635718666667,244.42682376299945,32.89479097000003,143.26408184499633,55.38887364599668,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0003/summary.json
epoch_0004,4,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0004.pt,2026-06-14 07:16:31,0.6692594054341316,0.32210313268333335,0.7008841745058695,0.31794184374666673,0.8273832507928212,0.30129668800000003,259.87140365599953,34.72872816900053,152.31389878799018,58.94380205301968,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0004/summary.json
epoch_0005,5,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0005.pt,2026-06-14 07:47:53,0.670997880299886,0.3266482914166666,0.7021583828131358,0.32381745232,0.8268003928661347,0.3124940959333333,260.99124843699974,34.688240843999665,153.6818054340256,58.782468742989295,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0005/summary.json
epoch_0006,6,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0006.pt,2026-06-14 08:19:03,0.6695041463772455,0.33502199795,0.7005338104565938,0.3305862683866667,0.824652466773987,0.3128433501333333,256.5961241230016,33.2194220500005,153.22165500098527,56.67487738899035,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0006/summary.json
epoch_0007,7,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0007.pt,2026-06-14 08:49:20,0.6707301260034243,0.33329640525,0.7019946000576021,0.32881520684000004,0.8270524962743124,0.3108904132,249.79558353500033,33.37658521600133,145.80977793902275,57.86980129699077,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0007/summary.json
epoch_0008,8,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0008.pt,2026-06-14 09:19:29,0.6699854615827401,0.3178076079,0.7019014611641566,0.3153350878,0.8295654594898224,0.3054450074,240.99273030900076,32.611613298999146,140.95904599698042,55.22866451604932,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0008/summary.json
epoch_0009,9,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0009.pt,2026-06-14 09:48:45,0.6727736710508665,0.32715452818333335,0.7042507337729137,0.32268772432000004,0.8301589846611023,0.3048205088666667,242.4545550469993,32.713335099997494,141.79898352302553,55.18736478392748,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0009/summary.json
epoch_0010,10,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0010.pt,2026-06-14 10:19:29,0.6700143031279246,0.32392496093333334,0.7016282180150349,0.3201493092666666,0.8280838775634767,0.3050467026,257.4114553850013,34.23010588800025,151.34247418394443,58.501632953019,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0010/summary.json
epoch_0011,11,exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/epoch_0011.pt,2026-06-14 11:17:19,0.6696673837800821,0.32754753093333333,0.7011421027580895,0.3242717030666667,0.8270409786701203,0.3111683916,253.44325419199959,33.11430164000194,148.62854304203574,58.31377616996906,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0011/summary.json
