epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,118.00386810302734,0.472015380859375,0.0,0.0,0.20205079019069672,5.555555555555555e-05,0.5002683001803234,0.004466999904252589,46.356311200303026,7.733782299445011,0.24478840036317706,0.034373099682852626,54.339348900015466,56.27521228790283,10240,181.9628853217358,188.4453937576916
2,81.17005157470703,0.3246801793575287,0.0,0.0,0.20400391519069672,0.0001111111111111111,0.47837179992347956,0.0043765000300481915,41.05087720020674,3.094261499820277,0.20044879999477416,0.0322033001575619,44.34996400005184,46.25669622421265,10240,221.37335425697708,230.89083003512766
3,72.82627868652344,0.29130515456199646,0.0,0.0,0.20283202826976776,0.00016666666666666666,0.47114529996179044,0.004416400333866477,41.09722549980506,3.0636141998693347,0.20350529975257814,0.031722500221803784,44.36876139976084,46.27070498466492,10240,221.30633201706675,230.79301014824352
4,69.44416046142578,0.2777765989303589,0.0,0.0,0.20126953721046448,0.0002222222222222222,0.5386494002304971,0.004487799829803407,40.9794526998885,3.0843528996920213,0.20574109989684075,0.03222290042322129,44.27403449930716,46.242318630218506,10240,221.44218333611732,231.28680536580066
5,67.07854461669922,0.2683141231536865,0.0,0.0,0.20097656548023224,0.0002777777777777778,0.4753303996985778,0.004498400376178324,41.06724149978254,3.040300599997863,0.20179540012031794,0.03150229970924556,44.3138359002769,46.22231459617615,10240,221.53801880027723,231.0790702715044
6,67.1822509765625,0.2687290608882904,0.0,0.0,0.19882813096046448,0.0003333333333333333,0.48095070011913776,0.004487899714149535,41.004215600085445,3.1144890998257324,0.20679210021626204,0.03178059996571392,44.32998469984159,46.2423939704895,10240,221.44182255215546,230.99489136608233
7,65.32281494140625,0.2612912356853485,0.0,0.0,0.19921875,0.0003888888888888889,0.4781885000411421,0.004511199658736587,41.01934400014579,3.099012600025162,0.2099134000018239,0.03259449976030737,44.332781199831516,46.23756194114685,10240,221.46496420018664,230.9803202700695
8,64.2314453125,0.2569257915019989,0.0,0.0,0.19453124701976776,0.0004444444444444444,0.4713217002572492,0.004447299987077713,41.083574099931866,3.0612099005375057,0.2009127999190241,0.03093899937812239,44.35014410037547,46.24906396865845,10240,221.4098864128219,230.88989241668116
9,65.3037338256836,0.261214941740036,0.0,0.0,0.20742188394069672,0.0005,0.47444779984652996,0.004595000064000487,41.029549199854955,3.1186692002229393,0.20340190012939274,0.031535400077700615,44.35621530027129,46.25285887718201,10240,221.39172039486007,230.85828965974406
10,65.2347640991211,0.2609390318393707,0.0,0.0,0.20058594644069672,0.0004942284739834819,0.4695597999962047,0.004468100494705141,41.05423669994343,3.0818726000143215,0.20158520061522722,0.03169119905214757,44.342162601067685,46.23313903808594,10240,221.48615069300166,230.93145212889183
11,66.66651153564453,0.2666660249233246,0.0,0.0,0.20185546576976776,0.0004878315791780639,0.482907599885948,0.004604199668392539,40.9483127000276,3.1887314001796767,0.20753480005078018,0.03289869974832982,44.34918309992645,46.259318590164185,10240,221.3608049595712,230.89489555934983
12,63.364803314208984,0.25345921516418457,0.0,0.0,0.201171875,0.00048082684902776466,0.47988690028432757,0.004459499497897923,41.004658200312406,3.1171157002681866,0.20473620004486293,0.03271759918425232,44.33096960012335,46.24060916900635,10240,221.4503697945129,230.98975935711334
13,63.45471954345703,0.2538188397884369,0.0,0.0,0.205078125,0.00047323348301103355,0.47063799982424825,0.004651600262150168,41.08366439992096,3.0487940999446437,0.20105800032615662,0.031238199677318335,44.33816810045391,46.24010229110718,10240,221.45279730424255,230.95225713430338
14,63.18470001220703,0.2527387738227844,0.0,0.0,0.19853515923023224,0.000465072294016314,0.4727318992372602,0.0044124998385086656,41.01840450067539,3.1082068999530748,0.20451030018739402,0.03224809933453798,44.335534200654365,46.23780179023743,10240,221.46381539621672,230.96597762092296
15,61.976661682128906,0.2479066699743271,0.0,0.0,0.20283202826976776,0.0004563656512953631,0.4784475998021662,0.0045458999229595065,41.0252393996343,3.1196681006113067,0.2052218996686861,0.032828700030222535,44.354675299837254,46.262113094329834,10240,221.34743346289292,230.86630509135014
16,62.8181266784668,0.2512725293636322,0.0,0.0,0.20332030951976776,0.0004471374191506878,0.4732604003511369,0.004416799638420343,41.100096199894324,3.097243499942124,0.20562240004073828,0.0317130001494661,44.40737889951561,46.31061363220215,10240,221.11561900962596,230.59230816506707
17,63.49949264526367,0.25399789214134216,0.0,0.0,0.20556640625,0.00043741289152515,0.488551500136964,0.004855599836446345,41.02487560000736,3.118681999971159,0.20481210004072636,0.03138439997565001,44.353225299855694,46.27428102493286,10240,221.28922963670956,230.87385259518695
18,63.480709075927734,0.25392287969589233,0.0,0.0,0.19912110269069672,0.0004272187226730278,0.46781350020319223,0.00438699999358505,41.10270889988169,3.0562612002249807,0.2008817003807053,0.031645899871364236,44.36423880048096,46.261597871780396,10240,221.3498986433931,230.8165377535788
19,63.197967529296875,0.2527918517589569,0.0,0.0,0.20673827826976776,0.0004165828541025568,0.4803284000372514,0.004554799757897854,41.053789200494066,3.10611849965062,0.2049866997404024,0.03158720023930073,44.369449199642986,46.27968382835388,10240,221.26339579109924,230.78943247468564
20,63.437904357910156,0.25375160574913025,0.0,0.0,0.19521485269069672,0.00040553443799019846,0.5331442006863654,0.0045000005047768354,40.96539250004571,3.0975878996541724,0.20151300029829144,0.03178149973973632,44.26899340050295,46.22946572303772,10240,221.50374960740805,231.31314297929487
21,62.34086227416992,0.24936340749263763,0.0,0.0,0.19970703125,0.00039410375727655085,0.4687656998867169,0.004416399635374546,41.05354949994944,3.0713790996233,0.20045890053734183,0.03160470013972372,44.32980389974546,46.23283553123474,10240,221.48760469346277,230.99583348391033
22,61.54014205932617,0.2461605817079544,0.0,0.0,0.20400391519069672,0.00038232214266291316,0.4895930002676323,0.004507599864155054,41.02432269998826,3.088400999782607,0.20317269978113472,0.03193560056388378,44.32040399941616,46.23600697517395,10240,221.47241230191622,231.04482531645908
23,62.56150436401367,0.2502461075782776,0.0,0.0,0.20156250894069672,0.00037022188673601145,0.4695438997587189,0.004390800138935447,41.056113399914466,3.0642160000279546,0.20433459989726543,0.03126580058597028,44.32905479997862,46.225581407547,10240,221.5223624711007,230.99973699427804
24,63.00071334838867,0.2520028352737427,0.0,0.0,0.20429687201976776,0.0003578361554562628,0.48530539998319,0.004579600295983255,41.02662710053846,3.2548762996448204,0.20900370029266924,0.032937499694526196,44.495086700771935,46.37168502807617,10240,220.82441027968028,230.13776934212262
25,62.9442253112793,0.25177696347236633,0.0,0.0,0.19277344644069672,0.0003451988972521833,0.47804350033402443,0.004576999577693641,41.033836000366136,3.1095788998063654,0.2060767001239583,0.03305929969064891,44.354068599874154,46.26081395149231,10240,221.35364956477753,230.86946301086468
26,62.072628021240234,0.24829056859016418,0.0,0.0,0.2041015625,0.00033234474997010543,0.46652429981622845,0.0043542999774217606,41.041326799895614,3.0738148001255468,0.20162989955861121,0.03133510029874742,44.321125799557194,46.21498727798462,10240,221.57314332699204,231.0410625919233
27,62.6573486328125,0.25062939524650574,0.0,0.0,0.203125,0.0003193089459342485,0.4764037997229025,0.004539600457064807,41.01876230025664,3.1004496996756643,0.20420930022373796,0.03177939972374588,44.32796090061311,46.232994079589844,10240,221.48684513860158,231.00543747001836
28,61.9168701171875,0.24766743183135986,0.0,0.0,0.20156250894069672,0.0003061272153773672,0.46583940042182803,0.004527799901552498,41.057383099920116,3.0721193003701046,0.20340320013929158,0.03167549893260002,44.337433400331065,46.228277921676636,10240,221.509440982192,230.95608416349015
29,63.04072189331055,0.252162903547287,0.0,0.0,0.20439453423023224,0.000292835688506667,0.47325150028336793,0.004725300241261721,41.033392099663615,3.1111924997530878,0.2095179995521903,0.033890301012434065,44.358827899210155,46.26247692108154,10240,221.34569269752376,230.8446928143999
30,62.4317626953125,0.2497270554304123,0.0,0.0,0.19980469346046448,0.0002794707964734178,0.4746199002256617,0.004833199665881693,41.02600519976113,3.1481381995836273,0.21198030014056712,0.03256560047157109,44.390956899151206,46.2789740562439,10240,221.26678926708905,230.67761353429617
31,62.28437042236328,0.24913744628429413,0.0,0.0,0.19970703125,0.0002660691715177006,0.46565329981967807,0.00434959982521832,41.064460600260645,3.0618899998953566,0.20055389986373484,0.03123830002732575,44.331254099844955,46.22413873672485,10240,221.52927625808567,230.98827696001982
