epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,attn_entropy,attn_max_prob,id_swd_ratio,health_warning_count
1,9.072722434997559,6.492488861083984,0.0,0.1406511664390564,0.0027863422874361277,2.436795711517334,0.20205079019069672,6.666666666666667e-07,0.515447600511834,0.005934800719842315,20.690820599906147,6.44736470002681,0.12732820003293455,19.788041797699407,27.271448300685734,47.57968711853027,10240,215.2178927635687,375.484275242636,0.3006775975227356,0.549178957939148,0.3758789300918579,0.0
2,8.682036399841309,6.34852933883667,0.0,0.1348142772912979,0.00283440831117332,2.1958582401275635,0.20400391519069672,1.3333333333333334e-06,0.48445179988630116,0.005715898936614394,13.780006499495357,1.758405301021412,0.10633189929649234,20.35698170028627,15.650459598749876,36.494651317596436,10240,280.5890625145563,654.293884175641,0.30045798420906067,0.5492199063301086,0.34618696570396423,0.0
3,8.32581901550293,6.3664960861206055,0.0,0.12745632231235504,0.002815193496644497,1.82904851436615,0.20283202826976776,2.0000000000000003e-06,0.4845043011009693,0.005471300333738327,13.793210999807343,1.7593010996934026,0.10889009875245392,20.35277600120753,15.666873498586938,36.50677752494812,10240,280.4958611589904,653.6083923141135,0.3006511628627777,0.5491776466369629,0.2878338694572449,0.0
4,7.845092296600342,6.2948760986328125,0.0,0.13601039350032806,0.0027660795021802187,1.4114396572113037,0.20126953721046448,2.666666666666667e-06,0.5563444993458688,0.005444700364023447,13.784267199225724,1.7447921000421047,0.10648109973408282,20.37800420075655,15.640985099365935,36.57874131202698,10240,279.9440230228239,654.6902215522932,0.3023912310600281,0.5470508933067322,0.22457186877727509,0.0
5,7.404207706451416,6.266638278961182,0.0,0.1271948218345642,0.002662177197635174,1.0077131986618042,0.20097656548023224,3.3333333333333333e-06,0.4814776999410242,0.00551719986833632,13.788036100333557,1.7616660993080586,0.1077663004398346,20.357502300059423,15.662985699949786,36.50506854057312,10240,280.50899256959,653.7706281652819,0.3042827248573303,0.544670045375824,0.16099046170711517,0.0
6,7.178774356842041,6.33334493637085,0.0,0.12808087468147278,0.0027795997448265553,0.7145690321922302,0.19882813096046448,4.000000000000001e-06,0.4791656988672912,0.005498599726706743,13.78417650074698,1.7378841997124255,0.1069407002069056,20.385898198466748,15.634500000393018,36.502323627471924,10240,280.53008637218096,654.9617832193283,0.3081396520137787,0.5399998426437378,0.11305131018161774,0.0
7,6.999866485595703,6.337167739868164,0.0,0.13016773760318756,0.002279142150655389,0.5302520990371704,0.19921875,4.666666666666667e-06,0.47995849954895675,0.005384000716730952,13.788111300207675,1.7545628999359906,0.10673330025747418,20.366644598776475,15.65479150111787,36.50457549095154,10240,280.51278126869903,654.1128317977781,0.3105769753456116,0.5372632145881653,0.08378376066684723,0.0
8,6.789426326751709,6.223723411560059,0.0,0.12627972662448883,0.002036018529906869,0.4373880922794342,0.19453124701976776,5.333333333333334e-06,0.47431630035862327,0.005390699952840805,13.785775200463831,1.737151899607852,0.10465570027008653,20.382621699711308,15.63297350029461,36.49283146858215,10240,280.60305511826186,655.0257377335811,0.31404590606689453,0.5331277251243591,0.0703950747847557,0.0
9,6.812565803527832,6.294270038604736,0.0,0.12618425488471985,0.0019815131090581417,0.3901291787624359,0.20742188394069672,6e-06,0.48869169992394745,0.0056340990122407675,13.79642939986661,1.767764100106433,0.10796230006963015,20.39709840202704,15.677789899054915,36.567607164382935,10240,280.029260705191,653.1532866515379,0.31536203622817993,0.531467616558075,0.062076717615127563,0.0
10,6.8278326988220215,6.307926177978516,0.0,0.1308850198984146,0.0021642858628183603,0.3868580460548401,0.20058594644069672,6.666666666666667e-06,0.4753965998534113,0.005612400826066732,13.790204800432548,1.735205199336633,0.10555299953557551,20.398432900663465,15.636575400130823,36.513917446136475,10240,280.44101307687794,654.874851939404,0.31513845920562744,0.5312736630439758,0.06143070012331009,0.0
