epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,7.851869583129883,0.037225183099508286,0.3601866066455841,0.4435138702392578,0.011108102276921272,0.5032516717910767,0.01101500354707241,0.022364793345332146,1.145455241203308,1.0,1.0,0.7975915670394897,0.0002,1.14608400024008,0.01747120005893521,62.5115801000793,11.008828599908156,0.5456929998472333,52.52629090024857,74.08357289989362,127.76034283638,23680,185.3470292446419,319.63901136352996
2,6.421548843383789,0.07138492166996002,0.28740382194519043,0.37608498334884644,0.007498905528336763,0.4973396360874176,0.0259780902415514,0.06962479650974274,1.1453276872634888,1.0,1.0,0.8004549145698547,0.00019986980580168453,1.1342084998032078,0.017568999843206257,56.577364499971736,3.6984180999570526,0.3151325000508223,52.872938800021075,60.60848409982282,114.61771607398987,23680,206.59982427772078,390.70437665127525
3,6.170558929443359,0.06438451260328293,0.27487513422966003,0.3621736466884613,0.006320618093013763,0.5006756782531738,0.029633983969688416,0.08573693782091141,1.1461156606674194,1.0,1.0,0.8037630915641785,0.00019947958005998598,1.1323372998158447,0.01773920000414364,56.58997790000285,3.6902685002132785,0.3145166999020148,52.86608879949199,60.61250230012229,114.61422061920166,23680,206.60612506955198,390.67847558493264
4,6.095769882202148,0.06110590323805809,0.27182337641716003,0.3536994755268097,0.005009845364838839,0.4995355010032654,0.031122643500566483,0.09127471596002579,1.1476843357086182,1.0,1.0,0.799458384513855,0.00019883039235653812,1.138326899817912,0.018507699918700382,56.59734009995009,3.690487600018969,0.32120909992954694,52.85876760003157,60.627544499817304,114.62772417068481,23680,206.5817861370049,390.58154499513597
5,6.0528130531311035,0.05921611562371254,0.2697696089744568,0.3499959707260132,0.004598744213581085,0.49780404567718506,0.03299744054675102,0.09518537670373917,1.1454275846481323,1.0,1.0,0.7976961135864258,0.00019792402206971158,1.1414145998714957,0.01765220006927848,56.61034899979131,3.6944752998824697,0.3169804000935983,52.88167260005139,60.63945689983666,114.6653618812561,23680,206.5139778176628,390.5048166759519
6,6.038753509521484,0.05640622228384018,0.26906606554985046,0.3492385149002075,0.0043259272351861,0.503758430480957,0.033902574330568314,0.09833158552646637,1.1459581851959229,1.0,1.0,0.81004798412323,0.00019676295349746153,1.1362724000646267,0.01744299996062182,56.568212099868106,3.6875807002943475,0.3107350000063889,52.874008399870945,60.583970800129464,114.59714221954346,23680,206.6369155579309,390.86246225295946
7,5.981637001037598,0.051794037222862244,0.2665430009365082,0.3466075360774994,0.004178246948868036,0.5008024573326111,0.03461757302284241,0.09934990853071213,1.1478204727172852,1.0,1.0,0.8037458658218384,0.00019535036904803964,1.1454627001076005,0.01777420027065091,56.582653200108325,3.7217529002809897,0.3172048998239916,52.845489699655445,60.63938520048396,114.63315439224243,23680,206.57200026943076,390.5052784046203
8,5.955718994140625,0.0490642674267292,0.2655268609523773,0.3443249762058258,0.003881076816469431,0.5005490183830261,0.03552708029747009,0.10054196417331696,1.1471703052520752,1.0,1.0,0.7953013777732849,0.00019369014051723418,1.1394576000748202,0.017656799900578335,56.57768840022618,3.7374368000309914,0.3181177000515163,52.82726929994533,60.650899700209266,114.62119317054749,23680,206.59355695910432,390.4311414512833
9,5.9444780349731445,0.045691415667533875,0.26525962352752686,0.3424004316329956,0.0037445127964019775,0.5032094717025757,0.035994645208120346,0.1009264886379242,1.146310567855835,1.0,1.0,0.7992873787879944,0.0001917868184760471,1.1318531001452357,0.017092099762521684,56.55040760023985,3.6897917002497707,0.31628399997134693,52.87664539954858,60.57357540022349,114.58471250534058,23680,206.65933074533237,390.9295405387715
10,5.944332122802734,0.04652094468474388,0.2648249566555023,0.3421180248260498,0.0038174891378730536,0.49573493003845215,0.038031842559576035,0.10455003380775452,1.1463273763656616,1.0,1.0,0.8015800714492798,0.00018964561979789498,1.12945859998581,0.017815099738072604,56.56857809983194,3.675659699976677,0.3170141999144107,52.87785910035018,60.5790670994611,114.5905613899231,23680,206.648782524268,390.8941014413649
