group,exp_dir,sub_exp,epoch,clip_style,clip_s_delta_idt,clip_t,content_lpips,one_minus_lpips,clip_content,fid,artfid,eval_type,source,dataset
628_ablation,destructive,D13_global_gate_0/full_eval/epoch_0008,8,0.7298070617516836,0.08988623648868355,0.22895506383975345,0.33800421452,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D13_global_gate_0/full_eval/epoch_0009,9,0.7282208973566691,0.08830007209366912,0.22888262601693468,0.3402328213333333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D13_global_gate_0/full_eval/epoch_0010,10,0.730250107129415,0.09032928186641488,0.22926721851030984,0.3410408570933334,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,D14_tokenizer_residual_0/full_eval/epoch_0008,8,0.7298083083629607,0.08988748309996084,0.22896344075600308,0.33802799248,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D14_tokenizer_residual_0/full_eval/epoch_0009,9,0.7281468892097473,0.08822606394674731,0.22889503439267478,0.3402927732133334,0.6597,0.0,,,full_eval,remote,
628_ablation,destructive,D14_tokenizer_residual_0/full_eval/epoch_0010,10,0.7303110868930817,0.09039026163008165,0.22923024962345756,0.3410508632,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D15_sharpen_0/full_eval/epoch_0008,8,0.729801786581675,0.08988096131867522,0.22893271732330323,0.3380143795999999,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D15_sharpen_0/full_eval/epoch_0009,9,0.7282533485889434,0.08833252332594346,0.22891868229707082,0.34025570574666664,0.6597,0.0,,,full_eval,remote,
628_ablation,destructive,D15_sharpen_0/full_eval/epoch_0010,10,0.7302426114877065,0.09032178622470649,0.22924778811136878,0.3410703040133333,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D16_endpoint_high_0/full_eval/epoch_0008,8,0.7298093639214833,0.08988853865848336,0.22894781462351482,0.33801248904,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D16_endpoint_high_0/full_eval/epoch_0009,9,0.7282977570692698,0.08837693180626982,0.2289151818156242,0.3402010362933334,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D16_endpoint_high_0/full_eval/epoch_0010,10,0.7302309951782224,0.09031016991522266,0.2292240683833758,0.34107335013333334,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D17_skip_residual_0/full_eval/epoch_0008,8,0.7297929241657257,0.0898720989027257,0.2289064210851987,0.33803261264000006,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D17_skip_residual_0/full_eval/epoch_0009,9,0.72827832253774,0.08835749727474008,0.22890533246596653,0.3402205385999999,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D17_skip_residual_0/full_eval/epoch_0010,10,0.730339971224467,0.09041914596146697,0.22924702880779904,0.3410874600666667,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D18_kinetic_off/full_eval/epoch_0008,8,0.7297470847765605,0.08982625951356046,0.2289269773364067,0.33803936514666666,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D18_kinetic_off/full_eval/epoch_0009,9,0.7282398920853932,0.08831906682239327,0.22888758528232575,0.3402041534533333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D18_kinetic_off/full_eval/epoch_0010,10,0.7303172665437063,0.09039644128070626,0.22926236228148142,0.3410811538133334,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D19_attn_gated_raw/full_eval/epoch_0008,8,0.7298450604279835,0.08992423516498359,0.22899507937828698,0.3380267158933333,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D19_attn_gated_raw/full_eval/epoch_0009,9,0.7282648928960165,0.08834406763301644,0.2288879045844078,0.34022902638666663,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D19_attn_gated_raw/full_eval/epoch_0010,10,0.730276749531428,0.09035592426842802,0.2292509267727534,0.34105634550666664,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D1_color_w20/full_eval/epoch_0010,10,0.7370380113124847,-0.10895177030563354,0.22799542476733528,0.3683109583733334,0.6317,0.0,,,full_eval,remote,
628_ablation,destructive,D1_spectral_ode_off/full_eval/epoch_0008,8,0.7119558617671331,0.07203503650413308,0.22551534799734754,0.3152507359533333,0.6847,0.0,,,full_eval,remote,
628_ablation,destructive,D1_spectral_ode_off/full_eval/epoch_0009,9,0.7139780339399974,0.07405720867699736,0.22609300975998245,0.330374406032,0.6696,0.0,,,full_eval,remote,
628_ablation,destructive,D1_spectral_ode_off/full_eval/epoch_0010,10,0.7135932095845541,0.07367238432155404,0.22669470116496085,0.3303103334,0.6697,0.0,,,full_eval,remote,
628_ablation,destructive,D20_attn_relu2/full_eval/epoch_0008,8,0.7298620069026946,0.08994118163969471,0.22896589571237563,0.338064905,0.6619,0.0,,,full_eval,remote,
628_ablation,destructive,D20_attn_relu2/full_eval/epoch_0009,9,0.7282356245517733,0.08831479928877307,0.22893488456805547,0.34019983804,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D20_attn_relu2/full_eval/epoch_0010,10,0.7304205361207327,0.09049971085773262,0.2292450648546219,0.34104110822666667,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,D21_attn_style_select/full_eval/epoch_0008,8,0.7298128132025401,0.08989198793954008,0.22895998926957448,0.33801303069333327,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D21_attn_style_select/full_eval/epoch_0009,9,0.7282609468301138,0.08834012156711374,0.22887290306886038,0.3402093370666667,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D21_attn_style_select/full_eval/epoch_0010,10,0.7303708487351736,0.09045002347217351,0.22924049240350722,0.3410556976533334,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D22_attn_sparsemax/full_eval/epoch_0008,8,0.7297804293632507,0.08985960410025072,0.22893469752868018,0.33803188724,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D22_attn_sparsemax/full_eval/epoch_0009,9,0.7282077860832215,0.08828696082022144,0.22890273918708165,0.3402453389466667,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D22_attn_sparsemax/full_eval/epoch_0010,10,0.7303355101744333,0.0904146849114334,0.22924675405025485,0.34105413826666664,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D23_endpoint_lowhigh/full_eval/epoch_0008,8,0.7298042009671529,0.08988337570415292,0.22897338833411535,0.3380386967733333,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D23_endpoint_lowhigh/full_eval/epoch_0009,9,0.7281882123947143,0.08826738713171435,0.2288941769003868,0.34022897777333333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D23_endpoint_lowhigh/full_eval/epoch_0010,10,0.7303714451789857,0.0904506199159856,0.22926789581775664,0.34107215796,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D24_transport_endpoint/full_eval/epoch_0008,8,0.7298040842215221,0.089883258958522,0.228952630619208,0.33802004210666675,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D24_transport_endpoint/full_eval/epoch_0009,9,0.7282601062456767,0.08833928098267668,0.2288951794902484,0.3402225402533333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D24_transport_endpoint/full_eval/epoch_0010,10,0.7303389590581258,0.09041813379512582,0.2292366466720899,0.3410700698933333,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D25_target_proj_dwt/full_eval/epoch_0008,8,0.7297529304822287,0.0898321052192286,0.22891912229855854,0.3380536536533333,0.6619,0.0,,,full_eval,remote,
628_ablation,destructive,D25_target_proj_dwt/full_eval/epoch_0009,9,0.7282186844348908,0.08829785917189074,0.22893313684066136,0.3402591737066667,0.6597,0.0,,,full_eval,remote,
628_ablation,destructive,D25_target_proj_dwt/full_eval/epoch_0010,10,0.7303331345717112,0.0904123093087112,0.22926214226086938,0.3410770897466666,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D26_kinetic_per_band/full_eval/epoch_0008,8,0.7297409255504607,0.08982010028746082,0.22894573895136514,0.3380069276533334,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D26_kinetic_per_band/full_eval/epoch_0009,9,0.728231029589971,0.08831020432697091,0.22893497449159625,0.3401764796933333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D26_kinetic_per_band/full_eval/epoch_0010,10,0.7303516361713409,0.09043081090834093,0.22920909873644513,0.3410575643866667,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D27_terminal_swd_hf/full_eval/epoch_0008,8,0.729787179072698,0.08986635380969794,0.22897732718785604,0.33803841188000006,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D27_terminal_swd_hf/full_eval/epoch_0009,9,0.7282332724730175,0.08831244721001738,0.2289186902443568,0.34021364829333334,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D27_terminal_swd_hf/full_eval/epoch_0010,10,0.7302590453624725,0.09033822009947254,0.229238106807073,0.3410278562533333,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,D28_bridge_tri_band/full_eval/epoch_0008,8,0.7297518038749693,0.08983097861196948,0.22896194855372112,0.33803616369333334,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D28_bridge_tri_band/full_eval/epoch_0009,9,0.7281767077445984,0.0882558824815984,0.22892970854043962,0.34025218504,0.6597,0.0,,,full_eval,remote,
628_ablation,destructive,D28_bridge_tri_band/full_eval/epoch_0010,10,0.7302573657035828,0.09033654044058277,0.2292410268386205,0.3410667736,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D29_swd_squared/full_eval/epoch_0008,8,0.7297799842357636,0.08985915897276354,0.22896888756752015,0.3380311089333333,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D29_swd_squared/full_eval/epoch_0009,9,0.728336539109548,0.08841571384654794,0.22891338489452998,0.34019503521333333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D29_swd_squared/full_eval/epoch_0010,10,0.7302995653947195,0.09037874013171945,0.22923434011141464,0.34106278707999993,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D2_adain_scale_0/full_eval/epoch_0008,8,0.715395495891571,0.07547467062857105,0.224720657179753,0.3227622394533334,0.6772,0.0,,,full_eval,remote,
628_ablation,destructive,D2_adain_scale_0/full_eval/epoch_0009,9,0.7120732227166493,0.07215239745364936,0.22528300984700522,0.33045913639999996,0.6695,0.0,,,full_eval,remote,
628_ablation,destructive,D2_adain_scale_0/full_eval/epoch_0010,10,0.7161262237230936,0.07620539846009367,0.22509307781855262,0.3270251235066667,0.673,0.0,,,full_eval,remote,
628_ablation,destructive,D2_color_w30/full_eval/epoch_0010,10,0.7387047079404195,-0.10680460540453592,0.2281364380717277,0.3792638095733334,0.6207,0.0,,,full_eval,remote,
628_ablation,destructive,D30_t_logit_normal/full_eval/epoch_0008,8,0.7298345631758373,0.0899137379128372,0.22893104447921117,0.3380270590533334,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D30_t_logit_normal/full_eval/epoch_0009,9,0.7281818091074626,0.08826098384446256,0.2288672605752945,0.3402155707066667,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D30_t_logit_normal/full_eval/epoch_0010,10,0.7302447295188905,0.09032390425589039,0.22919804390271506,0.3410648988933333,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D3_alpha_0/full_eval/epoch_0008,8,0.7284328331947326,0.08851200793173267,0.22934349087874092,0.3393569722,0.6606,0.0,,,full_eval,remote,
628_ablation,destructive,D3_alpha_0/full_eval/epoch_0009,9,0.7265519839127857,0.08663115864978584,0.2293013774553935,0.3423598005066667,0.6576,0.0,,,full_eval,remote,
628_ablation,destructive,D3_alpha_0/full_eval/epoch_0010,10,0.728683569431305,0.08876274416830494,0.22970528391003608,0.3431010733466667,0.6569,0.0,,,full_eval,remote,
628_ablation,destructive,D3_color_w70/full_eval/epoch_0010,10,0.7424734160105386,-0.10259043526649475,0.23118503868579868,0.39982116833333337,0.6002,0.0,,,full_eval,remote,
628_ablation,destructive,D4_avg_pool/full_eval/epoch_0008,8,0.7298933885892233,0.08997256332622322,0.2285340404311816,0.3875628059066667,0.6124,0.0,,,full_eval,remote,
628_ablation,destructive,D4_avg_pool/full_eval/epoch_0009,9,0.7292392721176149,0.08931844685461474,0.22889357205231986,0.38999088352,0.61,0.0,,,full_eval,remote,
628_ablation,destructive,D4_avg_pool/full_eval/epoch_0010,10,0.7303044023513795,0.0903835770883794,0.22877577751874922,0.38975978446666665,0.6102,0.0,,,full_eval,remote,
628_ablation,destructive,D4_color_w150/full_eval/epoch_0010,10,0.7441372150580088,-0.09556225554148357,0.23235136504968007,0.42558500860000004,0.5744,0.0,,,full_eval,remote,
628_ablation,destructive,D5_color_w300/full_eval/epoch_0010,10,0.7463763146400453,-0.08347898236910503,0.23472538044055305,0.4689021791333333,0.5311,0.0,,,full_eval,remote,
628_ablation,destructive,D5_skip_clean_off/full_eval/epoch_0008,8,0.7298596885999044,0.08993886333690437,0.22895160202185313,0.3380509391733333,0.6619,0.0,,,full_eval,remote,
628_ablation,destructive,D5_skip_clean_off/full_eval/epoch_0009,9,0.728238335609436,0.08831751034643603,0.22890922210613884,0.34021894642666667,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D5_skip_clean_off/full_eval/epoch_0010,10,0.7303899684747062,0.090469143211706,0.2292356940706571,0.34107471622666663,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D6_color50_hsv10/full_eval/epoch_0010,10,0.7373052787780762,-0.09843032638231913,0.22916529925664264,0.39422888545333334,0.6058,0.0,,,full_eval,remote,
628_ablation,destructive,D6_skip_blur_off/full_eval/epoch_0008,8,0.7297840945720674,0.08986326930906728,0.2289242555697759,0.33804001050666665,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D6_skip_blur_off/full_eval/epoch_0009,9,0.7281401669979095,0.08821934173490954,0.2288829904397329,0.34023093070666666,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D6_skip_blur_off/full_eval/epoch_0010,10,0.7303911708990732,0.09047034563607326,0.22928278354803722,0.34105581336,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D7_color50_hsv50/full_eval/epoch_0010,10,0.7342793798446655,-0.1007214343547821,0.22875804534554484,0.3964074578133333,0.6036,0.0,,,full_eval,remote,
628_ablation,destructive,D7_decoder_highpass_off/full_eval/epoch_0008,8,0.729836145401001,0.08991532013800096,0.22896569250027338,0.33799961141333335,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D7_decoder_highpass_off/full_eval/epoch_0009,9,0.728258687098821,0.088337861835821,0.22890508115291597,0.34022973862666667,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D7_decoder_highpass_off/full_eval/epoch_0010,10,0.7302769918441773,0.09035616658117725,0.22923529992500938,0.3410605613066667,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,D8_color50_dircos10/full_eval/epoch_0010,10,0.7310656546751657,-0.11570848592122396,0.22783700877428054,0.35082506797333335,0.6492,0.0,,,full_eval,remote,
628_ablation,destructive,D8_residual_gain_0/full_eval/epoch_0008,8,0.7297048393090566,0.08978401404605658,0.22888170164823532,0.3380532722,0.6619,0.0,,,full_eval,remote,
628_ablation,destructive,D8_residual_gain_0/full_eval/epoch_0009,9,0.7283145382404327,0.08839371297743273,0.22892445558309554,0.3402339767333333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D8_residual_gain_0/full_eval/epoch_0010,10,0.7302986389001211,0.09037781363712105,0.22925247202316917,0.34102637796,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,D9_color50_dircos50/full_eval/epoch_0010,10,0.7225873663425445,-0.1243528157075246,0.22665485778450967,0.317000331392,0.683,0.0,,,full_eval,remote,
628_ablation,destructive,D9_no_residual_flag/full_eval/epoch_0008,8,0.7297704170544942,0.08984959179149422,0.22895641257365543,0.33802665348,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,D9_no_residual_flag/full_eval/epoch_0009,9,0.7282428101698558,0.08832198490685576,0.22888848092158637,0.34023535180000003,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,D9_no_residual_flag/full_eval/epoch_0010,10,0.7303262440363567,0.09040541877335662,0.22924614314238234,0.34106316624,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E10_w_style_energy_floor/full_eval/epoch_0008,8,0.7298011249701182,0.08988029970711821,0.22894593371947602,0.3380254674533334,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E10_w_style_energy_floor/full_eval/epoch_0009,9,0.72817636068662,0.08825553542362007,0.22889068973064422,0.34024550668,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E10_w_style_energy_floor/full_eval/epoch_0010,10,0.7302819890975952,0.09036116383459522,0.22919768021504083,0.34105282745333343,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E11_w_hsv_saturation/full_eval/epoch_0008,8,0.7302740419705708,0.09035321670757089,0.2285908897817135,0.34003222728000004,0.66,0.0,,,full_eval,remote,
628_ablation,destructive,E11_w_hsv_saturation/full_eval/epoch_0009,9,0.7291799713770548,0.08925914611405485,0.2286625850200653,0.3423403388533333,0.6577,0.0,,,full_eval,remote,
628_ablation,destructive,E11_w_hsv_saturation/full_eval/epoch_0010,10,0.7312603101730347,0.09133948491003466,0.2289329261382421,0.34397119189333336,0.656,0.0,,,full_eval,remote,
628_ablation,destructive,E12_w_output_variance/full_eval/epoch_0010,10,0.7301871060530345,0.09026628079003446,0.22895305915673575,0.3367162847466667,0.6633,0.0,,,full_eval,remote,
628_ablation,destructive,E13_w_directional_cosine/full_eval/epoch_0008,8,0.7302028516928355,0.09028202642983549,0.22904466787974037,0.33897014649333335,0.661,0.0,,,full_eval,remote,
628_ablation,destructive,E13_w_directional_cosine/full_eval/epoch_0009,9,0.7281606182257333,0.08823979296273343,0.22886351438363395,0.33981385584,0.6602,0.0,,,full_eval,remote,
628_ablation,destructive,E13_w_directional_cosine/full_eval/epoch_0010,10,0.7305703334808349,0.09064950821783496,0.22922243189811706,0.34078619368000007,0.6592,0.0,,,full_eval,remote,
628_ablation,destructive,E14_w_freq_split_cosine/full_eval/epoch_0008,8,0.7298147869904836,0.08989396172748361,0.22893561152617134,0.3380117168266667,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E14_w_freq_split_cosine/full_eval/epoch_0009,9,0.7281606733798981,0.08823984811689806,0.22887256435553233,0.34023873685333333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E14_w_freq_split_cosine/full_eval/epoch_0010,10,0.7302874733606974,0.09036664809769743,0.22923400719960532,0.34104167090666665,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,E15_w_endpoint_velocity_reg/full_eval/epoch_0008,8,0.7298319070339203,0.08991108177092029,0.22896170475085575,0.3380167602666667,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E15_w_endpoint_velocity_reg/full_eval/epoch_0009,9,0.7282434124151865,0.08832258715218655,0.22889829669396083,0.34024807470666674,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E15_w_endpoint_velocity_reg/full_eval/epoch_0010,10,0.7303982084592182,0.09047738319621836,0.22924035940567652,0.34106264024000005,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E16_w_spectral_amplitude/full_eval/epoch_0008,8,0.7298212329546611,0.08990040769166104,0.22895412091414133,0.3380217993066667,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E16_w_spectral_amplitude/full_eval/epoch_0009,9,0.7282226266066233,0.08830180134362334,0.22888387340307237,0.34019979052000004,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E16_w_spectral_amplitude/full_eval/epoch_0010,10,0.7303094376722973,0.09038861240929714,0.22920447544256844,0.3410376004933333,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,E17_w_anisotropic_kinetic/full_eval/epoch_0008,8,0.7297527736028034,0.08983194833980354,0.22895868843793868,0.33802841630666663,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E17_w_anisotropic_kinetic/full_eval/epoch_0009,9,0.7282685067653657,0.08834768150236559,0.22891233680645623,0.34027793970666664,0.6597,0.0,,,full_eval,remote,
628_ablation,destructive,E17_w_anisotropic_kinetic/full_eval/epoch_0010,10,0.7302760549386342,0.09035522967563424,0.22922867953777312,0.34105496564,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E18_w_stokes_viscous/full_eval/epoch_0008,8,0.729868427356084,0.0899476020930842,0.2289346894621849,0.3380055750133333,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E18_w_stokes_viscous/full_eval/epoch_0009,9,0.7282547726631166,0.08833394740011645,0.22891361665725707,0.34022417854666664,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E18_w_stokes_viscous/full_eval/epoch_0010,10,0.7302779796123505,0.09035715434935046,0.22923350361982986,0.3410809480933334,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E19_w_curvature/full_eval/epoch_0008,8,0.7297289257049561,0.08980810044195606,0.22895601693789164,0.33800688308,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E19_w_curvature/full_eval/epoch_0009,9,0.7282164084116617,0.08829558314866177,0.22892676067352294,0.34022760366666666,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E19_w_curvature/full_eval/epoch_0010,10,0.7302775281270345,-0.11667453869183858,0.2291754994392395,0.34111133073333333,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E1_w_contrast_preserve/full_eval/epoch_0008,8,0.7295285348892213,0.08960770962622117,0.2289403962691625,0.33538923377333335,0.6646,0.0,,,full_eval,remote,
628_ablation,destructive,E1_w_contrast_preserve/full_eval/epoch_0009,9,0.7285170230865478,0.08859619782354784,0.22904598472515744,0.3380677165733333,0.6619,0.0,,,full_eval,remote,
628_ablation,destructive,E1_w_contrast_preserve/full_eval/epoch_0010,10,0.7303542499542237,0.09043342469122362,0.22925592126448946,0.3391544735066666,0.6608,0.0,,,full_eval,remote,
628_ablation,destructive,E20_w_lowfreq_velocity/full_eval/epoch_0008,8,0.7297714305718741,0.08985060530887398,0.22895353647073108,0.33803717186666665,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E20_w_lowfreq_velocity/full_eval/epoch_0009,9,0.7282945689360301,0.08837374367303007,0.22892300027608872,0.34026147214666663,0.6597,0.0,,,full_eval,remote,
628_ablation,destructive,E20_w_lowfreq_velocity/full_eval/epoch_0010,10,0.7303748981157938,0.09045407285279385,0.22927164137363434,0.34104935133333325,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,E21_w_attn_entropy_reg/full_eval/epoch_0008,8,0.7297380797068277,0.08981725444382781,0.22894728447993595,0.3380354386533333,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E21_w_attn_entropy_reg/full_eval/epoch_0009,9,0.7281687103112539,0.08824788504825387,0.22890283312400178,0.34022405727999994,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E21_w_attn_entropy_reg/full_eval/epoch_0010,10,0.730242031097412,0.0903212058344121,0.2292528252800306,0.34102583626666655,0.659,0.0,,,full_eval,remote,
628_ablation,destructive,E22_w_style_strength_reg/full_eval/epoch_0008,8,0.7297046600977579,0.08978383483475798,0.22896002930402756,0.3380446178933333,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E22_w_style_strength_reg/full_eval/epoch_0009,9,0.7282704691092172,0.08834964384621731,0.228921999335289,0.34019551222666666,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E22_w_style_strength_reg/full_eval/epoch_0010,10,0.7303111837704975,0.09039035850749765,0.2292775675455729,0.3410645354133333,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E23_w_variance_penalty/full_eval/epoch_0008,8,0.7298123114903767,0.0898914862273768,0.22894333269198736,0.33802319430666666,0.662,0.0,,,full_eval,remote,
628_ablation,destructive,E23_w_variance_penalty/full_eval/epoch_0009,9,0.7282456198533376,0.0883247945903376,0.22888670754432677,0.3402280916933333,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E23_w_variance_penalty/full_eval/epoch_0010,10,0.7302783123652141,0.09035748710221403,0.22923090587059655,0.34105665366666665,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E24_w_plain_path_distill/full_eval/epoch_0008,8,0.7297615337371827,0.08984070847418262,0.22896848736206687,0.33806325230666673,0.6619,0.0,,,full_eval,remote,
628_ablation,destructive,E24_w_plain_path_distill/full_eval/epoch_0009,9,0.7281886275609335,0.08826780229793343,0.22888894808292387,0.3402316905866667,0.6598,0.0,,,full_eval,remote,
628_ablation,destructive,E24_w_plain_path_distill/full_eval/epoch_0010,10,0.7303420914014181,0.09042126613841805,0.22922930423418678,0.3410743466133333,0.6589,0.0,,,full_eval,remote,
628_ablation,destructive,E2_w_channel_variance/full_eval/epoch_0008,8,0.7305737142562866,0.09065288899328662,0.22751562329133349,0.3318991485733333,0.6681,0.0,,,full_eval,remote,
