experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
style_oa_1_lr2e4_wc2_swd60_id15_e120,60,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060\summary.json,2026-03-22 18:22:49,0.7141951744159063,0.76423849628,0.5027626868,,,0.0,0.6805772955218952,0.73872429575,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060\summary.json
style_oa_1_lr2e4_wc2_swd60_id15_e120,120,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120\summary.json,2026-03-22 19:58:54,0.7182158539295196,0.7499177175466666,0.5061165270266668,,,0.0,0.6824211552739143,0.7116283283333333,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120\summary.json
style_oa_7_lr5e4_wc5_swd60_id15_e120,60,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060\summary.json,2026-03-23 13:12:51,0.7252610377470652,0.7257920199066666,0.5364400773733334,,,0.0,0.687659735729297,0.6912682658333332,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060\summary.json
style_oa_7_lr5e4_wc5_swd60_id15_e120,120,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120\summary.json,2026-03-23 14:47:44,0.7288388019800186,0.7125329221733334,0.5420355477200001,,,0.0,0.6925033082564671,0.6838679224166666,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120\summary.json
style_oa_8_lr5e4_wc5_swd90_id30_e120,60,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060\summary.json,2026-03-23 16:20:07,0.7244109839200974,0.7419667047199999,0.5192228250266667,,,0.0,0.6881899163126945,0.7170809284999999,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060\summary.json
tyle_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,10,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\summary (1).json,2026-03-23 16:45:31,0.6914527630011241,0.8066938947733333,0.45612179958666665,,,0.0,0.6413444777329763,0.7981828628333334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,20,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020\summary (1).json,2026-03-23 17:02:06,0.6983348770538966,0.7846269979733335,0.4719101809599999,,,0.0,0.6558611045281092,0.7694634677499999,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,30,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030\summary (1).json,2026-03-23 17:18:30,0.6981279702583949,0.8292642892533334,0.4249562226066667,,,0.0,0.6534399631122748,0.79043805425,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,40,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040\summary (1).json,2026-03-23 17:34:56,0.6994214812119803,0.8109577595066666,0.43428146006133334,,,0.0,0.6622573271393776,0.7791753094166667,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,50,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050\summary (1).json,2026-03-23 17:51:21,0.7118061788082123,0.7749720309200001,0.48414018288,,,0.0,0.6803631608684857,0.7331337793333333,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,60,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060\summary (1).json,2026-03-23 18:07:45,0.720871395111084,0.76432348456,0.49389296857333337,,,0.0,0.683031848569711,0.7238005752500001,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,70,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070\summary.json,2026-03-23 18:24:31,0.7185799401601155,0.7690080415066669,0.48995411712,,,0.0,0.6790666013956069,0.73302177625,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,80,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080\summary.json,2026-03-23 18:40:57,0.7236172416607539,0.7442172758933333,0.5097092084666667,,,0.0,0.6817844187219938,0.70638528425,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,90,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090\summary.json,2026-03-23 18:57:21,0.7247513719797134,0.7568963115733334,0.4990819693466666,,,0.0,0.683109707136949,0.7201526172499999,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,100,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100\summary.json,2026-03-23 19:13:47,0.729723026394844,0.7446676898,0.5095066082333333,,,0.0,0.6949002593755722,0.6934606961666667,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,110,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110\summary.json,2026-03-23 19:30:22,0.7287682130734128,0.73491624768,0.5134375064533333,,,0.0,0.6936090717713037,0.6892161675,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,120,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120\summary.json,2026-03-23 19:47:16,0.7264517831007639,0.7250968779600002,0.5217467500666667,,,0.0,0.6918287535508474,0.6815205105833334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,10,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\summary (1).json,2026-03-23 16:45:31,0.6914527630011241,0.8066938947733333,0.45612179958666665,,,0.0,0.6413444777329763,0.7981828628333334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\summary (1).json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,10,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\summary.json,2026-03-23 16:45:31,0.6914527630011241,0.8066938947733333,0.45612179958666665,,,0.0,0.6413444777329763,0.7981828628333334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,20,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020\summary.json,2026-03-23 17:02:06,0.6983348770538966,0.7846269979733335,0.4719101809599999,,,0.0,0.6558611045281092,0.7694634677499999,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,30,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030\summary.json,2026-03-23 17:18:30,0.6981279702583949,0.8292642892533334,0.4249562226066667,,,0.0,0.6534399631122748,0.79043805425,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,40,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040\summary.json,2026-03-23 17:34:56,0.6994214812119803,0.8109577595066666,0.43428146006133334,,,0.0,0.6622573271393776,0.7791753094166667,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,50,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050\summary.json,2026-03-23 17:51:21,0.7118061788082123,0.7749720309200001,0.48414018288,,,0.0,0.6803631608684857,0.7331337793333333,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10,60,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060\summary.json,2026-03-23 18:07:45,0.720871395111084,0.76432348456,0.49389296857333337,,,0.0,0.683031848569711,0.7238005752500001,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060\summary.json
style_oa_5_lr5e4_wc2_swd60_id30_e120_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized\summary.json,2026-03-23 21:48:31,0.7256129489342371,0.75082306916,0.5065679062346666,314.43738174438477,491.9896984033969,0.0,0.6859756968915461,0.72186297375,314.43738174438477,491.9896984033969,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized\summary.json
