experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
arch_ablate_A1_swin_h2_g1_d2,40,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040\summary.json,2026-03-29 00:15:19,0.6844132390419643,0.8347859504533334,0.41819337378666666,286.35906311035154,298.16364425601756,0.2826666666666666,0.6558914422492186,0.82753717285,0.43109824789999995,313.10849990844724,319.0795068540874,0.12000000000000002,0.6232545095185439,0.809299582,295.923641204834,350.65944066418365,0.175,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040\summary.json
arch_ablate_A1_swin_h2_g1_d2_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized\summary.json,2026-03-29 00:19:26,0.692354073325793,0.8441377613866666,0.38583444301333336,295.47655868530273,351.4279875143204,0.30133333333333334,0.662730256964763,0.83722346025,0.4007362180166667,295.47655868530273,351.4279875143204,0.15166666666666667,0.6289918790260951,0.8287446896666666,295.47655868530273,351.4279875143204,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized\summary.json
arch_ablate_A1_swin_h2_g1_d2,80,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080\summary.json,2026-03-29 00:23:53,0.6883285377820333,0.8210790834933335,0.441704136,285.5576232910156,310.75574513388443,0.2733333333333333,0.6611126526196797,0.8112712205333332,0.45792156805000006,311.7622581481934,332.6590118386692,0.12,0.6357311194141706,0.7908866201666667,297.64189529418945,367.7845800185776,0.18333333333333332,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080\summary.json
arch_ablate_A1_swin_h2_g1_d2_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized\summary.json,2026-03-29 00:27:48,0.6939816298484803,0.8337620855466668,0.4009272573653333,298.0745162963867,361.5242891964656,0.284,0.6654630224903425,0.8243595174000001,0.41936601688333336,298.0745162963867,361.5242891964656,0.13,0.6362118020653725,0.807884993,298.0745162963867,361.5242891964656,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized\summary.json
arch_ablate_A1_swin_h2_g1_d2_distill_epochs500_tokenized_distill_epochs500_tokenized_distill_epochs500_tokenized_distill_epochs500_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs500\summary.json,2026-03-29 00:50:54,0.6928757136265437,0.8432515471333333,0.38855952973333335,294.5005874633789,349.4788297382037,0.304,0.6633169951538245,0.8359712528666666,0.40413092133333334,294.5005874633789,349.4788297382037,0.15333333333333338,0.6305161327123642,0.8266456507500001,294.5005874633789,349.4788297382037,0.075,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs500\summary.json
arch_ablate_A1_swin_h2_g1_d2_distill_epochs500_tokenized_distill_epochs500_tokenized_distill_epochs500_tokenized_distill_epochs500_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized_distill_epochs500\summary.json,2026-03-29 00:57:29,0.6940680482784907,0.8305924358266665,0.4064828946666667,298.43444061279297,364.93073521181475,0.2893333333333334,0.6656871322294076,0.8206726218166667,0.4258444463666667,298.43444061279297,364.93073521181475,0.13666666666666666,0.6378817851344745,0.8044656028333333,298.43444061279297,364.93073521181475,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized_distill_epochs500\summary.json
arch_ablate_A1_swin_h2_g1_d2,40,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040\summary.json,2026-03-29 00:15:19,0.6844132390419643,0.8347859504533334,0.41819337378666666,286.35906311035154,298.16364425601756,0.2826666666666666,0.6558914422492186,0.82753717285,0.43109824789999995,313.10849990844724,319.0795068540874,0.12000000000000002,0.6232545095185439,0.809299582,295.923641204834,350.65944066418365,0.175,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040\summary.json
arch_ablate_A1_swin_h2_g1_d2_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized\summary.json,2026-03-29 00:19:26,0.692354073325793,0.8441377613866666,0.38583444301333336,295.47655868530273,351.4279875143204,0.30133333333333334,0.662730256964763,0.83722346025,0.4007362180166667,295.47655868530273,351.4279875143204,0.15166666666666667,0.6289918790260951,0.8287446896666666,295.47655868530273,351.4279875143204,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized\summary.json
arch_ablate_A1_swin_h2_g1_d2_distill_epochs500_tokenized_distill_epochs500_tokenized_distill_epochs500_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs500\summary.json,2026-03-29 00:50:54,0.6928757136265437,0.8432515471333333,0.38855952973333335,294.5005874633789,349.4788297382037,0.304,0.6633169951538245,0.8359712528666666,0.40413092133333334,294.5005874633789,349.4788297382037,0.15333333333333338,0.6305161327123642,0.8266456507500001,294.5005874633789,349.4788297382037,0.075,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs500\summary.json
arch_ablate_A1_swin_h2_g1_d2,80,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080\summary.json,2026-03-29 00:23:53,0.6883285377820333,0.8210790834933335,0.441704136,285.5576232910156,310.75574513388443,0.2733333333333333,0.6611126526196797,0.8112712205333332,0.45792156805000006,311.7622581481934,332.6590118386692,0.12,0.6357311194141706,0.7908866201666667,297.64189529418945,367.7845800185776,0.18333333333333332,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080\summary.json
