experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
DepthSkip9_A01_ResOn_Naive_Conv1,40,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0040\summary.json,2026-04-01 13:06:20,0.682895434498787,0.8669403383599998,0.3502751871733334,,,0.24933333333333332,0.6506418412427107,0.8644771821333335,0.3580770139833334,,,0.07833333333333334,0.6215486337741216,0.8545801479166667,,,0.008333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0040\summary.json
DepthSkip9_A01_ResOn_Naive_Conv1_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-04-01 13:09:08,0.6954352431297302,0.8231522855066667,0.42227820174666675,,,0.3173333333333333,0.6677543989817301,0.8170758709833332,0.43600271086666664,,,0.1833333333333333,0.639695937683185,0.8131648166666665,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
DepthSkip9_A01_ResOn_Naive_Conv1,80,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0080\summary.json,2026-04-01 13:10:17,0.6839061069885889,0.8659539928133334,0.3504589950666667,,,0.2586666666666667,0.6514667864143847,0.8619028419833332,0.3593641707166667,,,0.09,0.6147128192087015,0.8640077900833333,,,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0080\summary.json
DepthSkip9_A01_ResOn_Naive_Conv1_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-04-01 13:13:07,0.6983986324866612,0.8237887216000002,0.4210920058666667,,,0.3306666666666667,0.6700968524316947,0.8149386206166666,0.43830123011666666,,,0.19166666666666668,0.6336646216611067,0.8230246648333334,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A01_ResOn_Naive_Conv1\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
DepthSkip9_A02_ResOn_None_Swin4,40,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0040\summary.json,2026-04-01 13:14:21,0.681355896194776,0.88385308392,0.33201817013333335,,,0.24,0.6474772940576077,0.8814645288333335,0.33891935088333336,,,0.05833333333333333,0.6153638057410717,0.8630456035,,,0.008333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0040\summary.json
DepthSkip9_A02_ResOn_None_Swin4_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-04-01 13:17:11,0.6914614567359288,0.8578825293999999,0.37903063218666666,,,0.284,0.6611534369488556,0.8535426577333333,0.39030606943333335,,,0.12166666666666666,0.633567335208257,0.8339641668333333,,,0.03333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
DepthSkip9_A02_ResOn_None_Swin4,80,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0080\summary.json,2026-04-01 13:18:24,0.6846057918866475,0.8781202257066667,0.3408867236933333,,,0.24533333333333332,0.6513851535320282,0.8746830761166666,0.3491352734833334,,,0.07166666666666667,0.6152585424482822,0.8631845470833333,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0080\summary.json
DepthSkip9_A02_ResOn_None_Swin4_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-04-01 13:21:16,0.6967290502389271,0.8337174799333334,0.41403631972,,,0.3213333333333333,0.6681816958387692,0.8250445453000002,0.4302937746833333,,,0.17833333333333334,0.6294939570128917,0.8182381339166667,,,0.041666666666666664,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_A02_ResOn_None_Swin4\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
DepthSkip9_E04_ResOff_None_Swin2,40,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0040\summary.json,2026-04-01 13:22:25,0.667524209221204,0.9003580459333332,0.30032237906,,,0.20933333333333337,0.6311317024131615,0.9002873347166668,0.3004930614583333,,,0.03166666666666666,0.5842263594269752,0.9025780395,,,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0040\summary.json
DepthSkip9_E04_ResOff_None_Swin2_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-04-01 13:25:15,0.6670036154985428,0.9004692383066667,0.2996362454186667,,,0.20666666666666672,0.6305349734922251,0.9003834286166666,0.2997667159733334,,,0.028333333333333332,0.5826395735144615,0.9019389699166667,,,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
DepthSkip9_E04_ResOff_None_Swin2,80,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0080\summary.json,2026-04-01 13:26:24,0.6672043713728587,0.9013863153599999,0.2987207419933333,,,0.2053333333333334,0.6307808930675188,0.9012621637833333,0.29892164399166665,,,0.025,0.582312706609567,0.9055238378333333,,,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0080\summary.json
DepthSkip9_E04_ResOff_None_Swin2_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized_distill_epochs200_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-04-01 13:29:15,0.6669006440242132,0.9013342704266667,0.29819958802533336,,,0.2053333333333334,0.6305145528415839,0.9013036795666667,0.298334744215,,,0.025,0.5821642292042574,0.9058620619166666,,,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\src\depth\DepthSkip9_E04_ResOff_None_Swin2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
