experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path,transfer_clip_dir,photo_to_art_clip_dir,transfer_fid_baseline,transfer_delta_fid,transfer_delta_fid_ratio,photo_to_art_fid_baseline,photo_to_art_delta_fid,photo_to_art_delta_fid_ratio
abl_hard_sort,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_hard_sort\full_eval\epoch_0040\summary.json,2026/3/17 2:59,0.691862734,0.732467887,0.526445791,320.4444435,496.4130975,0,0.687083098,0.725897567,320.4444435,496.4130975,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_hard_sort\full_eval\epoch_0040\summary.json,,,,,,,,
abl_hard_sort,60,G:\GitHub\Latent_Style\Cycle-NCE\abl_hard_sort\full_eval\epoch_0060\summary.json,2026/3/17 13:39,0.688215657,0.723221018,0.535350527,,,0.346666667,0.682029889,0.686554135,,,0.25,G:\GitHub\Latent_Style\Cycle-NCE\abl_hard_sort\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_skip_filter,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0020\summary.json,2026/3/16 23:19,0.676699832,0.777725716,0.481809811,295.3618406,454.8037125,0,0.663681944,0.750729681,295.3618406,454.8037125,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0020\summary.json,,,,,,,,
abl_no_skip_filter,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0040\summary.json,2026/3/16 23:51,0.682287027,0.719225128,0.524005417,312.6252824,486.009787,0,0.665864828,0.700112631,312.6252824,486.009787,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_residual,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0020\summary.json,2026/3/16 20:00,0.628549984,0.903581844,0.297555374,285.1466121,370.9188405,0,0.579196279,0.904413121,285.1466121,370.9188405,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0020\summary.json,,,,,,,,
abl_no_residual,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0040\summary.json,2026/3/16 20:33,0.628328862,0.903580474,0.29753385,285.1729976,370.9682926,0,0.57902425,0.90406208,285.1729976,370.9682926,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_tv,60,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_tv\full_eval\epoch_0060\summary.json,2026/3/17 8:11,0.689971925,0.73593339,0.51710249,315.5715429,491.2087406,0,0.681143906,0.723734245,315.5715429,491.2087406,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_tv\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_skip_filter,60,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0060\summary.json,2026/3/17 0:23,0.693649811,0.722358571,0.530918345,313.0311617,491.1272971,0,0.682524304,0.702300688,313.0311617,491.1272971,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_residual,60,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0060\summary.json,2026/3/16 21:07,0.628537466,0.903487341,0.297537264,285.7821916,371.7614912,0,0.579060242,0.904378754,285.7821916,371.7614912,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0060\summary.json,,,,,,,,
scale_c64,20,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c64\full_eval\epoch_0020\summary.json,2026/3/17 8:27,0.666193634,0.749657181,0.504931127,312.0467287,475.799951,0,0.641017706,0.758651912,312.0467287,475.799951,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c64\full_eval\epoch_0020\summary.json,,,,,,,,
scale_c64,40,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c64\full_eval\epoch_0040\summary.json,2026/3/17 8:42,0.668592798,0.76704843,0.481029932,318.9533072,482.1984557,0,0.648290165,0.767611005,318.9533072,482.1984557,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c64\full_eval\epoch_0040\summary.json,,,,,,,,
scale_c64,60,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c64\full_eval\epoch_0060\summary.json,2026/3/17 8:57,0.668074596,0.751779265,0.497459641,327.0894589,501.8863004,0,0.646757479,0.750708889,327.0894589,501.8863004,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c64\full_eval\epoch_0060\summary.json,,,,,,,,
scale_c256 (1),20,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c256 (1)\full_eval\epoch_0020\summary.json,2026/3/17 10:18,0.699819709,0.710085057,0.5472873,322.6423679,508.1844699,0,0.684849639,0.704697081,322.6423679,508.1844699,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c256 (1)\full_eval\epoch_0020\summary.json,,,,,,,,
scale_c256 (1),40,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c256 (1)\full_eval\epoch_0040\summary.json,2026/3/17 11:39,0.708353437,0.678152993,0.58641235,319.5023245,516.8648793,0,0.704232914,0.67120721,319.5023245,516.8648793,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c256 (1)\full_eval\epoch_0040\summary.json,,,,,,,,
scale_c256 (1),60,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c256 (1)\full_eval\epoch_0060\summary.json,2026/3/17 13:00,0.715076943,0.688244908,0.579836206,310.9976196,501.9695418,0,0.709443514,0.668420779,310.9976196,501.9695418,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\scale_c256 (1)\full_eval\epoch_0060\summary.json,,,,,,,,
baseline,20,G:\GitHub\Latent_Style\Cycle-NCE\ablation\baseline\full_eval\epoch_0020\summary.json,2026/3/17 13:33,0.675402202,0.788574328,0.478257607,304.1873094,466.8439174,0,0.663582628,0.778075268,304.1873094,466.8439174,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\baseline\full_eval\epoch_0020\summary.json,,,,,,,,
baseline,40,G:\GitHub\Latent_Style\Cycle-NCE\ablation\baseline\full_eval\epoch_0040\summary.json,2026/3/17 14:05,0.68098602,0.733691953,0.51577709,312.4125728,483.2948838,0,0.668904314,0.721380941,312.4125728,483.2948838,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\baseline\full_eval\epoch_0040\summary.json,,,,,,,,
baseline,60,G:\GitHub\Latent_Style\Cycle-NCE\ablation\baseline\full_eval\epoch_0060\summary.json,2026/3/17 14:37,0.690522246,0.737053708,0.516748423,317.5371191,494.0506661,0,0.681612831,0.724323538,317.5371191,494.0506661,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\baseline\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_tv,20,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_tv\full_eval\epoch_0020\summary.json,2026/3/17 7:07,0.675059034,0.788546917,0.478938353,304.708745,467.9319828,0,0.663174285,0.777901343,304.708745,467.9319828,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_tv\full_eval\epoch_0020\summary.json,,,,,,,,
abl_no_tv,40,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_tv\full_eval\epoch_0040\summary.json,2026/3/17 7:39,0.681455762,0.734054984,0.514752076,309.9165782,479.0386586,0,0.669364543,0.721642814,309.9165782,479.0386586,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_tv\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_tv,60,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_tv\full_eval\epoch_0060\summary.json,2026/3/17 8:11,0.689971925,0.73593339,0.51710249,315.5715429,491.2087406,0,0.681143906,0.723734245,315.5715429,491.2087406,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_tv\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_skip_filter,20,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_skip_filter\full_eval\epoch_0020\summary.json,2026/3/16 23:19,0.676699832,0.777725716,0.481809811,295.3618406,454.8037125,0,0.663681944,0.750729681,295.3618406,454.8037125,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_skip_filter\full_eval\epoch_0020\summary.json,,,,,,,,
abl_no_skip_filter,40,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_skip_filter\full_eval\epoch_0040\summary.json,2026/3/16 23:51,0.682287027,0.719225128,0.524005417,312.6252824,486.009787,0,0.665864828,0.700112631,312.6252824,486.009787,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_skip_filter\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_skip_filter,60,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_skip_filter\full_eval\epoch_0060\summary.json,2026/3/17 0:23,0.693649811,0.722358571,0.530918345,313.0311617,491.1272971,0,0.682524304,0.702300688,313.0311617,491.1272971,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_skip_filter\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_residual,20,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_residual\full_eval\epoch_0020\summary.json,2026/3/16 20:00,0.628549984,0.903581844,0.297555374,285.1466121,370.9188405,0,0.579196279,0.904413121,285.1466121,370.9188405,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_residual\full_eval\epoch_0020\summary.json,,,,,,,,
abl_no_residual,40,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_residual\full_eval\epoch_0040\summary.json,2026/3/16 20:33,0.628328862,0.903580474,0.29753385,285.1729976,370.9682926,0,0.57902425,0.90406208,285.1729976,370.9682926,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_residual\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_residual,60,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_residual\full_eval\epoch_0060\summary.json,2026/3/16 21:07,0.628537466,0.903487341,0.297537264,285.7821916,371.7614912,0,0.579060242,0.904378754,285.7821916,371.7614912,0,G:\GitHub\Latent_Style\Cycle-NCE\ablation\abl_no_residual\full_eval\epoch_0060\summary.json,,,,,,,,
decoder-D-160,40,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0040_tokenized\summary.json,2026/3/12 21:40,0.687380936,0.725886418,0.516646246,316.0943234,488.4494502,0.35,0.679488716,0.72210614,316.0943234,488.4494502,0.05,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
decoder-D-160,80,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0080_tokenized\summary.json,2026/3/12 22:01,0.704680146,0.702489081,0.556152371,326.588966,518.4470243,0.418333333,0.694716424,0.691383009,326.588966,518.4470243,0.075,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0080_tokenized\summary.json,,,,,,,,
decoder-D-160,120,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0120_tokenized\summary.json,2026/3/12 22:23,0.715467973,0.692627299,0.577819201,327.7446315,528.454741,0.486666667,0.711547544,0.678019743,327.7446315,528.454741,0.225,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0120_tokenized\summary.json,,,,,,,,
decoder-D-160,160,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0160_tokenized\summary.json,2026/3/12 22:46,0.720171873,0.68666297,0.58330057,323.7151211,523.359652,0.49,0.715403556,0.67076401,323.7151211,523.359652,0.241666667,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0160_tokenized\summary.json,,,,,,,,
