epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,314.9453938802083,0.15747231245040894,0.07781647890806198,3.7357874711354575,0.0,3.5199749011856816e-06,1.0,1.0,1.0,5.000000000000001e-07,0.04889730000286363,3.520432499994058,3.5699408054351807,900,252.10502051736086
2,322.0920003255208,0.16104560842116675,0.07703974718848865,3.7273810704549155,0.0,0.000134581524131742,1.0,1.0,1.0,2.9750000000000003e-06,0.01921650001895614,2.3337159999937285,2.352689743041992,900,382.5408780149284
3,321.70868428548175,0.1608539248506228,0.07840568696459134,3.7402772903442383,0.0,0.0005081106452659393,1.0,1.0,1.0,5.450000000000001e-06,0.02111000000149943,2.3372663000045577,2.3584330081939697,900,381.609312994308
4,317.9936116536458,0.15899634857972464,0.07810999328891437,3.7266445557276406,0.0,0.001291154612166186,1.0,1.0,1.0,7.925000000000001e-06,0.019122200028505176,2.335978500006604,2.355116605758667,900,382.14668343781557
5,317.73822530110675,0.1588686058918635,0.0758001742263635,3.7169215281804404,0.0,0.0026226541958749294,1.0,1.0,1.0,1.0400000000000002e-05,0.019386100000701845,2.3351556999987224,2.355395555496216,900,382.10142576684757
6,316.3335266113281,0.1581661527355512,0.0780980351070563,3.71974515914917,0.0,0.004444537917152047,1.0,1.0,1.0,1.2875000000000001e-05,0.019605599998612888,2.331642600009218,2.351107120513916,900,382.7983813018582
7,326.83070882161456,0.16341464221477509,0.07711920514702797,3.7420122226079306,0.0,0.006584385021900137,1.0,1.0,1.0,1.535e-05,0.019431000007898547,2.3328157999785617,2.352600574493408,900,382.5553771250776
8,308.3430887858073,0.15417068699995676,0.07517387842138608,3.7180947065353394,0.0,0.009667136861632267,1.0,1.0,1.0,1.7825000000000003e-05,0.019736699992790818,2.3375390999863157,2.357787609100342,900,381.71377121767637
9,316.8695831298828,0.15843375772237778,0.07765757416685422,3.7314163049062095,0.0,0.012868631475915512,1.0,1.0,1.0,2.0300000000000006e-05,0.019861800014041364,2.3306352000363404,2.3512377738952637,900,382.777109993849
10,312.8604431152344,0.15642902255058289,0.07750360295176506,3.7496229807535806,0.0,0.016222578783830006,1.0,1.0,1.0,2.2775000000000005e-05,0.021067300011054613,2.3423993999895174,2.363180160522461,900,380.84273684873205
11,314.2865753173828,0.1571419189373652,0.07837759827574094,3.7585637172063193,0.0,0.019521836191415787,1.0,1.0,1.0,2.5250000000000007e-05,0.019402600009925663,2.3365566000138642,2.3569469451904297,900,381.8499189540664
12,307.61158752441406,0.15380425254503885,0.07724514603614807,3.7518494923909507,0.0,0.023257148452103138,1.0,1.0,1.0,2.772500000000001e-05,0.0193485000054352,2.333699399998295,2.352513313293457,900,382.5695671579531
13,306.5146179199219,0.1532555346687635,0.07802435879906018,3.7552124659220376,0.0,0.02762016871323188,1.0,1.0,1.0,3.0200000000000012e-05,0.019146399979945272,2.3396254000108456,2.3581669330596924,900,381.65237048433255
14,308.29905700683594,0.15414753804604212,0.07764482870697975,3.733429471651713,0.0,0.03197418246418238,1.0,1.0,1.0,3.2675000000000015e-05,0.01986019998730626,2.338007699989248,2.3580455780029297,900,381.6720119388981
15,302.65716552734375,0.15132631858189902,0.07829924548665683,3.7746167182922363,0.0,0.03747199848294258,1.0,1.0,1.0,3.5150000000000014e-05,0.0206670000043232,2.3491396000172244,2.3699002265930176,900,379.76282288214526
16,303.7942352294922,0.15189466625452042,0.07931230093042056,3.777272423108419,0.0,0.041173105438550316,1.0,1.0,1.0,3.762500000000002e-05,0.018967800002428703,2.3407948999811197,2.3601441383361816,900,381.3326420963714
17,301.20057678222656,0.15059757977724075,0.07682481904824574,3.764850378036499,0.0,0.046517057344317436,1.0,1.0,1.0,4.010000000000002e-05,0.020433800003957003,2.337721000003512,2.3582916259765625,900,381.6321908989149
18,290.1101786295573,0.1450521101554235,0.07566838711500168,3.7810515562693277,0.0,0.05209038406610489,1.0,1.0,1.0,4.257500000000002e-05,0.020333400010713376,2.3354569999792147,2.355502128601074,900,382.08413784559275
19,285.8959096272786,0.14294462899367014,0.07824746022621791,3.814043919245402,0.0,0.05873828443388144,1.0,1.0,1.0,4.5050000000000024e-05,0.01940180000383407,2.33460620000551,2.3544862270355225,900,382.2489975374239
20,285.6476236979167,0.1428201968471209,0.07755449538429578,3.845551093419393,0.0,0.06452550739049911,1.0,1.0,1.0,4.7525000000000024e-05,0.019657599972561002,2.334323699993547,2.3542561531066895,900,382.28635351015436
21,280.3359680175781,0.1401639630397161,0.07731118301550548,3.8623971939086914,0.0,0.07259028404951096,1.0,1.0,1.0,5e-05,0.019809399978839792,2.3280081000120845,2.347285747528076,900,383.42157572753507
22,268.3133138020833,0.13415256142616272,0.07731251046061516,3.865461985270182,0.0,0.07415386041005452,1.0,1.0,1.0,4.98657864365227e-05,0.018885499972384423,2.326586499984842,2.345237970352173,900,383.7563656130177
23,264.2966944376628,0.13214370856682459,0.07650628685951233,3.888023058573405,0.0,0.08502635235587756,1.0,1.0,1.0,4.946461621797824e-05,0.018790100002661347,2.3410398000123678,2.35967755317688,900,381.4080439881765
24,267.6121648152669,0.13380138824383417,0.07580755030115445,3.88439949353536,0.0,0.08630148693919182,1.0,1.0,1.0,4.880088464923127e-05,0.018736300015007146,2.327250600006664,2.345993995666504,900,383.6326954214166
25,259.3115819295247,0.1296506387492021,0.0758920746544997,3.9118521213531494,0.0,0.09540209919214249,1.0,1.0,1.0,4.7881863712243726e-05,0.018953399994643405,2.3377861000044504,2.356684446334839,900,381.8924512357594
26,264.8493372599284,0.13241936887303987,0.07864149659872055,3.9181114037831626,0.0,0.09818908448020618,1.0,1.0,1.0,4.671762239271876e-05,0.019016699996427633,2.327542799990624,2.3473010063171387,900,383.41908326963113
27,249.7793986002604,0.12488402798771858,0.07444185515244801,3.911324977874756,0.0,0.10601810490091641,1.0,1.0,1.0,4.532091636218622e-05,0.018588499980978668,2.326223099982599,2.345301389694214,900,383.7459884494181
28,253.54811350504556,0.12676801656683287,0.07593935479720433,3.9412405093510947,0.0,0.11318670958280563,1.0,1.0,1.0,4.370704822419616e-05,0.01868030001060106,2.3275594000006095,2.3456740379333496,900,383.68502419583535
29,244.7893829345703,0.1223884051044782,0.07398029665152232,3.968518098195394,0.0,0.11829397082328796,1.0,1.0,1.0,4.1893699855792026e-05,0.018547699990449473,2.3292680000013206,2.348871946334839,900,383.16265022635775
30,243.37920379638672,0.12168309092521667,0.07449112460017204,3.9617112477620444,0.0,0.12280390163262685,1.0,1.0,1.0,3.990073868116559e-05,0.018512000009650365,2.335258499995689,2.3530161380767822,900,382.4878144421089
31,238.33356730143228,0.11916008219122887,0.07550545533498128,3.976946989695231,0.0,0.1265038140118122,1.0,1.0,1.0,3.775e-05,0.01890760000969749,2.3305209999962244,2.349930763244629,900,382.99000722784683
32,234.28873189290366,0.11713749418656032,0.07515342906117439,4.007885138193767,0.0,0.12994706879059473,1.0,1.0,1.0,3.546504775535711e-05,0.01863039999443572,2.3302000000257976,2.349156141281128,900,383.11629618164886
33,237.31284840901694,0.11864945168296497,0.07538787523905437,4.0128752787907915,0.0,0.1319222872455915,1.0,1.0,1.0,3.307091636218621e-05,0.019401900004595518,2.339023400010774,2.3578360080718994,900,381.70593583222416
34,229.78104146321616,0.11488349611560504,0.07220029706756274,4.016354481379191,0.0,0.1332489773631096,1.0,1.0,1.0,3.05938364250351e-05,0.019054600008530542,2.330567400014843,2.3494720458984375,900,383.0647832440331
35,232.16277313232422,0.11607430130243301,0.07434649517138799,4.032685836156209,0.0,0.1342805673678716,1.0,1.0,1.0,2.806094735005751e-05,0.01958579999336507,2.3373888000351144,2.357675552368164,900,381.7319134925059
36,229.78386942545572,0.1148847167690595,0.07365915675957997,4.029360214869182,0.0,0.13697168479363123,1.0,1.0,1.0,2.5500000000000003e-05,0.018834400005289353,2.3612299999949755,2.3802542686462402,900,378.11086481608174
37,232.89507802327475,0.11644021173318227,0.07524890825152397,4.044683615366618,0.0,0.1390200008948644,1.0,1.0,1.0,2.2939052649942493e-05,0.018795399999362417,2.336916000000201,2.3556313514709473,900,382.0631778559091
38,228.65478515625,0.11431991805632909,0.0732964314520359,4.06219498316447,0.0,0.14216472456852594,1.0,1.0,1.0,2.0406163574964894e-05,0.019282499968539923,2.339299100000062,2.3583877086639404,900,381.6166428843299
39,229.92552947998047,0.11495509619514148,0.07288125529885292,4.042473832766215,0.0,0.14612583567698798,1.0,1.0,1.0,1.792908363781379e-05,0.019477699970593676,2.353151599978446,2.373039484024048,900,379.26044048531287
