epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,4.429516792297363,0.0,0.0,0.0,0.0,0.0,0.23847773671150208,0.2516914904117584,0.029762741178274155,0.20880934596061707,0.0,0.05361592024564743,0.09034371376037598,0.0,0.0,0.0,2.0,1.1357307434082031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.0002,0.3864690999907907,41.35542950007948,41.74500823020935
2,3.6675307750701904,0.0,0.0,0.0,0.0,0.0,0.4451580047607422,0.6480326056480408,0.02562701143324375,0.14703641831874847,0.0,0.15778514742851257,0.08831451088190079,0.0,0.0,0.0,2.0,1.1466675996780396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00019981253920068581,0.38508039992302656,31.942367600044236,32.32900881767273
3,3.3427977561950684,0.0,0.0,0.0,0.0,0.0,0.5576394200325012,0.9636017084121704,0.021984700113534927,0.13787230849266052,0.0,0.2514130771160126,0.08610206842422485,0.0,0.0,0.0,2.0,1.1552815437316895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.0001992508966248754,0.3772614000336034,31.983450899962918,32.36259150505066
4,3.2605652809143066,0.0,0.0,0.0,0.0,0.0,0.5854981541633606,1.0682755708694458,0.02064724639058113,0.13962480425834656,0.0,0.2863970994949341,0.0849916934967041,0.0,0.0,0.0,2.0,1.1403316259384155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00019831728881922545,0.3926533999328967,31.926839100022335,32.320887088775635
5,3.2617135047912598,0.0,0.0,0.0,0.0,0.0,0.591647207736969,1.1016995906829834,0.020360099151730537,0.14208048582077026,0.0,0.2982946038246155,0.08449495583772659,0.0,0.0,0.0,2.0,1.1612355709075928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00019701540030721995,0.38837839987536427,31.988788300048327,32.37882876396179
6,3.1650309562683105,0.0,0.0,0.0,0.0,0.0,0.5968208909034729,1.1269110441207886,0.019795119762420654,0.1356496661901474,0.0,0.30817094445228577,0.08406002819538116,0.0,0.0,0.0,2.0,1.1501083374023438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00019535036904803958,0.3817624000075739,31.992469100034214,32.37576508522034
7,3.159538745880127,0.0,0.0,0.0,0.0,0.0,0.5981326103210449,1.1452796459197998,0.019608628004789352,0.13658975064754486,0.0,0.3160291016101837,0.08374615758657455,0.0,0.0,0.0,2.0,1.1696559190750122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00019332876615938386,0.3858753999666078,31.999858399954974,32.38716530799866
8,3.161604166030884,0.0,0.0,0.0,0.0,0.0,0.6038287878036499,1.1664366722106934,0.01946776732802391,0.13782165944576263,0.0,0.32481849193573,0.083476223051548,0.0,0.0,0.0,2.0,1.1564760208129883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00019095856998427185,0.38727309998648707,32.008524599979864,32.39727759361267
9,3.1148085594177246,0.0,0.0,0.0,0.0,0.0,0.6010738015174866,1.1729435920715332,0.019234906882047653,0.13447710871696472,0.0,0.327942430973053,0.08324982225894928,0.0,0.0,0.0,2.0,1.136383295059204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.000188249134604167,0.37927559996023774,31.986260599980596,32.36710500717163
10,3.151761293411255,0.0,0.0,0.0,0.0,0.0,0.6024412512779236,1.1877022981643677,0.019244587048888206,0.1386030912399292,0.0,0.33528295159339905,0.08315674960613251,0.0,0.0,0.0,2.0,1.1642720699310303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1300000697374344,0.19500000774860382,0.0,0.0,1.0,0.00018521115292269142,0.3810316999879433,32.08855690000928,32.47098159790039
