epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,4.487833499908447,0.0,0.0,0.0,0.0,0.0,0.23207399249076843,0.24085712432861328,0.029847774654626846,0.21031834185123444,0.0,0.05398426949977875,0.09040042757987976,0.0,0.0,0.0,2.0,1.1357307434082031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.39119229999778327,37.79193909999594,38.18635058403015
2,3.7773427963256836,0.0,0.0,0.0,0.0,0.0,0.4221000671386719,0.6006050705909729,0.025884104892611504,0.14782774448394775,0.0,0.14895884692668915,0.08866850286722183,0.0,0.0,0.0,2.0,1.1466675996780396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.3799527999926795,29.049222499997995,29.43069338798523
3,3.488926649093628,0.0,0.0,0.0,0.0,0.0,0.520805299282074,0.9021347761154175,0.022309407591819763,0.13818879425525665,0.0,0.2381550520658493,0.08672082424163818,0.0,0.0,0.0,2.0,1.1552815437316895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.4210951999957615,29.331146100006663,29.755844116210938
4,3.3971166610717773,0.0,0.0,0.0,0.0,0.0,0.5613978505134583,1.0338820219039917,0.02062297984957695,0.13971592485904694,0.0,0.28219741582870483,0.08557552099227905,0.0,0.0,0.0,2.0,1.1403316259384155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.38731470000129775,29.0183337999988,29.410510301589966
5,3.3969149589538574,0.0,0.0,0.0,0.0,0.0,0.5696459412574768,1.0627578496932983,0.020276395604014397,0.14229679107666016,0.0,0.2954159379005432,0.08510738611221313,0.0,0.0,0.0,2.0,1.1612355709075928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.3910353999926883,28.99015220000183,29.382646799087524
6,3.30319881439209,0.0,0.0,0.0,0.0,0.0,0.5763149261474609,1.088829517364502,0.01969657652080059,0.1359565705060959,0.0,0.30918067693710327,0.08474435657262802,0.0,0.0,0.0,2.0,1.1501083374023438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.38404179999815824,28.998442299995077,29.383933305740356
7,3.29555082321167,0.0,0.0,0.0,0.0,0.0,0.5764605402946472,1.1027679443359375,0.01948673650622368,0.13683152198791504,0.0,0.3200654685497284,0.08451219648122787,0.0,0.0,0.0,2.0,1.1696559190750122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.38584009999249247,29.001832700001614,29.389084100723267
8,3.2964141368865967,0.0,0.0,0.0,0.0,0.0,0.5823718905448914,1.1210702657699585,0.01934255287051201,0.13772332668304443,0.0,0.33338209986686707,0.08431844413280487,0.0,0.0,0.0,2.0,1.1564760208129883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.37961689999428927,28.989595799996096,29.370628356933594
9,3.2477805614471436,0.0,0.0,0.0,0.0,0.0,0.5795173048973083,1.1243692636489868,0.019090931862592697,0.1344197690486908,0.0,0.34263965487480164,0.08420789986848831,0.0,0.0,0.0,2.0,1.136383295059204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.3798050000004878,28.978706600006262,29.35988211631775
10,3.287578582763672,0.0,0.0,0.0,0.0,0.0,0.5794294476509094,1.1332491636276245,0.01912643015384674,0.13865993916988373,0.0,0.3564227819442749,0.08421691507101059,0.0,0.0,0.0,2.0,1.1642720699310303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.38113079999311594,28.98638029999529,29.369338274002075
11,3.244913101196289,0.0,0.0,0.0,0.0,0.0,0.5829115509986877,1.139256477355957,0.01885867677628994,0.13602373003959656,0.0,0.36583244800567627,0.08415518701076508,0.0,0.0,0.0,2.0,1.1262472867965698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018185661446562,0.415118099999745,28.951641499994366,29.36953115463257
12,3.275806188583374,0.0,0.0,0.0,0.0,0.0,0.5847233533859253,1.1513983011245728,0.018915148451924324,0.13874495029449463,0.0,0.38030192255973816,0.08424221724271774,0.0,0.0,0.0,2.0,1.1667780876159668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017819875806369996,0.40626780000275176,28.965466599989668,29.373306274414062
13,3.206664562225342,0.0,0.0,0.0,0.0,0.0,0.584266185760498,1.1476552486419678,0.01871431991457939,0.13251248002052307,0.0,0.3832949101924896,0.08420823514461517,0.0,0.0,0.0,2.0,1.133054494857788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017425201960503408,0.4054976999923383,28.978772300000855,29.385692834854126
14,3.2615368366241455,0.0,0.0,0.0,0.0,0.0,0.5856139063835144,1.1580787897109985,0.01869327947497368,0.13917960226535797,0.0,0.39611804485321045,0.08422292768955231,0.0,0.0,0.0,2.0,1.1436811685562134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001700319750632254,0.40788300000713207,28.9636706999936,29.373128652572632
