epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,11.789094982147217,0.042910516038537024,0.6060909080505371,2.6423612796122596e-05,1.5449550580978393,0.002190966118359938,1.0,1.0,0.8959138488769531,0.0001,0.10660647901022458,14.479393804012943,15.06848931312561,5000,331.8182663237968
2,11.798026914596557,0.04290228750556707,0.6110545301437378,7.205120519415686e-07,1.553714807033539,0.0006921699261874892,1.0,1.0,0.8977757239341736,9.999444846167473e-05,0.09310455497325165,12.715896960991813,12.811331748962402,5000,390.279488344758
3,11.606690769195557,0.04207230918109417,0.606346251964569,5.398904259124038e-07,1.5458756065368653,0.0005907567022950389,1.0,1.0,0.9022105121612549,9.997779521645792e-05,0.10290379500656854,13.07399468499716,13.661228895187378,5000,365.99928442465495
4,11.685538759231568,0.04247761446982622,0.605997366309166,3.870635907077258e-07,1.5508964729309083,0.0004937321462784894,1.0,1.0,0.9076907742023468,9.995004437328866e-05,0.09293468001123983,11.33066275497913,11.42584490776062,5000,437.6043995314446
5,11.711289911270141,0.04253512505441904,0.6091399854421615,2.0763799145839813e-07,1.5475311613082885,0.00038108049993752503,1.0,1.0,0.8978514504432679,9.991120277927223e-05,0.09065101897067507,10.59991581902068,10.69279432296753,5000,467.60461755635544
6,11.969363784790039,0.04370181560516358,0.6140184026956558,1.6700188609775068e-07,1.5536743700504303,0.0003540270231314935,1.0,1.0,0.9007663881778717,9.986128001799077e-05,0.09397152999372338,10.515900989019428,11.049945831298828,5000,452.49090595879346
7,11.901408224105834,0.043476210795342925,0.6095224100351334,1.9764366605556915e-07,1.5488904178142548,0.00036638904392020775,1.0,1.0,0.896325312256813,9.98002884071386e-05,0.08981360999314347,10.507261012004165,10.599185705184937,5000,471.7343519657446
8,11.625059890747071,0.04212215736508369,0.6083912378549576,1.772115862408441e-07,1.5535004150867462,0.00033212068083230404,1.0,1.0,0.9094548302888871,9.972824299548309e-05,0.08981840901105898,10.546102549000352,10.638071298599243,5000,470.01001024108285
9,11.681140651702881,0.042573061920702454,0.6017263627052307,1.412111399012872e-07,1.5493877923488617,0.00029570012105978094,1.0,1.0,0.904434021115303,9.96451615591515e-05,0.09028381499228999,10.489482425015012,11.025290727615356,5000,453.5027804279446
10,11.726797046661376,0.04272184893488884,0.6047641026973725,2.430139066333936e-07,1.5510531842708588,0.00035001452575670553,1.0,1.0,0.9127010816335678,9.955106459724507e-05,0.08998072902613785,10.487335456004075,10.579374313354492,5000,472.61774202359305
11,11.746582279205322,0.04268067311495542,0.6104655623435974,1.9081098400874908e-07,1.5501916599273682,0.000309979509038385,1.0,1.0,0.8914873111248016,9.944597532678118e-05,0.09706364401790779,10.645909158993163,10.745323896408081,5000,465.31868636099347
12,11.733460817337036,0.04266576141119003,0.6084885150194168,1.700754634725854e-07,1.548792929649353,0.00029858511697966605,1.0,1.0,0.8949974656105042,9.93299196769648e-05,0.09057610499439761,10.923356383002101,11.42750597000122,5000,437.54079088872845
13,11.82958727836609,0.04319047547876835,0.6068185698986054,1.286360447494417e-07,1.5482868933677674,0.0002570009349437896,1.0,1.0,0.898964262008667,9.920292628279096e-05,0.09844410801088088,11.217250903959211,11.318116664886475,5000,441.7696113269523
14,11.692667360305785,0.0425756299123168,0.6039652335643768,1.6759914103658957e-07,1.5479664719104766,0.0002917754650115967,1.0,1.0,0.9008357471227646,9.906502647797942e-05,0.1006058490020223,12.276612916015438,12.379725217819214,5000,403.8861858422403
15,11.69428723335266,0.0424815483391285,0.60802037358284,1.7253755547841364e-07,1.5511155390739442,0.00027632294644718057,1.0,1.0,0.9024550241231918,9.89162542872436e-05,0.09568466202472337,12.06181817599645,12.594057559967041,5000,397.0126368084572
16,11.80197319984436,0.043030363470315934,0.6076865601539612,1.4513061888266066e-07,1.5507885861396788,0.00023879763175500558,1.0,1.0,0.9040920543670654,9.875664641789541e-05,0.09900661601568572,12.048516741011554,12.149924755096436,5000,411.5251823187373
17,11.70917368888855,0.04257610209286213,0.6073107188940048,1.6128157646733142e-07,1.549171713590622,0.00024815707947709595,1.0,1.0,0.9002173882722855,9.858624225078837e-05,0.09730494801624445,12.101790470991546,12.201506614685059,5000,409.7854599351097
18,11.72349136352539,0.04269117835909128,0.6056823807954789,1.7154142767594749e-07,1.5455939781665802,0.00022834667965071276,1.0,1.0,0.9051226270198822,9.840508383060089e-05,0.0951100780039269,12.049046950975026,12.637376308441162,5000,395.65174589762273
19,11.85705560684204,0.04323713149875402,0.6103970164060593,6.0481522353939e-07,1.5481505250930787,0.00028262051069759763,1.0,1.0,0.9037853580713272,9.821321585546241e-05,0.0964430160165648,12.14566648501932,12.244525909423828,5000,408.3457405363339
20,11.736599607467651,0.042715459540486334,0.6071089982986451,1.2698663884691541e-06,1.5480473458766937,0.0003151587411412038,1.0,1.0,0.8959348142147064,9.801068566592483e-05,0.09550223903352162,12.035198344023229,12.587658643722534,5000,397.21445755072966
21,11.715687112808228,0.04251299526542425,0.6101350104808807,4.004208963465317e-05,1.5519083380699157,0.0007021870926837437,1.0,1.0,0.910048468708992,9.779754323328188e-05,0.10097753900481621,12.256746603979991,12.36014723777771,5000,404.52592544512225
22,11.82753514289856,0.043023638539016244,0.6060698556900025,0.0032838576600988743,1.5480655920505524,0.0021232184051768856,1.0,1.0,0.9009130960702896,9.75738411472395e-05,0.10634708999714348,12.122947415020462,12.232077360153198,5000,408.7613127993967
23,11.550695037841797,0.04158161722123623,0.6035763520002365,0.00950379398302175,1.5515379071235658,0.0013817135064164176,1.0,1.0,0.894643834233284,9.733963460294011e-05,0.10215497600074741,11.542641501979233,12.104195356369019,5000,413.0799159127159
24,11.535570669174195,0.0413619726151228,0.6061242473125458,0.01330396959092468,1.550220046043396,0.0011013094475492834,1.0,1.0,0.8999209380149842,9.7094981387344e-05,0.10658938499545911,11.762362200977805,11.871536016464233,5000,421.1754901021796
25,11.507438488006592,0.04118828680366278,0.607575033903122,0.013491851058788598,1.5504200375080108,0.0009404648095369339,1.0,1.0,0.8996955287456513,9.683994186497128e-05,0.10287951301143039,11.412318514991057,11.517707347869873,5000,434.11417298467114
26,11.383223886489867,0.040587352272123095,0.6070728033781052,0.0131078067002818,1.5505729866027833,0.0009793105057906359,1.0,1.0,0.8933164602518082,9.657457896300787e-05,0.10478144801891176,11.802286447968072,12.372783184051514,5000,404.11279544969216
27,11.335751724243163,0.040457830540835855,0.6028882908821106,0.012761534113669768,1.5550166320800782,0.0010434805374825373,1.0,1.0,0.900612422823906,9.62989581557791e-05,0.11255349501152523,11.868202393980027,11.983502388000488,5000,417.2402890332529
28,11.409618949890136,0.040756815634667876,0.6044844835996628,0.01420957402791828,1.5472303628921509,0.0010062455921433866,1.0,1.0,0.8974884074926376,9.601314744859499e-05,0.10524707399963518,11.643604304990731,11.751763820648193,5000,425.4680468658546
29,11.274528121948242,0.04015811085700989,0.602096386551857,0.013682487611658871,1.5476917135715484,0.0009242375352187082,1.0,1.0,0.8966718643903733,9.571721736097083e-05,0.10265417401024024,11.338327997989836,11.887280464172363,5000,420.6176522098336
30,11.169603891372681,0.03958752978593111,0.6038039565086365,0.013528075176291168,1.551351227760315,0.0010302665503695606,1.0,1.0,0.9095190370082855,9.541124090922765e-05,0.10066558599282871,11.340049945010833,11.443134307861328,5000,436.94322424976224
31,11.221459093093872,0.03982193008065224,0.6051884245872498,0.013237092909403145,1.5510458314418794,0.0009840922680450603,1.0,1.0,0.8990855187177658,9.50952935884765e-05,0.10229817398794694,11.472382939991803,11.577189683914185,5000,431.88374178123746
32,11.13587755203247,0.0393150732666254,0.6083392488956452,0.012853970481082798,1.552743833065033,0.0011622431589057669,1.0,1.0,0.901753135919571,9.476945335399116e-05,0.1001433879864635,11.246868701011408,11.809001445770264,5000,423.40582503619686
33,11.025538463592529,0.038929086625576016,0.60091353058815,0.013283314777072518,1.5507227563858033,0.0013664722809335218,1.0,1.0,0.9056538730859757,9.44338006019738e-05,0.09923093199540745,11.193369679011084,11.295034646987915,5000,442.672391565737
34,10.958385210037232,0.03859273437410593,0.6010673469305039,0.013714872831478715,1.5501634204387664,0.0010910975252045318,1.0,1.0,0.8919406914710999,9.408841814971856e-05,0.10064453798986506,11.310368261983967,11.870919466018677,5000,421.19736506618915
35,11.111105298995971,0.03938970889896155,0.5998731648921967,0.013613106561824679,1.5519128406047822,0.0010540862020570784,1.0,1.0,0.8967520850896835,9.373339121517742e-05,0.11618378302227939,11.798861158014915,11.917706489562988,5000,419.543811083012
36,10.997110157012939,0.03868038047105074,0.6045849829912185,0.014416132688056678,1.5534746205806733,0.001068106711609289,1.0,1.0,0.9049634230136872,9.33688073959341e-05,0.11569825400511036,11.942209447006462,12.060772895812988,5000,414.5671295855175
37,10.838954572677613,0.03811001464724541,0.5949235579371452,0.015262001454830169,1.551018271446228,0.001092206626199186,1.0,1.0,0.9033874279260635,9.299475664759064e-05,0.1008928359951824,11.416077717989538,11.995652198791504,5000,416.81768670349766
38,11.014685211181641,0.03888650257140398,0.5988831162452698,0.015520846610888839,1.546487694978714,0.0010716204857453705,1.0,1.0,0.9075049448013306,9.261133126157213e-05,0.10137504999147495,11.228113390981889,11.332031011581421,5000,441.2271723303583
39,10.880743131637573,0.03824949098750949,0.5988085323572159,0.01444295648485422,1.5474055635929107,0.000984687872696668,1.0,1.0,0.9000620102882385,9.221862584235524e-05,0.10701874800724909,11.507237551013532,11.616895198822021,5000,430.4076015514895
40,10.726108350753783,0.0374569677747786,0.5996783339977264,0.014245304740034043,1.5566742742061614,0.000942916483618319,1.0,1.0,0.8897130352258682,9.181673728412602e-05,0.10074235599313397,11.342438722014776,11.896068096160889,5000,420.30694172081996
41,10.853203401565551,0.037906005550175904,0.6050872057676315,0.014192888452671469,1.5525665736198426,0.002034521619207226,1.0,1.0,0.8957748448848725,9.140576474687261e-05,0.10610612699019839,11.328081463012495,11.436765432357788,5000,437.18654802988357
42,10.913290605545043,0.038226747922599315,0.6070720100402832,0.013564069727435709,1.5538320052623749,0.0009377407137071713,1.0,1.0,0.9073698538541793,9.098580963191905e-05,0.10742302197104436,11.044498105980892,11.154474258422852,5000,448.2506198106515
43,10.652419948577881,0.03708453681319952,0.6011864507198333,0.013073846963234246,1.5532559597492217,0.0008885419915895909,1.0,1.0,0.8933334195613861,9.055697555690603e-05,0.10176977001174237,11.22404221099714,11.791111946105957,5000,424.0482172380071
44,10.72786078453064,0.037376169208437206,0.6047099238634109,0.01297553387004882,1.5579719173908233,0.0008402503264369443,1.0,1.0,0.8919687587022781,9.011936833022481e-05,0.1043590640219918,11.25458563297434,11.361482858657837,5000,440.0833995176809
45,10.688433475494385,0.03708507852628827,0.6079589343070984,0.013372086002491415,1.5596174585819245,0.0008801005553686991,1.0,1.0,0.8965829980373382,8.967309592491049e-05,0.11174910301633645,12.175987735987292,12.291675567626953,5000,406.7793664493299
46,10.747089834213257,0.037582775987684724,0.600227432847023,0.013030968746170402,1.5541893649101257,0.000882385580916889,1.0,1.0,0.8988887357711792,8.921826845200138e-05,0.10782850898976903,12.015150293009356,12.568771362304688,5000,397.811357679369
47,10.768587675094604,0.037636572886258365,0.6021235400438308,0.013385801669210195,1.5623769283294677,0.0007488734723301604,1.0,1.0,0.8922696888446808,8.875499813337066e-05,0.12252451299355016,11.843401960995834,11.968568801879883,5000,417.7608937849493
48,10.686216278076172,0.03724314983934164,0.6020881032943726,0.012766521121375263,1.5574945318698883,0.000756376568460837,1.0,1.0,0.8972044253349304,8.82833992740374e-05,0.10606814497805317,12.13849637002204,12.69763994216919,5000,393.7739629389609
49,10.632765674591065,0.03688737649470568,0.60620287835598,0.012319971732795238,1.5578468918800354,0.0006891416176222265,1.0,1.0,0.9032373201847076,8.780358823396348e-05,0.10586392401455669,11.177269941996201,11.285676956176758,5000,443.039440116479
50,10.72837287902832,0.037258047889918086,0.6109060490131378,0.012035167873837054,1.551891497373581,0.0006868020497495308,1.0,1.0,0.900329704284668,8.731568339934346e-05,0.1045047510015138,11.084146264009178,11.191245079040527,5000,446.77781289628155
51,10.570427742004394,0.036625162381678816,0.604400458931923,0.012138241454958915,1.556080812215805,0.0007093688729219138,1.0,1.0,0.9046313261985779,8.68198051533946e-05,0.09821411702796468,10.177307126010419,10.734949350357056,5000,465.76838295317106
52,10.577050695419311,0.03673314366489649,0.6017120039463043,0.01183349751867354,1.5589823353290557,0.0006796221225522459,1.0,1.0,0.8967614853382111,8.63160758466541e-05,0.0970406320047914,10.093948345016543,10.193295001983643,5000,490.51852212920227
