epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,attn_entropy,attn_max_prob,id_swd_ratio,health_warning_count
1,4.693384170532227,3.518247604370117,0.0,0.13156883418560028,0.00282144988887012,1.0407462120056152,0.20205079019069672,1.6666666666666667e-06,0.5426922005135566,0.005837399512529373,21.26160700013861,6.358727599494159,0.11780819925479591,22.210071701323614,27.743980198400095,50.501813650131226,10240,202.764995153266,369.08907542366643,0.953299343585968,0.02362220361828804,0.29653626680374146,0.0
2,4.044103145599365,2.9907941818237305,0.0,0.09144233912229538,0.0025359869468957186,0.9593308568000793,0.20400391519069672,3.3333333333333333e-06,0.5286542002577335,0.005798398982733488,14.973460100125521,2.077069599647075,0.09517019987106323,22.902032300364226,17.151498298626393,40.58490777015686,10240,252.3105401148586,597.0323887575518,0.9530680775642395,0.023589203134179115,0.32314300537109375,0.0
3,3.4031083583831787,2.362492084503174,0.0,0.07032930105924606,0.0024357137735933065,0.9678511023521423,0.20283202826976776,5e-06,0.5345529012847692,0.006188501138240099,14.95486419973895,2.105911899358034,0.09575159987434745,22.924310800852254,17.16271620010957,40.6246919631958,10240,252.06344971863402,596.6421562068728,0.9539800882339478,0.023074939846992493,0.4114072322845459,0.0
4,3.08620023727417,2.143385887145996,0.0,0.059565432369709015,0.0026043232064694166,0.8806442618370056,0.20126953721046448,6.666666666666667e-06,0.5357610995415598,0.0058062998577952385,15.04147379938513,2.0948472004383802,0.0977617003954947,22.841692698886618,17.2398890000768,40.62075328826904,10240,252.08789032864223,593.9713416921874,0.9545755386352539,0.02258925698697567,0.4119579493999481,0.0
5,2.796588897705078,1.9740145206451416,0.0,0.04900345951318741,0.002492625033482909,0.77107834815979,0.20097656548023224,8.333333333333334e-06,0.5318088000640273,0.005971600068733096,14.938364699948579,2.0914117998909205,0.0948121992405504,22.932011901168153,17.130560299148783,40.596537351608276,10240,252.2382613894121,597.7621175945322,0.9554619193077087,0.02204110100865364,0.3912373483181,0.0
6,2.599729299545288,1.8615442514419556,0.0,0.04152322933077812,0.0025642309337854385,0.6940974593162537,0.19882813096046448,1e-05,0.5433599990792572,0.0060877990908920765,15.001309799496084,2.0760370001662523,0.09498040052130818,22.852866899454966,17.178414999274537,40.57784843444824,10240,252.3544346256376,596.0969041924093,0.9571382403373718,0.021356919780373573,0.3737025260925293,0.0
7,2.486152172088623,1.7933475971221924,0.0,0.04144008085131645,0.0019926780369132757,0.649371325969696,0.19921875,1.1666666666666668e-05,0.5295884003862739,0.006115800002589822,15.006202299613506,2.09567220043391,0.09536059945821762,22.850106300320476,17.203350899508223,40.58571219444275,10240,252.30553922377948,595.2328740962158,0.958975613117218,0.02074151299893856,0.36270377039909363,0.0
8,2.349722385406494,1.6941635608673096,0.0,0.035643137991428375,0.0017847389681264758,0.6181302070617676,0.19453124701976776,1.3333333333333333e-05,0.5414121993817389,0.005817099241539836,14.961221100063995,2.1035276006441563,0.094456099672243,22.807114000665024,17.165021899621934,40.51749539375305,10240,252.73033045321932,596.5620119730544,0.9602230191230774,0.020319834351539612,0.3656555116176605,0.0
9,2.267303228378296,1.6171292066574097,0.0,0.0340709425508976,0.0017658881843090057,0.6143366694450378,0.20742188394069672,1.5000000000000002e-05,0.5296217994764447,0.0057343989610672,14.951202998869121,2.0700214991811663,0.09539389936253428,22.826033804100007,17.12235279637389,40.48193407058716,10240,252.9523412133623,598.0486514778852,0.9604398608207703,0.0202309750020504,0.38080650568008423,0.0
10,2.1814682483673096,1.5332859754562378,0.0,0.028914758935570717,0.001988315489143133,0.6172788739204407,0.20058594644069672,1.6666666666666667e-05,0.5389872998930514,0.006067400332540274,15.022752500604838,2.106600800761953,0.09721100004389882,22.867243798682466,17.23263170174323,40.64263963699341,10240,251.95213921783346,594.2214849844516,0.9607216119766235,0.0201260969042778,0.4032972753047943,0.0
11,2.236889362335205,1.4763349294662476,0.0,0.025334978476166725,0.0017930088797584176,0.7334260940551758,0.20185546576976776,1.8333333333333333e-05,0.530628900276497,0.005800899816676974,14.975758199812844,2.07990870019421,0.09524430031888187,22.811123800231144,17.156712100142613,40.50153827667236,10240,252.82990315204705,596.8509549049833,0.9606022834777832,0.020248372107744217,0.49884286522865295,0.0
12,3.170786142349243,1.6386274099349976,0.0,0.018514690920710564,0.002912463154643774,1.5107316970825195,0.201171875,2e-05,0.5402590003795922,0.005934299668297172,14.923239699564874,2.119918700074777,0.09662989992648363,22.830074502155185,17.145722599234432,40.51985049247742,10240,252.71564123616582,597.2335047842907,0.9594958424568176,0.020661111921072006,0.9159447550773621,0.0
13,3.2774624824523926,1.640438437461853,0.0,0.015278317034244537,0.002797704888507724,1.6189476251602173,0.205078125,1.9960367876457187e-05,0.5288927999790758,0.005984099581837654,14.991819600574672,2.0744629986584187,0.09565260028466582,22.801789401099086,17.167919299099594,40.50094938278198,10240,252.83357936180363,596.4613312538729,0.9602449536323547,0.020244605839252472,0.9876973032951355,0.0
