epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,15.535014152526855,12.196656227111816,0.0,1.0520566701889038,0.019649751484394073,2.2666499614715576,0.20205079019069672,8.333333333333334e-06,0.598648599581793,0.005553500959649682,34.32976169977337,6.2189069991,0.12998480116948485,0.03013949957676232,40.684207001002505,42.10528540611267,10240,243.1998714943611,251.6947177991616
2,14.048088073730469,12.118772506713867,0.0,1.0275193452835083,0.020502625033259392,0.8812929391860962,0.20400391519069672,1.6666666666666667e-05,0.5513345003128052,0.005230799550190568,27.174619500525296,1.4825968998484313,0.09750620042905211,0.026759199798107147,28.75995340035297,30.134886741638184,10240,339.80549148210724,356.0506464476512
3,13.57225513458252,12.137540817260742,0.0,1.0602184534072876,0.020321305841207504,0.3541751801967621,0.20283202826976776,2.5e-05,0.5693383000325412,0.005137998843565583,27.209545999299735,1.5314081006217748,0.10603929939679801,0.02935570082627237,28.852131398161873,30.239104509353638,10240,338.63436653134147,354.9131209298588
4,13.423361778259277,12.077070236206055,0.0,1.0713074207305908,0.020002806559205055,0.2549782395362854,0.20126953721046448,3.3333333333333335e-05,0.5560828004963696,0.005280600627884269,27.223462699679658,1.4887494000140578,0.09380960161797702,0.025571597972884774,28.811302301939577,30.1838059425354,10240,339.25476527032873,355.41607570132794
5,13.507104873657227,12.120868682861328,0.0,1.086309790611267,0.020079992711544037,0.27984532713890076,0.20097656548023224,4.166666666666667e-05,0.5472238010261208,0.005049399798735976,27.180347400251776,1.4994315998628736,0.09731959947384894,0.026538700331002474,28.782147999387234,30.144834756851196,10240,339.6933531928781,355.77608732392065
6,21.988861083984375,13.435419082641602,0.0,1.263056755065918,0.24709665775299072,7.043290615081787,0.19882813096046448,5e-05,0.5638746994081885,0.005540698301047087,27.22648040065542,1.5195764997042716,0.0984394010156393,0.02748499996960163,28.850036999676377,30.223491430282593,10240,338.8093008255153,354.93888621754166
7,35.22528839111328,15.027562141418457,0.0,1.173224687576294,0.8986532092094421,18.1258487701416,0.19921875,5.833333333333334e-05,0.5498186002951115,0.005081200506538153,27.243743100203574,1.5042994993273169,0.09639709931798279,0.026609101332724094,28.84952089935541,30.219435214996338,10240,338.8547776339122,354.94523585758384
8,28.34352684020996,13.876998901367188,0.0,0.7275747060775757,0.4790462553501129,13.259904861450195,0.19453124701976776,6.666666666666667e-05,0.5576606991235167,0.005364100215956569,27.23900320008397,1.543159099528566,0.09891120134852827,0.026794198667630553,28.886437601177022,30.258721590042114,10240,338.4148259379833,354.49161787893
9,28.10995864868164,13.834543228149414,0.0,0.7584637403488159,0.4652981460094452,13.051655769348145,0.20742188394069672,7.500000000000001e-05,0.5498871996533126,0.005686999764293432,27.33889980078675,1.4866545994300395,0.09760100115090609,0.02652239822782576,28.928842401131988,30.31165647506714,10240,337.82383382521226,353.97199300305596
10,26.41715431213379,13.507864952087402,0.0,0.7200524806976318,0.29359373450279236,11.895639419555664,0.20058594644069672,8.333333333333334e-05,0.5497577004134655,0.005727499024942517,27.418146200245246,1.4895292001310736,0.09613079950213432,0.02712800120934844,29.009533698903397,30.383145570755005,10240,337.0289615390057,352.987404288649
11,26.81929588317871,13.425383567810059,0.0,0.7830783724784851,0.4644974172115326,12.146341323852539,0.20185546576976776,9.166666666666667e-05,0.5675245001912117,0.005330999614670873,27.39016979979351,1.5251449993811548,0.10095910006202757,0.027761900331825018,29.021604898851365,30.408485651016235,10240,336.74810766703814,352.8405832719915
12,31.336475372314453,14.489534378051758,0.0,1.0017622709274292,1.2828025817871094,14.562382698059082,0.201171875,0.0001,0.5546904001384974,0.005224900087341666,27.59879839955829,1.493802499724552,0.09552489942871034,0.026583401253446937,29.193350698798895,30.574953317642212,10240,334.91465689634805,350.76480619339475
13,27.41278648376465,13.588892936706543,0.0,0.9293578267097473,0.5747606158256531,12.31977653503418,0.205078125,9.96433108881147e-05,0.5666695991531014,0.005130999488756061,27.358170399675146,1.5296440997626632,0.09751620003953576,0.026828101137652993,28.9904616989661,30.3775794506073,10240,337.09071575797606,353.2196246590027
14,23.549312591552734,12.9393892288208,0.0,0.7433146834373474,0.23188333213329315,9.634730339050293,0.19853515923023224,9.925667384602939e-05,0.5485275997780263,0.0055332002229988575,27.411894800374284,1.4911653008311987,0.0956402993761003,0.026949499733746052,29.004233600804582,30.376970052719116,10240,337.09747819576864,353.05190755724504
