epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,11.233573913574219,6.090328693389893,0.0,1.2859524488449097,0.004421026911586523,3.8528709411621094,0.20205079019069672,8.333333333333334e-06,3.0405818002764136,0.005196700105443597,37.18732020049356,10.845482300501317,0.12210080004297197,0.6150835989974439,48.16010000114329,52.36910891532898,10240,195.53512007538944,212.6241432172464
2,8.809645652770996,6.051795959472656,0.0,1.1524797677993774,0.00462935259565711,1.6007400751113892,0.20400391519069672,1.6666666666666667e-05,2.404681099811569,0.0056563003454357386,30.518038399983197,7.0188080000225455,1.105286801001057,0.2283178996294737,38.647789501352236,42.46322202682495,10240,241.1498588950967,264.9569388604157
3,8.003458976745605,6.056535243988037,0.0,1.0631706714630127,0.004357192665338516,0.879396378993988,0.20283202826976776,2.5e-05,3.3465279994998127,0.005916901398450136,30.49247350008227,7.653190799755976,0.7025933999102563,0.03310469863936305,38.85417460114695,42.741039752960205,10240,239.58237935217258,263.5495440352945
4,7.593478679656982,6.02407169342041,0.0,0.6619653701782227,0.004094003699719906,0.9033496975898743,0.20126953721046448,3.3333333333333335e-05,4.122295100009069,0.005177599843591452,22.688586700009182,13.26038740039803,1.3124564005993307,0.17965169833041728,37.266608100850135,42.74982142448425,10240,239.5331643218329,274.7768182252788
5,7.416801452636719,6.041143894195557,0.0,0.4254000782966614,0.004180451855063438,0.9460760951042175,0.20097656548023224,4.166666666666667e-05,1.7223785009700805,0.004993600072339177,33.11532550142147,5.2838534011971205,0.698826499748975,0.6226582985837013,39.1029990024399,42.63227462768555,10240,240.19361128223989,261.8724972823966
6,14.127265930175781,6.744296550750732,0.0,0.5947487354278564,0.04271780326962471,6.7455058097839355,0.19882813096046448,5e-05,1.6197679999750108,0.004848700016736984,32.312796300509945,7.650163700105622,0.1020209004636854,0.031864898977801204,40.06982960109599,42.510746479034424,10240,240.88026788826664,255.5538693810646
7,17.010475158691406,7.191422462463379,0.0,0.6577313542366028,0.34713634848594666,8.81418514251709,0.19921875,5.833333333333334e-05,1.7826867999974638,0.00545090064406395,30.517560900887474,7.767947499873117,0.7421403999906033,0.6253139991313219,39.03309970139526,42.52063274383545,10240,240.8242619927751,262.3414506748478
8,14.910669326782227,6.794839382171631,0.0,0.6205710768699646,0.31581518054008484,7.179442882537842,0.19453124701976776,6.666666666666667e-05,1.5429471998941153,0.005195599980652332,31.54239150113426,7.918394999811426,0.10321719967760146,0.6262951996177435,39.56919930060394,42.52538180351257,10240,240.79736773002193,258.787142044689
9,15.523048400878906,6.856942653656006,0.0,0.6415440440177917,0.33583691716194153,7.688724517822266,0.20742188394069672,7.500000000000001e-05,1.4374124996829778,0.005027599865570664,31.593131699832156,8.217882898868993,0.10179680096916854,0.03188890032470226,39.91783899953589,42.47768425941467,10240,241.06775542337684,256.52691269482443
10,15.340434074401855,6.629746913909912,0.0,0.6896743178367615,0.3393478989601135,7.68166446685791,0.20058594644069672,8.333333333333334e-05,1.185561299091205,0.0049954012501984835,32.69652509992011,7.297533198958263,0.09939149906858802,0.030434100655838847,40.09844519919716,42.454716205596924,10240,241.19817337631932,255.371497551357
11,15.216270446777344,6.5325188636779785,0.0,0.7073811292648315,0.35516974329948425,7.621201992034912,0.20185546576976776,9.166666666666667e-05,2.2044717993121594,0.005182500230148435,31.78566300100647,7.0729239992797375,0.10082699963822961,0.03240130073390901,38.964596500154585,42.379154920578,10240,241.62822546109274,262.80267011001575
12,15.08438777923584,6.409140110015869,0.0,0.7100161910057068,0.3618771731853485,7.603353977203369,0.201171875,0.0001,1.4318840990308672,0.005039200419560075,31.34575130022131,8.675715000368655,0.10443080100230873,0.6188035977538675,40.13093630201183,42.48537230491638,10240,241.02413241215808,255.16474180759772
13,15.271506309509277,6.3007731437683105,0.0,0.7482931017875671,0.3827807903289795,7.839657783508301,0.205078125,9.96433108881147e-05,1.9997713007032871,0.005141300847753882,28.55931309890002,9.19155240082182,1.4444172002840787,0.6167430996429175,39.20042400085367,43.00357007980347,10240,238.11976496363482,261.2216643314114
14,15.366625785827637,6.183568954467773,0.0,0.7370445132255554,0.4134332239627838,8.032576560974121,0.19853515923023224,9.925667384602939e-05,2.0489183999598026,0.005118201021105051,33.043874399736524,5.803109899628907,0.688815800473094,0.03111759969033301,39.54091830085963,42.413676261901855,10240,241.43155940476905,258.97223534581843
15,15.292569160461426,6.0969133377075195,0.0,0.738285481929779,0.43189021944999695,8.025482177734375,0.20283202826976776,9.884035385545977e-05,2.040894999867305,0.005128400633111596,30.5213569002226,8.098963999887928,0.6941717008594424,0.03076409874483943,39.31962100160308,42.58316993713379,10240,240.47059002693962,260.42977371482067
16,15.373392105102539,6.091372489929199,0.0,0.7482948303222656,0.4488029181957245,8.084920883178711,0.20332030951976776,9.839463624133173e-05,0.5663101004902273,0.0051731993444263935,37.0631601002533,3.3291066999081522,0.1047504001762718,0.030724799260497093,40.50219039968215,42.259196758270264,10240,242.31411823974148,252.82583235499186
