epoch,loss,gram,moment,code,push,cycle,nce,idt,w_cycle_eff,w_idt_eff,lr,epoch_time_sec
1,2.1847344970703126,0.00424568347632885,0.18450798101723195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,11.41936469078064
2,0.7928203231096268,0.0019982498115859925,0.06329603364691139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001953503690480396,7.931228876113892
3,0.4417046129703522,0.001161599142360501,0.026270371582359075,0.0,0.0,0.08607296139001847,0.0,0.0,1.0,0.0,0.00018185661446562,9.99608588218689
4,0.3369943362474441,0.0008244307292625308,0.015945129748433828,0.0,0.0,0.05579429008066654,0.0,0.0,2.0,0.0,0.00016083959896778495,9.81958270072937
5,0.3193341167271137,0.0007320519402856007,0.012794840345159174,0.0,0.0,0.04427385300397873,0.0,0.0,3.0,0.0,0.00013435661446562,12.340370655059814
6,0.3093051677942276,0.0006768383076996543,0.01111291184090078,0.0,0.0,0.03600724564865231,0.0,0.0,4.0,0.0,0.000105,9.946685075759888
7,0.30708412736654284,0.0006453038824838586,0.010226087849587203,0.0,0.0,0.030639787502586842,0.0,0.0,5.0,0.0,7.564338553438001e-05,9.803503036499023
8,0.3094980561733246,0.0006430711227585562,0.009759772350080312,0.0,0.0,0.026742440424859525,0.0,0.0,6.0,0.0,4.916040103221507e-05,9.958513736724854
9,0.307360967695713,0.0006020059925504028,0.009065616694279015,0.0,0.0,0.024077760223299265,0.0,0.0,7.0,0.0,2.8143385534380006e-05,12.41576862335205
10,0.31597713500261304,0.0006083585400483571,0.008987379372119903,0.0,0.0,0.022179332543164492,0.0,0.0,8.0,0.0,1.4649630951960416e-05,9.786577939987183
