epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,21.846839904785156,18.955251693725586,0.0,0.7835814952850342,0.023061038926243782,2.0849509239196777,0.20205079019069672,0.8140948414802551,0.07417003065347672,8.000000000000001e-06,0.5035463999956846,0.004673199728131294,30.96593590057455,5.640966698760167,0.10400079935789108,0.03331330185756087,36.71557659842074,37.981255769729614,10240,269.6066728831304,278.90069961315703
