epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
21,6.9817023277282715,6.604651927947998,0.0,0.31581243872642517,0.0030162374023348093,0.05822259187698364,0.19970703125,0.942829430103302,0.019285714253783226,7.459807044805999e-05,0.4890748995821923,0.004534900188446045,25.421325500123203,1.8931784995365888,0.08692280016839504,0.033682300709187984,27.405961700016633,28.666955709457397,10240,357.2057006604913,373.6413307471631
22,6.83821439743042,6.496387004852295,0.0,0.2803928256034851,0.0031376078259199858,0.05829854682087898,0.20400391519069672,0.9426599740982056,0.019158639013767242,7.392452915697939e-05,0.4994781003333628,0.004592900164425373,25.4359314001631,1.8950592996552587,0.08724769973196089,0.032862600637599826,27.422831299714744,28.699995517730713,10240,356.7944808100677,373.4114792190155
23,6.949554443359375,6.577115058898926,0.0,0.3106047213077545,0.003279361641034484,0.05855610966682434,0.20156250894069672,0.9397592544555664,0.020133739337325096,7.322314248107512e-05,0.49651840049773455,0.0046391000505536795,25.435357400681823,1.853147900197655,0.08621910004876554,0.031849500024691224,27.379363500978798,28.64813232421875,10240,357.4404042857356,374.0043116646567
24,6.890610694885254,6.523652076721191,0.0,0.30489638447761536,0.003668359247967601,0.058395303785800934,0.20429687201976776,0.9402174353599548,0.020263683050870895,7.249460260431686e-05,0.5115750003606081,0.004652000265195966,25.42509530042298,1.9016701004002243,0.08927210024558008,0.03475449839606881,27.42068950133398,28.70003080368042,10240,356.7940421404303,373.440645958295
25,6.890786170959473,6.532256603240967,0.0,0.2968316972255707,0.0031432367395609617,0.058554720133543015,0.19277344644069672,0.9404107928276062,0.020174609497189522,7.173962850760528e-05,0.4844657985959202,0.00442820112220943,25.464235400082543,1.849003901006654,0.08603009954094887,0.03233429719693959,27.403697601752356,28.66441535949707,10240,357.2373575938744,373.67220105892545
26,6.790889263153076,6.451457500457764,0.0,0.27768370509147644,0.0032358341850340366,0.05851413682103157,0.2041015625,0.9394451975822449,0.02009659819304943,7.09589652592247e-05,0.49368049995973706,0.004559699445962906,25.432621900225058,1.8713223000522703,0.08823230024427176,0.03367560007609427,27.396736199967563,28.652642488479614,10240,357.38414019290553,373.7671496801186
27,6.877081394195557,6.521431922912598,0.0,0.29247304797172546,0.003576521994546056,0.059600550681352615,0.203125,0.9362735748291016,0.020806623622775078,7.01533832795507e-05,0.5145562996622175,0.004674800438806415,25.406893199309707,1.8922171995509416,0.09096250007860363,0.034515500301495194,27.39474769937806,28.681052923202515,10240,357.0301281274093,373.7942802894468
28,7.2010064125061035,6.786685466766357,0.0,0.349856972694397,0.004057092126458883,0.060405947268009186,0.20156250894069672,0.9369203448295593,0.020061703398823738,6.932367758073806e-05,0.4893588009290397,0.004462801618501544,25.428604500368237,1.8609018998686224,0.08552189916372299,0.032297198893502355,27.379491101019084,28.635454416275024,10240,357.5986555387112,374.0025686459475
29,7.405394077301025,6.892673015594482,0.0,0.44686228036880493,0.004278014414012432,0.061579495668411255,0.20439453423023224,0.9389777183532715,0.01932089403271675,6.847066698213997e-05,0.5014140990097076,0.004845199175179005,25.416272100061178,1.888235199265182,0.09058840037323534,0.033505300525575876,27.399940898874775,28.668015956878662,10240,357.19248989545065,373.7234338494695
30,7.541014194488525,7.009729862213135,0.0,0.46602335572242737,0.004758133087307215,0.0605032816529274,0.19980469346046448,0.9408869743347168,0.018445251509547234,6.759519330223202e-05,0.4954798996914178,0.0046403000596910715,25.42158529977314,1.879748300416395,0.08619669917970896,0.033889601239934564,27.392170599428937,28.664594888687134,10240,357.23512018100604,373.8294474631185
31,7.539035320281982,7.012176036834717,0.0,0.46223941445350647,0.005283324513584375,0.059336092323064804,0.19970703125,0.9380828738212585,0.018634868785738945,6.669812052783906e-05,0.4912525999825448,0.004553400445729494,25.599387400085106,1.8625216013751924,0.08768769912421703,0.033280898816883564,27.554150101030245,28.824522018432617,10240,355.25307213947053,371.63185808504136
32,7.7364983558654785,7.122876167297363,0.0,0.5465707778930664,0.005716474261134863,0.06133592128753662,0.19755859673023224,0.9405094385147095,0.017752541229128838,6.57803339614845e-05,0.5080673980992287,0.0047295005060732365,25.42022579954937,1.8984873013105243,0.08861269988119602,0.033796699019148946,27.412055301247165,28.695043802261353,10240,356.856050493048,373.5582716241679
33,7.51801061630249,7.009243965148926,0.0,0.44117894768714905,0.005285873543471098,0.062302302569150925,0.20107422769069672,0.9441520571708679,0.017317263409495354,6.484273934770361e-05,0.4911269990261644,0.004549900535494089,25.446482400642708,1.8432293003425002,0.08807049901224673,0.032847099006175995,27.38233210053295,28.646615505218506,10240,357.4593305144406,373.9637647518232
34,7.431282043457031,6.9202799797058105,0.0,0.44524237513542175,0.004653628915548325,0.06110551580786705,0.2021484375,0.9403262138366699,0.01903817430138588,6.388626197918305e-05,0.4928156998939812,0.004716099705547094,25.434844999341294,1.8710990007966757,0.08688740059733391,0.03244119929149747,27.39754750044085,28.66715979576111,10240,357.20315765338376,373.7560816286651
35,7.358223915100098,6.9013352394104,0.0,0.3922750651836395,0.005153159610927105,0.05946024879813194,0.19472657144069672,0.9398824572563171,0.019119886681437492,6.291184578360862e-05,0.5048880011308938,0.0046882000751793385,25.401899200864136,1.9022119983565062,0.0879923002794385,0.03399640112183988,27.39679169957526,28.673319101333618,10240,357.1264269689563,373.76639251371734
36,7.429808139801025,6.95415735244751,0.0,0.40909910202026367,0.007039486896246672,0.05951305106282234,0.20009766519069672,0.9379509091377258,0.0183822363615036,6.192045239212265e-05,0.4934850004501641,0.004628900205716491,25.450249400921166,1.8629261991009116,0.08694730047136545,0.03279379941523075,27.40475180069916,28.664246797561646,10240,357.23945835098925,373.6578267327622
37,7.343860149383545,6.892193794250488,0.0,0.3859146535396576,0.005499354097992182,0.06025176867842674,0.203125,0.9377941489219666,0.01947092078626156,6.091306019031018e-05,0.5845127995125949,0.0047907002735883,25.375818399945274,1.8887053993530571,0.08842029958032072,0.034209201112389565,27.35773479915224,28.71594786643982,10240,356.59627352811276,374.299995053586
38,7.3986735343933105,6.9170355796813965,0.0,0.4153764247894287,0.00593184120953083,0.060330357402563095,0.19931641221046448,0.9416864514350891,0.01905774138867855,5.989066335265045e-05,0.4926098994910717,0.004440999589860439,25.420397700741887,1.8581235001329333,0.08651470043696463,0.03293319884687662,27.369476900901645,28.63908553123474,10240,357.553316038388,374.1394122027469
39,7.273416996002197,6.8232741355896,0.0,0.38633328676223755,0.005548443645238876,0.05826103314757347,0.19765625894069672,0.9470736384391785,0.01671702042222023,5.885427086138678e-05,0.49406000040471554,0.004657599842175841,25.436899000313133,1.8700796992052346,0.08653549966402352,0.03359380108304322,27.398171799024567,28.663596868515015,10240,357.2475585312161,373.7475651701901
40,7.1766204833984375,6.76775598526001,0.0,0.3451620638370514,0.00489721167832613,0.05880638584494591,0.20283202826976776,0.9467970132827759,0.017753152176737785,5.780490551078285e-05,0.5015341003891081,0.0046810004860162735,25.442310200305656,1.894905699416995,0.09057620051316917,0.032846899004653096,27.432473100721836,28.708231449127197,10240,356.69212219310435,373.28023479336076
41,7.2867631912231445,6.842187404632568,0.0,0.379086971282959,0.003988347016274929,0.06150057911872864,0.20009766519069672,0.9449397325515747,0.01747174933552742,5.674360289774829e-05,0.49746770039200783,0.004495300119742751,25.423276499612257,1.8669103998690844,0.0895867997314781,0.03287320025265217,27.384268999332562,28.655383348464966,10240,357.34995674202156,373.9373141656467
42,7.02083683013916,6.632888317108154,0.0,0.3214977979660034,0.004916019272059202,0.061537351459264755,0.19648437201976776,0.9518114924430847,0.015992959961295128,5.567141039982956e-05,0.5100951998028904,0.004936000099405646,25.424102399731055,1.8824659995734692,0.08826870028860867,0.03306860011070967,27.39977309969254,28.676319360733032,10240,357.08906262293215,373.72572257231235
43,7.130229949951172,6.722711086273193,0.0,0.3436380624771118,0.005585853476077318,0.058295637369155884,0.20253907144069672,0.9533904194831848,0.015526391565799713,5.458938614157472e-05,0.5054227008949965,0.004671299364417791,25.46137380017899,1.876855899579823,0.08748010033741593,0.03296520048752427,27.430381099460647,28.706775426864624,10240,356.71021379911286,373.308703326814
44,7.075233459472656,6.677097320556641,0.0,0.33465272188186646,0.005886309780180454,0.0575961172580719,0.20556640625,0.953595757484436,0.01734318397939205,5.349859795029233e-05,0.49674099986441433,0.004558500600978732,25.496618299977854,1.8447532001882792,0.08759270142763853,0.032524797366932034,27.43352270219475,28.711496114730835,10240,356.6515642055387,373.26595316104897
45,7.163468360900879,6.748932838439941,0.0,0.35050299763679504,0.0041138487868011,0.05991869047284126,0.19599609076976776,0.9473910331726074,0.0180312879383564,5.2400122302234705e-05,0.504010200034827,0.004668098874390125,25.475029699271545,1.882557499455288,0.09084669919684529,0.03285990422591567,27.45310199679807,28.734113931655884,10240,356.37082891631354,372.9997433876259
46,6.924490451812744,6.5605597496032715,0.0,0.29860109090805054,0.0035671365913003683,0.061761852353811264,0.20039062201976776,0.9518513679504395,0.015637772157788277,5.1295043260245906e-05,0.4968386997934431,0.00468239956535399,25.475638800067827,1.852242099819705,0.08699700026772916,0.03167590009979904,27.419560299720615,28.692081928253174,10240,356.8928886236256,373.4560251173808
47,6.851332187652588,6.4935526847839355,0.0,0.29180461168289185,0.0032957287039607763,0.06268084794282913,0.20166015625,0.9513078927993774,0.016326000913977623,5.018445140392258e-05,0.4918803994078189,0.004778499715030193,25.442166700493544,1.896349199814722,0.08594730007462204,0.03214220004156232,27.42924170009792,28.698461532592773,10240,356.8135521261464,373.32421041604823
48,6.797435283660889,6.4601731300354,0.0,0.26985394954681396,0.003745609661564231,0.06366104632616043,0.20078125596046448,0.949211597442627,0.016784027218818665,4.906944275334352e-05,0.506837599677965,0.004728100495412946,25.464382900157943,1.8977937006857246,0.08940190100111067,0.03437869786284864,27.45630660234019,28.73811674118042,10240,356.3211915458101,372.9562081422565
49,6.829926490783691,6.485668182373047,0.0,0.27723780274391174,0.003299647243693471,0.06371982395648956,0.19941405951976776,0.9524998664855957,0.016260528936982155,4.795111768743024e-05,0.49450769973918796,0.004632299533113837,25.513592801522464,1.8616995986085385,0.08754259999841452,0.033224101178348064,27.46746729966253,28.73503541946411,10240,356.3594006591612,372.8046670005796
50,6.809617042541504,6.4708404541015625,0.0,0.2747233808040619,0.0032234631944447756,0.06083005294203758,0.1943359375,0.9491507411003113,0.016859347000718117,4.683057985800575e-05,0.5801998001988977,0.004622700158506632,25.521842498797923,1.9106048992834985,0.08941150014288723,0.03378180135041475,27.526481598382816,28.879411697387695,10240,354.5778600789941,372.0054073529543
51,6.782945156097412,6.440588474273682,0.0,0.2801431715488434,0.003279221011325717,0.058935005217790604,0.20175781846046448,0.9492644667625427,0.016507575288414955,4.5708935100623544e-05,0.48947510053403676,0.004425200168043375,25.504755300004035,1.853111899457872,0.08886279980652034,0.03217210131697357,27.45115519943647,28.717848300933838,10240,356.57267538623427,373.02619600541294
52,6.7828288078308105,6.443242073059082,0.0,0.2776007354259491,0.003565840423107147,0.058420658111572266,0.19951172173023224,0.9556021690368652,0.015350939705967903,4.458729034324134e-05,0.49280220083892345,0.004502299707382917,25.503166900249198,1.8517469009384513,0.08539450075477362,0.03250439837574959,27.444810601649806,28.70442843437195,10240,356.7393798978478,373.11243093018237
53,6.774463176727295,6.43196964263916,0.0,0.2793219983577728,0.003873330308124423,0.05929843336343765,0.20166015625,0.9578332304954529,0.015517753548920155,4.346675251381686e-05,0.504729799926281,0.004651599330827594,25.48208870086819,1.9092830987647176,0.09002919984050095,0.03347130096517503,27.486052598804235,28.772769451141357,10240,355.8920533314807,372.5525869235033
54,6.8189921379089355,6.481497287750244,0.0,0.27059206366539,0.004097320605069399,0.06280478090047836,0.20273438096046448,0.950446605682373,0.01687527634203434,4.2348427447903565e-05,0.49545459961518645,0.004565699957311153,25.495369999669492,1.8503763002809137,0.0870036007836461,0.03204810060560703,27.437315600691363,28.704444408416748,10240,356.73918137211587,373.2143533656031
55,6.701895236968994,6.378663539886475,0.0,0.25560709834098816,0.00346947880461812,0.06415560096502304,0.19580078125,0.9492495656013489,0.01653829775750637,4.123341879732451e-05,0.5020304995123297,0.0045899993274360895,25.472554900916293,1.8728047998156399,0.08756429981440306,0.03337389952503145,27.437513999873772,28.719948053359985,10240,356.5466058982655,373.21165467276336
56,6.742326259613037,6.413243293762207,0.0,0.2617180049419403,0.0033273641020059586,0.06403772532939911,0.19912110269069672,0.9521787762641907,0.01580553688108921,4.012282694100117e-05,0.5033513002563268,0.004682699916884303,25.499701799592003,1.8698540995828807,0.08728400012478232,0.03329849988222122,27.46152259921655,28.73710584640503,10240,356.3337259754364,372.8853694475097
57,6.71753454208374,6.404159069061279,0.0,0.24496345221996307,0.004126512911170721,0.06428550183773041,0.19472657144069672,0.9539947509765625,0.015577373094856739,3.901774789901238e-05,0.49139420012943447,0.00454760086722672,25.507134900195524,1.8442856001202017,0.08404499921016395,0.03230760060250759,27.440013100393116,28.6998233795166,10240,356.7966208220085,373.177664403276
58,6.761055946350098,6.446418285369873,0.0,0.24667106568813324,0.004222778137773275,0.06374267488718033,0.19941405951976776,0.9524571299552917,0.016307899728417397,3.791927225095476e-05,0.4953916002996266,0.004659199854359031,25.496474199695513,1.9077833003830165,0.08934060018509626,0.03308810107409954,27.498257300117984,28.76494002342224,10240,355.9889223360779,372.3872348796469
59,6.767659664154053,6.449658393859863,0.0,0.25134000182151794,0.004198438487946987,0.06246350333094597,0.20332030951976776,0.9547920227050781,0.015916043892502785,3.682848405967235e-05,0.4851240999996662,0.004569599404931068,25.539144900627434,1.859150200150907,0.0868595999199897,0.03262609918601811,27.489724300103262,28.758532524108887,10240,356.06823788437714,372.50282644564516
60,6.869004726409912,6.536618232727051,0.0,0.2672233283519745,0.005129670258611441,0.060035932809114456,0.20673827826976776,0.9532465934753418,0.01649727113544941,3.5746459801417535e-05,0.4975560000166297,0.004648099420592189,25.53659119969234,1.849668100476265,0.08598000020720065,0.03303540009073913,27.476887399796396,28.752997636795044,10240,356.1367802185582,372.6768556789252
61,6.713114261627197,6.409149169921875,0.0,0.24045391380786896,0.004324877168983221,0.05918511375784874,0.19199219346046448,0.9562142491340637,0.01513234805315733,3.4674267303498814e-05,0.5218832984101027,0.004701200406998396,25.48981719999574,1.8981433999724686,0.09004219924099743,0.033565899822860956,27.482703999616206,28.782288551330566,10240,355.77434997004843,372.5979801748402
62,6.649035930633545,6.331563472747803,0.0,0.2548200190067291,0.004100767429918051,0.058551039546728134,0.20478515326976776,0.9566904306411743,0.015161335468292236,3.361296469046425e-05,0.49731619912199676,0.004589700605720282,25.577250600326806,1.8823836999945343,0.08885009889490902,0.033499500481411815,27.55307409982197,28.824943780899048,10240,355.2478741271847,371.64637103292097
63,6.661240577697754,6.365546703338623,0.0,0.23329301178455353,0.004122877027839422,0.05827927216887474,0.19863282144069672,0.953737199306488,0.016081515699625015,3.256359933986033e-05,0.4948341983836144,0.004609899362549186,25.50678459997289,1.8875305994879454,0.08896599896252155,0.03312430274672806,27.487891097785905,28.762545824050903,10240,356.0185549165621,372.5276691315476
64,6.608898162841797,6.319278240203857,0.0,0.22767876088619232,0.0037041218020021915,0.05823681503534317,0.19833984971046448,0.948692262172699,0.017871644347906113,3.152720684859663e-05,0.4898660995531827,0.004572100006043911,25.54890870093368,1.8491660004947335,0.08588979975320399,0.0323886985424906,27.48853660118766,28.758753061294556,10240,356.0655073665789,372.5189211985033
65,6.672025203704834,6.378808975219727,0.0,0.23135577142238617,0.003335357178002596,0.05852619931101799,0.19833984971046448,0.9447067379951477,0.018880560994148254,3.0504810010936903e-05,0.48949969932436943,0.0047599992249161005,25.540024199988693,1.8561204990837723,0.08609239989891648,0.03275480214506388,27.486997098196298,28.75792908668518,10240,356.0757093855233,372.53978539081487
66,6.679304599761963,6.377566337585449,0.0,0.23854529857635498,0.0032807537354528904,0.05991270765662193,0.19521485269069672,0.9432008862495422,0.019199635833501816,2.9497417809124428e-05,0.5026932996697724,0.004526999546214938,25.536888698814437,1.8736279997974634,0.09032050031237304,0.03323750197887421,27.505364198470488,28.781418800354004,10240,355.78510118042027,372.2910166217477
67,6.63210391998291,6.324546813964844,0.0,0.24295425415039062,0.0032754321582615376,0.06132805347442627,0.20107422769069672,0.9421915411949158,0.019617153331637383,2.850602441763845e-05,0.4908905988559127,0.004648000933229923,25.565126800676808,1.8394128996878862,0.08712569903582335,0.03261630074121058,27.496313400333747,28.765159368515015,10240,355.9862077874743,372.4135614440483
68,6.6093034744262695,6.311932563781738,0.0,0.23217228055000305,0.0030736124608665705,0.06212388351559639,0.20224609971046448,0.9462876319885254,0.018037276342511177,2.753160822206402e-05,0.494835200952366,0.00483379908837378,25.53257069992833,1.8812293000519276,0.0861773993819952,0.03261680202558637,27.504811198450625,28.78062915802002,10240,355.79486271051576,372.2985017463719
69,6.686343669891357,6.384152889251709,0.0,0.23642638325691223,0.0032504212576895952,0.06251367181539536,0.19677734375,0.9450488090515137,0.018257057294249535,2.6575130853543444e-05,0.49858360062353313,0.004589800490066409,25.52060419996269,1.8761766008101404,0.0874584000557661,0.033056998858228326,27.488829001318663,28.762935161590576,10240,356.01373581908575,372.5149586949949
70,6.606755256652832,6.326593399047852,0.0,0.21394085884094238,0.003310138126835227,0.06291112303733826,0.20166015625,0.9484204649925232,0.017255865037441254,2.5637536239762567e-05,0.48695160052739084,0.004596301121637225,25.54637699946761,1.863383199321106,0.0862894996535033,0.03294310090132058,27.500645999563858,28.76188039779663,10240,356.0267916552653,372.35488941468503
71,6.6069207191467285,6.311432838439941,0.0,0.22939327359199524,0.002993715927004814,0.06309953331947327,0.20527343451976776,0.9477940797805786,0.01758485846221447,2.471974967340801e-05,0.5074752001091838,0.004740199772641063,25.525588699616492,1.9135920996777713,0.08805559924803674,0.033603401156142354,27.53197659831494,28.82192087173462,10240,355.28513333898815,371.9311602432034
72,6.583935737609863,6.291715621948242,0.0,0.2259182184934616,0.00318368012085557,0.0631176009774208,0.19765625894069672,0.9500056505203247,0.017055068165063858,2.382267689901503e-05,0.49112900043837726,0.004652199801057577,25.57855339953676,1.8493385990150273,0.08779060002416372,0.03267020103521645,27.520334798377007,28.792027473449707,10240,355.65400906354085,372.0884965616006
73,6.6431884765625,6.360618591308594,0.0,0.21598601341247559,0.003353593870997429,0.06323062628507614,0.19746093451976776,0.9500896334648132,0.017126088961958885,2.2947203219107072e-05,0.4917385005392134,0.004529599333181977,25.55942349997349,1.861038199160248,0.08726400043815374,0.032254401594400406,27.512255298905075,28.784367322921753,10240,355.7486563842457,372.1977674584725
74,6.607598304748535,6.320882320404053,0.0,0.22032594680786133,0.0036696491297334433,0.06271935999393463,0.19990234076976776,0.9498586654663086,0.017339659854769707,2.2094192620508982e-05,0.491057000355795,0.004658398916944861,25.562349299667403,1.899084199219942,0.08724220003932714,0.03330640261992812,27.553334097843617,28.826544523239136,10240,355.2281471594629,371.64286411354493
75,6.543344020843506,6.263402938842773,0.0,0.21475902199745178,0.0039120507426559925,0.06127035245299339,0.19599609076976776,0.9488250613212585,0.017361020669341087,2.126448692169634e-05,0.5548685998655856,0.004418399650603533,25.52357290079817,1.8581180006731302,0.08621230069547892,0.03317769733257592,27.472321601817384,28.808398962020874,10240,355.45189489703165,372.73879319040117
76,6.620887756347656,6.321996212005615,0.0,0.23415474593639374,0.003849150612950325,0.060888130217790604,0.20175781846046448,0.950202465057373,0.016917763277888298,2.045890494202232e-05,0.5042870007455349,0.004734800197184086,25.557867499999702,1.8918809997849166,0.08743560058064759,0.03364169946871698,27.54191890056245,28.82166290283203,10240,355.2883133260785,371.79689755715907
77,6.549479961395264,6.27761697769165,0.0,0.20712445676326752,0.003924197051674128,0.06081266328692436,0.19902344048023224,0.9513124823570251,0.016529129818081856,1.9678241693641755e-05,0.49394700094126165,0.004710599780082703,25.58198029990308,1.8654428005684167,0.08736240002326667,0.032607899978756905,27.539496100274846,28.81389093399048,10240,355.3841452186634,371.82960656632366
78,6.540554046630859,6.258908748626709,0.0,0.21747301518917084,0.004050174728035927,0.060121726244688034,0.20009766519069672,0.9504534006118774,0.01663089729845524,1.892326759693017e-05,0.4917600997723639,0.004552800441160798,25.597865900257602,1.8645617002621293,0.08834089967422187,0.03294289903715253,27.555321300635114,28.82517123222351,10240,355.2450709660575,371.61606240330724
