epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,2.683297872543335,0.0,0.0,0.0,0.0,0.0,0.09962120652198792,0.19641152024269104,0.02893502078950405,0.3179459273815155,0.0,0.04675568640232086,0.09034234285354614,0.0,0.0,0.0,2.0,1.1357307434082031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.38602609998270054,40.602687300026446,40.992591381073
2,2.444485902786255,0.0,0.0,0.0,0.0,0.0,0.22605369985103607,0.5086042881011963,0.02495764195919037,0.30656829476356506,0.0,0.13125203549861908,0.08892180025577545,0.0,0.0,0.0,2.0,1.1466675996780396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.3832446999840613,31.114387400008127,31.499050855636597
3,2.28469181060791,0.0,0.0,0.0,0.0,0.0,0.3054623007774353,0.7121878266334534,0.02232547663152218,0.29250794649124146,0.0,0.18988561630249023,0.08764450997114182,0.0,0.0,0.0,2.0,1.1552815437316895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.3823002999924938,31.160682700003235,31.544392585754395
4,2.228010892868042,0.0,0.0,0.0,0.0,0.0,0.33366361260414124,0.7953699827194214,0.021355068311095238,0.2992904484272003,0.0,0.2149350643157959,0.08686966449022293,0.0,0.0,0.0,2.0,1.1403316259384155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.3823759999941103,31.15484739999374,31.538697481155396
5,2.208559989929199,0.0,0.0,0.0,0.0,0.0,0.34365516901016235,0.8256228566169739,0.021015634760260582,0.2977520227432251,0.0,0.22490540146827698,0.08646397292613983,0.0,0.0,0.0,2.0,1.1612355709075928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.3841359999933047,31.144131600027322,31.529701709747314
6,2.167264223098755,0.0,0.0,0.0,0.0,0.0,0.352905809879303,0.8516148924827576,0.020449334755539894,0.28665387630462646,0.0,0.2343951165676117,0.08615090698003769,0.0,0.0,0.0,2.0,1.1501083374023438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.3778223000044818,31.17711769998641,31.556732416152954
7,2.1551289558410645,0.0,0.0,0.0,0.0,0.0,0.3628360629081726,0.8738241791725159,0.02021818980574608,0.27796682715415955,0.0,0.24227328598499298,0.08592469245195389,0.0,0.0,0.0,2.0,1.1696559190750122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.36766790002729977,31.175685800000792,31.544800281524658
8,2.1425862312316895,0.0,0.0,0.0,0.0,0.0,0.37010884284973145,0.891592264175415,0.020003218203783035,0.27172690629959106,0.0,0.2502567172050476,0.08573579788208008,0.0,0.0,0.0,2.0,1.1564760208129883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.37766609999744105,31.151132200004213,31.530612468719482
9,2.1208953857421875,0.0,0.0,0.0,0.0,0.0,0.37354564666748047,0.8992189764976501,0.019729016348719597,0.26271525025367737,0.0,0.2552538514137268,0.08556720614433289,0.0,0.0,0.0,2.0,1.136383295059204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.3786651000045822,31.17255390000355,31.552652835845947
10,2.124854564666748,0.0,0.0,0.0,0.0,0.0,0.37835946679115295,0.9103203415870667,0.019725048914551735,0.2627893388271332,0.0,0.2644624412059784,0.08550042659044266,0.0,0.0,0.0,2.0,1.1642720699310303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.418192100001761,31.130610099993646,31.55079221725464
11,2.1015098094940186,0.0,0.0,0.0,0.0,0.0,0.3832905888557434,0.9152179956436157,0.01943824253976345,0.2600296437740326,0.0,0.2696368992328644,0.08538851886987686,0.0,0.0,0.0,2.0,1.1262472867965698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018185661446562,0.38293959998190985,31.188427200006117,31.573718309402466
12,2.1083872318267822,0.0,0.0,0.0,0.0,0.0,0.387699156999588,0.9241709113121033,0.019474735483527184,0.25687286257743835,0.0,0.2798346281051636,0.08534082025289536,0.0,0.0,0.0,2.0,1.1667780876159668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017819875806369996,0.3870784000027925,31.012080100004823,31.401165008544922
13,2.0886070728302,0.0,0.0,0.0,0.0,0.0,0.3873988389968872,0.9209100008010864,0.019266357645392418,0.24999621510505676,0.0,0.2847922444343567,0.08527152985334396,0.0,0.0,0.0,2.0,1.133054494857788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017425201960503408,0.3815584000039962,31.15114459999677,31.534096479415894
14,2.089251756668091,0.0,0.0,0.0,0.0,0.0,0.3918212056159973,0.9296011924743652,0.01923440210521221,0.25200122594833374,0.0,0.2959681451320648,0.08522460609674454,0.0,0.0,0.0,2.0,1.1436811685562134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001700319750632254,0.3873354000024847,31.17287309999665,31.56279969215393
15,2.0719943046569824,0.0,0.0,0.0,0.0,0.0,0.39838117361068726,0.9389747977256775,0.018996547907590866,0.24361823499202728,0.0,0.306365430355072,0.08522877842187881,0.0,0.0,0.0,2.0,1.1630795001983643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001655552790261255,0.3812173999976949,31.17768780001279,31.56102156639099
16,2.0651984214782715,0.0,0.0,0.0,0.0,0.0,0.3965792953968048,0.9359173774719238,0.018935052677989006,0.24464692175388336,0.0,0.31263136863708496,0.0852433517575264,0.0,0.0,0.0,2.0,1.1620988845825195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00016083959896778495,0.38574180000068736,31.185268200009887,31.573201417922974
17,2.0544676780700684,0.0,0.0,0.0,0.0,0.0,0.3985874354839325,0.9356262683868408,0.018812159076333046,0.2416813224554062,0.0,0.3188219666481018,0.08523792773485184,0.0,0.0,0.0,2.0,1.1696172952651978,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00015590354552300466,0.38941560000603204,31.205041200009873,31.595834732055664
18,2.059196949005127,0.0,0.0,0.0,0.0,0.0,0.3975304961204529,0.9329111576080322,0.018875936046242714,0.24208597838878632,0.0,0.32498037815093994,0.08523301780223846,0.0,0.0,0.0,2.0,1.1601731777191162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00015076659903966294,0.3828912000026321,31.203761000000668,31.588353872299194
19,2.0508224964141846,0.0,0.0,0.0,0.0,0.0,0.39855244755744934,0.9349489808082581,0.018773633986711502,0.24217024445533752,0.0,0.33193206787109375,0.08523322641849518,0.0,0.0,0.0,2.0,1.162917137145996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001454490326986819,0.3835891000198899,31.193168700006936,31.578526973724365
20,2.042339563369751,0.0,0.0,0.0,0.0,0.0,0.40002191066741943,0.9366043210029602,0.018670419231057167,0.2377113401889801,0.0,0.3381730616092682,0.08527498692274094,0.0,0.0,0.0,2.0,1.1714980602264404,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001399718325050444,0.3860738000003039,31.17613759998858,31.564135551452637
21,2.044633388519287,0.0,0.0,0.0,0.0,0.0,0.4002635180950165,0.9337164163589478,0.018704881891608238,0.2432248741388321,0.0,0.34225258231163025,0.08526620268821716,0.0,0.0,0.0,2.0,1.1414082050323486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00013435661446561999,0.39203789998646243,31.181713499983744,31.575199842453003
22,2.0312411785125732,0.0,0.0,0.0,0.0,0.0,0.4025741517543793,0.9373847842216492,0.018538514152169228,0.23805195093154907,0.0,0.34957802295684814,0.0852598249912262,0.0,0.0,0.0,2.0,1.1414707899093628,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001286255392806612,0.3912105999952473,31.210395700021763,31.603001832962036
23,2.0306613445281982,0.0,0.0,0.0,0.0,0.0,0.4021063446998596,0.9319090843200684,0.018551258370280266,0.23866471648216248,0.0,0.35326170921325684,0.08530088514089584,0.0,0.0,0.0,2.0,1.1562573909759521,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00012280122488564387,0.49683990000994527,31.10638239999389,31.604686498641968
24,2.018751382827759,0.0,0.0,0.0,0.0,0.0,0.40104350447654724,0.9279282689094543,0.01843447983264923,0.23573185503482819,0.0,0.35645678639411926,0.08531748503446579,0.0,0.0,0.0,2.0,1.1200461387634277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00011690665718860895,0.38537180000639637,31.20419720001155,31.5909903049469
25,2.0266263484954834,0.0,0.0,0.0,0.0,0.0,0.4036150872707367,0.9352946281433105,0.018491476774215698,0.23574918508529663,0.0,0.3645540177822113,0.08532398194074631,0.0,0.0,0.0,2.0,1.1482897996902466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001109650993552848,0.3813638999890827,31.142738100013958,31.526365041732788
