epoch,loss,swd,repulsive,color,identity,identity_ratio,sched_factor,idt_anchor,topo_align,idt_repel,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,43.97645950317383,12.920994758605957,22.31960678100586,2.657161235809326,6.0786967277526855,0.25,1.0,1.1806676387786865,0.3693891763687134,4.528640270233154,0.9550392031669617,0.01882248930633068,1.3333333333333333e-05,0.5025741003919393,0.004728399449959397,35.770553298760206,6.242667599581182,0.1025672007817775,0.04354750062339008,42.120516498573124,43.44953179359436,10240,235.67572715500825,243.11192860958604
2,42.094154357910156,11.560904502868652,21.791393280029297,1.9738136529922485,6.768044471740723,0.25,1.0,2.1373965740203857,0.5135166645050049,4.11713171005249,0.922111451625824,0.030293388292193413,2.6666666666666667e-05,0.4916882994584739,0.004670599475502968,29.306804199703038,2.175363800721243,0.07982860086485744,0.041984498500823975,31.56666720076464,32.885050773620605,10240,311.38769012375127,324.3928139411549
3,39.146724700927734,9.809885025024414,20.357967376708984,1.1718076467514038,7.80706262588501,0.25,1.0,3.610727071762085,0.7484368681907654,3.447899580001831,0.8741744160652161,0.05577569082379341,4e-05,0.4804828001651913,0.004485400626435876,29.342568799620494,2.1314901993609965,0.07784820022061467,0.04058049991726875,31.55639259982854,32.86424398422241,10240,311.5848338064937,324.49843459152675
4,37.082855224609375,8.660441398620605,19.372411727905273,0.7368336915969849,8.313169479370117,0.25,1.0,4.571563720703125,0.810806393623352,2.9307990074157715,0.8758659362792969,0.05187534913420677,5.333333333333333e-05,0.4823721987195313,0.004450799431651831,29.30516460025683,2.1525455992668867,0.07839779951609671,0.04112370009534061,31.540558798471466,32.847134828567505,10240,311.74712964901164,324.6613373411842
5,35.607364654541016,7.764728546142578,18.507099151611328,0.6236634254455566,8.711875915527344,0.25,1.0,5.24658727645874,0.9456874132156372,2.5196034908294678,0.9271897673606873,0.028867414221167564,6.666666666666667e-05,0.4857296999543905,0.0046141003258526325,29.307202100753784,2.153729099081829,0.07983879977837205,0.0409712006803602,31.545384099939838,32.856992959976196,10240,311.65359570407315,324.61167591297544
6,34.62294387817383,7.099850654602051,17.541828155517578,0.6095706820487976,9.371687889099121,0.25,1.0,6.108221530914307,1.212028980255127,2.051438570022583,0.9386243224143982,0.022822044789791107,8e-05,0.48306779959239066,0.004482399905100465,29.36828360008076,2.129587500123307,0.07717849966138601,0.04069590009748936,31.579531999770552,32.89078760147095,10240,311.33337772495435,324.260663523272
7,33.792503356933594,6.918546199798584,16.6298828125,0.5433325171470642,9.700736045837402,0.25,1.0,6.778961181640625,1.3301270008087158,1.591647982597351,0.9307246208190918,0.025517791509628296,7.947055393155969e-05,0.4950690004043281,0.0046542000491172075,29.380361299728975,2.1880582002922893,0.07924760063178837,0.04081039875745773,31.65232130070217,32.97150015830994,10240,310.57124943765024,323.51497707603636
8,33.35398864746094,6.913139343261719,16.20667266845703,0.4476955533027649,9.786479949951172,0.25,1.0,7.007455348968506,1.3105697631835938,1.4684537649154663,0.934285581111908,0.02397654764354229,7.884828921053212e-05,0.484153900295496,0.004471499938517809,29.397320200921968,2.146801699884236,0.07870140043087304,0.04134059953503311,31.627294801175594,32.93193340301514,10240,310.9443917150173,323.77097264794764
9,33.14126968383789,6.789435863494873,15.976460456848145,0.40051108598709106,9.974860191345215,0.25,1.0,7.230107307434082,1.3469244241714478,1.3978272676467896,0.9366325736045837,0.02390568144619465,7.813491142126459e-05,0.4853306005243212,0.004441500408574939,29.433589701075107,2.1615305996965617,0.07949239946901798,0.04309499985538423,31.67905420064926,32.9910249710083,10240,310.3874465554999,323.2419735495175
10,32.88931655883789,6.488185405731201,15.930279731750488,0.3767187297344208,10.094131469726562,0.25,1.0,7.3234710693359375,1.3847852945327759,1.3858766555786133,0.9286786317825317,0.026200372725725174,7.733237588269115e-05,0.48067909968085587,0.004573600133880973,29.415098199388012,2.1364825004711747,0.07889219955541193,0.040456799790263176,31.63504649954848,32.939905405044556,10240,310.8691380283018,323.69163737901107
