src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content
Early_Renaissance,Early_Renaissance,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Early_Renaissance.png,0.15404321,0.0,0.8703591823577881,0.0
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Impressionism.png,0.15881398,0.0,0.7028759717941284,0.0
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Minimalism.png,0.20832197,0.0,0.6428641080856323,0.0
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Rococo.png,0.15779537,0.0,0.7177430391311646,0.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Ukiyo_e.png,0.15691346,0.0,0.6939558982849121,0.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455__to__Early_Renaissance.png,0.19214232,0.0,0.8196204900741577,0.0
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455__to__Impressionism.png,0.20160605,0.0,0.6043597459793091,0.0
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455__to__Minimalism.png,0.21310163,0.0,0.6081517338752747,0.0
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455__to__Rococo.png,0.19896716,0.0,0.6902585625648499,0.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_maria-with-the-sleeping-child-1455__to__Ukiyo_e.png,0.19684988,0.0,0.5999652147293091,0.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2__to__Early_Renaissance.png,0.17515595,0.0,0.834324061870575,0.0
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2__to__Impressionism.png,0.17839593,0.0,0.7082991600036621,0.0
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2__to__Minimalism.png,0.21742839,0.0,0.6574851870536804,0.0
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2__to__Rococo.png,0.17747912,0.0,0.7547186613082886,0.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_scenes-from-the-life-of-st-james-1448-2__to__Ukiyo_e.png,0.17671403,0.0,0.7156820297241211,0.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Early_Renaissance.png,0.1603365,0.0,0.8844670057296753,0.0
Early_Renaissance,Impressionism,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Impressionism.png,0.162129,0.0,0.6731209754943848,0.0
Early_Renaissance,Minimalism,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Minimalism.png,0.19532524,0.0,0.6414051651954651,0.0
Early_Renaissance,Rococo,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Rococo.png,0.16155425,0.0,0.7291578054428101,0.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464.jpg,Early_Renaissance__Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Ukiyo_e.png,0.16107285,0.0,0.6714062094688416,0.0
