epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,11.2440185546875,0.0,0.5367926955223083,0.12704043090343475,0.20185546576976776,0.0,0.0,0.0,1.0,1.0,1.0,0.0002,3.3854668000421952,0.023665799933951348,64.14906789996894,31.087750200007576,0.4494673001463525,6.599864599964349,95.70995120005682,105.79886031150818,10240,96.78743201817036,106.98991976911509
2,9.044371604919434,0.0,0.43168073892593384,0.10268925875425339,0.20136718451976776,0.0,0.0,0.0,1.0,1.0,1.0,0.00019987665812791163,0.11142000000108965,0.023627800110261887,57.13279609987512,19.992538600025,0.3745382998022251,6.616347500210395,77.52350079981261,84.25551223754883,10240,121.53507501241563,132.0889781079746
3,9.314355850219727,0.0,0.44509240984916687,0.1031273752450943,0.20166015625,0.0,0.0,0.0,1.0,1.0,1.0,0.00019950697058314457,0.09785549997468479,0.02458989978185855,57.150920000014594,19.952916300215293,0.3777130001108162,6.6161008997878525,77.50613920012256,84.22335815429688,10240,121.58147364820528,132.11856642168814
4,8.991311073303223,0.0,0.42918482422828674,0.10190360993146896,0.20136718451976776,0.0,0.0,0.0,1.0,1.0,1.0,0.00019889195065356238,0.10118210010114126,0.02518000002601184,57.089381200203206,20.007097499910742,0.38219500010018237,6.6272080997005105,77.50385370024014,84.23589968681335,10240,121.5633718886131,132.12246244689987
5,8.69843578338623,0.0,0.4154336154460907,0.09744135290384293,0.20136718451976776,0.0,0.0,0.0,1.0,1.0,1.0,0.0001980332840660425,0.10274189992924221,0.025978000019676983,57.06974090007134,20.088277900009416,0.38277389970608056,6.589963000122225,77.56677069980651,84.26246523857117,10240,121.52504642497259,132.01529350280845
6,8.623943328857422,0.0,0.4126649498939514,0.09266155958175659,0.20175781846046448,0.0,0.0,0.0,1.0,1.0,1.0,0.0001969333243660161,0.11695830011740327,0.023481600102968514,57.151833800046006,20.050951499812072,0.37725920011871494,6.59616000004462,77.60352610007976,84.320955991745,10240,121.44074838291081,131.95276702754717
7,8.665531158447266,0.0,0.41420698165893555,0.09534744173288345,0.20146484673023224,0.0,0.0,0.0,1.0,1.0,1.0,0.0001955950864665638,0.09817790010129102,0.02502600004663691,57.03056149999611,20.061569099896587,0.38062860010541044,6.600486700073816,77.49778520004475,84.19980716705322,10240,121.61548042127629,132.13280835791016
8,8.498512268066406,0.0,0.40690454840660095,0.09010472148656845,0.201171875,0.0,0.0,0.0,1.0,1.0,1.0,0.0001940222383847481,0.10107969987438992,0.023236900131450966,57.02409920003265,20.109254000184592,0.3818005000357516,6.6013082996651065,77.53839060038445,84.24381518363953,10240,121.55194986929614,132.06361288532122
9,8.388553619384766,0.0,0.40111833810806274,0.09154585003852844,0.20156250894069672,0.0,0.0,0.0,1.0,1.0,1.0,0.00019221909118783401,0.1024474999285303,0.025544000032823533,57.0700675000553,20.02851830009604,0.37789049997809343,6.614538099791389,77.50202030016226,84.22320294380188,10240,121.58169770428539,132.12558795681565
10,8.707636833190918,0.0,0.41833892464637756,0.08521466702222824,0.20175781846046448,0.0,0.0,0.0,1.0,1.0,1.0,0.00019019058717695305,0.10298639998654835,0.024194799916585907,57.04301970018423,20.075485800072784,0.3788537999498658,6.59274559977348,77.52155410012347,84.22005534172058,10240,121.58624164341235,132.0922950896271
11,8.077675819396973,0.0,0.3882838487625122,0.07799970358610153,0.20224609971046448,0.0,0.0,0.0,1.0,1.0,1.0,0.00018794228634059945,0.1069727000722196,0.023581399902468547,57.037059600115754,20.02779549997649,0.3821353999665007,6.629667299974244,77.47057189996121,84.21041512489319,10240,121.60016055986624,132.17922301158495
12,8.2496337890625,0.0,0.3952930271625519,0.0859435573220253,0.201171875,0.0,0.0,0.0,1.0,1.0,1.0,0.00018548035111508811,0.09890070001711138,0.024888800224289298,57.17774629997439,20.09770720009692,0.3794392000127118,6.594250199792441,77.67978150030831,84.37664246559143,10240,121.36060052609754,131.8232338225534
13,8.452770233154297,0.0,0.40700623393058777,0.07816093415021896,0.20146484673023224,0.0,0.0,0.0,1.0,1.0,1.0,0.00018281152949374522,0.09896350026247092,0.02376500004902482,57.15182710002409,20.00237229987397,0.3807441999670118,6.609778300306061,77.5587085999141,84.27180910110474,10240,121.51157200997791,132.0290162749221
14,8.239609718322754,0.0,0.3956393897533417,0.08170554786920547,0.20068359375,0.0,0.0,0.0,1.0,1.0,1.0,0.00017994313653112734,0.09708179990411736,0.02488960005575791,57.08416880003642,20.09728960011853,0.3788422000652645,6.5948981994297355,77.58519020027597,84.28095293045044,10240,121.49838894738363,131.9839517511884
15,8.197907447814941,0.0,0.39388856291770935,0.0800340324640274,0.20166015625,0.0,0.0,0.0,1.0,1.0,1.0,0.00017688303429296543,0.09943539978121407,0.02425969997420907,57.00973190006334,20.12314330006484,0.379222700255923,6.596386899589561,77.53635760035831,84.23547506332397,10240,121.56398467868894,132.0670755876812
16,8.330246925354004,0.0,0.4003393352031708,0.08086486905813217,0.20039062201976776,0.0,0.0,0.0,1.0,1.0,1.0,0.00017363961030678925,0.09831439988920465,0.02311470016138628,57.090927800076315,20.062852300034137,0.3782900999649428,6.618768999585882,77.55518490023678,84.27590584754944,10240,121.50566519597673,132.0350149789758
17,7.974603176116943,0.0,0.382829874753952,0.07950102537870407,0.20175781846046448,0.0,0.0,0.0,1.0,1.0,1.0,0.0001702217545722972,0.10239399992860854,0.02297370007727295,57.018540199816925,20.02785450022202,0.37881579986424185,6.616596600069897,77.44818419998046,84.1705253124237,10240,121.65778889927587,132.2174316386695
18,7.768121242523193,0.0,0.3726895749568939,0.07858213037252426,0.20185546576976776,0.0,0.0,0.0,1.0,1.0,1.0,0.00016663883519448533,0.09241900010965765,0.024052200140431523,57.05159950000234,20.04333660012344,0.37741700012702495,6.604280999832554,77.49640530039323,84.19715118408203,10240,121.61931675826025,132.13516111240892
19,7.9834489822387695,0.0,0.3827974796295166,0.08187462389469147,0.20175781846046448,0.0,0.0,0.0,1.0,1.0,1.0,0.00016290067270632253,0.10897380008827895,0.025914099940564483,57.11646799990558,20.090205400134437,0.38040309995994903,6.608462100091856,77.61299059994053,84.33507061004639,10240,121.42042362599462,131.93667607504673
