epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,attn_entropy,attn_max_prob,id_swd_ratio,health_warning_count
11,6.10077428817749,2.5204813480377197,0.0,0.13844333589076996,0.006689698901027441,3.4351603984832764,0.20185546576976776,7.333333333333333e-06,0.5321953999809921,0.005527499597519636,11.204204899491742,1.7511053008493036,0.10235180030576885,18.771890999749303,13.063189500244334,32.37000274658203,10240,316.3422654043873,783.8820679902462,0.31268975138664246,0.5335612297058105,1.3545656204223633,0.0
12,7.829331398010254,2.924067497253418,0.0,0.16947761178016663,0.0341041274368763,4.701681137084961,0.201171875,8.000000000000001e-06,0.5607500998303294,0.005867199273779988,11.230554000008851,1.8361966996453702,0.10648210090585053,18.686779800103977,13.179099999833852,32.42975163459778,10240,315.759433355494,776.9878064609188,0.3113738000392914,0.5343084931373596,1.6088804006576538,0.0
13,7.9839768409729,2.9430415630340576,0.0,0.21396194398403168,0.09050165116786957,4.736471652984619,0.205078125,8.666666666666668e-06,0.538015800062567,0.005801900755614042,11.267001299187541,1.7887849984690547,0.10096600046381354,18.733384700724855,13.162554198876023,32.43681311607361,10240,315.6906926508668,777.9645078972904,0.30929434299468994,0.535599946975708,1.609804391860962,0.0
14,7.490544319152832,2.8706111907958984,0.0,0.23346967995166779,0.14138303697109222,4.245080471038818,0.19853515923023224,9.333333333333334e-06,0.5446878995280713,0.00571500021032989,11.210337600437924,1.7774434995371848,0.10085260029882193,18.729568500304595,13.094348700484261,32.37233877182007,10240,316.31943778229146,782.0167489217162,0.29673272371292114,0.5482599139213562,1.4794659614562988,0.0
15,6.977359771728516,2.729677677154541,0.0,0.22808590531349182,0.17346830666065216,3.846128463745117,0.20283202826976776,1e-05,0.5366981003899127,0.006268899887800217,11.205749600194395,1.7758072989527136,0.10193479992449284,18.740756900282577,13.089760598959401,32.37045335769653,10240,316.33786177929125,782.2908541821652,0.28254398703575134,0.5634276270866394,1.409549355506897,0.0
16,6.569104194641113,2.639089345932007,0.0,0.2266736775636673,0.18674898147583008,3.516592502593994,0.20332030951976776,1e-05,0.5298109003342688,0.005362800322473049,11.195209200493991,1.7537061008624732,0.10109580005519092,18.77435199939646,13.055373901734129,32.36220979690552,10240,316.41844188832715,784.3513389256384,0.28060802817344666,0.5653664469718933,1.3329938650131226,0.0
17,6.310810565948486,2.5796186923980713,0.0,0.21658580005168915,0.19254426658153534,3.322061538696289,0.20556640625,1e-05,0.5450408004689962,0.0056626994628459215,11.205384600441903,1.7770522995851934,0.1037308017257601,18.740353098139167,13.091830401215702,32.381240129470825,10240,316.2324839647005,782.1671749619608,0.28385570645332336,0.5614214539527893,1.2887568473815918,0.0
18,6.215827465057373,2.566765785217285,0.0,0.21662771701812744,0.19611413776874542,3.2363202571868896,0.19912110269069672,1e-05,0.5311647998169065,0.005479000275954604,11.20460329996422,1.7485914004500955,0.10059000086039305,18.779137700330466,13.059263701550663,32.37340188026428,10240,316.3090501848861,784.1177139859806,0.2877296805381775,0.5565778613090515,1.2614344358444214,0.0
19,6.23769998550415,2.5491085052490234,0.0,0.22441819310188293,0.19532577693462372,3.2688472270965576,0.20673827826976776,1e-05,0.5357753993012011,0.005749800708144903,11.21105649950914,1.799169999314472,0.10408850060775876,18.7305089996662,13.120064800139517,32.389347314834595,10240,316.15332968781354,780.4839500404837,0.2919124662876129,0.5514678359031677,1.2832120656967163,0.0
20,6.292703151702881,2.5490224361419678,0.0,0.22870755195617676,0.2034893035888672,3.3114826679229736,0.19521485269069672,1e-05,0.5327048001345247,0.005634599132463336,11.207491500070319,1.757935098838061,0.10122809978201985,18.768742301966995,13.072289297822863,32.37608194351196,10240,316.2828664032355,783.336397068984,0.295147180557251,0.5472878813743591,1.2998453378677368,0.0
21,6.295768737792969,2.5302562713623047,0.0,0.2382698357105255,0.21420831978321075,3.313034772872925,0.19970703125,1e-05,0.535173499956727,0.005579998716711998,11.208513299003243,1.7806772992480546,0.10182409943081439,18.740854503354058,13.096594696398824,32.376729011535645,10240,316.2765453036206,781.8826372336083,0.29819416999816895,0.5433521866798401,1.3105438947677612,0.0
22,6.290398597717285,2.523728609085083,0.0,0.2450312376022339,0.22316324710845947,3.2984745502471924,0.20400391519069672,1e-05,0.5351895990315825,0.005648600636050105,11.217453999677673,1.7893032990396023,0.10178809985518456,18.72675060108304,13.11419399920851,32.37988591194153,10240,316.2457096929901,780.8333474873119,0.30134323239326477,0.5397813320159912,1.30828058719635,0.0
23,6.224745750427246,2.484380006790161,0.0,0.24126218259334564,0.22211900353431702,3.2769851684570312,0.20156250894069672,1e-05,0.5312985994387418,0.005580300698056817,11.211798099335283,1.7505974997766316,0.10036040004342794,18.767690900014713,13.0683362998534,32.37096810340881,10240,316.3328315448706,783.5733459135784,0.30500102043151855,0.5354971885681152,1.3203314542770386,0.0
24,6.171982288360596,2.444995164871216,0.0,0.2461966574192047,0.22350621223449707,3.257284641265869,0.20429687201976776,1e-05,0.5423555988818407,0.005846500163897872,11.205632499651983,1.798530898988247,0.10235930094495416,18.72657150030136,13.112369199749082,32.383827686309814,10240,316.2072161200677,780.9420131486194,0.30922460556030273,0.5306603312492371,1.3337743282318115,0.0
25,6.19314432144165,2.4400875568389893,0.0,0.24960899353027344,0.22489424049854279,3.278553009033203,0.19277344644069672,1e-05,0.5308058995287865,0.005646099336445332,11.20523520000279,1.7485895995050669,0.10075689922086895,18.7785875024274,13.06022779806517,32.372233152389526,10240,316.3204698235081,784.0598309867935,0.3137268126010895,0.5251871347427368,1.344768762588501,0.0
26,6.170738697052002,2.379472494125366,0.0,0.26165351271629333,0.22591650485992432,3.3036961555480957,0.2041015625,1e-05,0.5362242013216019,0.005706799915060401,11.21123560052365,1.7997242994606495,0.1014681002125144,18.730619099689648,13.118134800111875,32.38854360580444,10240,316.1611749089224,780.5987784111405,0.3175690174102783,0.5209295749664307,1.3901311159133911,0.0
27,6.20964241027832,2.3187954425811768,0.0,0.28481587767601013,0.2338522970676422,3.3721790313720703,0.203125,1e-05,0.5913544995710254,0.005625100573524833,11.219146299175918,1.7414720002561808,0.1027053005527705,18.776569299399853,13.068948700558394,32.44047927856445,10240,315.6550158235867,783.5366282800144,0.32201525568962097,0.515786349773407,1.4550981521606445,0.0
28,6.2235517501831055,2.3052165508270264,0.0,0.2896749675273895,0.23526637256145477,3.3933942317962646,0.20156250894069672,1e-05,0.5397234000265598,0.005877699935808778,11.207177100237459,1.7907027998007834,0.10149589995853603,18.733001300133765,13.105253499932587,32.380595445632935,10240,316.2387800185137,781.3660376773844,0.3283226191997528,0.5087572336196899,1.4734983444213867,0.0
29,6.227048397064209,2.2725582122802734,0.0,0.28816545009613037,0.23787806928157806,3.4284470081329346,0.20439453423023224,1e-05,0.5311242993921041,0.005712799960747361,11.20429419958964,1.7657005989458412,0.10116340033710003,18.756492601241916,13.076870998833328,32.36758995056152,10240,316.36584668925445,783.0619420283015,0.33368951082229614,0.5031947493553162,1.51015305519104,0.0
30,6.278584957122803,2.2797324657440186,0.0,0.2953129708766937,0.2478477507829666,3.4556920528411865,0.19980469346046448,1e-05,0.5325173982419074,0.005621600430458784,11.203388700261712,1.7561086998321116,0.10107699991203845,18.76950649986975,13.066196000436321,32.37221431732178,10240,316.3206538676832,783.7016986166482,0.34019145369529724,0.49632906913757324,1.5173126459121704,0.0
31,6.331884384155273,2.271493434906006,0.0,0.29662784934043884,0.2586185038089752,3.5051445960998535,0.19970703125,1e-05,0.5435675010085106,0.005858299788087606,11.214645199244842,1.7958566995803267,0.10299689997918904,18.730023702373728,13.119357098592445,32.397250175476074,10240,316.0762084601683,780.5260519281568,0.346738338470459,0.48926272988319397,1.544668197631836,0.0
32,6.3623270988464355,2.2343287467956543,0.0,0.2853910028934479,0.2810879349708557,3.561518907546997,0.19755859673023224,1e-05,0.5275090001523495,0.005795700708404183,11.2129486000631,1.7513186994474381,0.10108749940991402,18.77024900005199,13.071150499628857,32.37300705909729,10240,316.3129078897973,783.4046437068225,0.3532296419143677,0.4827570617198944,1.5952104330062866,0.0
33,6.400727272033691,2.2266170978546143,0.0,0.27781084179878235,0.3012811243534088,3.5950188636779785,0.20107422769069672,1e-05,0.5504684003535658,0.005805699620395899,11.221897599985823,1.7971659002359957,0.10312980017624795,18.722275199834257,13.127999000018463,32.403802156448364,10240,316.0122985123904,780.0122471052595,0.36043092608451843,0.47540292143821716,1.6161125898361206,0.0
34,6.449157238006592,2.219320297241211,0.0,0.2842617332935333,0.314851850271225,3.630723237991333,0.2021484375,1e-05,0.5305910999886692,0.00567389908246696,11.203443499980494,1.759405800839886,0.10193180036731064,18.764439900172874,13.070455000270158,32.36869812011719,10240,316.35501563888437,783.4463298935152,0.3654313385486603,0.4702628552913666,1.6376663446426392,0.0
35,6.4026198387146,2.184866189956665,0.0,0.27808526158332825,0.31915283203125,3.6205151081085205,0.19472657144069672,1e-05,0.5440320000052452,0.005938500165939331,11.240392100764439,1.7991416002623737,0.09999690065160394,18.724845498567447,13.145469101844355,32.41752362251282,10240,315.8785390037839,778.9756242752335,0.37064120173454285,0.46498504281044006,1.6578989028930664,0.0
36,6.415538787841797,2.1621084213256836,0.0,0.27380871772766113,0.32439491152763367,3.655226230621338,0.20009766519069672,1e-05,0.5310992999002337,0.005463400389999151,11.208603299688548,1.7549312992487103,0.10007189982570708,18.774960999842733,13.069069899152964,32.37878060340881,10240,316.2565053151489,783.5293619987201,0.3774908185005188,0.45802971720695496,1.6914421319961548,0.0
37,6.503724575042725,2.20168399810791,0.0,0.2814873158931732,0.3313276767730713,3.6892268657684326,0.203125,1e-05,0.540079400409013,0.0055674000177532434,11.217442999128252,1.781644499860704,0.10067610046826303,18.745985600166023,13.105330999474972,32.39422106742859,10240,316.1057640091248,781.3614169997107,0.3822965919971466,0.4532587230205536,1.6770256757736206,0.0
38,6.501254558563232,2.202894687652588,0.0,0.2809021472930908,0.3332829475402832,3.6841742992401123,0.19931641221046448,1e-05,0.535323299234733,0.005617300746962428,11.207980299834162,1.7820170992054045,0.10306919901631773,18.74679210083559,13.098683898802847,32.384446144104004,10240,316.20117739343584,781.7579292020234,0.3886179029941559,0.44693824648857117,1.673786997795105,0.0
39,6.52468729019165,2.192934036254883,0.0,0.28325656056404114,0.33637750148773193,3.712118625640869,0.19765625894069672,1e-05,0.5327713997103274,0.005770001094788313,11.20313880010508,1.7713298005983233,0.10020379954949021,18.760309499688447,13.080442401347682,32.376216650009155,10240,316.28155045710395,782.8481396733928,0.39229580760002136,0.4433002173900604,1.6941328048706055,0.0
40,6.5529608726501465,2.1854164600372314,0.0,0.28213509917259216,0.3421902358531952,3.7432193756103516,0.20283202826976776,1e-05,0.538904900662601,0.005733300931751728,11.214239999651909,1.8190309994388372,0.10417230008170009,18.71963250124827,13.143176600104198,32.40629458427429,10240,315.9879934242508,779.1114972858859,0.39843088388442993,0.4371035695075989,1.7143573760986328,0.0
41,6.5595245361328125,2.181469202041626,0.0,0.28798845410346985,0.3463306427001953,3.7437360286712646,0.20009766519069672,1e-05,0.5318812995683402,0.005980801535770297,11.200460399733856,1.7614983015228063,0.102010098984465,18.77209589839913,13.069949601776898,32.377214193344116,10240,316.27180580919367,783.476624776567,0.40280047059059143,0.43292170763015747,1.7179758548736572,0.0
42,6.595286846160889,2.1888818740844727,0.0,0.29107704758644104,0.3504845201969147,3.764843463897705,0.19648437201976776,1e-05,0.549684799509123,0.005906600272282958,11.217291599605232,1.798456400167197,0.10312409908510745,18.72834200062789,13.12477869912982,32.4049870967865,10240,316.00074301573994,780.2036312184766,0.40611153841018677,0.429486483335495,1.7210670709609985,0.0
43,6.590834140777588,2.1796977519989014,0.0,0.288688600063324,0.35512128472328186,3.767326831817627,0.20253907144069672,1e-05,0.5330544000025839,0.00562940095551312,11.205424899235368,1.7594394993502647,0.10222770110704005,18.766086001181975,13.072721500648186,32.374645471572876,10240,316.29689996115667,783.3104988500114,0.4099913239479065,0.42544084787368774,1.729823350906372,0.0
44,6.59564208984375,2.155291795730591,0.0,0.2927071750164032,0.3599013388156891,3.7877418994903564,0.20556640625,1e-05,0.5400906004942954,0.00568470056168735,11.231171100167558,1.7689455999061465,0.10164019977673888,18.768692400073633,13.10744160041213,32.41954278945923,10240,315.85886533012416,781.2355997586919,0.41483184695243835,0.42059436440467834,1.7588427066802979,0.0
45,6.620066165924072,2.18731689453125,0.0,0.2902224063873291,0.36699530482292175,3.775531530380249,0.19599609076976776,1e-05,0.5415813010185957,0.005516500445082784,11.206241400446743,1.7725781993940473,0.10303680109791458,18.75269749877043,13.087372901383787,32.38411259651184,10240,316.2044341799556,782.4335775530075,0.420598566532135,0.41515475511550903,1.7278940677642822,0.0
46,6.612626552581787,2.1540908813476562,0.0,0.29243990778923035,0.3711978793144226,3.7948977947235107,0.20039062201976776,1e-05,0.5319043004419655,0.005535000003874302,11.198534300783649,1.7663201005198061,0.10044980049133301,18.760365897789598,13.070839201798663,32.3665988445282,10240,316.37553421005015,783.4233014350667,0.4248405992984772,0.41086265444755554,1.7632067203521729,0.0
47,6.615255832672119,2.1440818309783936,0.0,0.29958921670913696,0.37222740054130554,3.7993581295013428,0.20166015625,1e-05,0.5429493000265211,0.005570900393649936,11.21012010006234,1.8001060993410647,0.10352510027587414,18.72159839933738,13.11932220007293,32.38821458816528,10240,316.16438665136286,780.5281281942353,0.4283359944820404,0.40750056505203247,1.773306131362915,0.0
48,6.652305603027344,2.1686322689056396,0.0,0.2961646020412445,0.3764846920967102,3.8110249042510986,0.20078125596046448,1e-05,0.5300591997802258,0.005594900343567133,11.211982999462634,1.747974599711597,0.10082329926081002,18.77906840131618,13.066375798778608,32.37863612174988,10240,316.25791653161787,783.6909145807052,0.4320945739746094,0.40376272797584534,1.7585254907608032,0.0
49,6.614590644836426,2.1430184841156006,0.0,0.2896184027194977,0.38059934973716736,3.8013551235198975,0.19941405951976776,1e-05,0.5401098006404936,0.005783600965514779,11.200485799228773,1.7901973009575158,0.10499149980023503,18.728280299110338,13.101458200952038,32.37271475791931,10240,316.3157639565893,781.592387880602,0.43684130907058716,0.39908260107040405,1.7751902341842651,0.0
50,6.611361026763916,2.1347815990448,0.0,0.29938769340515137,0.3851299285888672,3.7920615673065186,0.1943359375,1e-05,0.5320959007367492,0.006181800272315741,11.207316499436274,1.766979697626084,0.10263849934563041,18.76755250385031,13.083116496680304,32.386879205703735,10240,316.17742280635076,782.6881311190866,0.44185471534729004,0.3942044675350189,1.7778186798095703,0.0
51,6.6397552490234375,2.149932861328125,0.0,0.2909773588180542,0.38401302695274353,3.814831495285034,0.20175781846046448,1e-05,0.5412511001341045,0.005754699464887381,11.204056299524382,1.7892625001259148,0.10254720109514892,18.728139301063493,13.101620700210333,32.374358892440796,10240,316.2996998340861,781.5826937987609,0.4462519586086273,0.3901859223842621,1.7752834558486938,0.0
52,6.61372709274292,2.134195327758789,0.0,0.2955475151538849,0.3877388536930084,3.796246290206909,0.19951172173023224,1e-05,0.5349829001352191,0.005655298940837383,11.205229900078848,1.7696159991901368,0.10408010007813573,18.75079330103472,13.084581298287958,32.373836040496826,10240,316.30480821582773,782.6005102157793,0.4501374661922455,0.38631007075309753,1.7802107334136963,0.0
53,6.629190921783447,2.1236207485198975,0.0,0.2961682677268982,0.38937368988990784,3.820028781890869,0.20166015625,1e-05,0.5345187990460545,0.005539000267162919,11.298284300137311,1.7547074002213776,0.10361400037072599,18.937927100108936,13.162144700996578,32.63717579841614,10240,313.7526378889971,777.9887117655434,0.45415449142456055,0.38249608874320984,1.8013705015182495,0.0
54,6.625059604644775,2.124336004257202,0.0,0.2957460880279541,0.3927469253540039,3.8122308254241943,0.20273438096046448,1e-05,0.5433920002542436,0.006060998886823654,11.60003330046311,1.8100265990942717,0.10565249971114099,19.275054502068087,13.521773398155347,33.34329009056091,10240,307.1082659266076,757.2971161753791,0.45906931161880493,0.377736359834671,1.796529769897461,0.0
55,6.622495174407959,2.118114948272705,0.0,0.2963750958442688,0.39517924189567566,3.8128254413604736,0.19580078125,1e-05,0.5302108000032604,0.005830899579450488,11.202829300425947,1.7593086992856115,0.10011700144968927,18.769537799293175,13.068085900740698,32.37096381187439,10240,316.33287348224525,783.5883600535253,0.4627576470375061,0.37436386942863464,1.8014755249023438,0.0
56,6.608187198638916,2.104249954223633,0.0,0.2926391065120697,0.3987646698951721,3.812533140182495,0.19912110269069672,1e-05,0.5489700997713953,0.005787200061604381,11.206025099148974,1.7967984997667372,0.10582589940167964,18.727611201349646,13.114436698378995,32.39430236816406,10240,316.1049706711233,780.818897182653,0.4676661491394043,0.3695782721042633,1.8133124113082886,0.0
57,6.647315502166748,2.110614538192749,0.0,0.298682302236557,0.3995323181152344,3.838484525680542,0.19472657144069672,1e-05,0.5559546013828367,0.005742100067436695,11.218890300253406,1.8168066993821412,0.10337539971806109,18.710831301519647,13.144814499421045,32.413867235183716,10240,315.91417110775865,779.0144167078976,0.4703441262245178,0.3671315610408783,1.8199390172958374,0.0
58,6.636330604553223,2.1116597652435303,0.0,0.29471468925476074,0.4050525724887848,3.8249032497406006,0.19941405951976776,1e-05,0.5974895998369902,0.0056495999451726675,11.203667999943718,1.7746126004494727,0.1020505006890744,18.750785599229857,13.085980701027438,32.43764543533325,10240,315.68259232668925,782.5168196370649,0.47625207901000977,0.36158663034439087,1.8129600286483765,0.0
59,6.653785228729248,2.1152102947235107,0.0,0.29718276858329773,0.40590497851371765,3.8354873657226562,0.20332030951976776,1e-05,0.536297599086538,0.00554880010895431,11.208423200063407,1.771927600959316,0.10424339934252203,18.744125199737027,13.0901430004742,32.373908042907715,10240,316.3041047261923,782.2680011692041,0.4799623489379883,0.3582785725593567,1.8155916929244995,0.0
60,6.627711772918701,2.099412441253662,0.0,0.29405054450035095,0.41129884123802185,3.822948932647705,0.20673827826976776,1e-05,0.5327213008422405,0.005574099952355027,11.248318100115284,1.7671894989907742,0.10236209910362959,18.7588797013741,13.123443798162043,32.41896367073059,10240,315.86450770001534,780.2829925963584,0.4839700758457184,0.3542819917201996,1.8218170404434204,0.0
61,6.616456031799316,2.0853915214538574,0.0,0.28988543152809143,0.4113324284553528,3.829845905303955,0.19199219346046448,1e-05,0.5413623992353678,0.005885101156309247,11.209397098980844,1.7950123997870833,0.10369439981877804,18.733253500657156,13.113988999743015,32.391770124435425,10240,316.1296823440729,780.845553568839,0.4880831241607666,0.35062935948371887,1.8381989002227783,0.0
62,6.6367106437683105,2.102613687515259,0.0,0.29823052883148193,0.41482552886009216,3.821039915084839,0.20478515326976776,1e-05,0.5301857993472368,0.005573398666456342,11.20955569949001,1.7662349003367126,0.10036450019106269,18.758746400475502,13.081728498684242,32.37344408035278,10240,316.30863786329684,782.7711759214341,0.49304911494255066,0.34614574909210205,1.8191412687301636,0.0
63,6.632663726806641,2.0822694301605225,0.0,0.29954221844673157,0.4151909351348877,3.835660219192505,0.19863282144069672,1e-05,0.5445939006749541,0.0060455999337136745,11.203819199698046,1.7873296001926064,0.10594310029409826,18.72604449931532,13.103137500118464,32.377177000045776,10240,316.27216912658946,781.4922189366799,0.4978301525115967,0.3418206572532654,1.8440197706222534,0.0
64,6.640148162841797,2.0891358852386475,0.0,0.2911733090877533,0.4163699746131897,3.8434693813323975,0.19833984971046448,1e-05,0.527521800249815,0.005628399783745408,11.210846699541435,1.750517999753356,0.10227380087599158,18.775265499949455,13.069266899954528,32.37475395202637,10240,316.2958401220241,783.5175513965231,0.5019069910049438,0.3383347988128662,1.8413361310958862,0.0
65,6.629863739013672,2.0779058933258057,0.0,0.29547107219696045,0.41619378328323364,3.8402926921844482,0.19833984971046448,1e-05,0.5376964006572962,0.005739099811762571,11.21095829969272,1.7889713004697114,0.10391370044089854,18.732164198998362,13.109582400415093,32.38316488265991,10240,316.21368810320246,781.1080236755496,0.5046373009681702,0.3353787064552307,1.8496469259262085,0.0
66,6.6486430168151855,2.0830585956573486,0.0,0.29686081409454346,0.4216224253177643,3.847101926803589,0.19521485269069672,1e-05,0.5270297995302826,0.005805901018902659,11.234514099312946,1.7543030998203903,0.10233810124918818,18.770379798253998,13.096961201401427,32.396979093551636,10240,316.0788532298121,781.8607570513593,0.5077376365661621,0.33267638087272644,1.8484156131744385,0.0
67,6.630868434906006,2.0704519748687744,0.0,0.29619088768959045,0.4205370545387268,3.84368896484375,0.20107422769069672,1e-05,0.5274687996134162,0.00562650035135448,11.204103500116616,1.770999199943617,0.10089680040255189,18.758934498764575,13.08162600081414,32.37152719497681,10240,316.3273681319852,782.7773091328792,0.5107420086860657,0.3299996852874756,1.8580888509750366,0.0
68,6.644759654998779,2.0781447887420654,0.0,0.29230669140815735,0.4218045175075531,3.852504014968872,0.20224609971046448,1e-05,0.5678584002889693,0.0062279002740979195,11.227125300094485,1.8190936993341893,0.109430399723351,18.70678549958393,13.161877299426123,32.43924856185913,10240,315.66699149868145,778.0045176721469,0.5150235295295715,0.32630136609077454,1.855494499206543,0.0
69,6.643294811248779,2.075240135192871,0.0,0.29597121477127075,0.42196226119995117,3.850121021270752,0.19677734375,1e-05,0.5332938996143639,0.005652700318023562,11.205585599178448,1.7861133993137628,0.10302119934931397,18.753567402018234,13.100372898159549,32.39078068733215,10240,316.139339117714,781.657139045149,0.5190380811691284,0.3228015601634979,1.8565946817398071,0.0
70,6.638324737548828,2.06855845451355,0.0,0.29587095975875854,0.4232756197452545,3.850620746612549,0.20166015625,1e-05,0.5451080994680524,0.005755800288170576,11.215123399393633,1.793334199814126,0.10350909922271967,18.728935402818024,13.11772249871865,32.39523696899414,10240,316.0958510598587,780.6233133076456,0.5218536853790283,0.32026800513267517,1.862971544265747,0.0
71,6.646944522857666,2.0748813152313232,0.0,0.2950705587863922,0.4242190420627594,3.8527724742889404,0.20527343451976776,1e-05,0.5322643995750695,0.005565400933846831,11.201613699551672,1.7611611997708678,0.10064860014244914,18.75993779907003,13.068988900398836,32.3646936416626,10240,316.3941581952192,783.5342181434937,0.5274652242660522,0.31540513038635254,1.8583253622055054,0.0
72,6.650279521942139,2.069890260696411,0.0,0.3002961575984955,0.42460551857948303,3.855487108230591,0.19765625894069672,1e-05,0.5475912997499108,0.0059525007382035255,11.213118098676205,1.7979380001779646,0.10425719968043268,18.725364201935008,13.121265799272805,32.39691638946533,10240,316.0794649990143,780.4125117690636,0.5287898778915405,0.31429120898246765,1.8643287420272827,0.0
73,6.667628765106201,2.0854413509368896,0.0,0.297256201505661,0.4249383509159088,3.8599934577941895,0.19746093451976776,1e-05,0.5297792002093047,0.005603398894891143,11.204980100505054,1.7544682004954666,0.10030919942073524,18.761710399761796,13.065360899316147,32.35988211631775,10240,316.44120220192,783.7517906249318,0.532413899898529,0.31109100580215454,1.8528016805648804,0.0
74,6.665029048919678,2.0730512142181396,0.0,0.30062738060951233,0.425901859998703,3.865448474884033,0.19990234076976776,1e-05,0.5301198007073253,0.005663000280037522,11.206122800707817,1.7754595009610057,0.10237840097397566,18.748200096655637,13.089623702922836,32.37072801589966,10240,316.3351777250848,782.2990356639106,0.5340902805328369,0.3098152279853821,1.866944670677185,0.0
75,6.643833160400391,2.057032346725464,0.0,0.2978028953075409,0.42705926299095154,3.861938953399658,0.19599609076976776,1e-05,0.5393269001506269,0.005872500129044056,11.209033901104704,1.7827939994167536,0.10380830010399222,18.739095199853182,13.101508700754493,32.38405966758728,10240,316.20495098855883,781.5893752305257,0.5375715494155884,0.30652034282684326,1.8784420490264893,0.0
