epoch,loss,swd,repulsive,color,identity,identity_ratio,sched_factor,idt_anchor,topo_align,idt_repel,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,44.21714782714844,13.076242446899414,22.33328628540039,2.7544281482696533,6.053195953369141,0.25,1.0,1.1455885171890259,0.36385485529899597,4.543753147125244,0.9547750353813171,0.018901687115430832,8.000000000000001e-06,0.49396029813215137,0.004602500470355153,36.520090700825676,6.203170800115913,0.10484220064245164,0.04190469905734062,42.832706202054396,44.18304133415222,10240,231.763131074564,239.06964812577863
2,42.85455322265625,12.099302291870117,22.1029109954834,2.228778600692749,6.423577308654785,0.25,1.0,1.666723608970642,0.4369194507598877,4.319934368133545,0.9406006932258606,0.023275792598724365,1.6000000000000003e-05,0.4952854001894593,0.004676699871197343,30.355276400921866,2.2476014005951583,0.08633500081487,0.041534696938470006,32.69388950220309,34.043413400650024,10240,300.7923993839136,313.2083748955588
3,40.46788787841797,10.6063232421875,21.09343719482422,1.5523465871810913,7.215780735015869,0.25,1.0,2.763296604156494,0.6143649816513062,3.8381187915802,0.8975745439529419,0.044116511940956116,2.4e-05,0.4887433003168553,0.004628200549632311,30.405968699371442,2.2130260991398245,0.08495110017247498,0.04118990106508136,32.708574099233374,34.055233001708984,10240,300.6880029123903,313.0677592038476
4,38.440250396728516,9.471807479858398,20.013811111450195,0.9826418161392212,7.971994876861572,0.25,1.0,3.9267537593841553,0.7653680443763733,3.279871702194214,0.8594647645950317,0.06445402652025223,3.2000000000000005e-05,0.4978611001279205,0.0048782003577798605,30.389760500751436,2.2644921999890357,0.08555449871346354,0.042036599945276976,32.744685399811715,34.094154596328735,10240,300.34474006587175,312.7225036664692
5,36.776920318603516,8.512311935424805,19.323665618896484,0.6750321984291077,8.265912055969238,0.25,1.0,4.561320781707764,0.8034458160400391,2.9011447429656982,0.8805724382400513,0.04978900030255318,4e-05,0.4886458998080343,0.004596098558977246,30.387687899870798,2.2280723995063454,0.08524080063216388,0.040843300288543105,32.705597198568285,34.04316854476929,10240,300.7945628367008,313.09625498745714
6,35.92713928222656,7.920998573303223,18.767375946044922,0.6620080471038818,8.576753616333008,0.25,1.0,5.005980014801025,0.889622688293457,2.681149959564209,0.9250231981277466,0.029839640483260155,4.8e-05,0.49279910000041127,0.0046131000854074955,30.389653600286692,2.262090200325474,0.08841509907506406,0.042184100951999426,32.74477199977264,34.09002113342285,10240,300.38115728712194,312.72167661057773
7,35.1810302734375,7.347635746002197,18.109912872314453,0.64122474193573,9.082269668579102,0.25,1.0,5.649094581604004,1.147255301475525,2.2859184741973877,0.9380513429641724,0.023220179602503777,5.6e-05,0.4881081006024033,0.00458269938826561,30.362689799861982,2.219310200540349,0.08514350093901157,0.041372099658474326,32.67172620072961,34.01364874839783,10240,301.05561669511695,313.42084397644487
8,34.58933639526367,7.058907985687256,17.31271743774414,0.6045880913734436,9.613126754760742,0.25,1.0,6.365865230560303,1.3762670755386353,1.8709930181503296,0.9354693293571472,0.023099053651094437,6.400000000000001e-05,0.4926779002416879,0.004715099697932601,30.41425680066459,2.2460663004312664,0.08541120029985905,0.042698099510744214,32.75044940109365,34.09848403930664,10240,300.3066056601213,312.6674652488296
9,33.910423278808594,6.89204740524292,16.69834327697754,0.5261678695678711,9.793867111206055,0.25,1.0,6.787519931793213,1.3915259838104248,1.6148216724395752,0.9313382506370544,0.024790314957499504,7.2e-05,0.4864194004330784,0.004558601183816791,30.596427601296455,2.232747600413859,0.08417409984394908,0.041342896642163396,32.91790790273808,34.27704048156738,10240,298.74224425841555,311.0768773719136
10,33.65996551513672,6.835184574127197,16.481876373291016,0.47875046730041504,9.864145278930664,0.25,1.0,6.972581386566162,1.3497507572174072,1.5418109893798828,0.9324659705162048,0.024396788328886032,8e-05,0.4878841999452561,0.004578300518915057,30.541826100088656,2.2836751001887023,0.08568090153858066,0.041958998423069715,32.915760402334854,34.26640582084656,10240,298.8349596259763,311.0971727474852
11,33.33501434326172,6.894103527069092,16.1080379486084,0.4199378192424774,9.912931442260742,0.25,1.0,7.145870208740234,1.3303883075714111,1.4366705417633057,0.9273395538330078,0.027380837127566338,7.967015051803222e-05,0.559889800613746,0.004573699319735169,30.48535249987617,2.2255701010581106,0.08499599969945848,0.040253900457173586,32.800492299953476,34.22439622879028,10240,299.20177207935365,312.1904362397184
12,32.925621032714844,6.700369358062744,15.947653770446777,0.3633132576942444,9.914295196533203,0.25,1.0,7.185790538787842,1.3452690839767456,1.3832359313964844,0.9384638071060181,0.023528162389993668,7.930678541663467e-05,0.49568960000760853,0.004738399526104331,30.604808300733566,2.255314900772646,0.08658610144630075,0.04229579819366336,32.95144770247862,34.31648516654968,10240,298.39885845831134,310.7602461797071
