epoch,loss,flow,kinetic_energy,kinetic_low_band,kinetic_high_band,curvature,ot_cost,terminal_swd,terminal_swd_aux,aux_target_ratio,semantic_attn_mean,semantic_k_abs,plan_entropy,barycentric_entropy,teacher_alignment,teacher_abs,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,base_endpoint_abs,final_endpoint_abs,proximal_residual_abs,proximal_clamp_scale,proximal_residual_energy,base_transport_abs,proximal_to_transport_ratio,proximal_trust_penalty,velocity_max,endpoint_max,base_endpoint_max,final_endpoint_max,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,cuda_peak_allocated_gb,cuda_peak_reserved_gb
11,7.894221782684326,0.6021178364753723,0.10242944955825806,0.08266443014144897,0.019765052944421768,0.0,0.0,3.875,0.0,0.0,0.0009765625,0.07070252299308777,0.0,0.0,0.0159357488155365,0.17963363230228424,0.0,0.1997881382703781,1.0,0.2468949556350708,0.5116377472877502,0.5441973209381104,0.5116377472877502,0.27771544456481934,0.002803374081850052,0.004045917186886072,0.2468949556350708,1.362492322921753,0.035969194024801254,7.611063003540039,3.8880796432495117,3.9877912998199463,3.8880796432495117,0.00018036856732766738,3.279329806784517,323.9168439062196,16.703730191817158,6.426757301858743,347.0473313998955,418.4624743461609,9440,22.558773076964208,7.046825885772705,8.30859375
12,7.981723308563232,0.6095342040061951,0.102035753428936,0.08324698358774185,0.018788782879710197,0.0,0.0,3.90625,0.0,0.0,0.0009765625,0.07068680226802826,0.0,0.0,0.016111403703689575,0.18607492744922638,0.0,0.20116525888442993,1.0,0.24588079750537872,0.5188052654266357,0.5506972074508667,0.5188052654266357,0.28688231110572815,0.0023702785838395357,0.0042938184924423695,0.24588079750537872,1.40625,0.03979787603020668,7.647735595703125,3.900421142578125,3.989830493927002,3.900421142578125,0.0001764247817105029,2.930040198858478,255.6286400771496,16.525991708855145,6.286267203875468,278.4408989898802,333.2906336784363,9440,28.323628227452232,7.046825885772705,8.30859375
13,7.848790645599365,0.6074779629707336,0.10133153200149536,0.082212433218956,0.0191191416233778,0.0,0.0,3.90625,0.0,0.0,0.0009765625,0.07066745311021805,0.0,0.0,0.015880020335316658,0.18107116222381592,0.0,0.2078389823436737,1.0,0.2450745403766632,0.51703280210495,0.5486190319061279,0.51703280210495,0.29526543617248535,0.00198880466632545,0.004535822197794914,0.2450745403766632,1.4500077962875366,0.04368627071380615,7.483752727508545,3.8885014057159424,3.9898040294647217,3.8885014057159424,0.00017217514421272203,2.785480494130752,240.2546392740478,16.61234417410742,6.276364383011241,263.14334783116647,314.4182696342468,9440,30.02370062967799,7.046825885772705,8.30859375
14,7.877147674560547,0.6122651100158691,0.100840263068676,0.08191777765750885,0.01892237365245819,0.0,0.0,3.765625,0.0,0.0,0.0009765625,0.07067112624645233,0.0,0.0,0.0161672942340374,0.17969194054603577,0.0,0.20709745585918427,1.0,0.24475744366645813,0.519014298915863,0.5510149598121643,0.519014298915863,0.29316312074661255,0.001676653977483511,0.0045131174847483635,0.24475744366645813,1.4500077962875366,0.043467652052640915,7.549245357513428,3.9137773513793945,3.9904661178588867,3.9137773513793945,0.00016763785243450658,3.665428808046272,221.3930427662126,16.508141015045112,6.394721309130546,244.29590509038826,291.4611146450043,9440,32.388540102503185,7.046825885772705,8.30859375
15,7.866287708282471,0.6103127002716064,0.10075733810663223,0.0820457711815834,0.018711697310209274,0.0,0.0,3.765625,0.0,0.0,0.0009765625,0.07065680623054504,0.0,0.0,0.01627519354224205,0.1787126362323761,0.0,0.19883474707603455,1.0,0.2447645515203476,0.5181679129600525,0.5500696897506714,0.5181679129600525,0.2921591103076935,0.0014670636737719178,0.004508542362600565,0.2447645515203476,1.4500077962875366,0.04342351481318474,7.478137969970703,3.9229488372802734,3.99086332321167,3.9229488372802734,0.0001628323357558285,4.260788495099405,260.13571331407,16.167194097011816,6.35108939903148,282.6539968101133,339.59188437461853,9440,27.798073023401013,7.046825885772705,8.30859375
16,7.84333610534668,0.6094591617584229,0.10074502974748611,0.08203628659248352,0.01870879903435707,0.0,0.0,3.875,0.0,0.0,0.0009765625,0.07066196203231812,0.0,0.0,0.01604314148426056,0.18053889274597168,0.0,0.1969279646873474,1.0,0.24427254498004913,0.5176584720611572,0.5498844981193542,0.5176584720611572,0.293184757232666,0.0012689114082604647,0.004508790094405413,0.24427254498004913,1.4500077962875366,0.043425917625427246,7.496338844299316,3.9105494022369385,3.9913928508758545,3.9105494022369385,0.00015777917213686228,3.517533505888423,324.09681477084814,16.85926143398683,6.4239171082444955,347.37999331307947,418.4247863292694,9440,22.560804972417234,7.046825885772705,8.30859375
17,7.899594306945801,0.6107954382896423,0.100822813808918,0.08233296871185303,0.018489854410290718,0.0,0.0,3.90625,0.0,0.0,0.0009765625,0.07066691666841507,0.0,0.0,0.016148535534739494,0.18338628113269806,0.0,0.20466101169586182,1.0,0.24470341205596924,0.5202816724777222,0.5512030720710754,0.5202816724777222,0.292727530002594,0.0011280260514467955,0.004512866027653217,0.24470341205596924,1.4500077962875366,0.043465156108140945,7.558931350708008,3.927354097366333,3.992266893386841,3.927354097366333,0.00015250000000000005,2.968798395144404,249.69619360062643,16.43052424788766,6.271563679896644,272.39828152841073,326.6717805862427,9440,28.89750679737028,7.046825885772705,8.30859375
18,7.845920085906982,0.6081711649894714,0.0996604710817337,0.08117645978927612,0.01848401129245758,0.0,0.0,3.953125,0.0,0.0,0.0009765625,0.0706648975610733,0.0,0.0,0.015996314585208893,0.17851147055625916,0.0,0.20593219995498657,1.0,0.24361677467823029,0.5159012079238892,0.5485004186630249,0.5159012079238892,0.2903459966182709,0.00099645322188735,0.0044582439586520195,0.24361677467823029,1.4500077962875366,0.042939089238643646,7.3268537521362305,3.934744119644165,3.9922139644622803,3.934744119644165,0.00014701742557080518,2.883138709788909,226.27382017807395,16.480685035319766,6.587508513170178,249.3420137265639,297.0169768333435,9440,31.78269505213095,7.046825885772705,8.30859375
19,7.743128299713135,0.6079539656639099,0.09634652733802795,0.07809459418058395,0.018251923844218254,0.0,0.0,3.6875,0.0,0.0,0.0009765625,0.07067462801933289,0.0,0.0,0.01626809872686863,0.17927253246307373,0.0,0.20063559710979462,1.0,0.23959603905677795,0.5166598558425903,0.5496170520782471,0.5166598558425903,0.28458380699157715,0.0008922709967009723,0.004313172306865454,0.23959603905677795,1.4500077962875366,0.04154183343052864,7.487724781036377,3.9274070262908936,3.9926376342773438,3.9274070262908936,0.00014135492607468357,2.8032438881491544,241.9626297998475,16.06902262897347,6.605110773089109,264.63676320191007,316.215035200119,9440,29.853102949471793,7.046825885772705,8.30859375
20,7.809893608093262,0.609810471534729,0.10124170035123825,0.08275195211172104,0.01848975196480751,0.0,0.0,3.953125,0.0,0.0,0.0009765625,0.0706709623336792,0.0,0.0,0.015944702550768852,0.18169966340065002,0.0,0.19713982939720154,1.0,0.24458302557468414,0.5180867314338684,0.5490787029266357,0.5180867314338684,0.29209476709365845,0.0008310977718792856,0.0045303343795239925,0.24458302557468414,1.4500077962875366,0.04363345354795456,7.452118396759033,3.9556760787963867,3.992955446243286,3.9556760787963867,0.00013553674920380038,5.15945821609057,324.1628459859494,17.14778152924555,6.522261516875005,347.83288903206994,419.7659013271332,9440,22.48872519219514,7.046825885772705,8.30859375
21,7.801151275634766,0.608803391456604,0.09929472953081131,0.08101031929254532,0.018284417688846588,0.0,0.0,3.875,0.0,0.0,0.0009765625,0.07068821787834167,0.0,0.0,0.01612147130072117,0.18309152126312256,0.0,0.1992584764957428,1.0,0.24123144149780273,0.519442081451416,0.5505555868148804,0.519442081451416,0.2896915376186371,0.0007563346298411489,0.0044457013718783855,0.24123144149780273,1.4500077962875366,0.04281828925013542,7.504892826080322,3.9522740840911865,3.9933791160583496,3.9522740840911865,0.0001295878092847395,3.583389692939818,253.83725713464082,17.03515168109152,6.399844979940099,277.27225379567244,332.34410643577576,9440,28.40429487749693,7.046825885772705,8.30859375
22,7.851370334625244,0.6106210947036743,0.09967633336782455,0.08137954771518707,0.018296735361218452,0.0,0.0,3.9375,0.0,0.0,0.0009765625,0.07068735361099243,0.0,0.0,0.016166288405656815,0.18189315497875214,0.0,0.19459745287895203,1.0,0.24205590784549713,0.5190378427505493,0.549648642539978,0.5190378427505493,0.2901439666748047,0.0006977718439884484,0.004460953641682863,0.24205590784549713,1.4500077962875366,0.04296516627073288,7.531872272491455,3.930365562438965,3.9939353466033936,3.930365562438965,0.00012353358059153223,3.173879497233429,239.63299826491857,16.357845177160925,6.606889384973329,262.5977328270528,313.63436794281006,9440,30.09874224536944,7.046825885772705,8.30859375
23,7.798686504364014,0.6104522347450256,0.09885741770267487,0.08051308244466782,0.018344389274716377,0.0,0.0,3.71875,0.0,0.0,0.0009765625,0.07068928331136703,0.0,0.0,0.016152944415807724,0.17886149883270264,0.0,0.19904661178588867,1.0,0.2413920760154724,0.5181389451026917,0.5493126511573792,0.5181389451026917,0.28889694809913635,0.0006468282081186771,0.004427132196724415,0.2413920760154724,1.4500077962875366,0.04263943433761597,7.312241554260254,3.949981689453125,3.992770195007324,3.949981689453125,0.00011739998826090496,2.9705195962596918,224.3570734699315,16.615633780966164,6.604149392063846,247.5768566429615,295.105349779129,9440,31.988576306953934,7.046825885772705,8.30859375
24,7.748188495635986,0.608858048915863,0.09874735027551651,0.08053238689899445,0.01821490377187729,0.0,0.0,3.828125,0.0,0.0,0.0009765625,0.07069132477045059,0.0,0.0,0.016065113246440887,0.1795445680618286,0.0,0.1967160999774933,1.0,0.24145494401454926,0.5164412260055542,0.548139214515686,0.5164412260055542,0.28857317566871643,0.0005938656395301223,0.004420057404786348,0.24145494401454926,1.4500077962875366,0.0425712876021862,7.499860763549805,3.9599075317382812,3.994915246963501,3.9599075317382812,0.00011121329727686366,2.8465711849130457,261.58252995595103,16.315208518877625,6.595513810738339,284.493252285567,340.0846631526947,9440,27.75779393427551,7.046825885772705,8.30859375
25,7.818868160247803,0.6114822030067444,0.0980827659368515,0.08005980402231216,0.01802293211221695,0.0,0.0,3.71875,0.0,0.0,0.0009765625,0.07068879157304764,0.0,0.0,0.0162804052233696,0.18357343971729279,0.0,0.1967160999774933,1.0,0.24077825248241425,0.5203179121017456,0.5515466928482056,0.5203179121017456,0.28768911957740784,0.0005604451289400458,0.004395472351461649,0.24077825248241425,1.4500077962875366,0.042334504425525665,7.470749378204346,3.9566967487335205,3.9945180416107178,3.9566967487335205,0.00010500000000000003,5.520084975738428,325.92627060585073,18.41982684501272,7.0971051659143995,351.44320261677785,423.51023030281067,9440,22.289898388641948,7.046825885772705,8.30859375
26,7.7806806564331055,0.6119373440742493,0.09809872508049011,0.07977943867444992,0.018319295719265938,0.0,0.0,3.765625,0.0,0.0,0.0009765625,0.07069364190101624,0.0,0.0,0.01614445634186268,0.17489954829216003,0.0,0.20677965879440308,1.0,0.24002322554588318,0.5167636871337891,0.549018919467926,0.5167636871337891,0.28786829113960266,0.0005220395978540182,0.004393987823277712,0.24002322554588318,1.4500077962875366,0.042320217937231064,7.327092170715332,3.94250226020813,3.995021104812622,3.94250226020813,9.878670272313643e-05,3.794200710093719,251.0588107918884,16.42306496911624,6.570602021936793,274.0524777829414,329.38353657722473,9440,28.659598770768465,7.046825885772705,8.30859375
27,7.796005725860596,0.6095015406608582,0.0989062637090683,0.08080534636974335,0.018100984394550323,0.0,0.0,3.71875,0.0,0.0,0.0009765625,0.0706918016076088,0.0,0.0,0.016161955893039703,0.17953573167324066,0.0,0.20307202637195587,1.0,0.24201157689094543,0.5172854065895081,0.5489075183868408,0.5172854065895081,0.2887333333492279,0.000500091933645308,0.004428455140441656,0.24201157689094543,1.4500077962875366,0.04265221580862999,7.370941162109375,3.953550338745117,3.994279623031616,3.953550338745117,9.260001173909513e-05,3.2190798010706203,234.75787206784298,16.37450140513829,6.51654609903926,257.64891957202053,307.9884068965912,9440,30.650504332682665,7.046825885772705,8.30859375
28,7.739211559295654,0.6117478013038635,0.09720972925424576,0.07952221482992172,0.017687566578388214,0.0,0.0,3.765625,0.0,0.0,0.0009765625,0.07069537043571472,0.0,0.0,0.016225600615143776,0.18194718658924103,0.0,0.19830508530139923,1.0,0.23840704560279846,0.5215697884559631,0.5516625642776489,0.5215697884559631,0.28574344515800476,0.000476365617942065,0.004353601485490799,0.23840704560279846,1.4500077962875366,0.04193125665187836,7.421325206756592,3.956141471862793,3.9950475692749023,3.956141471862793,8.646641940846784e-05,2.9116724111081567,231.63274272474519,15.904017873239354,6.409144629898947,253.9459052278835,303.627090215683,9440,31.090769908884777,7.046825885772705,8.30859375
29,7.84892463684082,0.6120350360870361,0.09977244585752487,0.08184343576431274,0.01792902499437332,0.0,0.0,3.828125,0.0,0.0,0.0009765625,0.07069721817970276,0.0,0.0,0.01638985611498356,0.18338599801063538,0.0,0.1992584764957428,1.0,0.24232032895088196,0.5206583738327026,0.551231861114502,0.5206583738327026,0.28862014412879944,0.000460870040114969,0.004464539233595133,0.24232032895088196,1.4500077962875366,0.042999740689992905,7.401820659637451,3.963242769241333,3.995312452316284,3.963242769241333,8.041219071526056e-05,2.843751992972102,261.56361303600715,16.76224175382231,6.4734745760652,284.79932936589466,339.9026153087616,9440,27.772660682310047,7.046825885772705,8.30859375
30,7.797332763671875,0.6134998798370361,0.09879713505506516,0.08068694174289703,0.018110206350684166,0.0,0.0,3.828125,0.0,0.0,0.0009765625,0.07069511711597443,0.0,0.0,0.016549116000533104,0.18520207703113556,0.0,0.20084746181964874,1.0,0.24071109294891357,0.522638738155365,0.5531647801399231,0.522638738155365,0.28771549463272095,0.0004377665463835001,0.004423380829393864,0.24071109294891357,1.4500077962875366,0.04260331019759178,7.334937572479248,3.9566307067871094,3.9954183101654053,3.9566307067871094,7.446325079619967e-05,5.467926702927798,319.96117145675817,17.081045262006228,6.878370978869498,343.9205876976339,415.2499976158142,9440,22.733293327394087,7.046825885772705,8.30859375
31,7.682794094085693,0.6097032427787781,0.09859316796064377,0.08050436526536942,0.018088769167661667,0.0,0.0,3.6875,0.0,0.0,0.0009765625,0.07070773839950562,0.0,0.0,0.01628447137773037,0.1816372126340866,0.0,0.20105932652950287,1.0,0.24101528525352478,0.5189785361289978,0.5499753952026367,0.5189785361289978,0.28817251324653625,0.0004199905670247972,0.004416403826326132,0.24101528525352478,1.4500077962875366,0.042536117136478424,7.473708629608154,3.9694442749023438,3.9958155155181885,3.9694442749023438,6.864507392531652e-05,3.939464904979104,242.3850940729899,16.460096622191486,6.506650011026068,265.35184070620744,318.0427346229553,9440,29.68154581865003,7.046825885772705,8.30859375
32,7.82401180267334,0.6110367178916931,0.09790514409542084,0.079862080514431,0.018043028190732002,0.0,0.0,3.640625,0.0,0.0,0.0009765625,0.07071064412593842,0.0,0.0,0.016346978023648262,0.17944297194480896,0.0,0.201271191239357,1.0,0.2391888052225113,0.5200182199478149,0.5512926578521729,0.5200182199478149,0.2868037223815918,0.0004043611988890916,0.004386076238006353,0.2391888052225113,1.4500077962875366,0.04224403202533722,7.4535088539123535,3.950810670852661,3.996530771255493,3.950810670852661,6.298257442919491e-05,3.1948852058849297,224.0406008730497,16.136282527673757,6.599102206106181,246.77598560682964,294.2515752315521,9440,32.08139155269257,7.046825885772705,8.30859375
33,7.715865135192871,0.6107872724533081,0.0975893884897232,0.07956521958112717,0.018024208024144173,0.0,0.0,3.71875,0.0,0.0,0.0009765625,0.0707123652100563,0.0,0.0,0.016301322728395462,0.18116386234760284,0.0,0.19989407062530518,1.0,0.238204225897789,0.5203239321708679,0.5522381067276001,0.5203239321708679,0.2863275408744812,0.00039007989107631147,0.004371906630694866,0.238204225897789,1.4500077962875366,0.042107537388801575,7.419835567474365,3.9808013439178467,3.99605393409729,3.9808013439178467,5.7500000000000036e-05,2.929850208834978,255.33552840568882,16.204441000023508,6.489689991809428,278.02965939752175,333.2084321975708,9440,28.3306155781877,7.046825885772705,8.30859375
34,7.756154537200928,0.6136468648910522,0.09699413180351257,0.07931683957576752,0.017677245661616325,0.0,0.0,3.84375,0.0,0.0,0.0009765625,0.0707135945558548,0.0,0.0,0.016433794051408768,0.18063198029994965,0.0,0.20275422930717468,1.0,0.2379697561264038,0.5194355249404907,0.5508528351783752,0.5194355249404907,0.2845967411994934,0.00037826475454494357,0.004341918509453535,0.2379697561264038,1.4500077962875366,0.041818730533123016,7.343577861785889,3.9790163040161133,3.995789051055908,3.9790163040161133,5.2220827863137795e-05,11.965647461052868,366.293402903917,36.089383226048085,12.299908453162061,414.68269458312716,482.71445059776306,9440,19.5560750010904,7.046825885772705,8.30859375
