index,timestamp,minutes_from_start,progress_epoch,epoch,epoch_total,step,step_total,loss,tswd,memory_used_mib,memory_total_mib,util_pct,band_status,formal_status
0,2026-06-11T07:04:13.752555+08:00,0.0,0.06610169491525424,1.0,48.0,39.0,590.0,8.5377,6.0,9334.0,12288.0,86.0,in_band,formal_in_band
1,2026-06-11T07:04:23.571266+08:00,0.16364518333333333,0.1016949152542373,1.0,48.0,60.0,590.0,8.2749,5.8125,9341.0,12288.0,90.0,in_band,formal_in_band
2,2026-06-11T07:07:25.791476+08:00,3.200648683333333,0.8016949152542373,1.0,48.0,473.0,590.0,8.1437,4.7188,9343.0,12288.0,80.0,in_band,formal_in_band
3,2026-06-11T07:10:28.159929+08:00,6.2401229,1.4983050847457626,2.0,48.0,294.0,590.0,8.0877,6.1875,9360.0,12288.0,98.0,in_band,formal_in_band
4,2026-06-11T07:13:30.523521+08:00,9.2795161,1.8949152542372882,2.0,48.0,528.0,590.0,8.0461,4.0625,10348.0,12288.0,94.0,in_band,formal_in_band
5,2026-06-11T07:16:32.798602+08:00,12.317434116666668,2.593220338983051,3.0,48.0,350.0,590.0,8.0172,6.125,9343.0,12288.0,79.0,in_band,formal_in_band
6,2026-06-11T07:19:35.285507+08:00,15.358882533333334,3.0,4.0,48.0,0.0,590.0,7.9969,3.75,10348.0,12288.0,88.0,in_band,formal_in_band
7,2026-06-11T07:22:37.560973+08:00,18.396806966666666,3.6830508474576273,4.0,48.0,403.0,590.0,7.9756,5.2812,9343.0,12288.0,93.0,in_band,formal_in_band
8,2026-06-11T07:25:40.250916+08:00,21.44163935,4.11864406779661,5.0,48.0,70.0,590.0,7.7567,5.4375,10348.0,12288.0,85.0,in_band,formal_in_band
9,2026-06-11T07:28:42.705486+08:00,24.48254885,4.779661016949152,5.0,48.0,460.0,590.0,7.8462,4.6875,9343.0,12288.0,99.0,in_band,formal_in_band
10,2026-06-11T07:31:45.467773+08:00,27.52858696666667,5.225423728813559,6.0,48.0,133.0,590.0,7.9594,5.5,9578.0,12288.0,92.0,in_band,formal_in_band
11,2026-06-11T07:34:47.912942+08:00,30.56933978333333,5.879661016949153,6.0,48.0,519.0,590.0,7.9335,4.4062,9343.0,12288.0,97.0,in_band,formal_in_band
12,2026-06-11T07:37:50.348811+08:00,33.6099376,6.34406779661017,7.0,48.0,203.0,590.0,8.013,5.75,10096.0,12288.0,97.0,in_band,formal_in_band
13,2026-06-11T07:40:52.737940+08:00,36.64975641666667,6.774576271186441,7.0,48.0,457.0,590.0,7.9313,4.8125,10096.0,12288.0,94.0,in_band,formal_in_band
14,2026-06-11T07:43:55.106735+08:00,39.689236333333334,7.3694915254237285,8.0,48.0,218.0,590.0,7.9434,5.875,9343.0,12288.0,84.0,in_band,formal_in_band
15,2026-06-11T07:46:57.578290+08:00,42.73042891666667,7.9,8.0,48.0,531.0,590.0,8.0135,4.3125,10097.0,12288.0,84.0,in_band,formal_in_band
16,2026-06-11T07:50:00.084194+08:00,45.77219398333333,8.466101694915254,9.0,48.0,275.0,590.0,7.9642,6.25,9343.0,12288.0,90.0,in_band,formal_in_band
17,2026-06-11T07:53:03.202903+08:00,48.82417246666667,9.032203389830508,10.0,48.0,19.0,590.0,8.705,6.2812,10096.0,12288.0,98.0,in_band,formal_in_band
18,2026-06-11T07:56:05.696800+08:00,51.86573741666667,9.56271186440678,10.0,48.0,332.0,590.0,7.9327,6.4062,9343.0,12288.0,96.0,in_band,formal_in_band
19,2026-06-11T07:59:08.380446+08:00,54.910464850000004,10.161016949152541,11.0,48.0,95.0,590.0,8.0475,5.9375,10096.0,12288.0,89.0,in_band,formal_in_band
20,2026-06-11T08:02:10.805910+08:00,57.95088925,10.59322033898305,11.0,48.0,350.0,590.0,7.9074,6.1562,10096.0,12288.0,97.0,in_band,formal_in_band
21,2026-06-11T08:05:13.209117+08:00,60.9909427,11.054237288135592,12.0,48.0,32.0,590.0,7.848,5.7812,9343.0,12288.0,72.0,in_band,formal_in_band
22,2026-06-11T08:08:15.945522+08:00,64.03654945,11.720338983050848,12.0,48.0,425.0,590.0,7.9238,5.0312,10096.0,12288.0,99.0,in_band,formal_in_band
23,2026-06-11T08:11:19.002242+08:00,67.08749478333333,12.152542372881356,13.0,48.0,90.0,590.0,7.7429,5.5625,9343.0,12288.0,79.0,in_band,formal_in_band
24,2026-06-11T08:14:22.156881+08:00,70.1400721,12.849152542372881,13.0,48.0,501.0,590.0,7.8008,4.3438,10096.0,12288.0,95.0,in_band,formal_in_band
25,2026-06-11T08:17:25.723614+08:00,73.19951765,13.257627118644068,14.0,48.0,152.0,590.0,7.9944,5.6875,10348.0,12288.0,85.0,in_band,formal_in_band
26,2026-06-11T08:20:29.435618+08:00,76.26138438333334,13.959322033898305,14.0,48.0,566.0,590.0,7.8654,3.9688,9343.0,12288.0,87.0,in_band,formal_in_band
27,2026-06-11T08:23:33.061457+08:00,79.32181503333332,14.36271186440678,15.0,48.0,214.0,590.0,7.9265,5.625,10348.0,12288.0,80.0,in_band,formal_in_band
28,2026-06-11T08:26:37.654579+08:00,82.39836706666667,15.06271186440678,16.0,48.0,37.0,590.0,7.7027,5.5625,9343.0,12288.0,84.0,in_band,formal_in_band
29,2026-06-11T08:29:41.552052+08:00,85.46332495,15.484745762711864,16.0,48.0,286.0,590.0,7.665,6.0625,10348.0,12288.0,91.0,in_band,formal_in_band
30,2026-06-11T08:32:45.742332+08:00,88.53316294999999,15.90677966101695,16.0,48.0,535.0,590.0,7.847,4.3438,10348.0,12288.0,91.0,in_band,formal_in_band
31,2026-06-11T08:35:49.827862+08:00,91.60125511666666,16.57457627118644,17.0,48.0,339.0,590.0,7.9542,6.4062,9343.0,12288.0,87.0,in_band,formal_in_band
32,2026-06-11T08:38:54.063773+08:00,94.67185363333333,17.02542372881356,18.0,48.0,15.0,590.0,7.2151,5.1562,10184.0,12288.0,89.0,in_band,formal_in_band
33,2026-06-11T08:41:58.148745+08:00,97.73993650000001,17.683050847457626,18.0,48.0,403.0,590.0,7.8621,5.4062,9343.0,12288.0,87.0,in_band,formal_in_band
34,2026-06-11T08:45:02.724394+08:00,100.81619731666666,18.135593220338983,19.0,48.0,80.0,590.0,7.9113,5.8438,10096.0,12288.0,99.0,in_band,formal_in_band
35,2026-06-11T08:48:06.812951+08:00,103.88433993333334,18.79322033898305,19.0,48.0,468.0,590.0,7.7453,4.625,9343.0,12288.0,99.0,in_band,formal_in_band
36,2026-06-11T08:51:11.118890+08:00,106.95610558333333,19.266101694915253,20.0,48.0,157.0,590.0,7.8156,5.625,10096.0,12288.0,80.0,in_band,formal_in_band
37,2026-06-11T08:54:16.034493+08:00,110.0380323,19.7135593220339,20.0,48.0,421.0,590.0,7.7586,5.0938,10096.0,12288.0,87.0,in_band,formal_in_band
38,2026-06-11T08:57:20.219611+08:00,113.10778426666667,20.301694915254238,21.0,48.0,178.0,590.0,7.9369,5.8125,9343.0,12288.0,99.0,in_band,formal_in_band
39,2026-06-11T09:00:25.037731+08:00,116.18808626666667,20.84406779661017,21.0,48.0,498.0,590.0,7.8159,4.6875,10096.0,12288.0,98.0,in_band,formal_in_band
