epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,23.95522689819336,0.2768581807613373,0.3251490592956543,0.31379133462905884,0.0889192670583725,0.20205076038837433,0.00014,0.6644399999640882,0.010552100255154073,70.5646684000967,9.026006300118752,0.16732559993397444,9.731796099455096,79.76855240040459,90.17051434516907,10240,113.56262159935892,128.37139062771888
2,21.94255828857422,0.240487203001976,0.254931777715683,0.3635518550872803,0.1120133101940155,0.20400388538837433,0.00013991366068953813,0.6742562997387722,0.009904700214974582,71.15474959998392,7.052122499793768,0.12750899966340512,9.740841200225987,78.34428579965606,88.76193881034851,10240,115.36476261383946,130.70512923158148
3,21.564971923828125,0.23326119780540466,0.25325796008110046,0.35820272564888,0.12280163168907166,0.20283202826976776,0.0001396548794082012,0.6981053003109992,0.01016910036560148,71.14846410008613,7.087438399437815,0.1300205000443384,9.750419000047259,78.37609209993389,88.82712531089783,10240,115.28010125465242,130.65208695201886
4,21.22052764892578,0.230498805642128,0.2511971890926361,0.36796215176582336,0.13665445148944855,0.20126952230930328,0.00013922436545749366,0.7444940001005307,0.009895599796436727,70.95606220012996,7.1084084996255115,0.1270665996707976,9.760169200482778,78.20143289922271,88.70827198028564,10240,115.43455611755934,130.9438922071437
5,21.2109375,0.229828342795372,0.2579730451107025,0.40616071224212646,0.15623581409454346,0.20097656548023224,0.00013862329884622974,0.6822622002800927,0.01000170037150383,71.11450120049994,7.026340100215748,0.12669909931719303,9.762274999404326,78.27754210040439,88.72487473487854,10240,115.41295527999844,130.81657554941418
6,21.40216636657715,0.23169514536857605,0.25930556654930115,0.3952752351760864,0.15728969871997833,0.19882811605930328,0.00013785332705621128,0.6675303997471929,0.010469299624674022,71.16456610010937,7.145856999675743,0.12826079968363047,9.757922500721179,78.44915319909342,88.8770956993103,10240,115.2152860017394,130.53040832719068
7,21.125041961669922,0.22802622616291046,0.25753554701805115,0.41635486483573914,0.16661395132541656,0.19921875,0.00013691656052659465,0.6751354004954919,0.009971700375899673,71.0829852001043,7.178759099682793,0.12936130072921515,9.744742699083872,78.40107730089221,88.82352924346924,10240,115.28476843035256,130.61045016894772
8,21.06035614013672,0.2288348376750946,0.2578323185443878,0.4161949157714844,0.17113476991653442,0.19453123211860657,0.00013581556686932368,0.682964299689047,0.010171800036914647,71.20267780008726,7.193874099990353,0.12826310063246638,9.747650999459438,78.53498680074699,88.96810173988342,10240,115.09743154843014,130.3877471321177
9,20.917715072631836,0.22720791399478912,0.2553427219390869,0.41637730598449707,0.17100661993026733,0.20742186903953552,0.00013455336383148383,0.68026759987697,0.010362200089730322,71.21519669995178,7.239896800252609,0.130589600186795,9.701772799249738,78.59604530048091,88.97999787330627,10240,115.08204365862284,130.28645348314166
10,21.213926315307617,0.2313033789396286,0.26017823815345764,0.39468690752983093,0.16787974536418915,0.20058593153953552,0.00013313341102386714,0.744268799899146,0.010470599750988185,71.0538102000719,7.234263999736868,0.13093180023133755,9.723852100316435,78.42947659979109,88.90065336227417,10240,115.18475526013896,130.56315614921849
