epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,32.644187927246094,0.3313106298446655,0.24399864673614502,0.004700470250099897,0.20205076038837433,9.903724274144421e-05,0.6382019998272881,0.010023099952377379,69.51918589998968,9.18137980013853,0.31323210010305047,9.635985199769493,79.02382090018364,89.30245399475098,10240,114.6665017805881,129.58118050169102
2,32.06667709350586,0.320825457572937,0.23673157393932343,0.010410362854599953,0.20400388538837433,0.00019807448548288842,0.6251955995103344,0.009701700299046934,70.18590360000962,7.288915999874007,0.34394100005738437,9.622781199635938,77.82846230024006,88.07916307449341,10240,116.25905200006802,131.57140328042192
3,30.774585723876953,0.29456770420074463,0.22166356444358826,0.01651589944958687,0.20283202826976776,0.0002971117282243326,0.6185590001987293,0.010031999961938709,70.15334089990938,7.312779099971522,0.3233775999979116,9.613884500286076,77.79952959984075,88.03474402427673,10240,116.3177119839888,131.62033308773323
4,29.98821258544922,0.28268295526504517,0.21535320580005646,0.017511898651719093,0.20126952230930328,0.00039614897096577683,0.6529823999735527,0.010761799989268184,70.19431799999438,7.297605500090867,0.3253257999313064,9.637050400080625,77.82801110000582,88.12127828598022,10240,116.20348909111486,131.57216605268272
5,29.816102981567383,0.28163230419158936,0.21025300025939941,0.018290873616933823,0.20097656548023224,0.0004766167306932002,0.7083424000884406,0.009989799989853054,70.00859870028216,7.270538600103464,0.36031909997109324,9.651014299714006,77.64944620034657,88.01215934753418,10240,116.34756010888502,131.87473318971715
6,29.875593185424805,0.28422921895980835,0.2089080661535263,0.014309706166386604,0.19882811605930328,0.0004766167306932002,0.625457800226286,0.00982950022444129,70.13352159992792,7.307740400137845,0.3165860001463443,9.6281038998859,77.76767750043655,88.02288055419922,10240,116.33338894987448,131.67424216754472
7,29.338516235351562,0.27502116560935974,0.2071705460548401,0.01696384698152542,0.19921875,0.0004766167306932002,0.6149775999947451,0.009892200061585754,70.1964686998981,7.2946717999875546,0.3378917999798432,9.611767000169493,77.83892449992709,88.06806969642639,10240,116.27369641798242,131.55371898810847
8,29.11736297607422,0.273303359746933,0.20250605046749115,0.015768561512231827,0.19453123211860657,0.0004766167306932002,0.6168530001305044,0.009734700084663928,70.12107219983591,7.296612499863841,0.33102889981819317,9.630788800539449,77.7584482996026,88.00825333595276,10240,116.35272388500861,131.68987066904128
9,28.57107925415039,0.2650350332260132,0.19827021658420563,0.019033335149288177,0.20742186903953552,0.0004766167306932002,0.6066552001866512,0.0097043999703601,70.15036730008433,7.276906600105576,0.3965514999581501,9.620235100039281,77.83352980011841,88.06245970726013,10240,116.28110359442735,131.56283707416313
10,28.53302574157715,0.2670586407184601,0.19559001922607422,0.016505541279911995,0.20058593153953552,0.0004766167306932002,0.6136362998513505,0.010214699839707464,70.16374010016443,7.260968700109515,0.34223679988645017,9.640551599964965,77.7771603000001,88.03357338905334,10240,116.31925873036646,131.65818809149795
11,28.360382080078125,0.2643028795719147,0.1954067498445511,0.015118580311536789,0.20185546576976776,0.0004766167306932002,0.6739401998347603,0.009999900066759437,70.06792529998347,7.301916899974458,0.3492054000380449,9.614245300006587,77.72904750006273,88.0200424194336,10240,116.33714002549891,131.7396820023008
12,28.08503532409668,0.26042744517326355,0.19204747676849365,0.013806590810418129,0.2011718899011612,0.0004766167306932002,0.6120772000867873,0.009719000023324043,70.1735689000925,7.30282480007736,0.3164745000540279,9.626554299611598,77.80258720024722,88.04358553886414,10240,116.30603112454872,131.6151604784611
13,27.862037658691406,0.2597726881504059,0.19146069884300232,0.016103582456707954,0.2050780951976776,0.0004766167306932002,0.615725299983751,0.009817799902521074,70.17799559998093,7.2650229999562725,0.3262074001249857,9.643396499857772,77.77904379996471,88.04093194007874,10240,116.30953664790162,131.65499985234644
14,27.650699615478516,0.2536173462867737,0.1890137493610382,0.017113691195845604,0.19853514432907104,0.0004766167306932002,0.6110007998649962,0.010036399937234819,70.11824349989183,7.306797299883328,0.3282801000168547,9.635140200261958,77.76335729972925,88.01203155517578,10240,116.34772904407306,131.68155742724926
15,27.629289627075195,0.25540250539779663,0.1901090443134308,0.013360897079110146,0.20283205807209015,0.0004766167306932002,0.6047624000930227,0.00989880011184141,70.1921732997871,7.278833600052167,0.35346479987492785,9.62896750017535,77.83437049982604,88.07112622261047,10240,116.2696611159162,131.56141604592133
16,27.267545700073242,0.25060638785362244,0.1872192770242691,0.01493746042251587,0.20332029461860657,0.0004766167306932002,0.6660997000872158,0.009744800045154989,70.10065519984346,7.272075199871324,0.3433475997298956,9.646602100343443,77.72582279948983,88.041348695755,10240,116.30898608092008,131.74514763795094
17,27.36785125732422,0.2514078617095947,0.1868969202041626,0.01464466005563736,0.2055663764476776,0.0004766167306932002,0.6156455002492294,0.009939800016582012,70.1389459000784,7.27924200007692,0.37341520021436736,9.626827599713579,77.80154290038627,88.04670882225037,10240,116.30190539742514,131.61692709758793
18,27.187742233276367,0.24862878024578094,0.18253546953201294,0.014811552129685879,0.19912110269069672,0.0004766167306932002,0.6076281000860035,0.010023400071077049,70.18335050001042,7.289323499950115,0.33843070012517273,9.631027899915352,77.82112810015678,88.06319284439087,10240,116.2801355396488,131.5838031391808
19,27.71474838256836,0.257664293050766,0.1858067810535431,0.012862189672887325,0.20673827826976776,0.0004766167306932002,0.6183775998069905,0.010333999816793948,70.11612330004573,7.324742599739693,0.2802679999731481,9.665762200136669,77.73146789957536,88.01780652999878,10240,116.34009530230612,131.7355798970566
20,27.21116828918457,0.2502499520778656,0.18389172852039337,0.014568901620805264,0.19521485269069672,0.0004766167306932002,0.609461400017608,0.010024699906352907,70.18107139976928,7.282269900024403,0.35901519987965,9.624612800136674,77.83238119957969,88.0687325000763,10240,116.27282134429639,131.5647785944303
21,27.432373046875,0.2530926465988159,0.18364036083221436,0.014649664983153343,0.1997070461511612,0.0004766167306932002,0.6037008999846876,0.009970699844416231,70.15336419985397,7.284508400072809,0.3321341999107972,9.639453900163062,77.77997749968199,88.02598333358765,10240,116.3292883783415,131.65341941686557
22,27.462926864624023,0.25352784991264343,0.18488161265850067,0.014748873189091682,0.20400390028953552,0.0004766167306932002,0.6761450001504272,0.009831700008362532,70.06283710018033,7.280348599946592,0.3493200000957586,9.631907699862495,77.70233740023104,88.01255702972412,10240,116.3470343958043,131.78496738464332
23,27.27257537841797,0.24628709256649017,0.1830507516860962,0.019467009231448174,0.20156250894069672,0.0004766167306932002,0.6119771000230685,0.009879899967927486,70.14271459996235,7.292548899771646,0.328958900005091,9.639867300051264,77.77410229970701,88.02774858474731,10240,116.32695558652853,131.663364760413
24,26.638734817504883,0.24367351830005646,0.17904506623744965,0.012287477031350136,0.20429690182209015,0.0004766167306932002,0.6409536001738161,0.010391900083050132,70.17191840003943,7.27986630005762,0.34982180007500574,9.651673899730667,77.8119984002551,88.10691428184509,10240,116.22243365876233,131.59924189746073
25,26.606889724731445,0.2425960898399353,0.17836417257785797,0.013569679111242294,0.19277344644069672,0.0004766167306932002,0.6228524001198821,0.009795700025279075,70.14096630003769,7.303058799996506,0.34048369992524385,9.622429400042165,77.79430449998472,88.0425443649292,10240,116.30740653695821,131.62917344420774
26,26.83146095275879,0.24568161368370056,0.1838381439447403,0.014410626143217087,0.2041015625,0.0004766167306932002,0.6167279000510462,0.009603300131857395,70.2057654997916,7.266515399969649,0.3627587000373751,9.638212600257248,77.84464289993048,88.10156178474426,10240,116.22949460327463,131.5440551659226
27,26.67681312561035,0.24401196837425232,0.1797858029603958,0.01285179890692234,0.203125,0.0004766167306932002,0.6194935999810696,0.009864500199910253,70.1220071001444,7.3134300000965595,0.30154039978515357,9.646169999614358,77.74684200022602,88.0151789188385,10240,116.34356852745387,131.70952975775182
28,26.854698181152344,0.24620069563388824,0.18051667511463165,0.010862086899578571,0.20156249403953552,0.0004766167306932002,0.6720636999816634,0.010137600009329617,70.06297810003161,7.290819299931172,0.34560749999945983,9.623337599914521,77.70954249997158,88.00746202468872,10240,116.35377006017256,131.7727485013021
29,26.524534225463867,0.24436019361019135,0.17979313433170319,0.011035837233066559,0.20439453423023224,0.0004766167306932002,0.6133286999538541,0.009956299851182848,70.1728504000348,7.290703300037421,0.33247150003444403,9.636307500244584,77.80598149995785,88.05790734291077,10240,116.28711502447925,131.60941874379603
30,26.59807586669922,0.23940032720565796,0.17768888175487518,0.016720905900001526,0.19980467855930328,0.0004766167306932002,0.6207284001866356,0.01009269995847717,70.10119689971907,7.336935800209176,0.32584280002629384,9.622495500254445,77.77406819991302,88.01986575126648,10240,116.33737353039147,131.66342248779847
31,26.24631118774414,0.23872171342372894,0.17550532519817352,0.012850102037191391,0.1997070014476776,0.0004766167306932002,0.6094295000075363,0.010233400214929134,70.18668399972375,7.289542699814774,0.3492205002112314,9.628868799947668,77.83568059996469,88.07621049880981,10240,116.26294934814861,131.55920165493671
32,25.998308181762695,0.2380864918231964,0.17598730325698853,0.00799910631030798,0.19755859673023224,0.0004766167306932002,0.6182985999621451,0.010212300170678645,70.13558899989584,7.2592475999263115,0.38093129987828434,9.622657599975355,77.78598019987112,88.03013467788696,10240,116.3238024963771,131.64325979679518
33,26.300315856933594,0.23907534778118134,0.17403170466423035,0.01209337543696165,0.20107422769069672,0.0004766167306932002,0.6699053001939319,0.00992450030753389,70.06009699997958,7.312727499695029,0.30730220006080344,9.652011300146114,77.69005120004294,88.01400399208069,10240,116.34512163452277,131.80580836062495
34,26.460289001464844,0.23925384879112244,0.17680993676185608,0.016001135110855103,0.2021484524011612,0.0004766167306932002,0.6116264997399412,0.00977399991825223,70.10521930007963,7.2857401999644935,0.37657559994840994,9.622822600300424,77.77730909991078,88.01402425765991,10240,116.34509484559567,131.6579362092092
