epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,6.883889357248942,0.1572270393371582,0.07774446656306584,3.739348570505778,0.0,0.0,1.0,1.0,1.0,5.000000000000001e-07,0.044667299996945076,9.335812099991017,9.380065679550171,768,81.8757593216373
2,6.973754247029622,0.16207289199034372,0.0772530734539032,3.7322962284088135,0.0,0.0,1.0,1.0,1.0,2.9750000000000003e-06,0.017170699997222982,8.955228499995428,8.97205901145935,768,85.59908032471589
3,6.935503005981445,0.16005592544873556,0.0783484975496928,3.734384616216024,0.0,0.0,1.0,1.0,1.0,5.450000000000001e-06,0.01673540000047069,8.956760400003986,8.974133253097534,768,85.5792953302666
4,6.912887096405029,0.159719650944074,0.07778631150722504,3.718494176864624,0.0,0.0,1.0,1.0,1.0,7.925000000000001e-06,0.01593910000519827,8.851079200016102,8.86713719367981,768,86.61194512107065
5,6.9173688888549805,0.16020593543847403,0.07590238749980927,3.713250239690145,0.0,0.0,1.0,1.0,1.0,1.0400000000000002e-05,0.016433499986305833,8.959207900014007,8.976603269577026,768,85.55574719480589
6,6.85156790415446,0.15686246752738953,0.0774812176823616,3.714318593343099,0.0,0.0,1.0,1.0,1.0,1.2875000000000001e-05,0.016057300017564557,8.960203499998897,8.976954460144043,768,85.55240013857403
7,6.926548004150391,0.15938779711723328,0.07629482696453731,3.7387920220692954,0.0,0.0,1.0,1.0,1.0,1.535e-05,0.015732300002127886,8.952315800008364,8.968161344528198,768,85.63628267778486
8,6.829682350158691,0.15553081532319388,0.07504873474438985,3.7190659840901694,0.0,0.0,1.0,1.0,1.0,1.7825000000000003e-05,0.016504400002304465,8.958907399995951,8.975262880325317,768,85.56852431403804
9,6.881082693735759,0.1582038402557373,0.07724694907665253,3.717005968093872,0.0,0.0,1.0,1.0,1.0,2.0300000000000006e-05,0.016598300004261546,9.052029999991646,9.069246053695679,768,84.6817911271735
10,6.928613026936849,0.1588147928317388,0.07781219979127248,3.752317031224569,0.0,0.0,1.0,1.0,1.0,2.2775000000000005e-05,0.015952799993101507,8.9644263000082,8.98004412651062,768,85.52296505233568
11,6.941612243652344,0.1598089039325714,0.07830918083588283,3.745434125264486,0.0,0.0,1.0,1.0,1.0,2.5250000000000007e-05,0.015986500002327375,8.971875100003672,8.987877130508423,768,85.44843113098455
12,6.85702641805013,0.15593779583772024,0.07649465650320053,3.7382705211639404,0.0,0.0,1.0,1.0,1.0,2.772500000000001e-05,0.016432499993243255,8.959410200011916,8.975255012512207,768,85.56859932440337
13,6.853133678436279,0.15627791484196982,0.0770007570584615,3.7275753815968833,0.0,0.0,1.0,1.0,1.0,3.0200000000000012e-05,0.016624000010779127,8.972364600020228,8.989659309387207,768,85.43149117987562
14,6.919798374176025,0.160223717490832,0.07786297798156738,3.7153239250183105,0.0,0.0,1.0,1.0,1.0,3.2675000000000015e-05,0.01633169999695383,9.059229999998934,9.075686931610107,768,84.62169373924735
15,6.918885389963786,0.1585694452126821,0.07867005467414856,3.7474966049194336,0.0,0.0,1.0,1.0,1.0,3.5150000000000014e-05,0.016326599987223744,8.970856299987645,8.986792802810669,768,85.45874116067344
16,6.9205002784729,0.15882207453250885,0.07911585519711177,3.7440587679545083,0.0,0.0,1.0,1.0,1.0,3.762500000000002e-05,0.01948750001611188,9.227726299970527,9.247757911682129,768,83.04715665511014
17,6.858278751373291,0.15701871116956076,0.07644679894049962,3.717904726664225,0.0,0.0,1.0,1.0,1.0,4.010000000000002e-05,0.01778240001294762,9.124286399994162,9.142296314239502,768,84.00515292900849
18,6.749410788218181,0.15114801128705344,0.07513096928596497,3.726450522740682,0.0,0.0,1.0,1.0,1.0,4.257500000000002e-05,0.03323630000522826,9.124526999992668,9.15776801109314,768,83.86322945391207
19,6.796988328297933,0.15288821856180826,0.07797603557507198,3.7392239570617676,0.0,0.0,1.0,1.0,1.0,4.5050000000000024e-05,0.017896799981826916,9.172867799992673,9.191295146942139,768,83.55732110893062
20,6.840252876281738,0.15381693840026855,0.07741894821325938,3.763914108276367,0.0,0.0,1.0,1.0,1.0,4.7525000000000024e-05,0.019579799991333857,9.22093360000872,9.240414142608643,768,83.11315793289623
21,6.800183455149333,0.1521482914686203,0.07719163844982783,3.7572176456451416,0.0,0.0,1.0,1.0,1.0,5e-05,0.017603699991013855,9.324631299998146,9.343002080917358,768,82.2005596647146
