name,best_epoch,clip_style_all,content_lpips_all,clip_content_all,cmmd,dino_structure,gram_micro,gram_macro,warp_strength,warp_mode,texture_gate_strength,normal_leak,color_strength,run_dir
h03_scalar_wide,6,0.725552916208903,0.5442940554666666,0.7182905795733333,0.05612032487988472,0.0312579433619976,0.0867050203087274,2.9881829110036295,0.05,scalar_tangent,6.0,0.0,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h03_scalar_wide
h04_scalar_strong_color,8,0.7255388045708338,0.5317480169066667,0.73744915172,0.055632973909378054,0.028958374390999478,0.09187860605516471,2.829299106920759,0.025,scalar_tangent,6.0,0.0,0.9,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h04_scalar_strong_color
h06_scalar_t01_leak,6,0.7255317557255426,0.5449484413733333,0.7169212521200001,0.056411709487438205,0.031026824967314803,0.08480244459817186,2.98802959638834,0.03,scalar_tangent,6.0,0.05,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h06_scalar_t01_leak
h05_projected_t01,6,0.7251742344697317,0.54421181056,0.7172923598133333,0.05632243424654007,0.031019434511661528,0.08484306735079736,2.9823826182931663,0.03,projected_xy,6.0,0.05,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h05_projected_t01
h00_projected_t00,6,0.7248191352685293,0.5456604029333334,0.7157109588533334,0.05649177595973015,0.03113898810495933,0.08481867576142152,2.986330190017819,0.03,projected_xy,6.0,0.0,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h00_projected_t00
h02_scalar_leak,6,0.7244863089323045,0.5454297798800001,0.7155451319333334,0.05651446729898453,0.031100003893176714,0.08463322581063645,2.9985424678574004,0.03,scalar_tangent,6.0,0.03,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h02_scalar_leak
h01_scalar_t00,8,0.7244187827110291,0.5347638655333333,0.7299404998666666,0.05607669502496719,0.029971580079446235,0.09178411575810363,2.9034479099859793,0.03,scalar_tangent,6.0,0.0,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h01_scalar_t00
h07_scalar_gate8,6,0.7240716740290324,0.5455902283999999,0.71480338324,0.056590059101581575,0.031118216652423144,0.0847876748063136,2.9945595187147456,0.03,scalar_tangent,8.0,0.03,0.85,I:/Github/Latent_Style/SchrodingerBridge/exp/diffeomorphic_tangent_head_sweep/h07_scalar_gate8
