sample_index,source_style_id,target_style_id,endpoint_latent_high_vs_source_ratio,endpoint_img_grad_vs_source_ratio,nfe_1_latent_high_vs_source_ratio,nfe_1_img_grad_vs_source_ratio,nfe_1_img_std_vs_source_ratio,nfe_4_latent_high_vs_source_ratio,nfe_4_img_grad_vs_source_ratio,nfe_4_img_std_vs_source_ratio
0,4,3,0.9653340001446961,1.006378470532031,0.9653340001446961,1.006378470532031,0.8236107676710228,0.9650182420436657,0.9989300666524747,0.8334968966753625
1,0,1,0.9592640080420767,1.2263309817673467,0.9592640080420767,1.2263309817673467,0.8943906055016264,0.9583351512940875,1.2074758128978915,0.8974613038811943
