epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,3.27590274810791,0.0,0.0,0.0,0.0,0.0,0.18468749523162842,0.17691271007061005,0.030198959633708,0.2291228026151657,0.0,0.03587860241532326,0.09021631628274918,0.0,0.0,0.0,2.0,1.1540799140930176,0.7283183932304382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.3990371999971103,41.5946839000826,41.99672722816467
2,2.820573329925537,0.0,0.0,0.0,0.0,0.0,0.3514896631240845,0.3982924520969391,0.027750318869948387,0.15752145648002625,0.0,0.08841145783662796,0.0882762223482132,0.0,0.0,0.0,2.0,1.1401790380477905,0.7554342150688171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.3932800999900792,32.08704569998372,32.48196196556091
3,2.674426794052124,0.0,0.0,0.0,0.0,0.0,0.40147361159324646,0.5365827679634094,0.02570175565779209,0.14526033401489258,0.0,0.12656749784946442,0.08604095876216888,0.0,0.0,0.0,2.0,1.1501317024230957,0.7612122297286987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.3930891999916639,32.23758909996832,32.63217043876648
4,2.610508918762207,0.0,0.0,0.0,0.0,0.0,0.44415706396102905,0.6831530332565308,0.023926643654704094,0.1444225013256073,0.0,0.16807714104652405,0.08344978094100952,0.0,0.0,0.0,2.0,1.1679428815841675,0.7581891417503357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.38217739995161537,32.210125099984,32.59377145767212
5,2.598104953765869,0.0,0.0,0.0,0.0,0.0,0.47797316312789917,0.7729019522666931,0.02302084118127823,0.14637142419815063,0.0,0.19362036883831024,0.08126889169216156,0.0,0.0,0.0,2.0,1.1493537425994873,0.7513015866279602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.385755600000266,32.19437339999422,32.5820209980011
6,2.5279366970062256,0.0,0.0,0.0,0.0,0.0,0.49594181776046753,0.8238422274589539,0.022131428122520447,0.14047063887119293,0.0,0.2082955241203308,0.07960270345211029,0.0,0.0,0.0,2.0,1.1456025838851929,0.7474232912063599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.38910920004127547,31.571163299988257,31.961889266967773
7,2.5070035457611084,0.0,0.0,0.0,0.0,0.0,0.5035266876220703,0.8434149622917175,0.02175254188477993,0.1396736055612564,0.0,0.21422310173511505,0.07804267853498459,0.0,0.0,0.0,2.0,1.1520973443984985,0.7246382236480713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.3791691999649629,30.835883799896692,31.21642565727234
8,2.4919562339782715,0.0,0.0,0.0,0.0,0.0,0.5229300856590271,0.8972460627555847,0.021186048164963722,0.13977573812007904,0.0,0.23084235191345215,0.07707253843545914,0.0,0.0,0.0,2.0,1.1628968715667725,0.7622816562652588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.3789937999827089,30.808128399934503,31.188727855682373
9,2.461186170578003,0.0,0.0,0.0,0.0,0.0,0.5237573981285095,0.8968862891197205,0.020957384258508682,0.13684363663196564,0.0,0.23057907819747925,0.07650459557771683,0.0,0.0,0.0,2.0,1.160797357559204,0.7689929604530334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.3824000999593409,30.851118600010523,31.235376358032227
10,2.4773571491241455,0.0,0.0,0.0,0.0,0.0,0.5268375277519226,0.9101746082305908,0.020827213302254677,0.14037202298641205,0.0,0.23507080972194672,0.07582307606935501,0.0,0.0,0.0,2.0,1.153836727142334,0.7805784344673157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.3799066999927163,30.816274400043767,31.19771456718445
