epoch,loss_total,loss_style_swd,loss_style_swd_weighted,loss_mse,loss_mse_weighted,loss_layout,loss_mse_raw,learning_rate,epoch_time
141,2.447722,1.034355,0.880546,1.50e-04,0.00
142,2.416968,1.033679,0.866788,1.49e-04,0.00
143,2.452661,1.034998,0.881615,1.48e-04,0.00
144,2.428596,1.033744,0.866952,1.47e-04,0.00
145,2.438756,1.033708,0.869203,1.47e-04,0.00
146,2.451360,1.034209,0.872018,1.46e-04,0.00
147,2.451122,1.034400,0.869230,1.45e-04,0.00
148,2.441117,1.033164,0.861070,1.45e-04,0.00
149,2.459362,1.033647,0.866813,1.44e-04,0.00
150,2.455227,1.033933,0.861544,1.43e-04,0.00
151,2.460582,1.033867,0.860551,1.42e-04,0.00
152,2.460974,1.033508,0.857612,1.42e-04,0.00
153,2.476612,1.033828,0.861621,1.41e-04,0.00
154,2.482628,1.033438,0.861131,1.40e-04,0.00
155,2.478162,1.033896,0.855085,1.40e-04,0.00
156,2.479865,1.033221,0.852141,1.39e-04,0.00
157,2.490193,1.033322,0.853194,1.38e-04,0.00
158,2.505176,1.033426,0.856910,1.37e-04,0.00
159,2.516038,1.033573,0.858581,1.37e-04,0.00
160,2.512949,1.033057,0.852249,1.36e-04,0.00
161,2.499736,1.032743,0.841536,1.35e-04,0.00
162,2.503668,1.032285,0.839122,1.34e-04,0.00
