src_style,tgt_style,src_slug,depth_mse,edge_iou
Early_Renaissance,Impressionism,Early_Renaissance__carlo-crivelli_piet-1,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__carlo-crivelli_piet-1,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__carlo-crivelli_piet-1,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__carlo-crivelli_piet-1,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__domenico-ghirlandaio_st-jerome,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_st-jerome,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_st-jerome,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__domenico-ghirlandaio_st-jerome,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__domenico-ghirlandaio_st-jerome,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__domenico-ghirlandaio_st-stephen-st-jacobo-st-peter,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__domenico-ghirlandaio_the-nativity-1,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__domenico-ghirlandaio_the-nativity-1,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__domenico-ghirlandaio_the-nativity-1,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__domenico-ghirlandaio_the-nativity-1,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__domenico-ghirlandaio_the-nativity-1,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__domenico-veneziano_not-detected-269819,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__domenico-veneziano_not-detected-269819,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__domenico-veneziano_not-detected-269819,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__domenico-veneziano_not-detected-269819,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__domenico-veneziano_not-detected-269819,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__filippo-lippi_confirmation-of-the-carmelite-rule,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__fra-angelico_bosco-ai-frati-altarpiece,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__giovanni-bellini_virgin-and-child-1488,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__giovanni-bellini_virgin-and-child-1488,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__giovanni-bellini_virgin-and-child-1488,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__giovanni-bellini_virgin-and-child-1488,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__giovanni-bellini_virgin-and-child-1488,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1),0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1),0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1),0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1),0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__jacopo-bellini_view-of-a-fortification-of-jerusalem(1),0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__piero-della-francesca_portrait-of-a-boy,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__piero-della-francesca_portrait-of-a-boy,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__piero-della-francesca_portrait-of-a-boy,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__piero-della-francesca_portrait-of-a-boy,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__piero-della-francesca_portrait-of-a-boy,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__pietro-perugino_giovanni-colombini,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__pietro-perugino_giovanni-colombini,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__pietro-perugino_giovanni-colombini,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__pietro-perugino_giovanni-colombini,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__pietro-perugino_giovanni-colombini,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__pisanello_stork-1430,0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__pisanello_stork-1430,0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__pisanello_stork-1430,0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__pisanello_stork-1430,0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__pisanello_stork-1430,0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1),0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1),0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1),0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1),0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__sandro-botticelli_inferno-canto-xviii-1480(1),0.0,1.0
Early_Renaissance,Early_Renaissance,Early_Renaissance__sandro-botticelli_trinity(1),0.0,1.0
Early_Renaissance,Impressionism,Early_Renaissance__sandro-botticelli_trinity(1),0.0,1.0
Early_Renaissance,Minimalism,Early_Renaissance__sandro-botticelli_trinity(1),0.0,1.0
Early_Renaissance,Rococo,Early_Renaissance__sandro-botticelli_trinity(1),0.0,1.0
Early_Renaissance,Ukiyo_e,Early_Renaissance__sandro-botticelli_trinity(1),0.0,1.0
Impressionism,Early_Renaissance,Impressionism__alfred-sisley_riverbank-at-veneux-1881,0.0,1.0
Impressionism,Impressionism,Impressionism__alfred-sisley_riverbank-at-veneux-1881,0.0,1.0
Impressionism,Minimalism,Impressionism__alfred-sisley_riverbank-at-veneux-1881,0.0,1.0
Impressionism,Rococo,Impressionism__alfred-sisley_riverbank-at-veneux-1881,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__alfred-sisley_riverbank-at-veneux-1881,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__alfred-sisley_the-banks-of-the-oise-1878,0.0,1.0
Impressionism,Impressionism,Impressionism__alfred-sisley_the-banks-of-the-oise-1878,0.0,1.0
Impressionism,Minimalism,Impressionism__alfred-sisley_the-banks-of-the-oise-1878,0.0,1.0
Impressionism,Rococo,Impressionism__alfred-sisley_the-banks-of-the-oise-1878,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__alfred-sisley_the-banks-of-the-oise-1878,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__antoine-blanchard_place-de-la-madeleine-hiver,0.0,1.0
Impressionism,Impressionism,Impressionism__antoine-blanchard_place-de-la-madeleine-hiver,0.0,1.0
Impressionism,Minimalism,Impressionism__antoine-blanchard_place-de-la-madeleine-hiver,0.0,1.0
Impressionism,Rococo,Impressionism__antoine-blanchard_place-de-la-madeleine-hiver,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__antoine-blanchard_place-de-la-madeleine-hiver,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__armand-guillaumin_valley-in-pontgibaud-1890,0.0,1.0
Impressionism,Impressionism,Impressionism__armand-guillaumin_valley-in-pontgibaud-1890,0.0,1.0
Impressionism,Minimalism,Impressionism__armand-guillaumin_valley-in-pontgibaud-1890,0.0,1.0
Impressionism,Rococo,Impressionism__armand-guillaumin_valley-in-pontgibaud-1890,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__armand-guillaumin_valley-in-pontgibaud-1890,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__augustus-john_proven-al-landscape,0.0,1.0
Impressionism,Impressionism,Impressionism__augustus-john_proven-al-landscape,0.0,1.0
Impressionism,Minimalism,Impressionism__augustus-john_proven-al-landscape,0.0,1.0
Impressionism,Rococo,Impressionism__augustus-john_proven-al-landscape,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__augustus-john_proven-al-landscape,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__camille-pissarro_the-gardener-afternoon-sun-eragny-1899,0.0,1.0
Impressionism,Impressionism,Impressionism__camille-pissarro_the-gardener-afternoon-sun-eragny-1899,0.0,1.0
Impressionism,Minimalism,Impressionism__camille-pissarro_the-gardener-afternoon-sun-eragny-1899,0.0,1.0
Impressionism,Rococo,Impressionism__camille-pissarro_the-gardener-afternoon-sun-eragny-1899,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__camille-pissarro_the-gardener-afternoon-sun-eragny-1899,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__childe-hassam_evening-champs-elysees-aka-pres-du-louvre,0.0,1.0
Impressionism,Impressionism,Impressionism__childe-hassam_evening-champs-elysees-aka-pres-du-louvre,0.0,1.0
Impressionism,Minimalism,Impressionism__childe-hassam_evening-champs-elysees-aka-pres-du-louvre,0.0,1.0
Impressionism,Rococo,Impressionism__childe-hassam_evening-champs-elysees-aka-pres-du-louvre,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__childe-hassam_evening-champs-elysees-aka-pres-du-louvre,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__childe-hassam_september-moonrise,0.0,1.0
Impressionism,Impressionism,Impressionism__childe-hassam_september-moonrise,0.0,1.0
Impressionism,Minimalism,Impressionism__childe-hassam_september-moonrise,0.0,1.0
Impressionism,Rococo,Impressionism__childe-hassam_september-moonrise,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__childe-hassam_september-moonrise,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__claude-monet_bordighera-the-house-of-gardener,0.0,1.0
Impressionism,Impressionism,Impressionism__claude-monet_bordighera-the-house-of-gardener,0.0,1.0
Impressionism,Minimalism,Impressionism__claude-monet_bordighera-the-house-of-gardener,0.0,1.0
Impressionism,Rococo,Impressionism__claude-monet_bordighera-the-house-of-gardener,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__claude-monet_bordighera-the-house-of-gardener,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__claude-monet_palazzo-contarini-2,0.0,1.0
Impressionism,Impressionism,Impressionism__claude-monet_palazzo-contarini-2,0.0,1.0
Impressionism,Minimalism,Impressionism__claude-monet_palazzo-contarini-2,0.0,1.0
Impressionism,Rococo,Impressionism__claude-monet_palazzo-contarini-2,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__claude-monet_palazzo-contarini-2,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday,0.0,1.0
Impressionism,Impressionism,Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday,0.0,1.0
Impressionism,Minimalism,Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday,0.0,1.0
Impressionism,Rococo,Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__edgar-degas_ancer-with-red-stockings,0.0,1.0
Impressionism,Impressionism,Impressionism__edgar-degas_ancer-with-red-stockings,0.0,1.0
Impressionism,Minimalism,Impressionism__edgar-degas_ancer-with-red-stockings,0.0,1.0
Impressionism,Rococo,Impressionism__edgar-degas_ancer-with-red-stockings,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__edgar-degas_ancer-with-red-stockings,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__edgar-degas_study-of-gentile-bellini-1855,0.0,1.0
Impressionism,Impressionism,Impressionism__edgar-degas_study-of-gentile-bellini-1855,0.0,1.0
Impressionism,Minimalism,Impressionism__edgar-degas_study-of-gentile-bellini-1855,0.0,1.0
Impressionism,Rococo,Impressionism__edgar-degas_study-of-gentile-bellini-1855,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__edgar-degas_study-of-gentile-bellini-1855,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__edouard-manet_tarring-the-boat-1873,0.0,1.0
Impressionism,Impressionism,Impressionism__edouard-manet_tarring-the-boat-1873,0.0,1.0
Impressionism,Minimalism,Impressionism__edouard-manet_tarring-the-boat-1873,0.0,1.0
Impressionism,Rococo,Impressionism__edouard-manet_tarring-the-boat-1873,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__edouard-manet_tarring-the-boat-1873,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.0,1.0
Impressionism,Impressionism,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.0,1.0
Impressionism,Minimalism,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.0,1.0
Impressionism,Rococo,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__eugene-boudin_the-port-ships-at-dock,0.0,1.0
Impressionism,Impressionism,Impressionism__eugene-boudin_the-port-ships-at-dock,0.0,1.0
Impressionism,Minimalism,Impressionism__eugene-boudin_the-port-ships-at-dock,0.0,1.0
Impressionism,Rococo,Impressionism__eugene-boudin_the-port-ships-at-dock,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__eugene-boudin_the-port-ships-at-dock,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.0,1.0
Impressionism,Impressionism,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.0,1.0
Impressionism,Minimalism,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.0,1.0
Impressionism,Rococo,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.0,1.0
Impressionism,Impressionism,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.0,1.0
Impressionism,Minimalism,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.0,1.0
Impressionism,Rococo,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.0,
Impressionism,Impressionism,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.0,
Impressionism,Minimalism,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.0,
Impressionism,Rococo,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.0,
Impressionism,Ukiyo_e,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.0,
Impressionism,Early_Renaissance,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0,1.0
Impressionism,Impressionism,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0,1.0
Impressionism,Minimalism,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0,1.0
Impressionism,Rococo,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__konstantin-korovin_arctic-ocean-1913,0.0,1.0
Impressionism,Impressionism,Impressionism__konstantin-korovin_arctic-ocean-1913,0.0,1.0
Impressionism,Minimalism,Impressionism__konstantin-korovin_arctic-ocean-1913,0.0,1.0
Impressionism,Rococo,Impressionism__konstantin-korovin_arctic-ocean-1913,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__konstantin-korovin_arctic-ocean-1913,0.0,1.0
Impressionism,Early_Renaissance,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.0,1.0
Impressionism,Impressionism,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.0,1.0
Impressionism,Minimalism,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.0,1.0
Impressionism,Rococo,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.0,1.0
Impressionism,Ukiyo_e,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.0,1.0
