src_style,tgt_style,src_slug,depth_mse,edge_iou
Impressionism,Rococo,Impressionism__edouard-manet_tarring-the-boat-1873,0.003025365760549903,0.1267074894017899
Impressionism,Ukiyo_e,Impressionism__edouard-manet_tarring-the-boat-1873,0.0031718583777546883,0.10845410628019324
Impressionism,Early_Renaissance,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.004909362178295851,0.03868140243902439
Impressionism,Impressionism,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.0050018853507936,0.0544280442804428
Impressionism,Minimalism,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.027331195771694183,0.034849596478356566
Impressionism,Rococo,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.005070922896265984,0.058642533936651586
Impressionism,Ukiyo_e,Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9,0.005064735654741526,0.03683206106870229
Impressionism,Early_Renaissance,Impressionism__eugene-boudin_the-port-ships-at-dock,0.0037743726279586554,0.02677633881694085
Impressionism,Impressionism,Impressionism__eugene-boudin_the-port-ships-at-dock,0.00443917466327548,0.039503191305847854
Impressionism,Minimalism,Impressionism__eugene-boudin_the-port-ships-at-dock,0.021162359043955803,0.03539292141571686
Impressionism,Rococo,Impressionism__eugene-boudin_the-port-ships-at-dock,0.00451308349147439,0.04663123607063261
Impressionism,Ukiyo_e,Impressionism__eugene-boudin_the-port-ships-at-dock,0.003839832963421941,0.022442127584378864
Impressionism,Early_Renaissance,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.01036094594746828,0.05179542981501632
Impressionism,Impressionism,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.011669018305838108,0.07381408211018932
Impressionism,Minimalism,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.012618607841432095,0.037450031559015357
Impressionism,Rococo,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.014295024797320366,0.08009298393913779
Impressionism,Ukiyo_e,Impressionism__eugene-boudin_trouville-the-fish-market-1884,0.009052608162164688,0.05365321701199564
Impressionism,Early_Renaissance,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.016357311978936195,0.0
Impressionism,Impressionism,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.014197790063917637,0.0024762690879075525
Impressionism,Minimalism,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.030796028673648834,0.004122011541632316
Impressionism,Rococo,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.01739860512316227,0.002477291494632535
Impressionism,Ukiyo_e,Impressionism__henri-matisse_brittany-also-known-as-boat-1896,0.013127434998750687,0.0
Impressionism,Early_Renaissance,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.03234296664595604,
Impressionism,Impressionism,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.033035971224308014,
Impressionism,Minimalism,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.08267073333263397,
Impressionism,Rococo,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.03427416831254959,
Impressionism,Ukiyo_e,Impressionism__joaquã­n-sorolla_study-of-vineyard,0.024555914103984833,
Impressionism,Early_Renaissance,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0036881673149764538,0.04664289958407605
Impressionism,Impressionism,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.004357112105935812,0.0736231884057971
Impressionism,Minimalism,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.004381668288260698,0.025164426651415498
Impressionism,Rococo,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.003829367458820343,0.08745031232254401
Impressionism,Ukiyo_e,Impressionism__john-singer-sargent_lake-in-the-tyrol,0.0034129491541534662,0.03555422766656707
Impressionism,Early_Renaissance,Impressionism__konstantin-korovin_arctic-ocean-1913,0.006922998931258917,1.0
Impressionism,Impressionism,Impressionism__konstantin-korovin_arctic-ocean-1913,0.007220379076898098,1.0
Impressionism,Minimalism,Impressionism__konstantin-korovin_arctic-ocean-1913,0.009152316488325596,1.0
Impressionism,Rococo,Impressionism__konstantin-korovin_arctic-ocean-1913,0.004811860620975494,1.0
Impressionism,Ukiyo_e,Impressionism__konstantin-korovin_arctic-ocean-1913,0.008940290659666061,1.0
Impressionism,Early_Renaissance,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.03979821503162384,0.0
Impressionism,Impressionism,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.049851223826408386,0.0
Impressionism,Minimalism,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.07059994339942932,0.0
Impressionism,Rococo,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.030247582122683525,0.0
Impressionism,Ukiyo_e,Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883,0.03766169399023056,0.0
Impressionism,Early_Renaissance,Impressionism__nicolae-vermont_rotterdam-port-1928,0.005593420471996069,0.0
Impressionism,Impressionism,Impressionism__nicolae-vermont_rotterdam-port-1928,0.005446829833090305,0.0
Impressionism,Minimalism,Impressionism__nicolae-vermont_rotterdam-port-1928,0.007853463292121887,0.0
Impressionism,Rococo,Impressionism__nicolae-vermont_rotterdam-port-1928,0.0037230353336781263,0.0
Impressionism,Ukiyo_e,Impressionism__nicolae-vermont_rotterdam-port-1928,0.005810377653688192,0.0
Impressionism,Early_Renaissance,Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,0.018384728580713272,0.05900835313050808
Impressionism,Impressionism,Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,0.01819874532520771,0.06937509456801332
Impressionism,Minimalism,Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,0.1160673052072525,0.02033296943231441
Impressionism,Rococo,Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,0.018533365800976753,0.07859481988687109
Impressionism,Ukiyo_e,Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,0.018145080655813217,0.04841611263199062
Impressionism,Early_Renaissance,Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,0.027444668114185333,0.0
Impressionism,Impressionism,Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,0.02974526770412922,0.0
Impressionism,Minimalism,Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,0.01676718145608902,0.0
Impressionism,Rococo,Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,0.03109455108642578,0.0
Impressionism,Ukiyo_e,Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,0.028033427894115448,0.0
Impressionism,Early_Renaissance,Impressionism__rudolf-schweitzer-cumpana_str-du-n-atena,0.015391228720545769,0.010043668122270743
Impressionism,Impressionism,Impressionism__rudolf-schweitzer-cumpana_str-du-n-atena,0.010659868828952312,0.015197568389057751
Impressionism,Minimalism,Impressionism__rudolf-schweitzer-cumpana_str-du-n-atena,0.027799993753433228,0.015993907083015995
Impressionism,Rococo,Impressionism__rudolf-schweitzer-cumpana_str-du-n-atena,0.011037223972380161,0.015913978494623657
Impressionism,Ukiyo_e,Impressionism__rudolf-schweitzer-cumpana_str-du-n-atena,0.017583660781383514,0.01048951048951049
Impressionism,Early_Renaissance,Impressionism__stefan-dimitrescu_cabaret,0.034566182643175125,0.010648596321393998
Impressionism,Impressionism,Impressionism__stefan-dimitrescu_cabaret,0.04218759760260582,0.01014983083615273
Impressionism,Minimalism,Impressionism__stefan-dimitrescu_cabaret,0.04621419310569763,0.0
Impressionism,Rococo,Impressionism__stefan-dimitrescu_cabaret,0.03365154564380646,0.010648596321393998
Impressionism,Ukiyo_e,Impressionism__stefan-dimitrescu_cabaret,0.04243163764476776,0.011611030478955007
Impressionism,Early_Renaissance,Impressionism__william-merritt-chase_at-the-boat-landing,0.015656262636184692,0.004581151832460733
Impressionism,Impressionism,Impressionism__william-merritt-chase_at-the-boat-landing,0.013525353744626045,0.045112781954887216
Impressionism,Minimalism,Impressionism__william-merritt-chase_at-the-boat-landing,0.01898549683392048,0.031017369727047148
Impressionism,Rococo,Impressionism__william-merritt-chase_at-the-boat-landing,0.014338135719299316,0.053649407361197755
Impressionism,Ukiyo_e,Impressionism__william-merritt-chase_at-the-boat-landing,0.014861921779811382,0.011658031088082901
Impressionism,Early_Renaissance,Impressionism__william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice,0.008889834396541119,0.013520038628681796
Impressionism,Impressionism,Impressionism__william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice,0.01002411637455225,0.013500482160077145
Impressionism,Minimalism,Impressionism__william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice,0.006258810870349407,0.012887828162291169
Impressionism,Rococo,Impressionism__william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice,0.014274620451033115,0.025961538461538463
Impressionism,Ukiyo_e,Impressionism__william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice,0.008237755857408047,0.0182956186807896
Impressionism,Early_Renaissance,Impressionism__winston-churchill_distant-view-of-the-pyramids-1921-1(1),0.008206617087125778,0.16233090530697192
Impressionism,Impressionism,Impressionism__winston-churchill_distant-view-of-the-pyramids-1921-1(1),0.006721801590174437,0.1959262851600388
Impressionism,Minimalism,Impressionism__winston-churchill_distant-view-of-the-pyramids-1921-1(1),0.12013716250658035,0.009554140127388535
Impressionism,Rococo,Impressionism__winston-churchill_distant-view-of-the-pyramids-1921-1(1),0.007164566777646542,0.16211121583411875
Impressionism,Ukiyo_e,Impressionism__winston-churchill_distant-view-of-the-pyramids-1921-1(1),0.007581835146993399,0.16233090530697192
Minimalism,Early_Renaissance,Minimalism__agnes-martin_happy-valley-1967,0.015497608110308647,1.0
Minimalism,Impressionism,Minimalism__agnes-martin_happy-valley-1967,0.031751599162817,1.0
Minimalism,Minimalism,Minimalism__agnes-martin_happy-valley-1967,0.057205796241760254,1.0
Minimalism,Rococo,Minimalism__agnes-martin_happy-valley-1967,0.027677195146679878,1.0
Minimalism,Ukiyo_e,Minimalism__agnes-martin_happy-valley-1967,0.014607156626880169,1.0
Minimalism,Early_Renaissance,Minimalism__alvaro-lapa_criminals-and-their-properties-1974,0.07377023249864578,0.35708661417322834
Minimalism,Impressionism,Minimalism__alvaro-lapa_criminals-and-their-properties-1974,0.06273266673088074,0.35728385313857086
Minimalism,Minimalism,Minimalism__alvaro-lapa_criminals-and-their-properties-1974,0.14733079075813293,0.16083916083916083
Minimalism,Rococo,Minimalism__alvaro-lapa_criminals-and-their-properties-1974,0.04591989889740944,0.35086342229199374
Minimalism,Ukiyo_e,Minimalism__alvaro-lapa_criminals-and-their-properties-1974,0.06632012873888016,0.3808952837729816
Minimalism,Early_Renaissance,Minimalism__brice-marden_joined-2011,0.027910849079489708,0.16173120728929385
Minimalism,Impressionism,Minimalism__brice-marden_joined-2011,0.0320899672806263,0.1633097441480675
Minimalism,Minimalism,Minimalism__brice-marden_joined-2011,0.01786627061665058,0.10718057022175291
Minimalism,Rococo,Minimalism__brice-marden_joined-2011,0.026898955926299095,0.16167664670658682
Minimalism,Ukiyo_e,Minimalism__brice-marden_joined-2011,0.02303064987063408,0.1542824730572887
Minimalism,Early_Renaissance,Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972,0.011144733056426048,0.004878048780487805
Minimalism,Impressionism,Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972,0.014171815477311611,0.010198604401502952
Minimalism,Minimalism,Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972,0.0767543613910675,0.0
Minimalism,Rococo,Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972,0.014534120447933674,0.034148827726809376
Minimalism,Ukiyo_e,Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972,0.01272964384406805,0.0
Minimalism,Early_Renaissance,Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966,0.0039861490949988365,0.13620071684587814
Minimalism,Impressionism,Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966,0.0029628360643982887,0.2650900105894811
Minimalism,Minimalism,Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966,0.0333382710814476,0.053763440860215055
Minimalism,Rococo,Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966,0.0028712907806038857,0.3139494634821738
Minimalism,Ukiyo_e,Minimalism__dan-flavin_greens-crossing-greens-to-piet-mondrian-who-lacked-green-1966,0.004248785320669413,0.02504244482173175
Minimalism,Early_Renaissance,Minimalism__ellsworth-kelly_diagonal-1951,0.016683615744113922,0.6737967914438503
Minimalism,Impressionism,Minimalism__ellsworth-kelly_diagonal-1951,0.011481297202408314,0.6335728282168517
Minimalism,Minimalism,Minimalism__ellsworth-kelly_diagonal-1951,0.031281761825084686,0.7225274725274725
Minimalism,Rococo,Minimalism__ellsworth-kelly_diagonal-1951,0.016039378941059113,0.5905612244897959
Minimalism,Ukiyo_e,Minimalism__ellsworth-kelly_diagonal-1951,0.01595018431544304,0.6884693189480782
Minimalism,Early_Renaissance,Minimalism__eva-hesse_expanded-expansion-1969,0.0031721799168735743,0.09202958093672967
Minimalism,Impressionism,Minimalism__eva-hesse_expanded-expansion-1969,0.003513537347316742,0.16319194823867722
Minimalism,Minimalism,Minimalism__eva-hesse_expanded-expansion-1969,0.014351597987115383,0.02086677367576244
Minimalism,Rococo,Minimalism__eva-hesse_expanded-expansion-1969,0.0030088701751083136,0.14480286738351256
Minimalism,Ukiyo_e,Minimalism__eva-hesse_expanded-expansion-1969,0.0034302936401218176,0.07451626183614657
Minimalism,Early_Renaissance,Minimalism__fernando-lanhas_o39-68-1968,0.0072353980503976345,0.3536513545347468
Minimalism,Impressionism,Minimalism__fernando-lanhas_o39-68-1968,0.004083739593625069,0.36070381231671556
Minimalism,Minimalism,Minimalism__fernando-lanhas_o39-68-1968,0.036657851189374924,0.15031196823596144
Minimalism,Rococo,Minimalism__fernando-lanhas_o39-68-1968,0.0054669915698468685,0.35312862108922366
Minimalism,Ukiyo_e,Minimalism__fernando-lanhas_o39-68-1968,0.00483690295368433,0.3479031305375074
Minimalism,Early_Renaissance,Minimalism__frank-stella_gezira-from-black-series-ii-1967,0.2012997567653656,0.3974737973662994
Minimalism,Impressionism,Minimalism__frank-stella_gezira-from-black-series-ii-1967,0.191714346408844,0.35935085007727974
Minimalism,Minimalism,Minimalism__frank-stella_gezira-from-black-series-ii-1967,0.06295563280582428,0.0253551912568306
Minimalism,Rococo,Minimalism__frank-stella_gezira-from-black-series-ii-1967,0.17385493218898773,0.3567103935418769
Minimalism,Ukiyo_e,Minimalism__frank-stella_gezira-from-black-series-ii-1967,0.2187662273645401,0.3974952355023142
Minimalism,Early_Renaissance,Minimalism__imi-knoebel_weiss-und-schwarz-4-2009,0.0259401872754097,0.5549318364073778
Minimalism,Impressionism,Minimalism__imi-knoebel_weiss-und-schwarz-4-2009,0.02251766435801983,0.49961330239752516
Minimalism,Minimalism,Minimalism__imi-knoebel_weiss-und-schwarz-4-2009,0.03867955878376961,0.31203263086335825
Minimalism,Rococo,Minimalism__imi-knoebel_weiss-und-schwarz-4-2009,0.023127026855945587,0.47905559786747903
Minimalism,Ukiyo_e,Minimalism__imi-knoebel_weiss-und-schwarz-4-2009,0.023556100204586983,0.5417661097852029
Minimalism,Early_Renaissance,Minimalism__joan-hernandez-pijuan_nuvol-rosa-2-1990,0.020987937226891518,0.0
Minimalism,Impressionism,Minimalism__joan-hernandez-pijuan_nuvol-rosa-2-1990,0.01663711667060852,0.0
Minimalism,Minimalism,Minimalism__joan-hernandez-pijuan_nuvol-rosa-2-1990,0.00569973373785615,0.0
Minimalism,Rococo,Minimalism__joan-hernandez-pijuan_nuvol-rosa-2-1990,0.021780412644147873,0.0
Minimalism,Ukiyo_e,Minimalism__joan-hernandez-pijuan_nuvol-rosa-2-1990,0.02723323553800583,0.0
Minimalism,Early_Renaissance,Minimalism__joan-hernandez-pijuan_untitled-120-1999,0.03201555460691452,0.390740157480315
Minimalism,Impressionism,Minimalism__joan-hernandez-pijuan_untitled-120-1999,0.03773651272058487,0.379695996045477
Minimalism,Minimalism,Minimalism__joan-hernandez-pijuan_untitled-120-1999,0.04509825259447098,0.02932482887367766
Minimalism,Rococo,Minimalism__joan-hernandez-pijuan_untitled-120-1999,0.043160125613212585,0.36845011657872134
Minimalism,Ukiyo_e,Minimalism__joan-hernandez-pijuan_untitled-120-1999,0.03528974577784538,0.3794283541415806
Minimalism,Early_Renaissance,Minimalism__john-mclaughlin_number-13-1973,0.0720466896891594,0.3219761499148211
Minimalism,Impressionism,Minimalism__john-mclaughlin_number-13-1973,0.06984299421310425,0.2692307692307692
Minimalism,Minimalism,Minimalism__john-mclaughlin_number-13-1973,0.1176944300532341,0.3086003372681282
Minimalism,Rococo,Minimalism__john-mclaughlin_number-13-1973,0.07664166390895844,0.24497991967871485
Minimalism,Ukiyo_e,Minimalism__john-mclaughlin_number-13-1973,0.07520390301942825,0.3575174825174825
Minimalism,Early_Renaissance,Minimalism__john-mclaughlin_number-4,0.15447665750980377,1.0
Minimalism,Impressionism,Minimalism__john-mclaughlin_number-4,0.16064433753490448,1.0
Minimalism,Minimalism,Minimalism__john-mclaughlin_number-4,0.15452390909194946,1.0
Minimalism,Rococo,Minimalism__john-mclaughlin_number-4,0.15165606141090393,1.0
Minimalism,Ukiyo_e,Minimalism__john-mclaughlin_number-4,0.17293699085712433,1.0
Minimalism,Early_Renaissance,Minimalism__judy-chicago_morning-fan-1971,0.04075969383120537,1.0
Minimalism,Impressionism,Minimalism__judy-chicago_morning-fan-1971,0.039738912135362625,1.0
Minimalism,Minimalism,Minimalism__judy-chicago_morning-fan-1971,0.033542610704898834,1.0
Minimalism,Rococo,Minimalism__judy-chicago_morning-fan-1971,0.046610280871391296,1.0
Minimalism,Ukiyo_e,Minimalism__judy-chicago_morning-fan-1971,0.042882040143013,1.0
Minimalism,Early_Renaissance,Minimalism__mira-schendel_untitled-1984,0.026355667039752007,0.0
Minimalism,Impressionism,Minimalism__mira-schendel_untitled-1984,0.06146132946014404,0.0
Minimalism,Minimalism,Minimalism__mira-schendel_untitled-1984,0.04282320663332939,0.0
Minimalism,Rococo,Minimalism__mira-schendel_untitled-1984,0.07471216470003128,0.0
Minimalism,Ukiyo_e,Minimalism__mira-schendel_untitled-1984,0.03351122885942459,0.0
Minimalism,Early_Renaissance,Minimalism__pino-pinelli_pittura-r-1993,0.007577870506793261,0.4458710242194339
Minimalism,Impressionism,Minimalism__pino-pinelli_pittura-r-1993,0.006994600873440504,0.4424701427323041
Minimalism,Minimalism,Minimalism__pino-pinelli_pittura-r-1993,0.0034938636235892773,0.24688849377698754
Minimalism,Rococo,Minimalism__pino-pinelli_pittura-r-1993,0.005617985501885414,0.43614248479582973
Minimalism,Ukiyo_e,Minimalism__pino-pinelli_pittura-r-1993,0.007042498327791691,0.43755433207765865
Minimalism,Early_Renaissance,Minimalism__richard-tuttle_relative-to-our-society-1990,0.003876631148159504,0.26134481616429284
Minimalism,Impressionism,Minimalism__richard-tuttle_relative-to-our-society-1990,0.005764378234744072,0.25778210116731515
Minimalism,Minimalism,Minimalism__richard-tuttle_relative-to-our-society-1990,0.024720676243305206,0.21564945226917057
Minimalism,Rococo,Minimalism__richard-tuttle_relative-to-our-society-1990,0.007833530195057392,0.27217997465145755
Minimalism,Ukiyo_e,Minimalism__richard-tuttle_relative-to-our-society-1990,0.005111357197165489,0.21510840108401083
Minimalism,Early_Renaissance,Minimalism__robert-mangold_ellow-black-zone-painting-iv-1996,0.007009715773165226,0.5338345864661654
Minimalism,Impressionism,Minimalism__robert-mangold_ellow-black-zone-painting-iv-1996,0.0075434050522744656,0.4782608695652174
Minimalism,Minimalism,Minimalism__robert-mangold_ellow-black-zone-painting-iv-1996,0.007621084805577993,0.05112781954887218
Minimalism,Rococo,Minimalism__robert-mangold_ellow-black-zone-painting-iv-1996,0.007338730618357658,0.5055350553505535
Minimalism,Ukiyo_e,Minimalism__robert-mangold_ellow-black-zone-painting-iv-1996,0.007762123364955187,0.0
Minimalism,Early_Renaissance,Minimalism__robert-mangold_untitled-fcpa-1995,0.09912151098251343,0.5778421433743663
Minimalism,Impressionism,Minimalism__robert-mangold_untitled-fcpa-1995,0.09630376845598221,0.5679367361610352
Minimalism,Minimalism,Minimalism__robert-mangold_untitled-fcpa-1995,0.09790343046188354,0.2989874925550923
Minimalism,Rococo,Minimalism__robert-mangold_untitled-fcpa-1995,0.10073629766702652,0.5508896797153024
Minimalism,Ukiyo_e,Minimalism__robert-mangold_untitled-fcpa-1995,0.1020197868347168,0.5828488372093024
Minimalism,Early_Renaissance,Minimalism__robert-morris_box-with-the-sound-of-its-own-making-1961,0.006444768980145454,0.4558058925476603
Minimalism,Impressionism,Minimalism__robert-morris_box-with-the-sound-of-its-own-making-1961,0.007710525766015053,0.4475043029259897
Minimalism,Minimalism,Minimalism__robert-morris_box-with-the-sound-of-its-own-making-1961,0.009610969573259354,0.224977856510186
Minimalism,Rococo,Minimalism__robert-morris_box-with-the-sound-of-its-own-making-1961,0.008470062166452408,0.44952545297670404
Minimalism,Ukiyo_e,Minimalism__robert-morris_box-with-the-sound-of-its-own-making-1961,0.0072943586856126785,0.43148936170212765
Minimalism,Early_Renaissance,Minimalism__robert-ryman_conversion-2003,0.25851330161094666,0.0
Minimalism,Impressionism,Minimalism__robert-ryman_conversion-2003,0.2716081738471985,0.0
Minimalism,Minimalism,Minimalism__robert-ryman_conversion-2003,0.17176756262779236,0.0
Minimalism,Rococo,Minimalism__robert-ryman_conversion-2003,0.27461904287338257,0.0
Minimalism,Ukiyo_e,Minimalism__robert-ryman_conversion-2003,0.26217424869537354,0.0
Minimalism,Early_Renaissance,Minimalism__robert-ryman_surface-veil-1970,0.012672195211052895,1.0
Minimalism,Impressionism,Minimalism__robert-ryman_surface-veil-1970,0.012807807885110378,1.0
Minimalism,Minimalism,Minimalism__robert-ryman_surface-veil-1970,0.017452726140618324,1.0
Minimalism,Rococo,Minimalism__robert-ryman_surface-veil-1970,0.009786046110093594,1.0
Minimalism,Ukiyo_e,Minimalism__robert-ryman_surface-veil-1970,0.014243236742913723,1.0
Minimalism,Early_Renaissance,Minimalism__ronald-davis_zig-zag-times-two-1966,0.014924741350114346,0.0632111251580278
Minimalism,Impressionism,Minimalism__ronald-davis_zig-zag-times-two-1966,0.016806336119771004,0.06108312342569269
Minimalism,Minimalism,Minimalism__ronald-davis_zig-zag-times-two-1966,0.02197212725877762,0.058566978193146414
Minimalism,Rococo,Minimalism__ronald-davis_zig-zag-times-two-1966,0.015814105048775673,0.09931719428926133
Minimalism,Ukiyo_e,Minimalism__ronald-davis_zig-zag-times-two-1966,0.012608462013304234,0.06594800253646163
Minimalism,Early_Renaissance,Minimalism__ruth-vollmer_trimer-monomer-dimer-1965,0.0019783570896834135,0.0
Minimalism,Impressionism,Minimalism__ruth-vollmer_trimer-monomer-dimer-1965,0.0016357353888452053,0.0
Minimalism,Minimalism,Minimalism__ruth-vollmer_trimer-monomer-dimer-1965,0.003476412035524845,0.0
Minimalism,Rococo,Minimalism__ruth-vollmer_trimer-monomer-dimer-1965,0.0017601038562133908,0.0
Minimalism,Ukiyo_e,Minimalism__ruth-vollmer_trimer-monomer-dimer-1965,0.0021961608435958624,0.0
Minimalism,Early_Renaissance,Minimalism__sean-scully_untitled-1973,0.004994106944650412,0.0
Minimalism,Impressionism,Minimalism__sean-scully_untitled-1973,0.004829708021134138,0.0
Minimalism,Minimalism,Minimalism__sean-scully_untitled-1973,0.030196167528629303,0.025999440872239307
Minimalism,Rococo,Minimalism__sean-scully_untitled-1973,0.005026001483201981,0.03706896551724138
Minimalism,Ukiyo_e,Minimalism__sean-scully_untitled-1973,0.0042105382308363914,0.0
Minimalism,Early_Renaissance,Minimalism__tony-smith_die-1968,0.0018273579189553857,0.49413735343383586
Minimalism,Impressionism,Minimalism__tony-smith_die-1968,0.001822593272663653,0.5054852320675105
Minimalism,Minimalism,Minimalism__tony-smith_die-1968,0.0025353729724884033,0.3330849478390462
Minimalism,Rococo,Minimalism__tony-smith_die-1968,0.0017884460976347327,0.5139949109414759
Minimalism,Ukiyo_e,Minimalism__tony-smith_die-1968,0.0019646163564175367,0.49957947855340623
Minimalism,Early_Renaissance,Minimalism__william-scott_bowl-white-on-grey-1962,0.025385957211256027,1.0
Minimalism,Impressionism,Minimalism__william-scott_bowl-white-on-grey-1962,0.02037276327610016,1.0
Minimalism,Minimalism,Minimalism__william-scott_bowl-white-on-grey-1962,0.007952247746288776,1.0
Minimalism,Rococo,Minimalism__william-scott_bowl-white-on-grey-1962,0.03480374813079834,1.0
Minimalism,Ukiyo_e,Minimalism__william-scott_bowl-white-on-grey-1962,0.022601217031478882,1.0
Minimalism,Early_Renaissance,Minimalism__yves-gaucher_traces-2000,0.08551999926567078,1.0
Minimalism,Impressionism,Minimalism__yves-gaucher_traces-2000,0.07573160529136658,1.0
Minimalism,Minimalism,Minimalism__yves-gaucher_traces-2000,0.12299443781375885,1.0
Minimalism,Rococo,Minimalism__yves-gaucher_traces-2000,0.05938463658094406,1.0
Minimalism,Ukiyo_e,Minimalism__yves-gaucher_traces-2000,0.11100750416517258,1.0
Minimalism,Early_Renaissance,Minimalism__yves-klein_untitled-yellow-monochrome-1956,0.004217267502099276,0.0
Minimalism,Impressionism,Minimalism__yves-klein_untitled-yellow-monochrome-1956,0.005348750855773687,0.0
Minimalism,Minimalism,Minimalism__yves-klein_untitled-yellow-monochrome-1956,0.004018246661871672,0.0
Minimalism,Rococo,Minimalism__yves-klein_untitled-yellow-monochrome-1956,0.005237134173512459,0.0
Minimalism,Ukiyo_e,Minimalism__yves-klein_untitled-yellow-monochrome-1956,0.003685436677187681,0.0
Rococo,Early_Renaissance,Rococo__antoine-pesne_carl-heinrich-graun,0.003953694365918636,0.0
Rococo,Impressionism,Rococo__antoine-pesne_carl-heinrich-graun,0.003664660034701228,0.030678851174934726
Rococo,Minimalism,Rococo__antoine-pesne_carl-heinrich-graun,0.014699388295412064,0.010315925209542231
Rococo,Rococo,Rococo__antoine-pesne_carl-heinrich-graun,0.004068458452820778,0.05833861762840837
Rococo,Ukiyo_e,Rococo__antoine-pesne_carl-heinrich-graun,0.003716020844876766,0.0
Rococo,Early_Renaissance,Rococo__antoine-watteau_head-of-a-man,0.008867778815329075,0.0
Rococo,Impressionism,Rococo__antoine-watteau_head-of-a-man,0.00838903896510601,0.0
Rococo,Minimalism,Rococo__antoine-watteau_head-of-a-man,0.02160491794347763,0.0
Rococo,Rococo,Rococo__antoine-watteau_head-of-a-man,0.008757472038269043,0.0
Rococo,Ukiyo_e,Rococo__antoine-watteau_head-of-a-man,0.008833572268486023,0.0
Rococo,Early_Renaissance,Rococo__antoine-watteau_the-delicate-musician,0.04449208080768585,0.03275027912169706
Rococo,Impressionism,Rococo__antoine-watteau_the-delicate-musician,0.0457322783768177,0.07410046312789455
Rococo,Minimalism,Rococo__antoine-watteau_the-delicate-musician,0.03031131625175476,0.004143126177024482
Rococo,Rococo,Rococo__antoine-watteau_the-delicate-musician,0.04055991768836975,0.06408879341210168
Rococo,Ukiyo_e,Rococo__antoine-watteau_the-delicate-musician,0.04209541529417038,0.03644477500929714
Rococo,Early_Renaissance,Rococo__benjamin-west_self-portrait-1770,0.015633489936590195,0.012096774193548387
Rococo,Impressionism,Rococo__benjamin-west_self-portrait-1770,0.013304736465215683,0.011066398390342052
