epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,46.05630874633789,0.15649919211864471,0.13863018155097961,0.0,0.0,0.20205079019069672,4.1666666666666665e-05,0.6114603003952652,0.006048199720680714,51.092972600017674,8.218940499704331,0.2635670999297872,0.042011100449599326,59.58152839937247,61.653008699417114,10240,166.09083994463376,171.8653461079701
2,41.92863845825195,0.1446622908115387,0.11526155471801758,0.0,0.0,0.20400391519069672,8.333333333333333e-05,0.586718299658969,0.006538399728015065,46.25159900006838,4.05615610035602,0.23903940001036972,0.04775549960322678,50.553332900162786,52.64683651924133,10240,194.50361459529466,202.55835594901055
3,38.424781799316406,0.14564400911331177,0.04027250409126282,1.5075122064445168e-05,0.0,0.20283202826976776,0.000125,0.5637379002291709,0.006568300421349704,45.3749212998664,3.8031182999257,0.24041520059108734,0.04372269939631224,49.42502310080454,51.47416019439697,10240,198.93476574125123,207.18250306358104
4,37.267112731933594,0.14327995479106903,0.028938859701156616,1.793328374333214e-05,0.0,0.20126953721046448,0.00016666666666666666,0.5354979002149776,0.006295300088822842,43.97707529971376,3.801798999775201,0.24068930058274418,0.04500559961888939,48.02585890016053,50.02611255645752,10240,204.69309879802344,213.2184667699045
5,36.85986328125,0.14238105714321136,0.025290075689554214,9.109279744734522e-06,0.0,0.20097656548023224,0.00020833333333333335,0.5782371000386775,0.00635480007622391,43.962806599913165,3.843016700120643,0.24911540001630783,0.04802800028119236,48.06129350012634,50.08615708351135,10240,204.44770763559072,213.0612651940606
6,36.45144271850586,0.1411081850528717,0.023486191406846046,9.054194379132241e-06,0.0,0.19882813096046448,0.00025,0.5558377000270411,0.006069000461138785,44.060653100023046,3.70750719984062,0.23719949997030199,0.04517310007940978,48.01142880029511,50.02227425575256,10240,204.70880527433036,213.2825507566869
7,36.55004119873047,0.14117008447647095,0.025147730484604836,1.3078261872578878e-05,0.0,0.19921875,0.0002916666666666667,0.5563009999459609,0.0069123003631830215,43.89598749973811,3.8824402997270226,0.24670459993649274,0.045304300263524055,48.03204469976481,50.05064821243286,10240,204.59275485379882,213.19100746194425
8,36.24422836303711,0.14027342200279236,0.023515133187174797,1.1071682820329443e-05,0.0,0.19453124701976776,0.0003333333333333333,0.5770378994056955,0.006265000090934336,43.889753300347365,3.9831119001610205,0.23620099970139563,0.047239599749445915,48.115331200300716,50.12364220619202,10240,204.29481077763745,212.8219788693048
9,36.05388259887695,0.1394682675600052,0.02373378351330757,1.2816621165256947e-05,0.0,0.20742188394069672,0.000375,0.5564366998150945,0.00651240034494549,44.06960940081626,3.7294051001081243,0.23420759954024106,0.04564659914467484,48.03973450080957,50.0362868309021,10240,204.65147692925606,213.15688161905712
10,36.16788864135742,0.13979347050189972,0.024387219920754433,1.6113141100504436e-05,0.0,0.20058594644069672,0.0004166666666666667,0.5721915001049638,0.0057738994946703315,44.10219610016793,3.785976100130938,0.23579399986192584,0.04634240048471838,48.129740099655464,50.11434006690979,10240,204.33273163585793,212.75826503109047
11,36.04715347290039,0.13964414596557617,0.022716663777828217,2.7954660254181363e-05,0.0,0.20185546576976776,0.0004583333333333333,0.553843199973926,0.006075100158341229,44.05638889968395,3.8106962994206697,0.22727729962207377,0.04462940071243793,48.10043759888504,50.10603332519531,10240,204.36660658290265,212.8878761019289
12,36.043182373046875,0.13976143300533295,0.02205297350883484,1.8409213225822896e-05,0.0,0.201171875,0.0005,0.5575519003905356,0.0063885998679324985,44.00098579993937,3.7598566001979634,0.23490609973669052,0.04488329996820539,48.00213709974196,50.00456738471985,10240,204.7812937009648,213.32383553512759
13,35.92366027832031,0.13889527320861816,0.023993616923689842,1.6529123968211934e-05,0.0,0.205078125,0.0004955994086622143,0.5542743002297357,0.006077500409446657,44.06980219949037,3.7910495998803526,0.24132309993728995,0.044475399889051914,48.10825239971746,50.1319100856781,10240,204.26111796856125,212.85329416913387
14,35.94606018066406,0.13895480334758759,0.024145787581801414,7.260417078214232e-06,0.0,0.19853515923023224,0.0004908460161961514,0.570130699663423,0.0062330999644473195,43.83370800013654,3.918181900284253,0.24670020013581961,0.046465399325825274,48.00482320052106,50.02929997444153,10240,204.68005759087794,213.3118990403625
15,35.53305435180664,0.13761122524738312,0.02260247804224491,1.255845472769579e-05,0.0,0.20283202826976776,0.00048574715198846096,0.5633775000460446,0.006457999814301729,43.97557939984836,3.8576893999706954,0.24969179998151958,0.04682460019830614,48.08941859961487,50.12330961227417,10240,204.29616637869486,212.93665629972926
16,35.58250427246094,0.13776187598705292,0.022838188335299492,1.2719874575850554e-05,0.0,0.20332030951976776,0.0004803106781181785,0.5637522001052275,0.006639400031417608,43.87060259934515,3.913012699689716,0.24863950023427606,0.049297700403258204,48.03889419930056,50.07241773605347,10240,204.50380594717976,213.16061018217803
17,35.65089416503906,0.13805809617042542,0.022722609341144562,2.4591174224042334e-05,0.0,0.20556640625,0.00047454497723396826,0.6490442998474464,0.006391000235453248,43.95019889983814,3.9017700001131743,0.23788339993916452,0.047454500338062644,48.096243300125934,50.204840660095215,10240,203.96439596987219,212.90644128068914
18,35.975399017333984,0.1392897218465805,0.023053234443068504,3.0607185180997476e-05,0.0,0.19912110269069672,0.00046845893962868746,0.5357589999912307,0.006007000338286161,44.295193899655715,3.68909440014977,0.22626390063669533,0.042014999547973275,48.216559200780466,50.367855072021484,10240,203.30426986334288,212.3751708901337
