mode,snr,mean_intra,mean_inter,median_intra,median_inter,num_intra_pairs,num_inter_pairs,elapsed_ms
latent_swd_patch_3_25,1.297510250844775,0.21985465972019094,0.28526367468293756,0.21097058057785034,0.2765352427959442,140,640,106.58889999990606
pixel_tree_swd_patch_3_25,1.232836537420319,0.48312290736607144,0.595611572265625,0.454345703125,0.562744140625,140,640,110.67539999999099
latent_tree_swd_patch_3_25,1.1627632074478986,1.2594935825892857,1.4644927978515625,1.21875,1.43115234375,140,640,150.09200000008605
pixel_swd_patch_3_25,1.1315260460544416,0.10041375872013825,0.11362078337406274,0.10110490769147873,0.10790473222732544,140,640,131.61889999992127
latent_gram,1.1215959527879886,0.1665090776647308,0.18675590761122293,0.14826614409685135,0.17051944881677628,140,640,11.478299999907904
pixel_gram,1.0950848464995144,0.08743016151307269,0.09574344499997096,0.08698965236544609,0.0921473577618599,140,640,11.493499999915002
