epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,31.532334009806316,0.15747090180714926,0.07781652485330899,3.735793153444926,0.0,1.7796784504753305e-05,1.0,1.0,1.0,5.000000000000001e-07,0.04484509999747388,3.597609200005536,3.643113374710083,900,247.04144708963977
2,32.24675687154134,0.1610428070028623,0.07703986018896103,3.7273912827173867,0.0,0.00015071298003022093,1.0,1.0,1.0,2.9750000000000003e-06,0.019560200002160855,2.3354511999932583,2.355747938156128,900,382.04426943251013
3,32.20883401234945,0.1608506441116333,0.07840589185555775,3.740292032559713,0.0,0.0005183252942515537,1.0,1.0,1.0,5.450000000000001e-06,0.020190299997921102,2.3321136999875307,2.352342128753662,900,382.597407493971
4,31.83789126078288,0.1589927797516187,0.07811003550887108,3.7266624371210733,0.0,0.0012873347344187398,1.0,1.0,1.0,7.925000000000001e-06,0.020223300001816824,2.3362592999910703,2.356476306915283,900,381.9261824779958
5,31.813025156656902,0.1588625361522039,0.07580007736881574,3.7169332106908164,0.0,0.0025896593385065594,1.0,1.0,1.0,1.0400000000000002e-05,0.019549899981939234,2.334790399996564,2.3542275428771973,900,382.2909993228919
6,31.67456309000651,0.1581610937913259,0.07809912289182346,3.719765027364095,0.0,0.004365381435491145,1.0,1.0,1.0,1.2875000000000001e-05,0.019990199987660162,2.337009399983799,2.35640549659729,900,381.93765941372277
7,32.72617848714193,0.16340759893258414,0.07711894686023395,3.742021838823954,0.0,0.006468605172509949,1.0,1.0,1.0,1.535e-05,0.020354199994471855,2.333016000004136,2.3532395362854004,900,382.451504032035
8,30.879645983378094,0.15416097144285837,0.07517088825503986,3.7180751959482827,0.0,0.009519473494340977,1.0,1.0,1.0,1.7825000000000003e-05,0.01975700000184588,2.351827599995886,2.3718059062957764,900,379.4576940764922
9,31.73365879058838,0.1584146668513616,0.07765278220176697,3.73136313756307,0.0,0.01263375487178564,1.0,1.0,1.0,2.0300000000000006e-05,0.019224899995606393,2.338573000015458,2.358219861984253,900,381.6438045105439
10,31.335395495096844,0.1564058462778727,0.07749863589803378,3.749595125516256,0.0,0.015954109684874613,1.0,1.0,1.0,2.2775000000000005e-05,0.019553399964934215,2.341886700000032,2.361459493637085,900,381.1202362035155
11,31.475704193115234,0.15709000080823898,0.07836590707302094,3.758538762728373,0.0,0.01933538354933262,1.0,1.0,1.0,2.5250000000000007e-05,0.019787300028838217,2.3361742999841226,2.3566339015960693,900,381.9006420091216
12,30.80793793996175,0.15373249351978302,0.0772320752342542,3.7517995039621987,0.0,0.02314906846731901,1.0,1.0,1.0,2.772500000000001e-05,0.021386300009908155,2.3353637999971397,2.35686993598938,900,381.8623956532387
13,30.695791562398274,0.153149443368117,0.078012615442276,3.7552263736724854,0.0,0.02757000116010507,1.0,1.0,1.0,3.0200000000000012e-05,0.01949330000206828,2.342666399985319,2.3625383377075195,900,380.946199109434
14,30.875224431355793,0.1540257732073466,0.07763636236389478,3.7336612939834595,0.0,0.03195687880118688,1.0,1.0,1.0,3.2675000000000015e-05,0.019304999994346872,2.3389138000202365,2.358227014541626,900,381.6426469760101
15,30.309473037719727,0.15116691341002783,0.07830039163430531,3.7754164139429727,0.0,0.037552653501431145,1.0,1.0,1.0,3.5150000000000014e-05,0.01942659998894669,2.335035700001754,2.354297161102295,900,382.27969470880856
16,30.419002532958984,0.1516950031121572,0.07931966582934062,3.778439005215963,0.0,0.04142421608169874,1.0,1.0,1.0,3.762500000000002e-05,0.019249099990702234,2.3349335999810137,2.3529722690582275,900,382.4949455780128
17,30.15449396769206,0.15034658461809158,0.0768242987493674,3.766384760538737,0.0,0.046744863813122116,1.0,1.0,1.0,4.010000000000002e-05,0.01980450001428835,2.33190440000908,2.3511745929718018,900,382.78739600636453
18,29.048369725545246,0.14478667577107748,0.07567681247989337,3.783136328061422,0.0,0.052446609983841576,1.0,1.0,1.0,4.257500000000002e-05,0.01993429999856744,2.3350457000051392,2.3549423217773438,900,382.1749652538172
19,28.616044680277508,0.14259141931931177,0.07823515807588895,3.8160678148269653,0.0,0.05881821115811666,1.0,1.0,1.0,4.5050000000000024e-05,0.019976900002802722,2.336034000007203,2.356088876724243,900,381.9889855985836
20,28.60606861114502,0.14251052339871725,0.07753856107592583,3.8473516702651978,0.0,0.06471522276600201,1.0,1.0,1.0,4.7525000000000024e-05,0.019971999994595535,2.3337672999914503,2.3539392948150635,900,382.3378121867447
21,28.069406509399414,0.13978739827871323,0.07729735349615414,3.864071249961853,0.0,0.07251236339410146,1.0,1.0,1.0,5e-05,0.020170000003417954,2.3342658000037773,2.3547255992889404,900,382.2101395898419
22,26.857789357503254,0.1337175170580546,0.07729289556543033,3.8683202266693115,0.0,0.07482992857694626,1.0,1.0,1.0,4.98657864365227e-05,0.02051630000642035,2.3339023000153247,2.3541696071624756,900,382.3004074395416
23,26.419623057047527,0.13147787377238274,0.07646854345997174,3.8882411321004233,0.0,0.08440162613987923,1.0,1.0,1.0,4.946461621797824e-05,0.020034600020153448,2.3385965000197757,2.3590152263641357,900,381.5151296785554
24,26.790053685506184,0.13332130014896393,0.07567785928646724,3.8855552673339844,0.0,0.08618136743704478,1.0,1.0,1.0,4.880088464923127e-05,0.02055179998569656,2.333288799985894,2.3532216548919678,900,382.45441016108504
25,26.066074053446453,0.12964984277884165,0.07611010347803433,3.919754942258199,0.0,0.09614752978086472,1.0,1.0,1.0,4.7881863712243726e-05,0.0216909000009764,2.34260470001027,2.364408254623413,900,380.6449238367026
26,26.54903284708659,0.1320591482023398,0.07863570998112361,3.9193735917409263,0.0,0.09722360596060753,1.0,1.0,1.0,4.671762239271876e-05,0.020085500000277534,2.3347315000137314,2.354881763458252,900,382.1847932943812
27,25.04114818572998,0.12447817996144295,0.07441913584868114,3.911242206891378,0.0,0.1056558017929395,1.0,1.0,1.0,4.532091636218622e-05,0.02038710002670996,2.347275300009642,2.367661952972412,900,380.12183237143347
