epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,oom_skipped_batches
1,108.4729232788086,0.03219987452030182,3.5991737842559814,0.4143444299697876,0.11201608180999756,0.20183633267879486,0.042690783739089966,0.03617618978023529,1.239639163017273,0.9999999403953552,0.9999999403953552,0.795983612537384,0.0002,1.7192234000012832,0.024030899997342203,82.00992779999979,6.166210400000637,0.6169720000007146,70.50712899999735,88.81714109999848,161.04828524589539,31040,192.73722755015245,349.48208888025704,0.0
