epoch,loss,style_swd,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
38,44.867286682128906,0.021102996040135623,2.045312498807907,1.0,1.0,0.9075049448013306,0.0001844016993299856,0.08673757001088234,10.162253272013913,10.250847339630127,5000,487.76455587918366
39,44.482164764404295,0.020918987635523082,2.026833052635193,1.0,1.0,0.9000620102882385,0.00018357265455608328,0.08494609002445941,10.168929577004747,10.88683533668518,5000,459.2702879551771
40,43.81945442199707,0.020603602193295954,1.9959890234470368,1.0,1.0,0.8897130352258682,0.00018272422315537715,0.08567218400276033,10.160273057994345,10.247761726379395,5000,487.9114223674026
41,43.985193977355955,0.020670897737145425,2.02715189576149,1.0,1.0,0.8957748448848725,0.00018185661446561995,0.08594538100078353,10.181218645040644,10.268994808197021,5000,486.9025735614209
42,44.03973518371582,0.02070111159235239,2.0190444457530976,1.0,1.0,0.9073698538541793,0.00018097004255627355,0.08654712200223003,10.178703790017607,10.916906118392944,5000,458.0052210558022
43,44.17791873931885,0.020783922169357538,1.9982927310466767,1.0,1.0,0.8933334195613861,0.0001800647261756905,0.08591268097006832,10.14630004902574,10.23401689529419,5000,488.5667134572645
44,44.4582377243042,0.020932958852499725,1.9726705253124237,1.0,1.0,0.8919687587022781,0.00017914088869714126,0.08828642300431966,10.153533692002384,10.243726253509521,5000,488.10363301996574
45,44.39250141143799,0.020904836542904377,1.9614637076854706,1.0,1.0,0.8965829980373382,0.0001781987580636999,0.08655360497505171,10.116274463987793,10.878294467926025,5000,459.6308745587085
46,44.28224773406983,0.020847978238016367,1.9729394590854645,1.0,1.0,0.8988887357711792,0.00017723856673200288,0.0865351639513392,10.158990368014202,10.24723744392395,5000,487.9363855245421
47,44.642660789489746,0.02102568291127682,1.9796807861328125,1.0,1.0,0.8922696888446808,0.0001762605516148936,0.086974959984218,10.135836394998478,10.224558115005493,5000,489.018688510561
48,43.92899616241455,0.020685450695455073,1.9411436688899995,1.0,1.0,0.8972044253349304,0.00017526495402296784,0.08598356297443388,10.174831690004794,10.26246690750122,5000,487.2122897025191
49,44.045071563720704,0.02074349520727992,1.9407128822803497,1.0,1.0,0.9032373201847076,0.00017425201960503402,0.08656640699337004,10.184026295974036,10.907488584518433,5000,458.40066310926613
50,43.71582679748535,0.020567295718938113,1.9605472457408906,1.0,1.0,0.900329704284668,0.00017322199828750286,0.08649048000006587,10.151522506024776,10.239696502685547,5000,488.29572230863084
51,43.39653747558594,0.020427145306020977,1.9306627655029296,1.0,1.0,0.9046313261985779,0.00017217514421272192,0.08537689399599913,10.150316220973764,10.237517595291138,5000,488.3996489832464
52,43.27990383148193,0.020368447843939066,1.9267929255962373,1.0,1.0,0.8967614853382111,0.00017111171567626976,0.08813718300370965,10.182006037004612,10.912622928619385,5000,458.1849874870163
53,43.05157070159912,0.020254461988806725,1.9267066264152526,1.0,1.0,0.8992602217197418,0.00017003197506322535,0.08570191699254792,10.160964332997537,10.248419284820557,5000,487.88011702504684
54,43.66927642822266,0.020563069228082896,1.9279831922054291,1.0,1.0,0.901634567975998,0.00016893618878342838,0.086398797982838,10.202430869005184,10.290576457977295,5000,485.8814295212763
55,43.6245149230957,0.020549925733357666,1.91068115234375,1.0,1.0,0.9069023168087006,0.00016782462720574685,0.08664600899282959,10.184590346972982,10.866026401519775,5000,460.1498114619596
56,43.5578475189209,0.02052842853590846,1.8869613540172576,1.0,1.0,0.8999760770797729,0.00016669756459136738,0.08734194800490513,10.173421323001094,10.262582778930664,5000,487.20678874962385
57,43.508475914001465,0.020491610337048768,1.907446529865265,1.0,1.0,0.8977901238203049,0.00016555527902612546,0.08700711097480962,10.13719759198284,10.226019859313965,5000,488.9487864084234
58,42.91988761901855,0.020209209322929383,1.8848840224742889,1.0,1.0,0.9012344717979431,0.00016439805235189193,0.08631450303073507,10.176395353988482,10.905029535293579,5000,458.50403099026477
59,43.64222583770752,0.020565008595585823,1.8962869811058045,1.0,1.0,0.8999243891239166,0.0001632261700970327,0.08638493002581527,10.148171502980404,10.2364182472229,5000,488.45210104193234
60,43.214027099609375,0.020361024029552935,1.8767041563987732,1.0,1.0,0.8992922121286392,0.0001620399214059589,0.08817783398262691,10.239619471001788,10.329680442810059,5000,484.0420792959025
61,42.37000213623047,0.019941213987767697,1.8760486233234406,1.0,1.0,0.8963316363096238,0.00016083959896778487,0.0879830789854168,10.184261721002258,10.899883508682251,5000,458.72049880324624
62,43.01100902557373,0.020261604031547906,1.8675350308418275,1.0,1.0,0.8927147454023361,0.00015962549894411139,0.0845403989769693,10.148598352003319,10.23486042022705,5000,488.5264473288322
63,43.317522315979005,0.02041645048186183,1.8691400074958802,1.0,1.0,0.8984553337097168,0.00015839792089595236,0.08426746500845184,10.117674595989229,10.203815460205078,5000,490.01278193436764
64,42.72017902374267,0.020112611651420594,1.8868926441669465,1.0,1.0,0.9030144149065018,0.00015715716770982246,0.08721739100656123,10.34239442100079,11.109405517578125,5000,450.06908714319854
65,43.716206855773926,0.020598743073642255,1.9035613000392915,1.0,1.0,0.917503342628479,0.0001559035455230046,0.085388053990755,10.163541228008398,10.250745296478271,5000,487.76941143175134
66,42.82578514099121,0.020171163752675057,1.8749358928203583,1.0,1.0,0.9017686927318573,0.00015463736364801508,0.08647570900575374,10.134549690024869,10.22286605834961,5000,489.09962934672404
67,43.05221260070801,0.02029233902692795,1.8590186893939973,1.0,1.0,0.9048497587442398,0.0001533589344962852,0.08870659101012279,10.256745826016413,10.347369194030762,5000,483.2146129360517
68,41.948149604797365,0.019756479281932117,1.824058494567871,1.0,1.0,0.8926072758436203,0.00015206857350107865,0.08728338002038072,10.156991686006222,10.895548820495605,5000,458.9029962946433
69,42.246024169921874,0.019909723550081252,1.816275761127472,1.0,1.0,0.8968221998214722,0.00015076659903966286,0.08837068700086093,10.159548517003714,10.249796628952026,5000,487.81455681537915
70,43.218392829895016,0.020382169466465712,1.837297170162201,1.0,1.0,0.902435594201088,0.0001494533323547544,0.08551390299544437,10.163503819021571,10.250730752944946,5000,487.7701034693105
71,43.03027397155762,0.020301920818164943,1.8123513746261597,1.0,1.0,0.9047834849357606,0.00014812909747525686,0.08616583099137642,10.139423367025302,10.87810468673706,5000,459.638893353928
72,42.33333011627197,0.019943961529061197,1.8317780089378357,1.0,1.0,0.8893012070655822,0.00014679422113631185,0.0860441299591912,10.181926018012746,10.269766569137573,5000,486.8659834027645
73,42.57554904937744,0.020064880680292843,1.8320630884170532,1.0,1.0,0.9032321047782897,0.00014544903269868184,0.08549821698034066,10.164956830987649,10.252201795578003,5000,487.7001155163185
74,43.18173370361328,0.02035681579262018,1.8538171792030333,1.0,1.0,0.8883966428041458,0.0001440938640674853,0.08581207097813603,10.186315262992139,10.924845218658447,5000,457.6723880225364
75,42.15091194152832,0.019848627466708423,1.8383088839054107,1.0,1.0,0.8986400908231735,0.0001427290496103041,0.08712180697330041,10.20915926399175,10.298115968704224,5000,485.5257034582737
76,42.655561752319336,0.020114444345235825,1.8134288918972015,1.0,1.0,0.9006727123260498,0.00014135492607468347,0.0874189159803791,10.149470028987707,10.238768815994263,5000,488.3399644876601
77,42.51487407684326,0.020045527908951043,1.814001181125641,1.0,1.0,0.8999681180715561,0.00013997183250504436,0.08864759600328398,10.14432746498278,10.882200479507446,5000,459.46589657263064
78,42.324446487426755,0.019958516163751484,1.7939113318920135,1.0,1.0,0.8919483685493469,0.00013858011015902938,0.08625526299147168,10.12595204999161,10.21404767036438,5000,489.5218978179713
79,42.26063381195068,0.01993221839889884,1.7798509347438811,1.0,1.0,0.9017730683088303,0.00013718010242330265,0.08516393798709032,10.12761740302085,10.214496612548828,5000,489.50038260890346
80,42.422434883117674,0.02000754477456212,1.7906405162811279,1.0,1.0,0.9037363147735595,0.00013577215472882417,0.0857455219811527,10.197034871009237,10.958906173706055,5000,456.2499140650196
81,42.50039100646973,0.020043781604617835,1.8066198682785035,1.0,1.0,0.903487303853035,0.00013435661446561999,0.08719971899336088,10.278667000035057,10.367676734924316,5000,482.26812311355303
82,42.52572463989258,0.020048314789310098,1.8113099038600922,1.0,1.0,0.9132548481225967,0.00013293383089706888,0.08508651201191242,10.097235974015348,10.184128046035767,5000,490.96004855774373
83,42.25675445556641,0.019913890101015568,1.8134512495994568,1.0,1.0,0.9036346966028214,0.0001315041550737268,0.08529938199353637,10.160832912002661,10.876202821731567,5000,459.7192680160009
84,41.89176731109619,0.019739544410258533,1.8043228781223297,1.0,1.0,0.8981142687797546,0.00013006793974671042,0.08698130699485773,10.271552292004344,10.360310077667236,5000,482.61103794354943
85,41.99795803070069,0.019804696971550583,1.7756646049022675,1.0,1.0,0.909166339635849,0.0001286255392806612,0.08517253900936339,10.081109737006045,10.168042182922363,5000,491.7367483386036
86,42.11748538970947,0.019859550157561898,1.785938880443573,1.0,1.0,0.8913958829641342,0.00012717730956631103,0.08759464900867897,10.128345266013639,10.217828512191772,5000,489.34076296485784
87,42.87754165649414,0.020244718696922064,1.7799408745765686,1.0,1.0,0.8995659989118576,0.00012572360793267157,0.08757584301565657,10.207657045993983,10.946603775024414,5000,456.76267294956955
88,42.66361743927002,0.020140247866511345,1.768030812740326,1.0,1.0,0.894293065071106,0.00012426479305886873,0.08619843198903254,10.080856058990321,10.168932676315308,5000,491.6936869535594
89,41.81506790161133,0.019709905460476875,1.7759202456474303,1.0,1.0,0.9048219549655915,0.0001228012248856439,0.08634853199328063,10.186188319985376,10.274378061294556,5000,486.6474613033665
90,42.215518646240234,0.01989640751853585,1.8147035479545592,1.0,1.0,0.8980506199598313,0.00012133326452654394,0.08674857300502481,10.238271602011082,10.964473485946655,5000,456.01824897552825
91,41.54629093170166,0.019584077782928942,1.7681326115131377,1.0,1.0,0.9039095920324326,0.00011986127417882198,0.08386657699884381,10.09751613296612,10.183105707168579,5000,491.0093387796378
92,41.60506065368652,0.019629712421447038,1.7307371139526366,1.0,1.0,0.8965630525350571,0.0001183856170340704,0.08887068799958797,10.18464723397119,10.275367975234985,5000,486.6005783978414
93,42.00812484741211,0.0198018086142838,1.788908599615097,1.0,1.0,0.9056568676233292,0.00011690665718860896,0.0879575590188324,10.216922313007672,10.93722653388977,5000,457.15428719585776
94,41.75119869232178,0.019698257371783257,1.741523187160492,1.0,1.0,0.8992312633991242,0.00011542475955364934,0.0848429660036345,10.087156290013809,10.173763513565063,5000,491.4602146327965
95,41.6374383354187,0.01961663910187781,1.7891400706768037,1.0,1.0,0.8965916889905929,0.0001139402897652589,0.08685274900926743,10.182182640975952,10.27085018157959,5000,486.81461725216525
96,41.71439430236816,0.019681703839451073,1.7433330476284028,1.0,1.0,0.8917264074087143,0.00011245361409414532,0.08561625299262232,10.240296917021624,10.968934535980225,5000,455.83278700397324
97,41.16959339141846,0.01939894923940301,1.756560801267624,1.0,1.0,0.9078218442201614,0.00011096509935528482,0.08496824800749891,10.09720670102979,10.18395471572876,5000,490.968404668736
98,41.517484245300295,0.019567840797826648,1.7689729917049408,1.0,1.0,0.885605149269104,0.00010947511281741607,0.08642798300206778,10.184214014003373,10.272395610809326,5000,486.7413784900042
99,41.76503841400147,0.01969448121264577,1.7586003291606902,1.0,1.0,0.9019808858633042,0.0001079840221124222,0.08754990797751816,10.26733022798362,11.011849641799927,5000,454.05632683363916
100,42.11918670654297,0.019867442511022092,1.7642183709144592,1.0,1.0,0.9001629364490509,0.00010649219514462298,0.08623134102163021,10.080909737989714,10.168990850448608,5000,491.6908741027556
101,41.531879844665525,0.019581279065459967,1.7497496318817138,1.0,1.0,0.9018991273641587,0.000105,0.08559219799280982,10.184152160007216,10.271600484848022,5000,486.7790572049278
102,41.408743438720705,0.019524913858622314,1.7431968343257904,1.0,1.0,0.8929653751850128,0.00010350780485537706,0.08432758803246543,10.217007482995541,10.962555646896362,5000,456.0980268698169
103,41.9159013748169,0.01978636913001537,1.7312091732025146,1.0,1.0,0.9007833868265152,0.00010201597788757782,0.08375924901702092,10.03220270501697,10.117747783660889,5000,494.1811267597005
104,42.10090476989746,0.019849049830809234,1.791720815896988,1.0,1.0,0.9052978020906448,0.00010052488718258395,0.08449360000304296,10.104325104974123,10.19055724143982,5000,490.65030317160085
105,41.59409847259521,0.019610790256410836,1.7577439379692077,1.0,1.0,0.8996484100818634,9.903490064471522e-05,0.08640007401118055,10.275232795011107,11.026780366897583,5000,453.4415154408997
106,41.415608940124514,0.019526169672608375,1.7477974390983582,1.0,1.0,0.8920429760217666,9.754638590585473e-05,0.08539847398424172,10.037296240014257,10.124416828155518,5000,493.85560520337725
107,41.61678745269776,0.0196120051573962,1.7785027635097503,1.0,1.0,0.8969110536575318,9.605971023474113e-05,0.08462213100210647,10.091135327002121,10.177451372146606,5000,491.2821311712552
108,41.6126615524292,0.019622164703905584,1.7555032348632813,1.0,1.0,0.9042473465204239,9.45752404463507e-05,0.08639318401037599,10.263719539987505,11.009841918945312,5000,454.13912722908333
109,41.67596778869629,0.019657784905284643,1.7520713496208191,1.0,1.0,0.8977858817577362,9.30933428113911e-05,0.08478760899743065,10.140582921012538,10.227081298828125,5000,488.89803981248565
110,41.5894181060791,0.01962108924984932,1.7406159126758576,1.0,1.0,0.9015812754631043,9.161438296592967e-05,0.08466850099648582,10.055951034995815,10.142359972000122,5000,492.98191089681626
111,42.20565868377685,0.019936307948082686,1.7256697690486908,1.0,1.0,0.8969706600904465,9.013872582117807e-05,0.0860097159857105,10.153900446995976,11.013996601104736,5000,453.9678175947944
112,41.34232288360596,0.019499543346464632,1.7352833008766175,1.0,1.0,0.8983566522598266,8.866673547345608e-05,0.08628991802106611,10.180277023002418,10.26831865310669,5000,486.9346354465972
113,41.5277836227417,0.01959745481610298,1.7230656945705414,1.0,1.0,0.9085067296028138,8.719877511435616e-05,0.08497074999831966,10.176976438979182,10.26379656791687,5000,487.1491720353529
114,41.83522583007812,0.01973060142248869,1.7602963757514953,1.0,1.0,0.8952760529518128,8.573520694113132e-05,0.08654462900085491,10.14230900199982,10.891133069992065,5000,459.08905601165725
115,41.388028125762936,0.019517011595889925,1.7485720193386078,1.0,1.0,0.8999262177944183,8.427639206732849e-05,0.0853661059809383,10.206846659992152,10.294029712677002,5000,485.71843481688677
116,41.81107048034668,0.0197404036577791,1.7174519205093384,1.0,1.0,0.8920834946632386,8.282269043368898e-05,0.08707272200990701,10.16155412599619,10.250452041625977,5000,487.7833660111321
117,40.914920825958255,0.019298514006659388,1.7118357717990875,1.0,1.0,0.9006066572666168,8.137446071933879e-05,0.08721145897288807,10.168376640991482,10.257475852966309,5000,487.44935612537415
118,41.4086413192749,0.019535665987059473,1.7249876213073732,1.0,1.0,0.9017802035808563,7.993206025328957e-05,0.08722577098887996,10.180016398011503,10.944673538208008,5000,456.8432290414995
119,40.5987617111206,0.019131417591124772,1.7274116122722625,1.0,1.0,0.9015616035461426,7.849584492627322e-05,0.0856176369888999,10.133020472003409,10.220339059829712,5000,489.2205601722286
120,41.19091812133789,0.01942507266998291,1.726999819278717,1.0,1.0,0.9099516481161117,7.706616910293113e-05,0.08594464701309334,10.197568518007756,10.28529405593872,5000,486.13097231896876
121,40.97645900726318,0.01932140301913023,1.7285305857658386,1.0,1.0,0.9121285456418992,7.564338553438002e-05,0.0856628560104582,10.15629626201553,10.92772364616394,5000,457.55183438914986
122,41.150802001953124,0.01941413479857147,1.7105008661746979,1.0,1.0,0.9113323074579239,7.42278452711758e-05,0.08622061802816461,10.10831290099668,10.196377038955688,5000,490.37025414981116
123,40.76464584350586,0.01922984477132559,1.6954855346679687,1.0,1.0,0.9041876471042634,7.281989757669732e-05,0.08697039097751258,10.232265110993467,10.321110963821411,5000,484.4439728946331
124,40.80059642791748,0.019233713764697312,1.7325556576251984,1.0,1.0,0.906298142671585,7.141988984097058e-05,0.0870809830048529,10.125904219989025,10.895592451095581,5000,458.901158651289
125,41.45427368164062,0.019570452477782965,1.7045902371406556,1.0,1.0,0.8983935344219208,7.002816749495561e-05,0.0846687150078651,10.136403010001231,10.222759246826172,5000,489.1047396574789
126,40.9843189239502,0.019333867952227593,1.7084284138679504,1.0,1.0,0.9008315473794937,6.864507392531649e-05,0.08579085397650488,10.151119187987206,10.238791227340698,5000,488.3388955767038
127,40.54336368560791,0.019121651258319616,1.68756915807724,1.0,1.0,0.9046514123678208,6.727095038969583e-05,0.08532895099779125,10.170128847970773,10.939451456069946,5000,457.06130879402207
128,41.700142517089844,0.019689161535352467,1.706799292564392,1.0,1.0,0.8952311807870865,6.590613593251466e-05,0.08653361599863274,10.17063511199376,10.25894045829773,5000,487.379766002624
129,41.113239250183106,0.019409555895254015,1.6847896873950958,1.0,1.0,0.8932777273654938,6.45509673013181e-05,0.08750181000868906,10.194407983999554,10.283816814422607,5000,486.2008036731767
130,40.852700538635254,0.019273123554885387,1.694648551940918,1.0,1.0,0.8965803462266922,6.320577886368806e-05,0.08684741101023974,10.133113089996186,10.904239892959595,5000,458.5372340559279
131,40.56011978149414,0.019127802914008497,1.695515513420105,1.0,1.0,0.8965420061349869,6.187090252474307e-05,0.08593948098859983,10.127831565001543,10.215558290481567,5000,489.44951003400297
132,41.16809005737305,0.019430171381682158,1.6959211444854736,1.0,1.0,0.9138191437721253,6.054666764524555e-05,0.08946428199851653,10.220101153001451,10.311492919921875,5000,484.8958379576604
133,40.618878517150875,0.01915805130265653,1.6945122003555297,1.0,1.0,0.8937002754211426,5.923340096033704e-05,0.0857823789701797,10.148708895994787,10.920434951782227,5000,457.8572210792753
134,40.61677253723145,0.019159068772569298,1.6887006545066834,1.0,1.0,0.8931955575942994,5.793142649892128e-05,0.08689650201267796,10.170335544004047,10.259084463119507,5000,487.37292474533706
135,41.14166553497314,0.019401606814935805,1.7232463359832764,1.0,1.0,0.904858580827713,5.6641065503714725e-05,0.0856126809885609,10.174702469004842,10.262068748474121,5000,487.23119310065584
136,40.04908323287964,0.018882467756047846,1.676238204240799,1.0,1.0,0.8944476801156998,5.536263635198486e-05,0.08621299899823498,10.133616202991107,10.221649169921875,5000,489.1578567099477
137,40.155645236968994,0.0189222745411098,1.7033379304409026,1.0,1.0,0.8941046237945557,5.4096454476995295e-05,0.08713370799159748,10.117992887997389,10.897581338882446,5000,458.81740585500904
138,40.20424354553223,0.018968829102814198,1.6593823516368866,1.0,1.0,0.8962786597013473,5.284283229017747e-05,0.08590509999339702,10.124666387990146,10.212283849716187,5000,489.6064458822261
139,40.63813037872315,0.01918064313009381,1.6723285591602326,1.0,1.0,0.9029139500856399,5.1602079104047584e-05,0.08473735700681573,10.161770878992684,10.248345136642456,5000,487.8836469043909
140,40.79484268188477,0.019244382474571466,1.695229277610779,1.0,1.0,0.8948729330301285,5.0374501055888535e-05,0.085960829994292,10.189407259986183,10.948126316070557,5000,456.6991515854718
141,40.962137107849124,0.01934323098510504,1.6743830060958862,1.0,1.0,0.908471845984459,4.916040103221506e-05,0.08561988598739845,10.199550898982125,10.286966323852539,5000,486.0519459859052
142,41.5024157333374,0.019577565789222717,1.7363568067550659,1.0,1.0,0.9067165428400039,4.7960078594041026e-05,0.08495631298501394,10.14835900199978,10.234936952590942,5000,488.52279434259395
143,39.922185249328614,0.018827241836115716,1.663558613061905,1.0,1.0,0.8946676707267761,4.677382990296722e-05,0.08760697502293624,10.19977571101117,10.976470947265625,5000,455.51981361054504
144,40.666686897277835,0.019210837362334133,1.635795921087265,1.0,1.0,0.900566418170929,4.5601947648108e-05,0.08667549200254143,10.15303711697561,10.24136996269226,5000,488.21593382664946
145,40.39392280578613,0.01905717106536031,1.675359605550766,1.0,1.0,0.905473684668541,4.444472097387447e-05,0.09013021499413298,10.143674824968912,10.235761642456055,5000,488.4834343211863
146,40.515332317352296,0.019120285473763942,1.66803414106369,1.0,1.0,0.8945509034395218,4.3302435408632556e-05,0.08718325203153654,10.2170421899973,10.98071002960205,5000,455.3439610481367
147,41.07433631896973,0.019404348274692892,1.6547984409332275,1.0,1.0,0.8896592879295349,4.2175372794253084e-05,0.08580400598657434,10.173180841011344,10.260883331298828,5000,487.2874818436414
148,40.41744426727295,0.019070072434842586,1.6704046297073365,1.0,1.0,0.9013066780567169,4.106381121657152e-05,0.08659687300678343,10.143403649009997,10.231880903244019,5000,488.6687059086809
149,40.963766746520996,0.01934015393257141,1.6784748661518096,1.0,1.0,0.8910878366231918,3.996802493677457e-05,0.09425815499344026,10.307896992009773,11.117413997650146,5000,449.7448778157254
150,40.67203872680664,0.019197942232713105,1.6676285421848298,1.0,1.0,0.9141430813074112,3.888828432373014e-05,0.08640474898493267,10.126380628011248,10.214638948440552,5000,489.4935616655682
151,40.67509643554688,0.019196470780298115,1.6748971951007843,1.0,1.0,0.902469607591629,3.782485578727799e-05,0.08450518397512496,10.101466072985204,10.187755346298218,5000,490.78524464339245
152,40.96354339599609,0.019360134741291404,1.6356657576560973,1.0,1.0,0.9086863631010056,3.677800171249707e-05,0.08744509202369954,10.230863988963392,11.035306930541992,5000,453.0911583584226
