timestamp,study_name,trial,status,elapsed_sec,score,style_swd,clip_content_sim,clip_style_sim,w_style,w_structure,w_moment,w_identity,batch_size,num_epochs,trial_dir,train_log,trial_config,error
2026-02-20 18:55:09,fp32-clip,70,completed,82.793,-98.65450520,1.63772754,0.54166333,0.60155900,55910.84422485,1.00000000,4.04526679,0.17761631,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0070,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0070\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0070\config.trial.json,
2026-02-20 18:56:35,fp32-clip,71,completed,85.601,85.59331000,1.76592990,0.81831988,0.58559331,1017.11792107,1.00000000,1.30869568,0.12774007,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0071,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0071\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0071\config.trial.json,
2026-02-20 18:58:01,fp32-clip,72,completed,86.316,91.13633184,2.01471555,0.71087223,0.61496761,1223.98011732,1.00000000,20.14943708,1.73179347,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0072,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0072\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0072\config.trial.json,
2026-02-20 18:59:28,fp32-clip,73,completed,86.568,55.59151000,1.89939986,0.89455452,0.55559151,1050.73203462,1.00000000,8.85717592,4.77989678,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0073,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0073\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0073\config.trial.json,
2026-02-20 19:00:55,fp32-clip,74,completed,86.346,101.11863054,2.19176592,0.71531663,0.62263245,1554.77837144,1.00000000,9.13407155,1.12831507,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0074,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0074\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0074\config.trial.json,
2026-02-20 19:02:22,fp32-clip,75,completed,86.901,37.30437271,1.42237909,0.60290593,0.65384259,2613.30332416,1.00000000,31.46814247,0.31162791,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0075,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0075\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0075\config.trial.json,
2026-02-20 19:03:50,fp32-clip,76,completed,88.198,70.31180113,1.71070588,0.66731736,0.62312585,2030.32007266,1.00000000,19.58061973,0.82312339,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0076,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0076\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0076\config.trial.json,
2026-02-20 19:05:17,fp32-clip,77,completed,86.469,72.71590000,2.19247047,0.85462810,0.57271590,1678.84240731,1.00000000,3.21146771,0.55439124,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0077,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0077\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0077\config.trial.json,
2026-02-20 19:06:44,fp32-clip,78,completed,86.358,91.75598390,2.17809335,0.76946294,0.59455352,4405.22045690,1.00000000,2.11717794,0.25714098,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0078,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0078\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0078\config.trial.json,
2026-02-20 19:08:10,fp32-clip,79,completed,86.412,75.30543186,1.68112929,0.67963809,0.61876640,3290.12298954,1.00000000,1.62243258,0.07637066,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0079,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0079\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0079\config.trial.json,
2026-02-20 19:09:41,fp32-clip,80,completed,90.857,59.36981645,2.18744373,0.65479863,0.62262013,82423.18102845,1.00000000,0.31547220,0.42973171,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0080,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0080\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0080\config.trial.json,
2026-02-20 19:11:07,fp32-clip,81,completed,85.234,57.98287000,1.81924335,0.88904094,0.55798287,1225.70288529,1.00000000,0.83218445,0.18886844,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0081,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0081\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0081\config.trial.json,
2026-02-20 19:12:29,fp32-clip,82,completed,82.777,71.82477000,1.60541692,0.83529765,0.57182477,1386.89392036,1.00000000,0.64335327,0.13474123,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0082,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0082\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0082\config.trial.json,
2026-02-20 19:13:52,fp32-clip,83,completed,82.718,87.65089000,2.12062343,0.80406883,0.58765089,1436.78726681,1.00000000,1.04584082,0.11490313,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0083,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0083\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0083\config.trial.json,
2026-02-20 19:15:39,fp32-clip,84,completed,106.528,70.31695000,1.77154631,0.87002124,0.57031695,2381.19191858,1.00000000,0.76806647,0.17147338,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0084,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0084\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0084\config.trial.json,
2026-02-20 19:17:02,fp32-clip,85,completed,82.747,61.30028000,1.95557952,0.89033100,0.56130028,1227.26223307,1.00000000,0.42453740,0.23500047,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0085,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0085\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0085\config.trial.json,
2026-02-20 19:18:26,fp32-clip,86,completed,83.560,102.27684414,1.72388481,0.77561964,0.60406005,1818.02628922,1.00000000,1.29222020,0.11301386,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0086,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0086\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0086\config.trial.json,
2026-02-20 19:19:49,fp32-clip,87,completed,83.077,102.45900536,1.59555514,0.72524606,0.61922346,1968.53086512,1.00000000,1.25765830,0.09041919,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0087,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0087\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0087\config.trial.json,
2026-02-20 19:21:12,fp32-clip,88,completed,82.695,7.35708679,1.31217935,0.60731189,0.61874321,3012.74342426,1.00000000,2.52148080,0.04867477,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0088,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0088\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0088\config.trial.json,
2026-02-20 19:22:35,fp32-clip,89,completed,82.785,17.45844663,1.47672998,0.62526887,0.60905135,5844.09447289,1.00000000,1.21220961,0.09327769,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0089,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0089\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0089\config.trial.json,
2026-02-20 19:23:58,fp32-clip,90,completed,82.789,1.64918556,1.18469127,0.59251574,0.63079834,3869.19404589,1.00000000,1.73385229,0.06991394,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0090,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0090\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0090\config.trial.json,
2026-02-20 19:25:21,fp32-clip,91,completed,82.778,112.15976505,1.49301300,0.76734889,0.61535805,1992.72002667,1.00000000,1.24674762,0.10767110,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0091,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0091\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0091\config.trial.json,
2026-02-20 19:26:43,fp32-clip,92,completed,82.855,102.11372157,1.83813927,0.73145559,0.61620873,2048.15901735,1.00000000,1.30782415,0.14478657,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0092,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0092\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0092\config.trial.json,
2026-02-20 19:28:07,fp32-clip,93,completed,83.122,105.30240198,1.60543739,0.72675860,0.62139531,2082.19950461,1.00000000,1.30059844,0.08607350,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0093,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0093\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0093\config.trial.json,
2026-02-20 19:29:30,fp32-clip,94,completed,82.784,84.78102351,1.84279904,0.79448135,0.58487239,2148.71931104,1.00000000,1.07682901,0.10903006,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0094,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0094\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0094\config.trial.json,
2026-02-20 19:30:52,fp32-clip,95,completed,82.772,95.17062531,1.68732502,0.71453805,0.61708186,1781.96949829,1.00000000,1.32773451,0.08697791,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0095,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0095\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0095\config.trial.json,
2026-02-20 19:32:16,fp32-clip,96,completed,83.059,99.65508774,1.67499667,0.73635986,0.61180529,2800.51969457,1.00000000,2.15545471,0.14877534,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0096,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0096\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0096\config.trial.json,
2026-02-20 19:33:40,fp32-clip,97,completed,84.648,52.18552955,1.34041834,0.64008176,0.62890706,2769.53142622,1.00000000,2.75222845,0.05756330,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0097,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0097\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0097\config.trial.json,
2026-02-20 19:35:04,fp32-clip,98,completed,83.220,93.38402000,1.60772847,0.83713479,0.59338402,1586.68892304,1.00000000,2.09219156,0.14532961,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0098,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0098\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0098\config.trial.json,
2026-02-20 19:36:27,fp32-clip,99,completed,83.195,108.74811598,1.41539265,0.71776399,0.62903640,2159.90802014,1.00000000,3.67398443,0.03563599,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0099,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0099\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0099\config.trial.json,
2026-02-20 19:37:50,fp32-clip,100,completed,82.856,93.87128605,1.86062861,0.74865936,0.60177887,2397.71016333,1.00000000,0.95439339,0.10072775,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0100,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0100\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0100\config.trial.json,
2026-02-20 19:39:13,fp32-clip,101,completed,82.649,26.16390254,1.20898970,0.61576043,0.62799656,1850.66695296,1.00000000,1.96131834,0.07247925,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0101,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0101\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0101\config.trial.json,
2026-02-20 19:40:36,fp32-clip,102,completed,82.801,95.05050000,1.72502574,0.80474100,0.59505050,3666.94082380,1.00000000,1.26396885,0.11660202,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0102,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0102\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0102\config.trial.json,
2026-02-20 19:42:44,fp32-clip,103,completed,128.005,73.60384711,2.06896638,0.68355785,0.61428017,3145.73362538,1.00000000,1.69692906,0.15781877,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0103,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0103\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0103\config.trial.json,
2026-02-20 19:44:07,fp32-clip,104,completed,82.836,-9.14748723,1.73840931,0.58608364,0.62813314,24606.18322602,1.00000000,2.23415496,0.19967507,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0104,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0104\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0104\config.trial.json,
2026-02-20 19:45:30,fp32-clip,105,completed,82.728,99.19901647,1.54492733,0.71004217,0.62347625,2598.83525082,1.00000000,1.48222857,0.08610706,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0105,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0105\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0105\config.trial.json,
2026-02-20 19:46:53,fp32-clip,106,completed,82.711,70.54586000,1.97482305,0.81286147,0.57054586,1552.44751973,1.00000000,0.69512647,0.13976729,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0106,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0106\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0106\config.trial.json,
2026-02-20 19:48:17,fp32-clip,107,completed,84.156,44.10419036,1.73093721,0.62538238,0.63557813,40002.67195180,1.00000000,1.11243143,0.25109470,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0107,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0107\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0107\config.trial.json,
2026-02-20 19:49:40,fp32-clip,108,completed,82.880,72.80217281,1.48665778,0.66789121,0.62516037,4416.94491757,1.00000000,0.85437412,0.06481482,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0108,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0108\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0108\config.trial.json,
2026-02-20 19:51:03,fp32-clip,109,completed,82.674,101.46174594,1.59633152,0.74230591,0.61144757,1911.16362657,1.00000000,3.05702432,0.16918870,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0109,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0109\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0109\config.trial.json,
2026-02-20 19:52:26,fp32-clip,110,completed,83.019,-45.69569049,1.82382105,0.55893785,0.62863719,190778.94782302,1.00000000,3.01070736,0.12767963,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0110,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0110\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0110\config.trial.json,
2026-02-20 19:53:49,fp32-clip,111,completed,82.825,78.16063257,1.49702284,0.67036589,0.62857564,1144.59763831,1.00000000,5.76875333,0.34625452,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0111,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0111\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0111\config.trial.json,
2026-02-20 19:55:12,fp32-clip,112,completed,82.866,84.67776431,2.06430648,0.72226098,0.60280783,2032.76129828,1.00000000,1.81395752,0.16888449,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0112,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0112\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0112\config.trial.json,
2026-02-20 19:56:35,fp32-clip,113,completed,82.812,73.44912967,1.52561769,0.68409593,0.61375039,2425.92102846,1.00000000,4.17638981,0.21759034,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0113,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0113\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0113\config.trial.json,
2026-02-20 19:57:58,fp32-clip,114,completed,82.810,97.51530990,1.46399121,0.71469027,0.61934856,1836.51093689,1.00000000,0.57017924,0.11203859,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0114,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0114\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0114\config.trial.json,
2026-02-20 19:59:21,fp32-clip,115,completed,82.756,72.70290974,1.73586179,0.69705482,0.60449604,3403.55596728,1.00000000,2.50967173,0.29766214,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0115,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0115\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0115\config.trial.json,
2026-02-20 20:00:44,fp32-clip,116,completed,82.822,80.54309182,2.38282356,0.71694745,0.60123627,1377.07735001,1.00000000,1.36438984,0.19003871,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0116,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0116\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0116\config.trial.json,
2026-02-20 20:02:24,fp32-clip,117,completed,100.428,106.47344649,1.79368879,0.73026007,0.62106442,2800.86988659,1.00000000,3.28448003,0.10136975,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0117,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0117\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0117\config.trial.json,
2026-02-20 20:03:49,fp32-clip,118,completed,84.986,84.89453227,1.49047120,0.67136337,0.63453668,2780.82388110,1.00000000,4.70321464,0.07651901,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0118,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0118\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0118\config.trial.json,
2026-02-20 20:05:12,fp32-clip,119,completed,82.771,93.42033989,1.88221441,0.71131913,0.61701323,1664.06939821,1.00000000,3.62176821,0.10365830,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0119,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0119\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0119\config.trial.json,
2026-02-20 20:06:36,fp32-clip,120,completed,83.598,93.70217533,1.73820141,0.73571479,0.60609994,2185.86448709,1.00000000,3.13587597,0.09555782,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0120,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0120\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0120\config.trial.json,
2026-02-20 20:07:59,fp32-clip,121,completed,82.791,43.60032130,1.38428782,0.64561709,0.61510257,2181.14423237,1.00000000,2.36595039,0.09099658,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0121,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0121\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0121\config.trial.json,
2026-02-20 20:09:22,fp32-clip,122,completed,82.852,-39.05934576,1.91185589,0.57019980,0.61936505,951474.54984706,1.00000000,3.21382538,0.12977905,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0122,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0122\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0122\config.trial.json,
2026-02-20 20:10:45,fp32-clip,123,completed,83.118,109.75345659,1.53367692,0.76174675,0.61414339,1941.05592492,1.00000000,2.77963503,0.14592774,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0123,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0123\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0123\config.trial.json,
2026-02-20 20:12:08,fp32-clip,124,completed,82.796,104.97908956,1.54091934,0.76411495,0.60884230,1444.40649676,1.00000000,2.84476261,0.14529492,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0124,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0124\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0124\config.trial.json,
2026-02-20 20:13:31,fp32-clip,125,completed,82.766,103.87678347,1.53682010,0.75190469,0.61081626,1470.21193742,1.00000000,2.80866285,0.14876494,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0125,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0125\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0125\config.trial.json,
2026-02-20 20:14:54,fp32-clip,126,completed,82.815,91.61517139,2.03447618,0.76549706,0.59518653,1457.34118424,1.00000000,3.94228093,0.14571358,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0126,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0126\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0126\config.trial.json,
2026-02-20 20:16:17,fp32-clip,127,completed,82.850,92.28166619,1.60583616,0.69947028,0.62260034,1219.23466587,1.00000000,2.82490079,0.16084201,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0127,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0127\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0127\config.trial.json,
2026-02-20 20:17:41,fp32-clip,128,completed,82.791,114.57872147,1.65451103,0.76269603,0.61875348,1011.31955743,1.00000000,3.60697028,0.21083504,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0128,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0128\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0128\config.trial.json,
2026-02-20 20:19:04,fp32-clip,129,completed,82.832,53.73968943,1.80055858,0.67655757,0.59945379,1041.74449360,1.00000000,5.28079343,0.21130200,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0129,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0129\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0129\config.trial.json,
2026-02-20 20:20:26,fp32-clip,130,completed,82.762,110.32549044,1.74958343,0.73928858,0.62138312,1433.37899471,1.00000000,3.71506428,0.12453362,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0130,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0130\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0130\config.trial.json,
2026-02-20 20:21:50,fp32-clip,131,completed,82.924,73.85947776,1.44185065,0.65356339,0.63819052,1002.09102224,1.00000000,5.94266195,0.08239180,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0131,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0131\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0131\config.trial.json,
2026-02-20 20:23:12,fp32-clip,132,completed,82.677,103.07772256,1.81444083,0.72343881,0.62066257,1366.99513139,1.00000000,4.46354773,0.12133932,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0132,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0132\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0132\config.trial.json,
2026-02-20 20:24:35,fp32-clip,133,completed,82.748,110.24112612,1.62773423,0.72210671,0.62844322,1701.77154066,1.00000000,4.26800176,0.11857563,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0133,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0133\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0133\config.trial.json,
2026-02-20 20:25:58,fp32-clip,134,completed,82.747,78.19781553,1.93388540,0.69086442,0.61392954,1731.71078899,1.00000000,4.82077559,0.12655159,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0134,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0134\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0134\config.trial.json,
2026-02-20 20:27:21,fp32-clip,135,completed,82.787,80.26664156,1.67625244,0.70889585,0.60516654,1170.74792370,1.00000000,4.12963738,0.17897662,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0135,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0135\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0135\config.trial.json,
2026-02-20 20:28:44,fp32-clip,136,completed,82.738,60.84475487,1.70269747,0.65844129,0.62096136,1994.74364256,1.00000000,6.63156332,0.11154794,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0136,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0136\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0136\config.trial.json,
2026-02-20 20:30:07,fp32-clip,137,completed,82.840,107.21816426,1.53944098,0.73878705,0.61845924,2527.13887686,1.00000000,3.63822105,0.05779700,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0137,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0137\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0137\config.trial.json,
2026-02-20 20:31:30,fp32-clip,138,completed,82.729,116.20367628,1.45100578,0.73235506,0.62993119,2799.31719493,1.00000000,3.72210331,0.04761928,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0138,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0138\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0138\config.trial.json,
