epoch,loss_total,loss_style_swd,loss_style_swd_weighted,loss_mse,loss_mse_weighted,loss_layout,loss_mse_raw,learning_rate,epoch_time
1,12.404147,22.788685,0.246122,1.09e-05,0.00
2,4.728931,22.790687,0.228708,2.08e-05,0.00
3,4.066464,22.789161,0.196669,3.07e-05,0.00
4,3.932873,22.842324,0.179770,4.06e-05,0.00
5,3.910907,22.896953,0.165329,5.05e-05,0.00
6,3.921131,22.908913,0.154797,6.04e-05,0.00
7,3.943101,22.961722,0.146859,7.03e-05,0.00
8,3.962536,22.894041,0.143945,8.02e-05,0.00
9,3.975763,22.936821,0.138045,9.01e-05,0.00
10,3.988068,22.946367,0.136252,1.00e-04,0.00
11,3.984679,22.975978,0.131892,1.00e-04,0.00
12,4.002629,23.021845,0.129787,1.00e-04,0.00
13,4.001512,22.999921,0.128238,1.00e-04,0.00
14,4.010472,23.079145,0.126478,1.00e-04,0.00
15,3.999533,23.044562,0.124416,1.00e-04,0.00
16,4.000433,23.047397,0.121800,1.00e-04,0.00
17,4.006132,23.012461,0.119669,1.00e-04,0.00
18,4.018611,23.123117,0.119070,9.99e-05,0.00
19,4.013036,23.113734,0.117618,9.99e-05,0.00
20,4.003115,23.040559,0.116437,9.99e-05,0.00
21,4.002742,23.062468,0.115177,9.99e-05,0.00
22,4.000002,23.088845,0.112446,9.99e-05,0.00
23,4.004848,23.099369,0.111793,9.98e-05,0.00
24,3.994907,23.081267,0.109727,9.98e-05,0.00
25,4.004227,23.094465,0.107759,9.98e-05,0.00
26,4.004266,23.073918,0.106702,9.97e-05,0.00
27,3.995797,23.096870,0.103003,9.97e-05,0.00
28,3.987439,23.103678,0.100229,9.97e-05,0.00
29,4.010105,23.122269,0.099191,9.96e-05,0.00
30,3.994082,23.080698,0.096676,9.96e-05,0.00
31,3.999417,23.092404,0.095110,9.96e-05,0.00
32,4.000391,23.117203,0.093544,9.95e-05,0.00
33,4.008324,23.095947,0.092928,9.95e-05,0.00
34,3.998665,23.061749,0.090174,9.94e-05,0.00
35,4.001282,23.182579,0.087374,9.94e-05,0.00
36,4.003757,23.074926,0.087820,9.93e-05,0.00
37,3.996032,23.083313,0.084718,9.93e-05,0.00
38,3.998047,23.108355,0.083005,9.92e-05,0.00
39,4.002640,23.033342,0.082412,9.91e-05,0.00
40,3.995291,23.106238,0.080278,9.91e-05,0.00
41,4.004350,23.085343,0.078794,9.90e-05,0.00
42,4.003643,23.134646,0.077283,9.90e-05,0.00
43,3.995984,23.071485,0.075257,9.89e-05,0.00
44,3.995013,23.093341,0.072952,9.88e-05,0.00
45,4.005021,23.127832,0.071736,9.88e-05,0.00
46,3.999931,23.125030,0.070128,9.87e-05,0.00
47,4.001964,23.175475,0.068528,9.86e-05,0.00
48,4.005193,23.133876,0.067970,9.85e-05,0.00
49,4.011290,23.109802,0.067655,9.85e-05,0.00
50,3.995233,23.147551,0.065502,9.84e-05,0.00
51,4.008298,23.114106,0.065716,9.83e-05,0.00
52,3.998331,23.184018,0.063171,9.82e-05,0.00
53,4.000814,23.103698,0.061808,9.81e-05,0.00
54,4.017780,23.142213,0.061760,9.80e-05,0.00
55,4.028461,23.158017,0.061712,9.80e-05,0.00
56,4.004267,23.103092,0.060504,9.79e-05,0.00
57,4.006782,23.201459,0.058218,9.78e-05,0.00
58,4.022778,23.192002,0.058560,9.77e-05,0.00
59,4.018433,23.166145,0.058392,9.76e-05,0.00
60,3.994040,23.144695,0.056581,9.75e-05,0.00
61,4.009291,23.194740,0.055714,9.74e-05,0.00
62,4.022946,23.149186,0.055889,9.73e-05,0.00
63,4.023578,23.174672,0.055898,9.72e-05,0.00
64,4.011669,23.124578,0.055205,9.71e-05,0.00
65,4.014883,23.187599,0.054118,9.70e-05,0.00
66,4.017210,23.203098,0.053170,9.68e-05,0.00
67,4.028629,23.187348,0.053102,9.67e-05,0.00
68,4.020664,23.135008,0.053572,9.66e-05,0.00
69,4.013131,23.199227,0.052139,9.65e-05,0.00
70,4.017906,23.208185,0.051593,9.64e-05,0.00
71,4.018884,23.144149,0.051598,9.63e-05,0.00
72,4.010228,23.195763,0.050065,9.61e-05,0.00
73,4.007358,23.200935,0.049446,9.60e-05,0.00
74,4.033398,23.198097,0.050137,9.59e-05,0.00
75,4.032877,23.137225,0.050984,9.58e-05,0.00
76,4.007795,23.199066,0.048169,9.56e-05,0.00
77,4.026218,23.224918,0.048639,9.55e-05,0.00
78,4.017959,23.175405,0.047819,9.54e-05,0.00
79,4.035726,23.158028,0.049497,9.52e-05,0.00
80,4.037493,23.245875,0.048536,9.51e-05,0.00
