source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,Full control from corrected config,,,,,,,,,,,,290.650,s,290.650 s,60.034,s,60.034 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,w/o terminal SWD,,,,,,,,,,,,295.935,s,295.935 s,63.630,s,63.630 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,w/o kinetic,,,,,,,,,,,,303.312,s,303.312 s,64.423,s,64.423 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,w/o SWD and kinetic,,,,,,,,,,,,306.550,s,306.550 s,60.567,s,60.567 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,"conv body, no global attention",,,,,,,,,,,,295.498,s,295.498 s,78.771,s,78.771 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,disable routed skip path,,,,,,,,,,,,294.609,s,294.609 s,61.995,s,61.995 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,disable spatial style prior,,,,,,,,,,,,305.783,s,305.783 s,61.803,s,61.803 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,no residual path,,,,,,,,,,,,304.251,s,304.251 s,61.887,s,61.887 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,strong color loss,,,,,,,,,,,,308.588,s,308.588 s,60.987,s,60.987 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_exp_general,schrodingerbridge_exp_general,,L2 matching cost,,,,,,,,,,,,311.098,s,311.098 s,59.323,s,59.323 s,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv,generic_csv,timing_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/destructive_ablation_7epoch_registry.csv
