source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,lambda_grid,,,,,,,,,,,,0.001,s,0.001 s,,,,,,,lambda_grid/status.csv,generic_csv,timing_evidence,Parsed from lambda_grid/status.csv
G:/GitHub/Latent_Style,,,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,lambda_grid,,,,,,,,,,,,0.000,s,0.000 s,,,,,,,lambda_grid/status.csv,generic_csv,timing_evidence,Parsed from lambda_grid/status.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.6995748377243678,0.4320312492399999,0.83594745736,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7039753028551737,0.4295269585733334,0.8384912924666668,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.706743677020073,0.42807904789333334,0.83587766152,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7072943929433823,0.43771033119999997,0.8226208396533334,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7098579498132069,0.43898759114666674,0.8206094088533333,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7140558080275854,0.4399551523066666,0.8215453578266667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7131515706380209,0.4431676387066667,0.8195132191066667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7128636478583019,0.44736373941333324,0.8124334137333333,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.6995748377243678,0.4320312492399999,0.83594745736,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary_viewer.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.7039753028551737,0.4295269585733334,0.8384912924666668,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary_viewer.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_weight_sweep,schrodingerbridge_weight_sweep,,kin_0p5__swd_10p0,,,0.706743677020073,0.42807904789333334,0.83587766152,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/review_additional_experiments/lambda_grid/eval/kin_0p5__swd_10p0/batch_summary_viewer.csv
