source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,111.99988173399925,s,111.99988173399925 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,121.9430976019994,s,121.9430976019994 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,126.47379621800064,s,126.47379621800064 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,130.40203274800115,s,130.40203274800115 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,127.11739125399981,s,127.11739125399981 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,130.2783281079992,s,130.2783281079992 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,138.85060355799942,s,138.85060355799942 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,136.38432930499948,s,136.38432930499948 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\logs\training_20260603_223431.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\logs\training_20260603_223522.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\logs\training_20260603_223721.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,aaai2027_longer_train_f_seed42_b44_e8,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\remote_train.log,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,99.50512621400048,s,99.50512621400048 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,105.36358040800042,s,105.36358040800042 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,106.8814852659998,s,106.8814852659998 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,101.22834209699977,s,101.22834209699977 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,87.72151049994864,s,87.72151049994864 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,87.18359550018795,s,87.18359550018795 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,87.37109569995664,s,87.37109569995664 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\logs\training_20260603_151707.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,aaai2027_path_kinetic_h_base_seed42_b44,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\remote_train.log,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_interrupted_20260603_1449\logs\training_20260603_144043.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,logs,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_interrupted_20260603_1449\logs\training_20260603_144732.csv,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-06-03,LANCET/LBM,schrodingerbridge_aaai2027,schrodingerbridge_aaai2027,,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,89.29995969985612,s,89.29995969985612 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
