source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,LANCET,Legacy256 / overfit50,legacy256_overfit50,256,LANCET archive e7,full,,0.703508348663648,0.4426572581466667,,,,,,,287.8303786488108,5.2,m,5.2m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\archives\old_experiment_dirs\grid_search_3epoch\S-none_K-1_C-0_W-20_Col-0\full_eval\epoch_0007\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,Legacy256 / overfit50,legacy256_overfit50,256,LANCET archive e7,transfer,,0.6752455333371958,0.45385478981666666,,,,,,,310.06004445072676,5.2,m,5.2m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\archives\old_experiment_dirs\grid_search_3epoch\S-none_K-1_C-0_W-20_Col-0\full_eval\epoch_0007\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,Legacy256 / overfit50,legacy256_overfit50,256,LANCET archive e8,full,,0.7036010053555171,0.44816957577333333,,,,,,,293.018483138329,5.9,m,5.9m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\archives\old_experiment_dirs\grid_search_3epoch\S-none_K-1_C-0_W-20_Col-0\full_eval\epoch_0008\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,Legacy256 / overfit50,legacy256_overfit50,256,LANCET archive e8,transfer,,0.6759850123027961,0.4594570128666667,,,,,,,313.84374996766155,5.9,m,5.9m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\archives\old_experiment_dirs\grid_search_3epoch\S-none_K-1_C-0_W-20_Col-0\full_eval\epoch_0008\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,legacy256_overfit50,legacy256_overfit50,256,S-add e8,full,,0.7167235833803812,0.4615265375866667,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv
G:/GitHub/Latent_Style,,LANCET,legacy256_overfit50,legacy256_overfit50,256,S-add e8,transfer,,0.6925371631979942,0.4711549257833333,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv
G:/GitHub/Latent_Style,,LANCET,legacy256_overfit50,legacy256_overfit50,256,K1 original e7,full,,0.7161144725879032,0.45141794859999995,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv
G:/GitHub/Latent_Style,,LANCET,legacy256_overfit50,legacy256_overfit50,256,K1 original e7,transfer,,0.6910778415699801,0.4608877823166667,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv
G:/GitHub/Latent_Style,,LANCET,legacy256_overfit50,legacy256_overfit50,256,steps_12,full,,0.716167081952095,0.45140630964000006,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv
G:/GitHub/Latent_Style,,LANCET,legacy256_overfit50,legacy256_overfit50,256,steps_12,transfer,,0.6910850862165293,0.4608834577333334,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/comparison_20260602/lancet_representative_points.csv
