source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6861361982027689,0.40848115570666665,0.8636065122,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6981367489099501,0.3969745975066667,0.8661039449466668,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6978852835098901,0.3925990782266668,0.8633861008266667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6944732377529145,0.3901976771733333,0.86763907868,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6956855719486873,0.4032348376266667,0.8624441734266667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6923095932006835,0.39217584076,0.868641292,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6931604599555332,0.39586901221333337,0.8690856314533335,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.691885490377744,0.39449320996,0.8663376687866667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6861361982027689,0.40848115570666665,0.8636065122,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary_viewer.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_grid_search,schrodingerbridge_grid_search,,full_eval,,,0.6981367489099501,0.3969745975066667,0.8661039449466668,,,,,,,,,,,,,3.91,,,SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_experiment_dirs/grid_search_3epoch/S-none_K-1_C-0_W-10_Col-0/full_eval/batch_summary_viewer.csv
