source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4486,0.2968,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D0_full_correct_7ep/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D0_full_correct_7ep/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.938581,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D0_full_correct_7ep/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D0_full_correct_7ep/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D0_full_correct_7ep/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D0_full_correct_7ep/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.3767,0.1589,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D10_micro_hf_swd_trap/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D10_micro_hf_swd_trap/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,2.365538,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D10_micro_hf_swd_trap/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D10_micro_hf_swd_trap/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D10_micro_hf_swd_trap/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D10_micro_hf_swd_trap/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4496,0.2981,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D11_single_terminal_step/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D11_single_terminal_step/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.918489,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D11_single_terminal_step/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D11_single_terminal_step/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D11_single_terminal_step/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D11_single_terminal_step/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4729,0.1823,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D1_no_terminal_swd/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D1_no_terminal_swd/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.959494,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D1_no_terminal_swd/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D1_no_terminal_swd/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D1_no_terminal_swd/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D1_no_terminal_swd/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.2542,0.2495,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,2.132336,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4369,0.17,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D3_no_swd_no_kinetic/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D3_no_swd_no_kinetic/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,2.512945,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D3_no_swd_no_kinetic/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D3_no_swd_no_kinetic/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D3_no_swd_no_kinetic/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D3_no_swd_no_kinetic/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4482,0.2967,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D4_conv_body_no_global_attn/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D4_conv_body_no_global_attn/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.934921,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D4_conv_body_no_global_attn/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D4_conv_body_no_global_attn/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D4_conv_body_no_global_attn/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D4_conv_body_no_global_attn/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4397,0.2923,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D5_disable_skip_routing/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D5_disable_skip_routing/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.702044,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D5_disable_skip_routing/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D5_disable_skip_routing/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D5_disable_skip_routing/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D5_disable_skip_routing/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4499,0.2974,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D6_disable_spatial_prior/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D6_disable_spatial_prior/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.93899,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D6_disable_spatial_prior/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D6_disable_spatial_prior/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D6_disable_spatial_prior/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D6_disable_spatial_prior/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4487,0.2971,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D7_no_residual_path/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D7_no_residual_path/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.927565,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D7_no_residual_path/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D7_no_residual_path/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D7_no_residual_path/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D7_no_residual_path/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.3381,0.2619,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D8_strong_color_loss/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D8_strong_color_loss/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,4.383682,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D8_strong_color_loss/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D8_strong_color_loss/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D8_strong_color_loss/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D8_strong_color_loss/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,0.4497,0.297,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D9_l2_ot_cost/full_eval/epoch_0007/eval_guard750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D9_l2_ot_cost/full_eval/epoch_0007/eval_guard750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,1.930212,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D9_l2_ot_cost/full_eval/epoch_0007/eval_hf_patch_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D9_l2_ot_cost/full_eval/epoch_0007/eval_hf_patch_kid750.csv
G:/GitHub/Latent_Style,,LANCET/LBM,strict_protocol_750,strict_protocol_750,,epoch_0007,,150,,,,,,,,,,,,,,,,3.91,,,SchrodingerBridge/exp/ablation_destructive_7epoch/D9_l2_ot_cost/full_eval/epoch_0007/eval_plain_kid750.csv,generic_csv,indexed_curated_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/D9_l2_ot_cost/full_eval/epoch_0007/eval_plain_kid750.csv
G:/GitHub/Latent_Style,,Ours D0 full,strict_protocol_750,strict_protocol_750,,D0_full_correct_7ep,,750,0.7014,0.4593,0.8022,0.4542,0.309,,4.184545,0.054214,,290.650,s,290.650 s,60.034,s,60.034 s,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\ablation_destructive_7epoch\D0_full_correct_7ep\full_eval\epoch_0007,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/combined_summary/combined_750_with_destructive_ablations.csv
G:/GitHub/Latent_Style,,S2WAT strict,strict_protocol_750,strict_protocol_750,,s2wat_strict,,750,0.7139,0.5263,0.7465,0.507,0.2574,36.5256,12.66227,0.056735,,,,,,,,7,,,G:\GitHub\Latent_Style\Related_Works\run_511\outputs\s2wat_750_strict\infer_750,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_root_files/summary_all_tested_metrics_with_ablations.csv
G:/GitHub/Latent_Style,,SaMST,strict_protocol_750,strict_protocol_750,,samst_strict,,750,0.7194,0.4664,0.8193,0.652,0.5162,36.095,6.759762,0.048909,,,,,,,,6,,train=; infer=,Related_Works/run_511/complete_750/samst_strict,Related_Works repro_data_inventory.csv,metric_evidence,inventory_source=complete_750; checkpoints=
G:/GitHub/Latent_Style,,SaMST,strict_protocol_750,strict_protocol_750,,samst_750,,750,,,,,,,,,,,,,,,,6,,train=; infer=,Related_Works/run_511/outputs/samst_750,Related_Works repro_data_inventory.csv,indexed_curated_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,SaMST,strict_protocol_750,strict_protocol_750,,samst_750_refmatch,,450,0.7558,0.4104,0.8355,,,,,,,,,,,,,6,,train=; infer=,Related_Works/run_511/outputs/samst_750_refmatch,Related_Works repro_data_inventory.csv,metric_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,SaMST,strict_protocol_750,strict_protocol_750,,samst_750_strict,,750,0.7194,0.4664,0.8193,0.652,0.5162,,,,,,,,39.826,s,39.826 s,6,,train=; infer=ok,Related_Works/run_511/outputs/samst_750_strict,Related_Works repro_data_inventory.csv,metric_evidence,inventory_source=run_511_outputs; checkpoints=7
G:/GitHub/Latent_Style,,SaMST strict,strict_protocol_750,strict_protocol_750,,samst_strict,,750,0.7194,0.4664,0.8193,0.652,0.5162,36.095,6.759762,0.048909,,,,,,,,6,,,G:\GitHub\Latent_Style\Related_Works\run_511\complete_750\samst_strict,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_root_files/summary_all_tested_metrics_with_ablations.csv
G:/GitHub/Latent_Style,,StyTr2,strict_protocol_750,strict_protocol_750,,stytr2_750,,0,,,,,,,,,,,,,,,,48.34,,train=; infer=,Related_Works/run_511/outputs/stytr2_750,Related_Works repro_data_inventory.csv,indexed_curated_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyleID,strict_protocol_750,strict_protocol_750,,styleid_strict,,750,0.7597,0.7497,0.5519,0.1466,0.1954,,,,,,,,,,,,,train=; infer=,Related_Works/run_511/complete_750/styleid_strict,Related_Works repro_data_inventory.csv,metric_evidence,inventory_source=complete_750; checkpoints=
G:/GitHub/Latent_Style,,StyleID,strict_protocol_750,strict_protocol_750,,styleid_750,,1000,,,,,,,,,,,,,,,,,,train=; infer=,Related_Works/run_511/outputs/styleid_750,Related_Works repro_data_inventory.csv,indexed_curated_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyleID,strict_protocol_750,strict_protocol_750,,styleid_750_refmatch,,600,0.7933,0.7908,0.5444,,,,,,,,,,,,,,,train=; infer=,Related_Works/run_511/outputs/styleid_750_refmatch,Related_Works repro_data_inventory.csv,metric_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyleID,strict_protocol_750,strict_protocol_750,,styleid_750_strict,,750,0.7597,0.7497,0.5519,0.1466,0.1954,,,,,,,,603.316,s,603.316 s,,,train=; infer=ok,Related_Works/run_511/outputs/styleid_750_strict,Related_Works repro_data_inventory.csv,metric_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyleID,run_511 / strict 750,strict_protocol_750,256,,,,,,,,,,,,,0,training-free,training-free,603.32,s,603.32 s,,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Training-free baseline; inference 603.32 s estimated/recorded.
G:/GitHub/Latent_Style,,StyleID strict,strict_protocol_750,strict_protocol_750,,styleid_strict,,750,0.7597,0.7497,0.5519,0.1466,0.1954,,,,,,,,,,,,,,G:\GitHub\Latent_Style\Related_Works\run_511\complete_750\styleid_strict,generic_csv,metric_evidence,Parsed from SchrodingerBridge/archives/old_root_files/summary_all_tested_metrics_with_ablations.csv
G:/GitHub/Latent_Style,,"conv body, no global attention",strict_protocol_750,strict_protocol_750,,D4_conv_body_no_global_attn,,750,0.7022,0.4594,0.802,0.4543,0.3091,,4.179079,0.05453,,295.498,s,295.498 s,78.771,s,78.771 s,,,,G:\GitHub\Latent_Style\SchrodingerBridge\ablation_destructive_7epoch\D4_conv_body_no_global_attn\full_eval\epoch_0007,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/combined_summary/combined_750_with_destructive_ablations.csv
G:/GitHub/Latent_Style,,disable routed skip path,strict_protocol_750,strict_protocol_750,,D5_disable_skip_routing,,750,0.6951,0.4727,0.8057,0.4613,0.2975,,4.985016,0.062353,,294.609,s,294.609 s,61.995,s,61.995 s,,,,G:\GitHub\Latent_Style\SchrodingerBridge\ablation_destructive_7epoch\D5_disable_skip_routing\full_eval\epoch_0007,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/combined_summary/combined_750_with_destructive_ablations.csv
G:/GitHub/Latent_Style,,disable spatial style prior,strict_protocol_750,strict_protocol_750,,D6_disable_spatial_prior,,750,0.7022,0.4589,0.8033,0.4548,0.3095,,4.194194,0.054133,,305.783,s,305.783 s,61.803,s,61.803 s,,,,G:\GitHub\Latent_Style\SchrodingerBridge\ablation_destructive_7epoch\D6_disable_spatial_prior\full_eval\epoch_0007,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/combined_summary/combined_750_with_destructive_ablations.csv
G:/GitHub/Latent_Style,,micro high-frequency SWD,strict_protocol_750,strict_protocol_750,,D10_micro_hf_swd_trap,,750,0.6989,0.4863,0.7772,0.3883,0.1925,,5.710126,0.089156,,302.119,s,302.119 s,59.399,s,59.399 s,,,,G:\GitHub\Latent_Style\SchrodingerBridge\ablation_destructive_7epoch\D10_micro_hf_swd_trap\full_eval\epoch_0007,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/combined_summary/combined_750_with_destructive_ablations.csv
G:/GitHub/Latent_Style,,no residual path,strict_protocol_750,strict_protocol_750,,D7_no_residual_path,,750,0.7013,0.4592,0.8025,0.4547,0.3093,,4.176114,0.054496,,304.251,s,304.251 s,61.887,s,61.887 s,,,,G:\GitHub\Latent_Style\SchrodingerBridge\ablation_destructive_7epoch\D7_no_residual_path\full_eval\epoch_0007,generic_csv,metric_evidence,Parsed from SchrodingerBridge/exp/ablation_destructive_7epoch/combined_summary/combined_750_with_destructive_ablations.csv
