source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7036364084879558,0.42715468284000013,0.8391597369466666,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7030776033401489,0.42220418536000004,0.8412250300666667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7062330225308737,0.42236597553333327,0.8384603033733333,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.708375190695127,0.42575125521333335,0.8327801755733333,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7105338015158972,0.44079731659999993,0.82202888772,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7145721129576366,0.45054822898666663,0.8118771919733332,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7161144725879032,0.45141794859999995,0.8085747790133333,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7167235833803812,0.4615265375866667,0.7977139172000001,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7036364084879558,0.42715468284000013,0.8391597369466666,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary_viewer.csv
G:/GitHub/Latent_Style,,LANCET/LBM,schrodingerbridge_root_legacy,schrodingerbridge_root_legacy,,full_eval,,,0.7030776033401489,0.42220418536000004,0.8412250300666667,,,,,,,,,,,,,3.91,,,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary_viewer.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/full_eval/batch_summary_viewer.csv
