source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,AdaIN,run511_5domain,run511_5domain,,adain_smoke,,0,,,,,,,,,,1.082,s,1.082 s,,,,,,train=ok; infer=,Related_Works/run_511/outputs/adain_smoke,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=1
G:/GitHub/Latent_Style,,AdaIN,run511_5domain,run511_5domain,,adain_smoke2,,0,,,,,,,,,,1.56,s,1.56 s,,,,,,train=ok; infer=,Related_Works/run_511/outputs/adain_smoke2,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=1
G:/GitHub/Latent_Style,,AdaIN,run511_5domain,run511_5domain,,adain_vgg19_smoke,,15,,,,,,,,,,7.06,s,7.06 s,0.23,s,0.23 s,,,train=ok; infer=ok,Related_Works/run_511/outputs/adain_vgg19_smoke,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=1
G:/GitHub/Latent_Style,,AesFA,run_511 / strict protocol timing probes,run511_5domain,256,aesfa_timing_probe,,,,,,,,,,,,3.947,s,3.947 s,,,,3.22,,train=failed; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,AesFA,run511_5domain,run511_5domain,,aesfa_timing_probe,,0,,,,,,,,,,3.947,s,3.947 s,,,,3.22,,train=failed; infer=,Related_Works/run_511/outputs/aesfa_timing_probe,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,AesFA,run_511 review baseline suite full4g,run511_5domain,256,,,,,,,,,,,,,6607.60,s,6607.60 s,40.26,s,40.26 s,3.22,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Other-baselines table; inference 40.26 s per 750 images.
G:/GitHub/Latent_Style,,AesPA-Net,run_511 review baseline suite full4g,run511_5domain,256,,,,,,,,,,,,,366.30,s,366.30 s,345.28,s,345.28 s,24.20,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Other-baselines table; inference 345.28 s per 750 images.
G:/GitHub/Latent_Style,,CAST,run_511 / strict protocol timing probes,run511_5domain,256,cast_smoke,,,,,,,,,,,,8.554,s,8.554 s,,,,7.01,,train=failed; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,CAST,run_511 / strict protocol timing probes,run511_5domain,256,cast_smoke2,,0,,,,,,,,,,26.654,s,26.654 s,3.759,s,3.759 s,7.01,,train=ok; infer=failed,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,CAST,run_511 / strict protocol timing probes,run511_5domain,256,cast_smoke3,,0,,,,,,,,,,29.366,s,29.366 s,4.032,s,4.032 s,7.01,,train=ok; infer=failed,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,Training is a 1-epoch smoke run; inference failed in this smoke config.
G:/GitHub/Latent_Style,,CAST,run511_5domain,run511_5domain,,cast_smoke,,0,,,,,,,,,,8.554,s,8.554 s,,,,7.01,,train=failed; infer=,Related_Works/run_511/outputs/cast_smoke,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,CAST,run511_5domain,run511_5domain,,cast_smoke2,,0,,,,,,,,,,26.654,s,26.654 s,3.759,s,3.759 s,7.01,,train=ok; infer=failed,Related_Works/run_511/outputs/cast_smoke2,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,CAST,run511_5domain,run511_5domain,,cast_smoke3,,0,,,,,,,,,,29.366,s,29.366 s,4.032,s,4.032 s,7.01,,train=ok; infer=failed,Related_Works/run_511/outputs/cast_smoke3,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=14
G:/GitHub/Latent_Style,,CAST,run_511 review baseline suite full4g,run511_5domain,256,,,,,,,,,,,,,1759.80,s,1759.80 s,75.47,s,75.47 s,7.01,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Other-baselines table; inference 75.47 s per 750 images.
G:/GitHub/Latent_Style,,LANCET/LBM,run511_5domain,run511_5domain,,ours_k1_c0_w20_col0,,0,,,,,,,,,,,,,,,,3.91,,train=; infer=,Related_Works/run_511/outputs/ours_k1_c0_w20_col0,Related_Works repro_data_inventory.csv,indexed_curated_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,LANCET/LBM,run511_5domain,run511_5domain,,ours_ref,,0,,,,,,,,,,,,,,,,3.91,,train=; infer=,Related_Works/run_511/outputs/ours_ref,Related_Works repro_data_inventory.csv,indexed_curated_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,S2WAT,run_511 / 5-domain strict protocol,run511_5domain,256,,,,,,,,,,,,,10600,s,10600 s,,,,7,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Estimated 2000-iteration train; inference not separately measured in this doc.
G:/GitHub/Latent_Style,,SaMST,run_511 / strict protocol timing probes,run511_5domain,256,samst_750_strict,,750,,,,,,,,,,,,,39.826,s,39.826 s,6,,train=; infer=ok,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,Only strict full-750 inference time is recorded here; training time was not preserved in `summary.json`.
G:/GitHub/Latent_Style,,SaMST,run_511 / strict protocol timing probes,run511_5domain,256,samst_timing_probe,,,,,,,,,,,,67.687,s,67.687 s,,,,6,,train=ok; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,SaMST,run511_5domain,run511_5domain,,samst_timing_probe,,0,,,,,,,,,,67.687,s,67.687 s,,,,6,,train=ok; infer=,Related_Works/run_511/outputs/samst_timing_probe,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=5
G:/GitHub/Latent_Style,,SaMST,run_511 / 5-domain strict protocol,run511_5domain,256,,,,,,,,,,,,,6768.7,s,6768.7 s,39.8,s,39.8 s,6,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Estimated 100-epoch train from 1-epoch timing probe; inference 39.8 s per 750 images.
G:/GitHub/Latent_Style,,StyTr2,run_511 / strict protocol timing probes,run511_5domain,256,stytr2_smoke,,,,,,,,,,,,2.558,s,2.558 s,,,,48.34,,train=failed; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,StyTr2,run_511 / strict protocol timing probes,run511_5domain,256,stytr2_smoke2,,,,,,,,,,,,4.412,s,4.412 s,,,,48.34,,train=failed; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,StyTr2,run_511 / strict protocol timing probes,run511_5domain,256,stytr2_smoke3,,,,,,,,,,,,5.23,s,5.23 s,,,,48.34,,train=failed; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,StyTr2,run_511 / strict protocol timing probes,run511_5domain,256,stytr2_smoke4,,,,,,,,,,,,5.469,s,5.469 s,,,,48.34,,train=failed; infer=,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,StyTr2,run_511 / strict protocol timing probes,run511_5domain,256,stytr2_smoke5,,0,,,,,,,,,,372.048,s,372.048 s,7.055,s,7.055 s,48.34,,train=ok; infer=failed,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,
G:/GitHub/Latent_Style,,StyTr2,run_511 / strict protocol timing probes,run511_5domain,256,stytr2_smoke6,,5,,,,,,,,,,59.25,s,59.25 s,35.81,s,35.81 s,48.34,,train=ok; infer=ok,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,"Training is a 1-iter smoke run (`max_iter=1`), not a full epoch."
G:/GitHub/Latent_Style,,StyTr2,run511_5domain,run511_5domain,,stytr2_smoke,,0,,,,,,,,,,2.558,s,2.558 s,,,,48.34,,train=failed; infer=,Related_Works/run_511/outputs/stytr2_smoke,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyTr2,run511_5domain,run511_5domain,,stytr2_smoke2,,0,,,,,,,,,,4.412,s,4.412 s,,,,48.34,,train=failed; infer=,Related_Works/run_511/outputs/stytr2_smoke2,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyTr2,run511_5domain,run511_5domain,,stytr2_smoke3,,0,,,,,,,,,,5.23,s,5.23 s,,,,48.34,,train=failed; infer=,Related_Works/run_511/outputs/stytr2_smoke3,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyTr2,run511_5domain,run511_5domain,,stytr2_smoke4,,0,,,,,,,,,,5.469,s,5.469 s,,,,48.34,,train=failed; infer=,Related_Works/run_511/outputs/stytr2_smoke4,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=0
G:/GitHub/Latent_Style,,StyTr2,run511_5domain,run511_5domain,,stytr2_smoke5,,0,,,,,,,,,,372.048,s,372.048 s,7.055,s,7.055 s,48.34,,train=ok; infer=failed,Related_Works/run_511/outputs/stytr2_smoke5,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=3
G:/GitHub/Latent_Style,,StyTr2,run511_5domain,run511_5domain,,stytr2_smoke6,,5,,,,,,,,,,59.25,s,59.25 s,35.81,s,35.81 s,48.34,,train=ok; infer=ok,Related_Works/run_511/outputs/stytr2_smoke6,Related_Works repro_data_inventory.csv,timing_evidence,inventory_source=run_511_outputs; checkpoints=3
G:/GitHub/Latent_Style,,StyTr2,run_511 review baseline suite full4g,run511_5domain,256,,,,,,,,,,,,,143.46,s,143.46 s,567.37,s,567.37 s,48.34,,,SchrodingerBridge/archives/old_root_files/training_times_documentation.md,training_times_documentation.md,timing_evidence,Other-baselines table; inference 567.37 s per 750 images.
G:/GitHub/Latent_Style,,StyleID,run_511 / strict protocol timing probes,run511_5domain,256,styleid_750_strict,,750,,,,,,,,,,,,,603.316,s,603.316 s,,,train=; infer=ok,Related_Works/results/metrics_summary/timing_summary.csv,Related_Works timing_summary.csv,timing_evidence,"Inference timing is not a fair full-750 run: `photo` was actually generated (~603s), other targets were reused/copied."
I:\,2026-05-30,,run511_5domain,run511_5domain,,review_baseline_suite_full4g,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_full4g\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,,run511_5domain,run511_5domain,,review_baseline_suite_smoke2,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke2\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,,run511_5domain,run511_5domain,,review_baseline_suite_smoke3,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke3\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,,run511_5domain,run511_5domain,,review_baseline_suite_smoke4,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke4\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,,run511_5domain,run511_5domain,,review_baseline_suite_smoke5,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke5\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,,run511_5domain,run511_5domain,,review_baseline_suite_smoke,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_4g_bg,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_4g_bg\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_4g_real,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_4g_real\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_7g_full,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_7g_full\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_7g_v32k,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_7g_v32k\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_7g_vgg19,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_7g_vgg19\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_smoke2,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_smoke2\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_smoke,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_smoke\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AdaIN,run511_5domain,run511_5domain,,adain_vgg19_smoke,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\adain_vgg19_smoke\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa_smoke_now,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aesfa_smoke_now\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa_smoke_recheck,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aesfa_smoke_recheck\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa_timing_probe,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aesfa_timing_probe\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_full4g\aesfa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke2\aesfa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke3\aesfa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aesfa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aesfa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesFA,run511_5domain,run511_5domain,,aesfa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke\aesfa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa_smoke_debug2,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aespa_smoke_debug2\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa_smoke_debug3,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aespa_smoke_debug3\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa_smoke_debug4,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aespa_smoke_debug4\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa_smoke_debug,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aespa_smoke_debug\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa_smoke_now,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aespa_smoke_now\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa_smoke_recheck,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\aespa_smoke_recheck\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_full4g\aespa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke2\aespa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke3\aespa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aespa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aespa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,AesPA-Net,run511_5domain,run511_5domain,,aespa,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\review_baseline_suite_smoke\aespa\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-05-30,CAST,run511_5domain,run511_5domain,,run511_cast,train_or_eval_log,,,,,,,,,,,,s,,,,,,,log_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\cast_smoke2\checkpoints\run511_cast\loss_log.txt,remote_training_log_curated,log_evidence,Remote curated train/eval log after experiment-path filter.
I:\,2026-05-30,CAST,run511_5domain,run511_5domain,,cast_smoke2,full_eval_or_summary,,,,,,,,,,,,,,,,,,,summary_found,I:\Github\Latent_Style_TokenizerClean\Related_Works\run_511\outputs\cast_smoke2\summary.json,remote_summary_json_curated,summary_evidence,Remote curated summary.json after experiment-path filter.
