epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,27.077707290649414,18.065898895263672,0.0,1.5933659076690674,7.750924851279706e-05,7.418365001678467,0.20205079019069672,1e-05,0.5135147001128644,0.00528100086376071,37.497892500599846,6.0967942997813225,0.10907350038178265,0.031139898113906384,43.70904130162671,45.13051986694336,10240,226.89745277010354,234.2764722139742
2,16.66329002380371,11.144061088562012,0.0,0.4202936589717865,0.0030026291497051716,5.095932960510254,0.20400391519069672,2e-05,0.47425520000979304,0.0050617007073014975,30.874220399884507,1.6331947993021458,0.08564330055378377,0.027909300290048122,32.59812020044774,33.9780638217926,10240,301.3709095876247,314.1285429047333
3,11.982378005981445,7.789299964904785,0.0,0.13018172979354858,0.0026084715500473976,4.060288906097412,0.20283202826976776,3e-05,0.49915489996783435,0.005049100611358881,30.84895530017093,1.6846940997056663,0.0913498003501445,0.03212349954992533,32.6300483008381,34.00702166557312,10240,301.1142845939498,313.8211719943114
4,10.733022689819336,7.052380561828613,0.0,0.09672168642282486,0.0017940879333764315,3.5821259021759033,0.20126953721046448,4e-05,0.4794578002765775,0.005163499619811773,30.92857600026764,1.6571086996700615,0.08536430052481592,0.028087498620152473,32.67621250008233,34.05956292152405,10240,300.6497770859179,313.37781268175434
5,10.04003620147705,6.673285007476807,0.0,0.0708036795258522,0.0016644906718283892,3.294285297393799,0.20097656548023224,5e-05,0.48210169980302453,0.005194899858906865,30.942728899419308,1.6547770998440683,0.08658399991691113,0.02889330079779029,32.689284899039194,34.06886076927185,10240,300.5677257407999,313.2524933361566
6,9.569045066833496,6.441481113433838,0.0,0.06239587813615799,0.0016372643876820803,3.063528299331665,0.19882813096046448,6e-05,0.48858779994770885,0.005179699743166566,30.986174600198865,1.6664480012841523,0.08693210105411708,0.028793898411095142,32.7447344022803,34.13874626159668,10240,299.95243297845326,312.72203567749506
7,9.185576438903809,6.294116497039795,0.0,0.061464544385671616,0.0014284575590863824,2.8285651206970215,0.19921875,7e-05,0.4769383000675589,0.005070898914709687,30.966889100149274,1.6522369012236595,0.08520340058021247,0.02814249787479639,32.709400300867856,34.09034585952759,10240,300.3782960194908,313.0598514742048
8,8.706690788269043,6.114741802215576,0.0,0.058988023549318314,0.001361285918392241,2.5316009521484375,0.19453124701976776,8e-05,0.4913514005020261,0.005183899309486151,30.972361900145188,1.672705699922517,0.08867869945243001,0.029419001191854477,32.73893019882962,34.131192207336426,10240,300.01881967073314,312.77747738886313
9,8.355368614196777,5.951812267303467,0.0,0.05377080664038658,0.0013220070395618677,2.3484652042388916,0.20742188394069672,9e-05,0.480121199041605,0.005282100755721331,31.03779699932784,1.6465586002450436,0.08564359974116087,0.028346499195322394,32.775281300069764,34.15248990058899,10240,299.8317261730133,312.4305755379803
10,8.423233032226562,6.132869243621826,0.0,0.06584335118532181,0.001406298135407269,2.2231147289276123,0.20058594644069672,0.0001,0.49168380023911595,0.005211299750953913,30.986996999476105,1.6871872001793236,0.08642250159755349,0.02828489989042282,32.765818001003936,34.148646116256714,10240,299.86547534384306,312.52081054977015
11,8.208168983459473,6.061327934265137,0.0,0.054082393646240234,0.0014499699464067817,2.0913102626800537,0.20185546576976776,9.933543077861571e-05,0.5487049003131688,0.005305000580847263,30.94568600016646,1.6389962004031986,0.08489609928801656,0.028433701256290078,32.67488330043852,34.129247426986694,10240,300.0359155854993,313.39056075106384
12,7.97713041305542,5.932387828826904,0.0,0.05174258351325989,0.0015137562295421958,1.9914859533309937,0.201171875,9.860471227032953e-05,0.4851814000867307,0.00522259995341301,30.981223600450903,1.6736538000404835,0.08874820009805262,0.028646399499848485,32.74884820054285,34.13824820518494,10240,299.95680910319066,312.68275260533466
13,7.8659515380859375,5.868075847625732,0.0,0.05100065469741821,0.0016647393349558115,1.9452112913131714,0.205078125,9.780897119011768e-05,0.48137920070439577,0.005247499560937285,30.985800399212167,1.6366297001950443,0.08590540057048202,0.028908800799399614,32.71358299953863,34.101380348205566,10240,300.2810999273475,313.0198242162718
14,7.877020359039307,5.942607879638672,0.0,0.054112840443849564,0.001551405992358923,1.8787487745285034,0.19853515923023224,9.694943451304938e-05,0.4794000000692904,0.005230699898675084,30.959255299065262,1.666193300159648,0.08641400001943111,0.028219801606610417,32.717093299143016,34.09795045852661,10240,300.3113049992529,312.9862395284432
15,7.842833995819092,5.931065082550049,0.0,0.05222504213452339,0.0014103882713243365,1.8581351041793823,0.20283202826976776,9.602742758238022e-05,0.48154799989424646,0.005126700736582279,30.96246659872122,1.6568304002285004,0.08638009917922318,0.028763100504875183,32.71080379886553,34.09556007385254,10240,300.3323593400341,313.0464192492617
16,7.980032444000244,6.010587692260742,0.0,0.056730717420578,0.0015256075421348214,1.9111887216567993,0.20332030951976776,9.504437206596892e-05,0.48560090037062764,0.005075499415397644,31.021852400852367,1.6423777991440147,0.08604700001887977,0.028799100778996944,32.75535269943066,34.13130712509155,10240,300.01780952807655,312.62066062802575
17,8.14050579071045,6.172570705413818,0.0,0.060724031180143356,0.001552386092953384,1.9056593179702759,0.20556640625,9.400178376416844e-05,0.49994249967858195,0.005357600282877684,30.96763079962693,1.6835258000064641,0.08901829994283617,0.029900801368057728,32.74553249985911,34.14179253578186,10240,299.92566996205903,312.71441379199007
18,8.212373733520508,6.163849830627441,0.0,0.06348791718482971,0.001542314188554883,1.9834938049316406,0.19912110269069672,9.29012702725719e-05,0.47942359931766987,0.005001899087801576,31.00140849966556,1.6450610007159412,0.0853924008551985,0.028120898874476552,32.7368638003245,34.11210560798645,10240,300.1866879071392,312.7972203586129
19,8.457452774047852,6.4094438552856445,0.0,0.07586473971605301,0.0018240254139527678,1.9703199863433838,0.20673827826976776,9.174452850321653e-05,0.48986619897186756,0.005335201043635607,30.979194899788126,1.6803855998441577,0.08815839956514537,0.029033000813797116,32.753074100241065,34.145845890045166,10240,299.89006665625925,312.64240934027725
20,7.9211883544921875,6.05256986618042,0.0,0.063618965446949,0.0017801419598981738,1.8032188415527344,0.19521485269069672,9.053334206806832e-05,0.4847363994922489,0.005206000292673707,30.953563999850303,1.661465500248596,0.08744850032962859,0.028866598615422845,32.7076840007212,34.096415281295776,10240,300.3248263936222,313.07627894944227
21,7.848863124847412,6.005649566650391,0.0,0.0636756494641304,0.0020543760620057583,1.7774839401245117,0.19970703125,8.926957852882176e-05,0.49410430039279163,0.005352499661967158,30.967364300740883,1.6858110998291522,0.08780250046402216,0.028428999008610845,32.746330400696024,34.14654088020325,10240,299.8839629444495,312.70679415676904
22,7.764098644256592,5.958810329437256,0.0,0.06378276646137238,0.0018144423374906182,1.7396916151046753,0.20400391519069672,8.795518651725495e-05,0.4828229006379843,0.0050991985481232405,30.983711699023843,1.6420516991056502,0.08521349914371967,0.0281118038110435,32.716076095821336,34.102274894714355,10240,300.2732231680866,312.99597084956974
23,7.623121738433838,5.864434719085693,0.0,0.0571376197040081,0.0016415383433923125,1.6999067068099976,0.20156250894069672,8.65921927305807e-05,0.4993429007008672,0.005216300021857023,30.975027699954808,1.6717656003311276,0.08695130003616214,0.028890698915347457,32.738960900343955,34.138664960861206,10240,299.95314731082203,312.77718407649337
24,7.504721164703369,5.771259784698486,0.0,0.05703340843319893,0.0017832888988777995,1.6746454238891602,0.20429687201976776,8.518269880642627e-05,0.4775334009900689,0.005059600342065096,31.022012800676748,1.649046100443229,0.08497979864478111,0.02805720060132444,32.76109830010682,34.133941411972046,10240,299.9946556540479,312.56583360535905
25,7.50924015045166,5.774280548095703,0.0,0.05289297178387642,0.001691643730737269,1.680374026298523,0.19277344644069672,8.37288780822606e-05,0.48433520016260445,0.005079399095848203,30.97704179934226,1.654077298939228,0.0869428995065391,0.028777103405445814,32.723141396883875,34.09946417808533,10240,300.29797378989116,312.92839143417706
26,7.478512763977051,5.7962565422058105,0.0,0.05264754220843315,0.0015594837022945285,1.6280498504638672,0.2041015625,8.223297224426529e-05,0.48863989976234734,0.0051828010473400354,31.13272100035101,1.6671291994862258,0.08888880023732781,0.02932279952801764,32.893921801121905,34.2791645526886,10240,298.72373302040853,311.3037132486509
27,7.481019496917725,5.788765907287598,0.0,0.053489454090595245,0.00170334882568568,1.6370586156845093,0.203125,8.069728787081711e-05,0.4792142000515014,0.005100600654259324,30.995872399769723,1.640574799850583,0.08593810047022998,0.028021599631756544,32.727485900744796,34.10708546638489,10240,300.2308716789154,312.88685085850005
28,7.404396057128906,5.736934661865234,0.0,0.05113358423113823,0.0016336936969310045,1.6146939992904663,0.20156250894069672,7.912419287591132e-05,0.4856283003464341,0.005394399631768465,30.991979299578816,1.6632002003025264,0.08815500047057867,0.02925259992480278,32.74872889998369,34.14617657661438,10240,299.8871623891574,312.68389167938363
29,7.3817315101623535,5.72539758682251,0.0,0.05297023057937622,0.0017998593393713236,1.6015642881393433,0.20439453423023224,7.751611285800982e-05,0.4822992002591491,0.005216601537540555,30.99153360002674,1.6420523999258876,0.08442639978602529,0.02827709959819913,32.723229001276195,34.1096715927124,10240,300.2081087813169,312.9275536836736
30,7.368897914886475,5.718227386474609,0.0,0.0503012016415596,0.0017233191756531596,1.598644733428955,0.19980469346046448,7.58755273599443e-05,0.4980090002063662,0.005281600169837475,30.970724700484425,1.6909536002203822,0.08639999967999756,0.03003409947268665,32.75335990055464,34.1500039100647,10240,299.8535527834029,312.6396812751597
31,7.359931945800781,5.730470657348633,0.0,0.049416687339544296,0.0016622486291453242,1.578383445739746,0.19970703125,7.420496604564074e-05,0.47780870040878654,0.005267399130389094,30.987291500205174,1.6361914991866797,0.08441180037334561,0.027802501106634736,32.71316219889559,34.09111142158508,10240,300.3715506182194,313.0238506977998
32,7.2787766456604,5.690277099609375,0.0,0.04943671077489853,0.0017774602165445685,1.5372861623764038,0.19755859673023224,7.250700479956109e-05,0.4981275014579296,0.005194700788706541,30.9826390997041,1.6766931992024183,0.08784649916924536,0.028697000816464424,32.75237349886447,34.14577293395996,10240,299.8907074033672,312.6490970297167
33,7.278275489807129,5.688124656677246,0.0,0.049053747206926346,0.0016762918094173074,1.5394219160079956,0.20107422769069672,7.078426175487613e-05,0.4834429998882115,0.0049868004862219095,30.993483299622312,1.6492095990106463,0.0863374003674835,0.02811740036122501,32.734017099486664,34.11682319641113,10240,300.14517884763615,312.82442264504664
34,7.2973833084106445,5.69928503036499,0.0,0.049325812608003616,0.0017457213252782822,1.547026515007019,0.2021484375,6.903939325649387e-05,0.49616380012594163,0.005415000021457672,31.077136700041592,1.6826608006376773,0.08794199931435287,0.02988889953121543,32.85315450001508,34.25290107727051,10240,298.9527799966422,311.6900083368037
35,7.312146186828613,5.717830657958984,0.0,0.045771099627017975,0.0016976756742224097,1.5468456745147705,0.19472657144069672,6.727508976516821e-05,0.481060600373894,0.00507449870929122,30.979059600038454,1.6424131989479065,0.08663430041633546,0.0279523020144552,32.71318159811199,34.094266176223755,10240,300.3437571312518,313.02366507178846
36,7.276865482330322,5.7083659172058105,0.0,0.045413341373205185,0.001719829859212041,1.5213661193847656,0.20009766519069672,6.54940717090035e-05,0.48486950038932264,0.00507430057041347,30.99707440007478,1.6658026005607098,0.08577159931883216,0.028509199619293213,32.753722900524735,34.1363410949707,10240,299.97356692421425,312.63621638064075
37,7.230040073394775,5.67240571975708,0.0,0.045969463884830475,0.0016829289961606264,1.5099830627441406,0.203125,6.36990852887516e-05,0.4806833004113287,0.005104099633172154,31.00374270044267,1.6680131999310106,0.09053950081579387,0.029295398853719234,32.76739950082265,34.145976543426514,10240,299.8889191813527,312.5057269113748
38,7.224820137023926,5.657554626464844,0.0,0.04529917240142822,0.00176478479988873,1.5202020406723022,0.19931641221046448,6.18928982433693e-05,0.5470539992675185,0.005012699868530035,30.760249600280076,1.6533179993275553,0.08471959922462702,0.028339900774881244,32.50329989870079,33.95236539840698,10240,301.5990161463228,315.044934880883
39,7.230411529541016,5.672993183135986,0.0,0.04291369020938873,0.0017060459358617663,1.5127991437911987,0.19765625894069672,6.007829558236555e-05,0.488958899397403,0.005359800765290856,30.816172500606626,1.7054825995583087,0.08979860018007457,0.029223599238321185,32.6168135011103,34.00222158432007,10240,301.15679278797825,313.9485100116056
40,7.277551174163818,5.733126163482666,0.0,0.04721930995583534,0.0018015761161223054,1.4954043626785278,0.20283202826976776,5.8258075291518595e-05,0.4861493995413184,0.005381599999964237,30.841757700545713,1.6853672992438078,0.08768310025334358,0.028493200428783894,32.62018970004283,34.00975227355957,10240,301.0901084381303,313.91601625132654
41,7.300619602203369,5.7208051681518555,0.0,0.04702551290392876,0.0016685037408024073,1.5311208963394165,0.20009766519069672,5.6435044018584714e-05,0.48705019941553473,0.0052854991517961025,30.848596999421716,1.6637827998492867,0.08878829958848655,0.029980601742863655,32.606453598011285,33.988277196884155,10240,301.2803485355457,314.04825947169405
42,7.251101016998291,5.666909694671631,0.0,0.046447839587926865,0.001666796626523137,1.5360757112503052,0.19648437201976776,5.4612012745650846e-05,0.48025340074673295,0.0050686008762568235,31.173860999988392,1.6537029007449746,0.0864631999284029,0.027968398528173566,32.919095701538026,34.2891788482666,10240,298.63648952671423,311.06565298273284
43,7.211688995361328,5.645534992218018,0.0,0.04683521389961243,0.0014683036133646965,1.517851710319519,0.20253907144069672,5.279179245480389e-05,0.49134680023416877,0.005219999235123396,31.002280899090692,1.686286499723792,0.08635679981671274,0.029347802279517055,32.78014419786632,34.16736650466919,10240,299.70117827490856,312.38422681089145
44,7.178194522857666,5.6256585121154785,0.0,0.043339669704437256,0.001609794795513153,1.5075868368148804,0.20556640625,5.0977189793800146e-05,0.4800675006117672,0.0052435004618018866,31.02005820046179,1.6383471000008285,0.08587919967249036,0.02911239955574274,32.74952800059691,34.132421016693115,10240,300.00801862229264,312.67626207661255
