epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,20.015296936035156,0.2570120394229889,0.3035728335380554,0.3127010464668274,0.08891502022743225,0.20205076038837433,0.00014,0.6432794999564067,0.010459200071636587,65.47953180025797,5.60651989991311,0.15593519964022562,9.738933100074064,71.25244609988295,81.6390495300293,10240,125.43017170028934,143.7143643552305
2,18.861068725585938,0.23261582851409912,0.2642388641834259,0.35794293880462646,0.11144496500492096,0.20400388538837433,0.00013991366068953813,0.6671912000165321,0.009963999909814447,66.37425280018942,3.7435060000861995,0.1295918000396341,9.745288299687672,70.25731460022507,80.67311525344849,10240,126.93200166907248,145.74994871732824
3,18.17702865600586,0.22181066870689392,0.26391467452049255,0.3720478117465973,0.1270173043012619,0.20283202826976776,0.0001396548794082012,0.6362021999084391,0.010181700112298131,66.37577949999832,3.7173971000593156,0.12702780007384717,9.744100899610203,70.23038610024378,80.6136965751648,10240,127.02556060621968,145.80583375099025
4,17.91291618347168,0.21933618187904358,0.2610458731651306,0.39202451705932617,0.1431603729724884,0.20126952230930328,0.00013922436545749366,0.6273514000349678,0.009911899920552969,66.48004509980092,3.6794045997667126,0.12554899987298995,9.757379400543869,70.29491059936117,80.6823935508728,10240,126.91740476865446,145.67199691542191
5,17.493276596069336,0.21617136895656586,0.26102593541145325,0.38573578000068665,0.14816300570964813,0.20097656548023224,0.00013862329884622974,0.6887152002891526,0.009881700039841235,66.321251099871,3.72332320001442,0.1268444997840561,9.732807200402021,70.18130049970932,80.60576176643372,10240,127.03806496701574,145.907812011013
6,17.60676383972168,0.21652638912200928,0.26028716564178467,0.4008340835571289,0.15630647540092468,0.19882811605930328,0.00013785332705621128,0.626278700074181,0.010250099934637547,66.36414990003686,3.725068299972918,0.1270383000955917,9.744966000027489,70.22650660004001,80.6007912158966,10240,127.045899246463,145.8138884555332
7,17.449953079223633,0.2124410718679428,0.2601817548274994,0.4097835123538971,0.15999266505241394,0.19921875,0.00013691656052659465,0.6228906997712329,0.009763700130861253,66.44016070006182,3.6916239000856876,0.12867030000779778,9.739058199571446,70.27021860028617,80.63456177711487,10240,126.99269115276874,145.72318407386166
8,17.61773109436035,0.2162492424249649,0.2666287124156952,0.40413281321525574,0.16268108785152435,0.19453123211860657,0.00013581556686932368,0.6220285997842439,0.009973899985197932,66.36900080030318,3.739020899985917,0.12833780015353113,9.73206509964075,70.24633340042783,80.60362982749939,10240,127.04142508116227,145.77273295715722
9,17.53806495666504,0.2146129608154297,0.2568095624446869,0.40196093916893005,0.1617037057876587,0.20742186903953552,0.00013455336383148383,0.6209151000366546,0.010109599854331464,66.46358139981749,3.696657500055153,0.12603310000849888,9.739929600327741,70.29638159973547,80.65929174423218,10240,126.95375546404108,145.66894862819703
10,17.560619354248047,0.2145640105009079,0.2701149582862854,0.394683837890625,0.164251446723938,0.20058593153953552,0.00013313341102386714,0.6263291001669131,0.010562900046352297,66.38881889969343,3.713829799904488,0.12680039991391823,9.75232070038328,70.24001199955819,80.6219367980957,10240,127.01257755248903,145.78585208761652
11,17.40639305114746,0.21427783370018005,0.25946250557899475,0.3877667784690857,0.17119865119457245,0.20185546576976776,0.0001315596004384196,0.683461399981752,0.010021400172263384,66.33433870010776,3.702345700294245,0.12577970005804673,9.74515669932589,70.17248550063232,80.60345196723938,10240,127.04170541184719,145.9261408078203
12,17.06119155883789,0.2086711823940277,0.2565387785434723,0.4035850465297699,0.18574902415275574,0.2011718899011612,0.00012983624578056168,0.6235262998379767,0.009935099864378572,66.38068120006938,3.711841100244783,0.1275705998414196,9.743013200117275,70.23002800001996,80.59895491600037,10240,127.04879375510579,145.80657720935395
13,17.276155471801758,0.2136758267879486,0.2520812153816223,0.37866997718811035,0.18338638544082642,0.2050780951976776,0.00012796807064562166,0.62734550004825,0.009828999871388078,66.4088135001366,3.7310612000874244,0.12901189998956397,9.731249700125773,70.27871560008498,80.64016246795654,10240,126.98387114570859,145.7055655124639
14,17.017580032348633,0.20950113236904144,0.24585098028182983,0.38410747051239014,0.2008027285337448,0.19853514432907104,0.00012596019557178914,0.6229631000314839,0.010247199970763177,66.37225699989358,3.733667600143235,0.1269787002238445,9.74247909965925,70.24315050023142,80.6116988658905,10240,127.028708538146,145.77933829955796
15,17.087871551513672,0.20805497467517853,0.2473810613155365,0.36117473244667053,0.20388369262218475,0.20283205807209015,0.0001238181240050758,0.6237596001010388,0.010096499812789261,66.47073310008273,3.6867994999629445,0.12822250014869496,9.754419799719471,70.29585160000715,80.6764223575592,10240,126.92679844696329,145.67004690784566
16,17.236949920654297,0.21307995915412903,0.2505500316619873,0.36546796560287476,0.2192382961511612,0.20332029461860657,0.00012154772721475248,0.6818301000748761,0.010445299907587469,66.31064220017288,3.725791600183584,0.12612960016122088,9.75096169958124,70.17300870042527,80.60903239250183,10240,127.03291053215166,145.9250528036422
17,16.84015464782715,0.20659568905830383,0.243209108710289,0.36445432901382446,0.22878582775592804,0.2055663764476776,0.00011915522820060805,0.6194825000711717,0.010320499772205949,66.40012170019327,3.7185198001097888,0.12546139990445226,9.744801699882373,70.25442339997971,80.62114644050598,10240,127.01382270167248,145.75594680637514
18,17.20405387878418,0.2136899083852768,0.24938040971755981,0.3471061587333679,0.2268521785736084,0.19912110269069672,0.00011664718463613975,0.6306550998124294,0.010245899960864335,66.41419899999164,3.7181829999317415,0.12764429993694648,9.741224300058093,70.27027219982119,80.64378690719604,10240,126.978164006411,145.72307292166795
19,16.750825881958008,0.20553700625896454,0.24368813633918762,0.3383978009223938,0.2398124486207962,0.20673827826976776,0.00011403047089442579,0.6194510999484919,0.010162399790715426,66.40224189986475,3.7040346999419853,0.1265126001671888,9.750842800189275,70.24295159976464,80.61607813835144,10240,127.02180801237131,145.77975108942192
