src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content
Hayao,Hayao,0.jpg,Hayao_0_to_Hayao.jpg,0.0,0.0,0.8642245531082153,0.0
Hayao,cezanne,0.jpg,Hayao_0_to_cezanne.jpg,0.0,0.0,0.48822128772735596,0.0
Hayao,monet,0.jpg,Hayao_0_to_monet.jpg,0.0,0.0,0.451796293258667,0.0
Hayao,photo,0.jpg,Hayao_0_to_photo.jpg,0.0,0.0,0.5583379864692688,0.0
Hayao,vangogh,0.jpg,Hayao_0_to_vangogh.jpg,0.0,0.0,0.532112181186676,0.0
Hayao,Hayao,1000.jpg,Hayao_1000_to_Hayao.jpg,0.0,0.0,0.8666971921920776,0.0
Hayao,cezanne,1000.jpg,Hayao_1000_to_cezanne.jpg,0.0,0.0,0.46584218740463257,0.0
Hayao,monet,1000.jpg,Hayao_1000_to_monet.jpg,0.0,0.0,0.4157197177410126,0.0
Hayao,photo,1000.jpg,Hayao_1000_to_photo.jpg,0.0,0.0,0.48009583353996277,0.0
Hayao,vangogh,1000.jpg,Hayao_1000_to_vangogh.jpg,0.0,0.0,0.5056146383285522,0.0
Hayao,Hayao,1001.jpg,Hayao_1001_to_Hayao.jpg,0.0,0.0,0.8847661018371582,0.0
Hayao,cezanne,1001.jpg,Hayao_1001_to_cezanne.jpg,0.0,0.0,0.4862236976623535,0.0
Hayao,monet,1001.jpg,Hayao_1001_to_monet.jpg,0.0,0.0,0.43084490299224854,0.0
Hayao,photo,1001.jpg,Hayao_1001_to_photo.jpg,0.0,0.0,0.45817071199417114,0.0
Hayao,vangogh,1001.jpg,Hayao_1001_to_vangogh.jpg,0.0,0.0,0.516338586807251,0.0
Hayao,Hayao,1006.jpg,Hayao_1006_to_Hayao.jpg,0.0,0.0,0.8807117938995361,0.0
Hayao,cezanne,1006.jpg,Hayao_1006_to_cezanne.jpg,0.0,0.0,0.43938106298446655,0.0
Hayao,monet,1006.jpg,Hayao_1006_to_monet.jpg,0.0,0.0,0.3754960000514984,0.0
Hayao,photo,1006.jpg,Hayao_1006_to_photo.jpg,0.0,0.0,0.4307402968406677,0.0
Hayao,vangogh,1006.jpg,Hayao_1006_to_vangogh.jpg,0.0,0.0,0.47734183073043823,0.0
Hayao,Hayao,1007.jpg,Hayao_1007_to_Hayao.jpg,0.0,0.0,0.8540917634963989,0.0
Hayao,cezanne,1007.jpg,Hayao_1007_to_cezanne.jpg,0.0,0.0,0.4419061243534088,0.0
Hayao,monet,1007.jpg,Hayao_1007_to_monet.jpg,0.0,0.0,0.4011690020561218,0.0
Hayao,photo,1007.jpg,Hayao_1007_to_photo.jpg,0.0,0.0,0.4738333523273468,0.0
Hayao,vangogh,1007.jpg,Hayao_1007_to_vangogh.jpg,0.0,0.0,0.4842945635318756,0.0
Hayao,Hayao,1008.jpg,Hayao_1008_to_Hayao.jpg,0.0,0.0,0.8844947814941406,0.0
Hayao,cezanne,1008.jpg,Hayao_1008_to_cezanne.jpg,0.0,0.0,0.4514213502407074,0.0
Hayao,monet,1008.jpg,Hayao_1008_to_monet.jpg,0.0,0.0,0.39810454845428467,0.0
Hayao,photo,1008.jpg,Hayao_1008_to_photo.jpg,0.0,0.0,0.45501378178596497,0.0
Hayao,vangogh,1008.jpg,Hayao_1008_to_vangogh.jpg,0.0,0.0,0.49691566824913025,0.0
Hayao,Hayao,1009.jpg,Hayao_1009_to_Hayao.jpg,0.0,0.0,0.8754837512969971,0.0
Hayao,cezanne,1009.jpg,Hayao_1009_to_cezanne.jpg,0.0,0.0,0.48862478137016296,0.0
Hayao,monet,1009.jpg,Hayao_1009_to_monet.jpg,0.0,0.0,0.41802582144737244,0.0
Hayao,photo,1009.jpg,Hayao_1009_to_photo.jpg,0.0,0.0,0.4482279121875763,0.0
Hayao,vangogh,1009.jpg,Hayao_1009_to_vangogh.jpg,0.0,0.0,0.5167496800422668,0.0
Hayao,Hayao,1012.jpg,Hayao_1012_to_Hayao.jpg,0.0,0.0,0.8843236565589905,0.0
Hayao,cezanne,1012.jpg,Hayao_1012_to_cezanne.jpg,0.0,0.0,0.4841851592063904,0.0
Hayao,monet,1012.jpg,Hayao_1012_to_monet.jpg,0.0,0.0,0.42670997977256775,0.0
Hayao,photo,1012.jpg,Hayao_1012_to_photo.jpg,0.0,0.0,0.4544810354709625,0.0
Hayao,vangogh,1012.jpg,Hayao_1012_to_vangogh.jpg,0.0,0.0,0.5073687434196472,0.0
Hayao,Hayao,1014.jpg,Hayao_1014_to_Hayao.jpg,0.0,0.0,0.9135640859603882,0.0
Hayao,cezanne,1014.jpg,Hayao_1014_to_cezanne.jpg,0.0,0.0,0.5086840987205505,0.0
Hayao,monet,1014.jpg,Hayao_1014_to_monet.jpg,0.0,0.0,0.42669036984443665,0.0
Hayao,photo,1014.jpg,Hayao_1014_to_photo.jpg,0.0,0.0,0.49563735723495483,0.0
Hayao,vangogh,1014.jpg,Hayao_1014_to_vangogh.jpg,0.0,0.0,0.526344358921051,0.0
Hayao,Hayao,1015.jpg,Hayao_1015_to_Hayao.jpg,0.0,0.0,0.8306981325149536,0.0
Hayao,cezanne,1015.jpg,Hayao_1015_to_cezanne.jpg,0.0,0.0,0.5014191269874573,0.0
Hayao,monet,1015.jpg,Hayao_1015_to_monet.jpg,0.0,0.0,0.4505569040775299,0.0
Hayao,photo,1015.jpg,Hayao_1015_to_photo.jpg,0.0,0.0,0.46498170495033264,0.0
Hayao,vangogh,1015.jpg,Hayao_1015_to_vangogh.jpg,0.0,0.0,0.531969428062439,0.0
Hayao,Hayao,1016.jpg,Hayao_1016_to_Hayao.jpg,0.0,0.0,0.8972495794296265,0.0
Hayao,cezanne,1016.jpg,Hayao_1016_to_cezanne.jpg,0.0,0.0,0.4438161551952362,0.0
Hayao,monet,1016.jpg,Hayao_1016_to_monet.jpg,0.0,0.0,0.3958006799221039,0.0
Hayao,photo,1016.jpg,Hayao_1016_to_photo.jpg,0.0,0.0,0.47331899404525757,0.0
Hayao,vangogh,1016.jpg,Hayao_1016_to_vangogh.jpg,0.0,0.0,0.4654720425605774,0.0
Hayao,Hayao,1017.jpg,Hayao_1017_to_Hayao.jpg,0.0,0.0,0.898279070854187,0.0
Hayao,cezanne,1017.jpg,Hayao_1017_to_cezanne.jpg,0.0,0.0,0.47906458377838135,0.0
Hayao,monet,1017.jpg,Hayao_1017_to_monet.jpg,0.0,0.0,0.4188162684440613,0.0
Hayao,photo,1017.jpg,Hayao_1017_to_photo.jpg,0.0,0.0,0.4550948739051819,0.0
Hayao,vangogh,1017.jpg,Hayao_1017_to_vangogh.jpg,0.0,0.0,0.49738389253616333,0.0
Hayao,Hayao,1018.jpg,Hayao_1018_to_Hayao.jpg,0.0,0.0,0.6803018450737,0.0
Hayao,cezanne,1018.jpg,Hayao_1018_to_cezanne.jpg,0.0,0.0,0.5441077947616577,0.0
Hayao,monet,1018.jpg,Hayao_1018_to_monet.jpg,0.0,0.0,0.501171350479126,0.0
Hayao,photo,1018.jpg,Hayao_1018_to_photo.jpg,0.0,0.0,0.6072037816047668,0.0
Hayao,vangogh,1018.jpg,Hayao_1018_to_vangogh.jpg,0.0,0.0,0.5742761492729187,0.0
Hayao,Hayao,1019.jpg,Hayao_1019_to_Hayao.jpg,0.0,0.0,0.7085899114608765,0.0
Hayao,cezanne,1019.jpg,Hayao_1019_to_cezanne.jpg,0.0,0.0,0.6982020139694214,0.0
Hayao,monet,1019.jpg,Hayao_1019_to_monet.jpg,0.0,0.0,0.7027320265769958,0.0
Hayao,photo,1019.jpg,Hayao_1019_to_photo.jpg,0.0,0.0,0.7786564826965332,0.0
Hayao,vangogh,1019.jpg,Hayao_1019_to_vangogh.jpg,0.0,0.0,0.7140060067176819,0.0
Hayao,Hayao,1020.jpg,Hayao_1020_to_Hayao.jpg,0.0,0.0,0.6206148862838745,0.0
Hayao,cezanne,1020.jpg,Hayao_1020_to_cezanne.jpg,0.0,0.0,0.6169346570968628,0.0
Hayao,monet,1020.jpg,Hayao_1020_to_monet.jpg,0.0,0.0,0.6267107129096985,0.0
Hayao,photo,1020.jpg,Hayao_1020_to_photo.jpg,0.0,0.0,0.7076605558395386,0.0
Hayao,vangogh,1020.jpg,Hayao_1020_to_vangogh.jpg,0.0,0.0,0.6308289766311646,0.0
Hayao,Hayao,1021.jpg,Hayao_1021_to_Hayao.jpg,0.0,0.0,0.7790578007698059,0.0
Hayao,cezanne,1021.jpg,Hayao_1021_to_cezanne.jpg,0.0,0.0,0.5686216354370117,0.0
Hayao,monet,1021.jpg,Hayao_1021_to_monet.jpg,0.0,0.0,0.5738387107849121,0.0
Hayao,photo,1021.jpg,Hayao_1021_to_photo.jpg,0.0,0.0,0.6355957388877869,0.0
Hayao,vangogh,1021.jpg,Hayao_1021_to_vangogh.jpg,0.0,0.0,0.584074854850769,0.0
Hayao,Hayao,1023.jpg,Hayao_1023_to_Hayao.jpg,0.0,0.0,0.895614504814148,0.0
Hayao,cezanne,1023.jpg,Hayao_1023_to_cezanne.jpg,0.0,0.0,0.4758515954017639,0.0
Hayao,monet,1023.jpg,Hayao_1023_to_monet.jpg,0.0,0.0,0.4330446124076843,0.0
Hayao,photo,1023.jpg,Hayao_1023_to_photo.jpg,0.0,0.0,0.48698222637176514,0.0
Hayao,vangogh,1023.jpg,Hayao_1023_to_vangogh.jpg,0.0,0.0,0.5072885155677795,0.0
Hayao,Hayao,1024.jpg,Hayao_1024_to_Hayao.jpg,0.0,0.0,0.8964508771896362,0.0
Hayao,cezanne,1024.jpg,Hayao_1024_to_cezanne.jpg,0.0,0.0,0.4992980360984802,0.0
Hayao,monet,1024.jpg,Hayao_1024_to_monet.jpg,0.0,0.0,0.4570569396018982,0.0
Hayao,photo,1024.jpg,Hayao_1024_to_photo.jpg,0.0,0.0,0.5072577595710754,0.0
Hayao,vangogh,1024.jpg,Hayao_1024_to_vangogh.jpg,0.0,0.0,0.5310707092285156,0.0
Hayao,Hayao,1025.jpg,Hayao_1025_to_Hayao.jpg,0.0,0.0,0.8358516097068787,0.0
Hayao,cezanne,1025.jpg,Hayao_1025_to_cezanne.jpg,0.0,0.0,0.457217276096344,0.0
Hayao,monet,1025.jpg,Hayao_1025_to_monet.jpg,0.0,0.0,0.41208386421203613,0.0
Hayao,photo,1025.jpg,Hayao_1025_to_photo.jpg,0.0,0.0,0.494249552488327,0.0
Hayao,vangogh,1025.jpg,Hayao_1025_to_vangogh.jpg,0.0,0.0,0.48623356223106384,0.0
Hayao,Hayao,1026.jpg,Hayao_1026_to_Hayao.jpg,0.0,0.0,0.8808319568634033,0.0
Hayao,cezanne,1026.jpg,Hayao_1026_to_cezanne.jpg,0.0,0.0,0.4917101263999939,0.0
Hayao,monet,1026.jpg,Hayao_1026_to_monet.jpg,0.0,0.0,0.44227010011672974,0.0
Hayao,photo,1026.jpg,Hayao_1026_to_photo.jpg,0.0,0.0,0.4563528299331665,0.0
Hayao,vangogh,1026.jpg,Hayao_1026_to_vangogh.jpg,0.0,0.0,0.517545223236084,0.0
Hayao,Hayao,1028.jpg,Hayao_1028_to_Hayao.jpg,0.0,0.0,0.8904919624328613,0.0
Hayao,cezanne,1028.jpg,Hayao_1028_to_cezanne.jpg,0.0,0.0,0.5295252203941345,0.0
Hayao,monet,1028.jpg,Hayao_1028_to_monet.jpg,0.0,0.0,0.47787898778915405,0.0
Hayao,photo,1028.jpg,Hayao_1028_to_photo.jpg,0.0,0.0,0.5095498561859131,0.0
Hayao,vangogh,1028.jpg,Hayao_1028_to_vangogh.jpg,0.0,0.0,0.5503988265991211,0.0
Hayao,Hayao,102.jpg,Hayao_102_to_Hayao.jpg,0.0,0.0,0.7433196306228638,0.0
Hayao,cezanne,102.jpg,Hayao_102_to_cezanne.jpg,0.0,0.0,0.4966152608394623,0.0
Hayao,monet,102.jpg,Hayao_102_to_monet.jpg,0.0,0.0,0.46568793058395386,0.0
Hayao,photo,102.jpg,Hayao_102_to_photo.jpg,0.0,0.0,0.5378269553184509,0.0
Hayao,vangogh,102.jpg,Hayao_102_to_vangogh.jpg,0.0,0.0,0.5119510889053345,0.0
