epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,4.4756245613098145,0.0,0.0,0.0,0.0,0.0,0.23489472270011902,0.2429586797952652,0.02979252301156521,0.20926503837108612,0.0,0.051416728645563126,0.09036224335432053,0.0,0.0,0.0,2.0,1.1357307434082031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.3919587000091269,39.81048840000585,40.205825090408325
2,3.77828311920166,0.0,0.0,0.0,0.0,0.0,0.4219655990600586,0.5831016302108765,0.025975966826081276,0.14757460355758667,0.0,0.13955813646316528,0.08852648735046387,0.0,0.0,0.0,2.0,1.1466675996780396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.38824779999413295,30.35361569999077,30.743308305740356
3,3.50063157081604,0.0,0.0,0.0,0.0,0.0,0.5236030220985413,0.8727308511734009,0.022502850741147995,0.1385130137205124,0.0,0.22340743243694305,0.08637028187513351,0.0,0.0,0.0,2.0,1.1552815437316895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.3870519000120112,30.45476630000121,30.84315276145935
4,3.416020631790161,0.0,0.0,0.0,0.0,0.0,0.5590131878852844,0.9943802952766418,0.020958781242370605,0.13984854519367218,0.0,0.2619442939758301,0.08508344739675522,0.0,0.0,0.0,2.0,1.1403316259384155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.3833812000193575,30.653544399996463,31.038328170776367
5,3.4168879985809326,0.0,0.0,0.0,0.0,0.0,0.5658023953437805,1.0246970653533936,0.02064151130616665,0.14221657812595367,0.0,0.27200227975845337,0.08455502241849899,0.0,0.0,0.0,2.0,1.1612355709075928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.3812020000295888,30.287157599977945,30.670021057128906
6,3.3237557411193848,0.0,0.0,0.0,0.0,0.0,0.5714821219444275,1.0462535619735718,0.020089542493224144,0.1358320564031601,0.0,0.27988389134407043,0.08406789600849152,0.0,0.0,0.0,2.0,1.1501083374023438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.3768534000046202,30.30263040000864,30.68083953857422
7,3.316917896270752,0.0,0.0,0.0,0.0,0.0,0.5718910098075867,1.0584959983825684,0.019897423684597015,0.13666771352291107,0.0,0.2850376069545746,0.0836656242609024,0.0,0.0,0.0,2.0,1.1696559190750122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.3896426999817777,30.284838800002035,30.675898790359497
8,3.3198180198669434,0.0,0.0,0.0,0.0,0.0,0.5784696936607361,1.0772579908370972,0.01974518597126007,0.13787274062633514,0.0,0.2922060489654541,0.08330463618040085,0.0,0.0,0.0,2.0,1.1564760208129883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.38723039999604225,30.30131730001085,30.689971446990967
9,3.2715001106262207,0.0,0.0,0.0,0.0,0.0,0.5744032859802246,1.0777209997177124,0.019519658759236336,0.13445447385311127,0.0,0.2928782105445862,0.08301696181297302,0.0,0.0,0.0,2.0,1.136383295059204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.3901572999820928,30.321420699990995,30.71313977241516
10,3.3107941150665283,0.0,0.0,0.0,0.0,0.0,0.5753417015075684,1.0868473052978516,0.019544953480362892,0.13871462643146515,0.0,0.2971513569355011,0.08284559845924377,0.0,0.0,0.0,2.0,1.1642720699310303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.3943981000011263,30.299576099998376,30.695659637451172
11,3.2703990936279297,0.0,0.0,0.0,0.0,0.0,0.5786422491073608,1.0923868417739868,0.01927933655679226,0.13636250793933868,0.0,0.29932668805122375,0.08257230371236801,0.0,0.0,0.0,2.0,1.1262472867965698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018185661446562,0.41255949999322183,30.522658300003968,30.941096782684326
12,3.300929069519043,0.0,0.0,0.0,0.0,0.0,0.5804269909858704,1.1029106378555298,0.01936057023704052,0.13882441818714142,0.0,0.30365893244743347,0.08241192996501923,0.0,0.0,0.0,2.0,1.1667780876159668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017819875806369996,0.396567399999185,30.39505460000146,30.79844832420349
13,3.2316269874572754,0.0,0.0,0.0,0.0,0.0,0.5798086524009705,1.099902868270874,0.019142301753163338,0.13274574279785156,0.0,0.3027951419353485,0.08218394219875336,0.0,0.0,0.0,2.0,1.133054494857788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017425201960503408,0.3954285999898275,30.38323549998313,30.78025197982788
14,3.2859134674072266,0.0,0.0,0.0,0.0,0.0,0.5806424617767334,1.1105376482009888,0.019130516797304153,0.13924330472946167,0.0,0.306836873292923,0.08197823166847229,0.0,0.0,0.0,2.0,1.1436811685562134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001700319750632254,0.42639439999038586,30.33224959997824,30.760013341903687
