epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,25.212820053100586,18.081884384155273,0.054049599915742874,6.3250563471228816e-06,0.9937772154808044,0.20205079019069672,1e-05,0.5747027002507821,0.0064766001887619495,48.81640289921779,7.7621807001996785,0.1644825995899737,0.03958640084601939,56.749542799196206,58.55964159965515,10240,174.86445818787766,180.44198234747785
2,22.129833221435547,17.86924934387207,0.017631331458687782,0.0003685090923681855,0.710329532623291,0.20400391519069672,2e-05,0.5536258001811802,0.005725400522351265,41.271524899988435,2.7815895000239834,0.1393372998572886,0.038097400101833045,44.19817710039206,45.94910526275635,10240,222.85526435048877,231.683763263376
3,20.986705780029297,17.402597427368164,0.011159740388393402,0.0014714807039126754,0.624600350856781,0.20283202826976776,3e-05,0.5834504999220371,0.005809099995531142,41.323560100165196,2.6927837996045128,0.1406410994241014,0.03962700115516782,44.16279409918934,45.959548234939575,10240,222.8046269657477,231.86938709088534
4,20.725881576538086,17.288475036621094,0.011027599684894085,0.0013433395652100444,0.5965732336044312,0.20126953721046448,4e-05,0.5976416002959013,0.005801499471999705,41.238183900364675,2.6885364004410803,0.13426070008426905,0.03940259921364486,44.066782500362024,45.87637519836426,10240,223.20856771537416,232.37457828730462
5,20.621328353881836,17.216712951660156,0.010489287786185741,0.0019444397184997797,0.5931204557418823,0.20097656548023224,5e-05,0.5802877000533044,0.005828100256621838,41.257730999961495,2.6813479001866654,0.13871919980738312,0.039137799525633454,44.083626200212166,45.88516020774841,10240,223.16583299780697,232.2857914068493
6,20.602745056152344,17.149534225463867,0.011179232969880104,0.0021200841292738914,0.5969693064689636,0.19882813096046448,6e-05,0.5454595002811402,0.005243800231255591,41.31141229986679,2.6016435000346974,0.13629389996640384,0.038160800002515316,44.054593500099145,45.82441210746765,10240,223.46167750030483,232.43887155551565
7,20.811431884765625,17.261783599853516,0.012467979453504086,0.0026922845281660557,0.604801595211029,0.19921875,7e-05,0.5774523000000045,0.005424299743026495,41.23247349972371,2.7189098993549123,0.13805369974579662,0.03796410153154284,44.094861398567446,45.89194583892822,10240,223.13283546399194,232.2266058950052
8,20.566852569580078,17.120094299316406,0.012555769644677639,0.0021964700426906347,0.5845122933387756,0.19453124701976776,8e-05,0.5545890000648797,0.0054823001846671104,41.342410599580035,2.6667273006169125,0.13249600026756525,0.037551699206233025,44.14711620064918,45.9148690700531,10240,223.02143526483016,231.9517305152861
9,20.522987365722656,17.066898345947266,0.012562175281345844,0.0017943786224350333,0.5871315598487854,0.20742188394069672,9e-05,0.5599372002761811,0.005703600589185953,41.20495749975089,2.730473200092092,0.13949750002939254,0.04185649973805994,44.08063180046156,45.84856390953064,10240,223.34396384161096,232.30157059347727
10,20.647600173950195,17.238338470458984,0.012416607700288296,0.0018614946166053414,0.5787960886955261,0.20058594644069672,0.0001,0.5905611000489444,0.0057482002303004265,41.23435349983629,2.7610845004674047,0.13872799975797534,0.039832999696955085,44.13991420029197,45.946924686431885,10240,222.86584074741936,231.98957645305677
11,20.576623916625977,17.147085189819336,0.013424701988697052,0.0017383918166160583,0.5750333666801453,0.20185546576976776,9.933543077861571e-05,0.5357767005916685,0.0057092998176813126,41.36058129987214,2.637916300096549,0.13348999992012978,0.03623790014535189,44.1376968997065,45.893282651901245,10240,223.12633588819523,232.001230677446
12,20.581186294555664,17.206745147705078,0.012054386548697948,0.0018214499577879906,0.5748109221458435,0.201171875,9.860471227032953e-05,0.5811031002085656,0.005583100370131433,41.25321799982339,2.687880299752578,0.139221299206838,0.039023400750011206,44.08590269915294,45.888020038604736,10240,223.15192486808712,232.27379668006094
13,20.462125778198242,17.006269454956055,0.013354094699025154,0.00166277342941612,0.5810130834579468,0.205078125,9.780897119011768e-05,0.6324427993968129,0.006050699506886303,41.190843699965626,2.709899500128813,0.14148300024680793,0.03965530009008944,44.04827689984813,45.857643127441406,10240,223.29974463673082,232.47220369783193
14,20.472047805786133,17.029048919677734,0.013139110989868641,0.0020315672736614943,0.5794234871864319,0.19853515923023224,9.694943451304938e-05,0.5668500002939254,0.005749399773776531,41.27495310024824,2.667096099932678,0.13961649977136403,0.03806700010318309,44.08741509972606,45.870600938797,10240,223.23666554233188,232.26582862336213
15,20.294902801513672,16.92357063293457,0.013178455643355846,0.001830497058108449,0.5651775598526001,0.20283202826976776,9.602742758238022e-05,0.5961525002494454,0.005771100404672325,41.227429599966854,2.697198100038804,0.14138040028046817,0.0392821995774284,44.0717792006908,45.88476824760437,10240,223.1677393409223,232.34823249067952
16,20.22206687927246,16.80928611755371,0.012279802933335304,0.0015152104897424579,0.5812869668006897,0.20332030951976776,9.504437206596892e-05,0.5544239999726415,0.005533499992452562,41.234148400020786,2.690086300019175,0.13539950014092028,0.037605099962092936,44.06516770017333,45.81889510154724,10240,223.48858429050614,232.38309382309964
17,20.35517692565918,16.848215103149414,0.012926905415952206,0.001368874916806817,0.5952396988868713,0.20556640625,9.400178376416844e-05,0.5746372996363789,0.00593929982278496,41.238561600097455,2.729418300325051,0.13579130009748042,0.041111599653959274,44.10971050034277,45.8743622303009,10240,223.21836211242805,232.14842908389585
18,20.275638580322266,16.827348709106445,0.012519760988652706,0.0017297066515311599,0.5860397219657898,0.19912110269069672,9.29012702725719e-05,0.539692300138995,0.005377699853852391,41.21192709985189,2.7477859996724874,0.14058689994271845,0.03784960089251399,44.10567769932095,45.85204315185547,10240,223.32701655380046,232.16965556698963
19,20.227643966674805,16.7680721282959,0.01202781219035387,0.0020395538304001093,0.5916128754615784,0.20673827826976776,9.174452850321653e-05,0.5599762003403157,0.005880599957890809,41.22408529999666,2.6789862998994067,0.13920530013274401,0.03786199993919581,44.0481574999867,45.828983545303345,10240,223.43938721393303,232.47283385242827
20,20.235942840576172,16.821714401245117,0.011837949976325035,0.0021567733492702246,0.5838283896446228,0.19521485269069672,9.053334206806832e-05,0.581530399969779,0.005745300091803074,41.172240899759345,2.826256600441411,0.14955740014556795,0.041210499592125416,44.15380020043813,45.93613052368164,10240,222.91821020320663,231.91661767537715
21,20.18877410888672,16.7890682220459,0.011690227314829826,0.0019279510015621781,0.582563042640686,0.19970703125,8.926957852882176e-05,0.598151600221172,0.005775300087407231,41.190565199474804,2.738578900229186,0.13885350001510233,0.03964800026733428,44.0737728998065,45.888614892959595,10240,223.14903214851793,232.33772210241065
22,20.102672576904297,16.7242374420166,0.011730442754924297,0.0023794863373041153,0.5770840048789978,0.20400391519069672,8.795518651725495e-05,0.548452700371854,0.005777400103397667,41.28118519997224,2.695206900127232,0.13291010016109794,0.04163649957627058,44.11507960036397,45.846595764160156,10240,223.35355175934254,232.12017506856125
23,20.15340805053711,16.724496841430664,0.011417442001402378,0.0027868307661265135,0.5888685584068298,0.20156250894069672,8.65921927305807e-05,0.5319830998778343,0.0054341001668944955,41.393524799728766,2.5935864001512527,0.13237229990772903,0.03765509987715632,44.12491759995464,45.86682844161987,10240,223.25502651733717,232.06842203849297
24,20.077030181884766,16.653905868530273,0.011775007471442223,0.0022920730989426374,0.5858399868011475,0.20429687201976776,8.518269880642627e-05,0.5489855001214892,0.005760699626989663,41.26413310028147,2.7063764000777155,0.13774830009788275,0.038491699611768126,44.11401850008406,45.85724902153015,10240,223.30166371716456,232.12575839085002
25,19.975257873535156,16.61095428466797,0.010846889577805996,0.002494530752301216,0.5810977816581726,0.19277344644069672,8.37288780822606e-05,0.5816527997376397,0.00573199987411499,41.229486099793576,2.7026992997853085,0.141186400083825,0.03965930035337806,44.079103799536824,45.881449460983276,10240,223.1838819457503,232.3096233210531
